experiment,config_id,cell_id,seed,group,acc_from_record,ce_from_record,valid,wall_seconds,index_final_acc,index_valid,record
campaign_grid21,Rprog__Gplateau__input_bilinear__early7,Rprog__Gplateau__input_bilinear__early7__seed0,0,results/kaggle_outputs/campaign-j1-20260909-095101,0.787,0.6348195404052734,True,625.057492166,0.787,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Gplateau__input_bilinear__early7__seed0/summary.json
campaign_grid21,Rprog__Gplateau__input_max__all19,Rprog__Gplateau__input_max__all19__seed2,2,results/kaggle_outputs/campaign-j1-20260909-095101,0.8117,0.553713981628418,True,750.708909596,0.8117,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Gplateau__input_max__all19__seed2/summary.json
campaign_grid21,Rprog__Gplateau__stem_bilinear__all19,Rprog__Gplateau__stem_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j1-20260909-095101,0.7934,0.5994740905761718,True,762.1913875340001,0.7934,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Gplateau__stem_bilinear__all19__seed1/summary.json
campaign_grid21,Rprog__Gplateau__stem_max__all19,Rprog__Gplateau__stem_max__all19__seed0,0,results/kaggle_outputs/campaign-j1-20260909-095101,0.7905,0.6188548446655273,True,773.1577331119997,0.7905,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Gplateau__stem_max__all19__seed0/summary.json
campaign_grid21,Rreverse__Gnone__input_bilinear__all19,Rreverse__Gnone__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j1-20260909-095101,0.7934,0.6063107025146485,True,499.49187628800064,0.7934,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rreverse__Gnone__input_bilinear__all19__seed2/summary.json
campaign_grid21,Rreverse__Gplateau__input_bilinear__all19,Rreverse__Gplateau__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j1-20260909-095101,0.7974,0.5874054016113281,True,782.656570953,0.7974,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rreverse__Gplateau__input_bilinear__all19__seed2/summary.json
campaign_grid21,R32__Ggeo__input_bilinear__all19,R32__Ggeo__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j2-20260909-095123,0.7818,0.6546326843261718,True,751.7429291800001,0.7818,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/R32__Ggeo__input_bilinear__all19__seed2/summary.json
campaign_grid21,R32__Gmix__input_bilinear__all19,R32__Gmix__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j2-20260909-095123,0.7834,0.6267559265136718,True,848.102935335,0.7834,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/R32__Gmix__input_bilinear__all19__seed2/summary.json
campaign_grid21,R32__Gnone__input_bilinear__all19,R32__Gnone__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j2-20260909-095123,0.7513,0.7653351989746093,True,525.520590915,0.7513,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/R32__Gnone__input_bilinear__all19__seed0/summary.json
campaign_grid21,R32__Gplateau__input_bilinear__all19,R32__Gplateau__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j2-20260909-095123,0.7791,0.6400344512939453,True,734.9541110250002,0.7791,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/R32__Gplateau__input_bilinear__all19__seed0/summary.json
campaign_grid21,R32__Gplateau__input_bilinear__early7,R32__Gplateau__input_bilinear__early7__seed2,2,results/kaggle_outputs/campaign-j2-20260909-095123,0.7586,0.7209584503173828,True,631.9944607509997,0.7586,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/R32__Gplateau__input_bilinear__early7__seed2/summary.json
campaign_grid21,Rgentle__Ggeo__input_bilinear__all19,Rgentle__Ggeo__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j2-20260909-095123,0.8001,0.5966621383666992,True,760.5030265989999,0.8001,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rgentle__Ggeo__input_bilinear__all19__seed1/summary.json
campaign_grid21,Rgentle__Gnone__input_bilinear__all19,Rgentle__Gnone__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j2-20260909-095123,0.7876,0.6224672882080078,True,532.8359672030001,0.7876,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rgentle__Gnone__input_bilinear__all19__seed1/summary.json
campaign_grid21,Rgentle__Gplateau__input_bilinear__all19,Rgentle__Gplateau__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j2-20260909-095123,0.806,0.5737144409179687,True,737.388786555,0.806,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rgentle__Gplateau__input_bilinear__all19__seed2/summary.json
campaign_grid21,Rprog__Ggeo__input_bilinear__all19,Rprog__Ggeo__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j2-20260909-095123,0.7906,0.6083345397949219,True,758.7915729219999,0.7906,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Ggeo__input_bilinear__all19__seed0/summary.json
campaign_grid21,Rprog__Gmix__input_bilinear__all19,Rprog__Gmix__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j2-20260909-095123,0.7944,0.6011570831298828,True,831.6541054520001,0.7944,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Gmix__input_bilinear__all19__seed1/summary.json
campaign_grid21,Rprog__Gnone__input_bilinear__all19,Rprog__Gnone__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j2-20260909-095123,0.8011,0.5818233215332032,True,539.922709167,0.8011,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Gnone__input_bilinear__all19__seed2/summary.json
campaign_grid21,Rprog__Gnone__input_max__all19,Rprog__Gnone__input_max__all19__seed0,0,results/kaggle_outputs/campaign-j2-20260909-095123,0.7931,0.6123138854980469,True,541.2571289999996,0.7931,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Gnone__input_max__all19__seed0/summary.json
campaign_grid21,Rprog__Gnone__stem_bilinear__all19,Rprog__Gnone__stem_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j2-20260909-095123,0.7914,0.6068674011230468,True,518.7495172839999,0.7914,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Gnone__stem_bilinear__all19__seed2/summary.json
campaign_grid21,Rprog__Gnone__stem_max__all19,Rprog__Gnone__stem_max__all19__seed1,1,results/kaggle_outputs/campaign-j2-20260909-095123,0.7964,0.5950032684326172,True,533.297350543,0.7964,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Gnone__stem_max__all19__seed1/summary.json
campaign_grid21,Rprog__Gplateau__input_bilinear__all19,Rprog__Gplateau__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j2-20260909-095123,0.8057,0.5744109268188476,True,736.955605695,0.8057,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Gplateau__input_bilinear__all19__seed1/summary.json
campaign_grid21,Rprog__Gplateau__input_bilinear__early7,Rprog__Gplateau__input_bilinear__early7__seed1,1,results/kaggle_outputs/campaign-j2-20260909-095123,0.7984,0.6051152923583984,True,647.9095721089998,0.7984,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Gplateau__input_bilinear__early7__seed1/summary.json
campaign_grid21,Rprog__Gplateau__input_max__all19,Rprog__Gplateau__input_max__all19__seed0,0,results/kaggle_outputs/campaign-j2-20260909-095123,0.7969,0.5924209777832031,True,796.7716229339999,0.7969,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Gplateau__input_max__all19__seed0/summary.json
campaign_grid21,Rprog__Gplateau__stem_bilinear__all19,Rprog__Gplateau__stem_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j2-20260909-095123,0.7989,0.5951003051757813,True,820.0543635520003,0.7989,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Gplateau__stem_bilinear__all19__seed2/summary.json
campaign_grid21,Rprog__Gplateau__stem_max__all19,Rprog__Gplateau__stem_max__all19__seed1,1,results/kaggle_outputs/campaign-j2-20260909-095123,0.7976,0.5973442626953125,True,814.2112444310005,0.7976,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rprog__Gplateau__stem_max__all19__seed1/summary.json
campaign_grid21,Rreverse__Gnone__input_bilinear__all19,Rreverse__Gnone__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j2-20260909-095123,0.7878,0.612762319946289,True,504.9004337460001,0.7878,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rreverse__Gnone__input_bilinear__all19__seed0/summary.json
campaign_grid21,Rreverse__Gplateau__input_bilinear__all19,Rreverse__Gplateau__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j2-20260909-095123,0.79,0.6053395385742187,True,833.6872069330002,0.79,True,8d353f2086:results/kaggle_outputs/campaign-j2-20260909-095123/campaign_job2_20260909-095154/Rreverse__Gplateau__input_bilinear__all19__seed0/summary.json
ablation_aa,B_blurpool_plateau,B_blurpool_plateau__seed0,0,results/kaggle_outputs/abl-j0-20260910-091356,0.7919,0.589836328125,True,697.9397827759999,0.7919,True,591e125aeb:results/kaggle_outputs/abl-j0-20260910-091356/ablation_job0_20260910-091412/B_blurpool_plateau__seed0/summary.json
ablation_aa,C_plain,C_plain__seed0,0,results/kaggle_outputs/abl-j0-20260910-091356,0.7506,0.7500251312255859,True,422.74991600400006,0.7506,True,591e125aeb:results/kaggle_outputs/abl-j0-20260910-091356/ablation_job0_20260910-091412/C_plain__seed0/summary.json
ablation_aa,K_const030,K_const030__seed0,0,results/kaggle_outputs/abl-j0-20260910-091356,0.7497,0.7632908050537109,True,754.985266783,0.7497,True,591e125aeb:results/kaggle_outputs/abl-j0-20260910-091356/ablation_job0_20260910-091412/K_const030__seed0/summary.json
ablation_aa,C_plateau,C_plateau__seed0,0,results/kaggle_outputs/abl-j1-20260910-091418,0.7818,0.6304728942871094,True,648.400603669,0.7818,True,591e125aeb:results/kaggle_outputs/abl-j1-20260910-091418/ablation_job1_20260910-091431/C_plateau__seed0/summary.json
ablation_aa,K_const050,K_const050__seed0,0,results/kaggle_outputs/abl-j1-20260910-091418,0.7869,0.6427592437744141,True,737.8838072870001,0.7869,True,591e125aeb:results/kaggle_outputs/abl-j1-20260910-091418/ablation_job1_20260910-091431/K_const050__seed0/summary.json
ablation_aa,P_postblock,P_postblock__seed0,0,results/kaggle_outputs/abl-j1-20260910-091418,0.7989,0.5984609603881836,True,517.7108438580001,0.7989,True,591e125aeb:results/kaggle_outputs/abl-j1-20260910-091418/ablation_job1_20260910-091431/P_postblock__seed0/summary.json
ablation_aa,K_const080,K_const080__seed0,0,results/kaggle_outputs/abl-j2-20260910-091443,0.7502,0.7492273193359374,True,736.458346479,0.7502,True,591e125aeb:results/kaggle_outputs/abl-j2-20260910-091443/ablation_job2_20260910-091456/K_const080__seed0/summary.json
ablation_aa,M_nodown,M_nodown__seed0,0,results/kaggle_outputs/abl-j2-20260910-091443,0.7852,0.6207582794189453,True,604.8313674369999,0.7852,True,591e125aeb:results/kaggle_outputs/abl-j2-20260910-091443/ablation_job2_20260910-091456/M_nodown__seed0/summary.json
ablation_aa,M_predown,M_predown__seed0,0,results/kaggle_outputs/abl-j2-20260910-091443,0.7755,0.6892390533447266,True,436.0516253720001,0.7755,True,591e125aeb:results/kaggle_outputs/abl-j2-20260910-091443/ablation_job2_20260910-091456/M_predown__seed0/summary.json
ablation_aa,B_blurpool,B_blurpool__seed0,0,results/kaggle_outputs/abl-j3-20260910-091504,0.7851,0.6608906524658203,True,459.7754712369999,0.7851,True,591e125aeb:results/kaggle_outputs/abl-j3-20260910-091504/ablation_job3_20260910-091520/B_blurpool__seed0/summary.json
ablation_aa,K_const100,K_const100__seed0,0,results/kaggle_outputs/abl-j3-20260910-091504,0.7115,0.8318554046630859,True,748.7131098539999,0.7115,True,591e125aeb:results/kaggle_outputs/abl-j3-20260910-091504/ablation_job3_20260910-091520/K_const100__seed0/summary.json
ablation_aa,P_postbn,P_postbn__seed0,0,results/kaggle_outputs/abl-j3-20260910-091504,0.7839,0.628632876586914,True,673.1079649489999,0.7839,True,591e125aeb:results/kaggle_outputs/abl-j3-20260910-091504/ablation_job3_20260910-091520/P_postbn__seed0/summary.json
ablation_aa,R2,R2__seed0,0,results/kaggle_outputs/abl2-j0-20260910-105903,0.7915,0.5960804931640625,True,604.291649022,0.7915,True,591e125aeb:results/kaggle_outputs/abl2-j0-20260910-105903/ablation2_job0_20260910-105920/R2__seed0/summary.json
ablation_aa,R6,R6__seed0,0,results/kaggle_outputs/abl2-j1-20260910-105925,0.7978,0.6243974273681641,True,557.146211472,0.7978,True,591e125aeb:results/kaggle_outputs/abl2-j1-20260910-105925/ablation2_job1_20260910-105939/R6__seed0/summary.json
ablation_aa,R4,R4__seed0,0,results/kaggle_outputs/abl2-j2-20260910-105951,0.7995,0.5903023498535156,True,437.244179349,0.7995,True,591e125aeb:results/kaggle_outputs/abl2-j2-20260910-105951/ablation2_job2_20260910-110013/R4__seed0/summary.json
ablation_aa,R5,R5__seed0,0,results/kaggle_outputs/abl2-j2-20260910-105951,0.7965,0.5871725830078125,True,536.3336735590001,0.7965,True,591e125aeb:results/kaggle_outputs/abl2-j2-20260910-105951/ablation2_job2_20260910-110013/R5__seed0/summary.json
ablation_aa,R1,R1__seed0,0,results/kaggle_outputs/abl2-j3-20260910-110013,0.7892,0.6194687042236328,True,443.10095360400004,0.7892,True,591e125aeb:results/kaggle_outputs/abl2-j3-20260910-110013/ablation2_job3_20260910-110027/R1__seed0/summary.json
ablation_aa,R3,R3__seed0,0,results/kaggle_outputs/abl2-j3-20260910-110013,0.8014,0.5696465759277344,True,542.3159003310001,0.8014,True,591e125aeb:results/kaggle_outputs/abl2-j3-20260910-110013/ablation2_job3_20260910-110027/R3__seed0/summary.json
ablation_aa,D2G,D2G__seed0,0,results/kaggle_outputs/abl3-j0-20260910-120721,0.8054,0.5772015380859375,True,565.418210234,0.8054,True,591e125aeb:results/kaggle_outputs/abl3-j0-20260910-120721/ablation3_job0_20260910-120735/D2G__seed0/summary.json
ablation_aa,D1G,D1G__seed0,0,results/kaggle_outputs/abl3-j1-20260910-120744,0.8008,0.5900387512207032,True,519.259120054,0.8008,True,591e125aeb:results/kaggle_outputs/abl3-j1-20260910-120744/ablation3_job1_20260910-120759/D1G__seed0/summary.json
ablation_aa,D0G,D0G__seed0,0,results/kaggle_outputs/abl3-j2-20260910-120812,0.8053,0.5632634796142578,True,544.9563959760001,0.8053,True,591e125aeb:results/kaggle_outputs/abl3-j2-20260910-120812/ablation3_job2_20260910-120827/D0G__seed0/summary.json
ablation_aa,D0,D0__seed0,0,results/kaggle_outputs/abl3-j2-20260910-120812,0.8007,0.5918305572509766,True,435.67581919199995,0.8007,True,591e125aeb:results/kaggle_outputs/abl3-j2-20260910-120812/ablation3_job2_20260910-120827/D0__seed0/summary.json
ablation_aa,D1,D1__seed0,0,results/kaggle_outputs/abl3-j3-20260910-120834,0.8042,0.5778253723144531,True,427.9825733099999,0.8042,True,591e125aeb:results/kaggle_outputs/abl3-j3-20260910-120834/ablation3_job3_20260910-120903/D1__seed0/summary.json
ablation_aa,D2,D2__seed0,0,results/kaggle_outputs/abl3-j3-20260910-120834,0.7999,0.5860272369384766,True,433.13854496500005,0.7999,True,591e125aeb:results/kaggle_outputs/abl3-j3-20260910-120834/ablation3_job3_20260910-120903/D2__seed0/summary.json
ablation_aa,D0,D0__seed1,1,results/kaggle_outputs/abl4-j0-20260910-124807,0.8034,0.5785091400146485,True,484.365055449,0.8034,True,591e125aeb:results/kaggle_outputs/abl4-j0-20260910-124807/ablation4_job0_20260910-124824/D0__seed1/summary.json
ablation_aa,D2G,D2G__seed1,1,results/kaggle_outputs/abl4-j0-20260910-124807,0.8109,0.5568454177856446,True,590.257290896,0.8109,True,591e125aeb:results/kaggle_outputs/abl4-j0-20260910-124807/ablation4_job0_20260910-124824/D2G__seed1/summary.json
ablation_aa,D0,D0__seed2,2,results/kaggle_outputs/abl4-j1-20260910-124830,0.8091,0.5795842987060547,True,446.092073947,0.8091,True,591e125aeb:results/kaggle_outputs/abl4-j1-20260910-124830/ablation4_job1_20260910-124854/D0__seed2/summary.json
ablation_aa,D2G,D2G__seed2,2,results/kaggle_outputs/abl4-j1-20260910-124830,0.8135,0.5558649047851563,True,566.8394722810001,0.8135,True,591e125aeb:results/kaggle_outputs/abl4-j1-20260910-124830/ablation4_job1_20260910-124854/D2G__seed2/summary.json
ablation_aa,D1,D1__seed1,1,results/kaggle_outputs/abl4-j2-20260910-124857,0.8029,0.5830010116577149,True,470.6753286129999,0.8029,True,591e125aeb:results/kaggle_outputs/abl4-j2-20260910-124857/ablation4_job2_20260910-124913/D1__seed1/summary.json
ablation_aa,D2,D2__seed1,1,results/kaggle_outputs/abl4-j2-20260910-124857,0.8,0.5842013687133789,True,464.4016414590001,0.8,True,591e125aeb:results/kaggle_outputs/abl4-j2-20260910-124857/ablation4_job2_20260910-124913/D2__seed1/summary.json
ablation_aa,D1,D1__seed2,2,results/kaggle_outputs/abl4-j3-20260910-124919,0.8106,0.5654481826782226,True,443.47538246600004,0.8106,True,591e125aeb:results/kaggle_outputs/abl4-j3-20260910-124919/ablation4_job3_20260910-124935/D1__seed2/summary.json
ablation_aa,D2,D2__seed2,2,results/kaggle_outputs/abl4-j3-20260910-124919,0.8029,0.5814688537597656,True,443.16649009799994,0.8029,True,591e125aeb:results/kaggle_outputs/abl4-j3-20260910-124919/ablation4_job3_20260910-124935/D2__seed2/summary.json
ablation_aa,P_A2,P_A2__seed1,1,results/kaggle_outputs/abl5-j0-20260910-135809,0.8,0.5913485397338867,True,553.516913595,0.8,True,591e125aeb:results/kaggle_outputs/abl5-j0-20260910-135809/ablation5_job0_20260910-135838/P_A2__seed1/summary.json
ablation_aa,P_A3,P_A3__seed2,2,results/kaggle_outputs/abl5-j0-20260910-135809,0.8068,0.5693471862792969,True,542.656872155,0.8068,True,591e125aeb:results/kaggle_outputs/abl5-j0-20260910-135809/ablation5_job0_20260910-135838/P_A3__seed2/summary.json
ablation_aa,P_postblock,P_postblock__seed1,1,results/kaggle_outputs/abl5-j0-20260910-135809,0.8005,0.5999763061523438,True,544.2665297010001,0.8005,True,591e125aeb:results/kaggle_outputs/abl5-j0-20260910-135809/ablation5_job0_20260910-135838/P_postblock__seed1/summary.json
ablation_aa,Q_A1,Q_A1__seed0,0,results/kaggle_outputs/abl5-j0-20260910-135809,0.7841,0.6538418395996094,True,548.172988329,0.7841,True,591e125aeb:results/kaggle_outputs/abl5-j0-20260910-135809/ablation5_job0_20260910-135838/Q_A1__seed0/summary.json
ablation_aa,Q_A1,Q_A1__seed2,2,results/kaggle_outputs/abl5-j0-20260910-135809,0.7819,0.651389761352539,True,548.862190848,0.7819,True,591e125aeb:results/kaggle_outputs/abl5-j0-20260910-135809/ablation5_job0_20260910-135838/Q_A1__seed2/summary.json
ablation_aa,Q_A3,Q_A3__seed0,0,results/kaggle_outputs/abl5-j0-20260910-135809,0.7728,0.7394240295410156,True,555.1720770060001,0.7728,True,591e125aeb:results/kaggle_outputs/abl5-j0-20260910-135809/ablation5_job0_20260910-135838/Q_A3__seed0/summary.json
ablation_aa,Q_A4,Q_A4__seed1,1,results/kaggle_outputs/abl5-j0-20260910-135809,0.7968,0.6356069915771484,True,516.0627081580001,0.7968,True,591e125aeb:results/kaggle_outputs/abl5-j0-20260910-135809/ablation5_job0_20260910-135838/Q_A4__seed1/summary.json
ablation_aa,P_A2,P_A2__seed2,2,results/kaggle_outputs/abl5-j1-20260910-135831,0.8046,0.576397412109375,True,554.149203314,0.8046,True,591e125aeb:results/kaggle_outputs/abl5-j1-20260910-135831/ablation5_job1_20260910-135847/P_A2__seed2/summary.json
ablation_aa,P_A4,P_A4__seed0,0,results/kaggle_outputs/abl5-j1-20260910-135831,0.8109,0.5669740371704102,True,555.0560229739999,0.8109,True,591e125aeb:results/kaggle_outputs/abl5-j1-20260910-135831/ablation5_job1_20260910-135847/P_A4__seed0/summary.json
ablation_aa,P_postblock,P_postblock__seed2,2,results/kaggle_outputs/abl5-j1-20260910-135831,0.8031,0.5953662704467774,True,552.594915722,0.8031,True,591e125aeb:results/kaggle_outputs/abl5-j1-20260910-135831/ablation5_job1_20260910-135847/P_postblock__seed2/summary.json
ablation_aa,Q_A1,Q_A1__seed1,1,results/kaggle_outputs/abl5-j1-20260910-135831,0.7883,0.6282637176513672,True,553.154648967,0.7883,True,591e125aeb:results/kaggle_outputs/abl5-j1-20260910-135831/ablation5_job1_20260910-135847/Q_A1__seed1/summary.json
ablation_aa,Q_A2,Q_A2__seed0,0,results/kaggle_outputs/abl5-j1-20260910-135831,0.7962,0.612194743347168,True,558.360090639,0.7962,True,591e125aeb:results/kaggle_outputs/abl5-j1-20260910-135831/ablation5_job1_20260910-135847/Q_A2__seed0/summary.json
ablation_aa,Q_A3,Q_A3__seed1,1,results/kaggle_outputs/abl5-j1-20260910-135831,0.7717,0.7587036682128906,True,558.7057175369998,0.7717,True,591e125aeb:results/kaggle_outputs/abl5-j1-20260910-135831/ablation5_job1_20260910-135847/Q_A3__seed1/summary.json
ablation_aa,Q_A4,Q_A4__seed2,2,results/kaggle_outputs/abl5-j1-20260910-135831,0.7959,0.6376422729492187,True,523.6156630489997,0.7959,True,591e125aeb:results/kaggle_outputs/abl5-j1-20260910-135831/ablation5_job1_20260910-135847/Q_A4__seed2/summary.json
ablation_aa,P_A1,P_A1__seed0,0,results/kaggle_outputs/abl5-j2-20260910-135858,0.7958,0.600681527709961,True,673.4619511420001,0.7958,True,591e125aeb:results/kaggle_outputs/abl5-j2-20260910-135858/ablation5_job2_20260910-135923/P_A1__seed0/summary.json
ablation_aa,P_A1,P_A1__seed2,2,results/kaggle_outputs/abl5-j2-20260910-135858,0.8006,0.5866626373291015,True,664.1224399,0.8006,True,591e125aeb:results/kaggle_outputs/abl5-j2-20260910-135858/ablation5_job2_20260910-135923/P_A1__seed2/summary.json
ablation_aa,P_A3,P_A3__seed0,0,results/kaggle_outputs/abl5-j2-20260910-135858,0.8008,0.5712069702148438,True,657.010393732,0.8008,True,591e125aeb:results/kaggle_outputs/abl5-j2-20260910-135858/ablation5_job2_20260910-135923/P_A3__seed0/summary.json
ablation_aa,P_A4,P_A4__seed1,1,results/kaggle_outputs/abl5-j2-20260910-135858,0.8095,0.5646845031738281,True,664.42522338,0.8095,True,591e125aeb:results/kaggle_outputs/abl5-j2-20260910-135858/ablation5_job2_20260910-135923/P_A4__seed1/summary.json
ablation_aa,Q_A2,Q_A2__seed1,1,results/kaggle_outputs/abl5-j2-20260910-135858,0.7906,0.6292646881103515,True,632.623297735,0.7906,True,591e125aeb:results/kaggle_outputs/abl5-j2-20260910-135858/ablation5_job2_20260910-135923/Q_A2__seed1/summary.json
ablation_aa,Q_A3,Q_A3__seed2,2,results/kaggle_outputs/abl5-j2-20260910-135858,0.7657,0.8032373413085937,True,642.50151452,0.7657,True,591e125aeb:results/kaggle_outputs/abl5-j2-20260910-135858/ablation5_job2_20260910-135923/Q_A3__seed2/summary.json
ablation_aa,P_A1,P_A1__seed1,1,results/kaggle_outputs/abl5-j3-20260910-135920,0.7919,0.6001223663330079,True,560.3375146830001,0.7919,True,591e125aeb:results/kaggle_outputs/abl5-j3-20260910-135920/ablation5_job3_20260910-135936/P_A1__seed1/summary.json
ablation_aa,P_A2,P_A2__seed0,0,results/kaggle_outputs/abl5-j3-20260910-135920,0.8037,0.5814108062744141,True,544.409795162,0.8037,True,591e125aeb:results/kaggle_outputs/abl5-j3-20260910-135920/ablation5_job3_20260910-135936/P_A2__seed0/summary.json
ablation_aa,P_A3,P_A3__seed1,1,results/kaggle_outputs/abl5-j3-20260910-135920,0.7978,0.5951086273193359,True,547.8497313959999,0.7978,True,591e125aeb:results/kaggle_outputs/abl5-j3-20260910-135920/ablation5_job3_20260910-135936/P_A3__seed1/summary.json
ablation_aa,P_A4,P_A4__seed2,2,results/kaggle_outputs/abl5-j3-20260910-135920,0.8139,0.5539949340820313,True,561.526571313,0.8139,True,591e125aeb:results/kaggle_outputs/abl5-j3-20260910-135920/ablation5_job3_20260910-135936/P_A4__seed2/summary.json
ablation_aa,Q_A2,Q_A2__seed2,2,results/kaggle_outputs/abl5-j3-20260910-135920,0.7998,0.6076958404541015,True,545.445898081,0.7998,True,591e125aeb:results/kaggle_outputs/abl5-j3-20260910-135920/ablation5_job3_20260910-135936/Q_A2__seed2/summary.json
ablation_aa,Q_A4,Q_A4__seed0,0,results/kaggle_outputs/abl5-j3-20260910-135920,0.7949,0.6200155883789062,True,556.9825490810001,0.7949,True,591e125aeb:results/kaggle_outputs/abl5-j3-20260910-135920/ablation5_job3_20260910-135936/Q_A4__seed0/summary.json
adaptive_continuation,ADAPT,ADAPT__seed0,0,results/kaggle_outputs/adaptive-sigma-20260910-093945,0.7634,0.7469200286865234,True,610.152784268,0.7634,True,8d353f2086:results/kaggle_outputs/adaptive-sigma-20260910-093945/campaign_job0_20260910-094010/ADAPT__seed0/summary.json
adaptive_continuation,ADAPTGAP,ADAPTGAP__seed0,0,results/kaggle_outputs/adaptive-gap-20260910-115703,0.7539,0.6983262329101563,True,618.792438752,0.7539,True,8d353f2086:results/kaggle_outputs/adaptive-gap-20260910-115703/campaign_job0_20260910-115738/ADAPTGAP__seed0/summary.json
adaptive_continuation,ADAPTGAP,ADAPTGAP2__seed0,0,results/kaggle_outputs/adaptive-gap2-20260910-121319,0.7713,0.6742552764892578,True,621.5481440410001,0.7713,True,8d353f2086:results/kaggle_outputs/adaptive-gap2-20260910-121319/campaign_job0_20260910-121345/ADAPTGAP2__seed0/summary.json
adaptive_continuation,ADAPTRES,ADAPTRES__seed0,0,results/kaggle_outputs/adaptive-res-20260910-131553,0.7729,0.6896111999511719,True,410.38168239400005,0.7729,True,8d353f2086:results/kaggle_outputs/adaptive-res-20260910-131553/campaign_job0_20260910-131616/ADAPTRES__seed0/summary.json
adaptive_continuation,Gplateau_cal,Gplateau_cal__seed0,0,results/kaggle_outputs/gradnorm-cal-20260910-105845,0.7797,0.6343746643066406,True,637.455730764,0.7797,True,8d353f2086:results/kaggle_outputs/gradnorm-cal-20260910-105845/campaign_job0_20260910-105911/Gplateau_cal__seed0/summary.json
adaptive_continuation,Gplateau_cal,Gplateau_cal2__seed0,0,results/kaggle_outputs/gradnorm-cal2-20260910-111547,0.7794,0.6405082977294921,True,719.241384594,0.7794,True,8d353f2086:results/kaggle_outputs/gradnorm-cal2-20260910-111547/campaign_job0_20260910-111623/Gplateau_cal2__seed0/summary.json
