method,seed,grid,a,b,train_probe_ce,test_probe_ce,source
resolution_max_b1_gaussian_conv,3,21,-0.25,0.4,2.929525390625,2.8732080078125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.25,0.45,3.12484619140625,3.0819237060546874,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.25,0.5,3.321755615234375,3.287428955078125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.2,-0.5,2.7691796875,2.6331204833984376,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.2,-0.45,2.50900146484375,2.3891837158203124,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.2,-0.4,2.21160400390625,2.1354693603515624,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.2,-0.35,1.9031678466796875,1.9027809448242188,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.2,-0.3,1.6447647094726563,1.70664208984375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.2,-0.25,1.4384278564453126,1.5366454467773438,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,-0.2,1.3075296020507812,1.423640869140625,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,-0.15,1.2388260498046875,1.3515860595703124,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,-0.1,1.1968277587890626,1.291024169921875,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,-0.05,1.1876534423828125,1.276724853515625,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,0.0,1.2380533447265625,1.3122196044921874,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,0.05,1.3495197143554687,1.394504638671875,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,0.1,1.5012423706054687,1.5064112548828126,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,0.15,1.6818115234375,1.6517815551757813,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,0.2,1.8864486083984375,1.819816650390625,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,0.25,2.0856203002929687,2.013252685546875,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.2,0.3,2.294533447265625,2.2275428466796874,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.2,0.35,2.5104097900390623,2.46452001953125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.2,0.4,2.7403658447265626,2.704526611328125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.2,0.45,2.9727047119140626,2.9393582763671877,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.2,0.5,3.1899605712890624,3.170321044921875,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.15,-0.5,2.694809326171875,2.563676025390625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.15,-0.45,2.408998291015625,2.29034521484375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.15,-0.4,2.082327880859375,2.007669860839844,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.15,-0.35,1.7353264770507812,1.730433349609375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.15,-0.3,1.4014473876953124,1.454927734375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.15,-0.25,1.1427291870117187,1.2292349243164062,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,-0.2,0.9673561706542969,1.0747020874023439,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,-0.15,0.8661204833984375,1.0016774291992188,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,-0.1,0.8343202514648438,0.976366943359375,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,-0.05,0.85104541015625,0.98883642578125,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,0.0,0.9070504760742187,1.0340128784179687,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,0.05,1.0262711181640625,1.1201116333007812,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,0.1,1.183897216796875,1.23028515625,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,0.15,1.3691080322265625,1.3804302978515626,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,0.2,1.581062255859375,1.5706177978515625,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,0.25,1.8106277465820313,1.7847410278320313,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.15,0.3,2.056460510253906,2.019227783203125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.15,0.35,2.301370849609375,2.2656439208984374,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.15,0.4,2.547852294921875,2.5256697998046875,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.15,0.45,2.807687744140625,2.79141259765625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.15,0.5,3.0684100341796876,3.0574132080078127,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.1,-0.5,2.6499278564453124,2.537891845703125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.1,-0.45,2.3498697509765627,2.244919921875,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.1,-0.4,2.0050159912109375,1.9318948974609376,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.1,-0.35,1.6357057495117187,1.6339830932617188,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.1,-0.3,1.2841613159179688,1.36062158203125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.1,-0.25,0.992028076171875,1.1148925170898438,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,-0.2,0.7663011169433593,0.9001119689941406,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,-0.15,0.6205942993164062,0.7646539306640625,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,-0.1,0.5489732360839844,0.7119373474121093,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,-0.05,0.5503538055419922,0.7219197082519532,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,0.0,0.6138701171875,0.7756585083007812,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,0.05,0.7193050231933594,0.8645826721191406,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,0.1,0.8753818969726562,0.9813689575195312,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,0.15,1.076242919921875,1.1431497802734376,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,0.2,1.3090150146484374,1.342618896484375,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,0.25,1.5605228271484375,1.5739828491210937,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.1,0.3,1.8327003784179687,1.8219393310546874,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.1,0.35,2.115369689941406,2.0896533203125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.1,0.4,2.3975433349609374,2.3758458251953125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.1,0.45,2.6754649658203125,2.6670172119140627,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.1,0.5,2.961162109375,2.9604542236328126,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.05,-0.5,2.666776611328125,2.5569681396484376,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.05,-0.45,2.34108984375,2.2524957275390625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.05,-0.4,1.980000244140625,1.92940966796875,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.05,-0.35,1.5980186767578124,1.608577880859375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.05,-0.3,1.23158984375,1.3165945434570312,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.05,-0.25,0.9167572326660156,1.0601463012695314,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,-0.2,0.6816155395507812,0.8580663757324218,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,-0.15,0.5169268188476562,0.6983293151855469,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,-0.1,0.41002001953125,0.6024991455078125,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,-0.05,0.36127581787109375,0.5627052917480468,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,0.0,0.3830734710693359,0.5778857727050781,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,0.05,0.4808947448730469,0.6590921936035157,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,0.1,0.6389925842285156,0.7849382629394531,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,0.15,0.8409382019042969,0.9564592895507813,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,0.2,1.0864609375,1.1660957641601561,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,0.25,1.3564159545898438,1.407066650390625,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,-0.05,0.3,1.653372802734375,1.6676535034179687,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.05,0.35,1.96225830078125,1.9435193481445312,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.05,0.4,2.2705867919921876,2.242887451171875,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.05,0.45,2.572379150390625,2.5513974609375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,-0.05,0.5,2.870859619140625,2.85843798828125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.0,-0.5,2.7162327880859376,2.60782861328125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.0,-0.45,2.3909776611328124,2.299318603515625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.0,-0.4,2.021851806640625,1.9742066040039064,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.0,-0.35,1.6290670776367187,1.649334228515625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.0,-0.3,1.2502368774414063,1.3513629150390625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.0,-0.25,0.9255476684570313,1.0885362548828126,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,-0.2,0.6804656982421875,0.874972412109375,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,-0.15,0.5163768005371093,0.7172710876464844,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,-0.1,0.401781494140625,0.6213353271484375,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,-0.05,0.329223876953125,0.5624221801757813,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,0.0,0.3031758270263672,0.53676806640625,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,0.05,0.3462907104492188,0.5498343505859375,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,0.1,0.47025079345703125,0.61858349609375,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,0.15,0.6642909545898438,0.7806067810058593,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,0.2,0.9082357177734375,1.0091712036132812,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,0.25,1.193107177734375,1.265508544921875,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.0,0.3,1.500369384765625,1.5436761474609375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.0,0.35,1.8247798461914062,1.8411309204101562,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.0,0.4,2.147891357421875,2.1452769775390625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.0,0.45,2.4712119140625,2.45355322265625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.0,0.5,2.78106103515625,2.7527271728515625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.05,-0.5,2.8091131591796876,2.7050540771484375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.05,-0.45,2.4855716552734375,2.397677734375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.05,-0.4,2.1163538818359373,2.0770447998046877,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.05,-0.35,1.7147128295898437,1.7544772338867187,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.05,-0.3,1.3276382446289063,1.4462593994140625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.05,-0.25,0.9955808410644531,1.1712255249023438,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,-0.2,0.7500070495605469,0.94871533203125,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,-0.15,0.58684814453125,0.794742431640625,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,-0.1,0.4780171966552734,0.6886599426269531,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,-0.05,0.4037233581542969,0.6226413879394531,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,0.0,0.36592332458496096,0.5841742858886719,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,0.05,0.3663406677246094,0.5763233337402344,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,0.1,0.4235180358886719,0.6052185668945312,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,0.15,0.5481504211425782,0.6954971923828125,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,0.2,0.7558291320800781,0.8664815673828125,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,0.25,1.0368140869140625,1.1252620849609376,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.05,0.3,1.3608004150390625,1.42552734375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.05,0.35,1.7028794555664062,1.7423748779296875,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.05,0.4,2.0381358642578125,2.0639656982421877,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.05,0.45,2.362335693359375,2.36698974609375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.05,0.5,2.67441015625,2.654121337890625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.1,-0.5,2.9278245849609377,2.8112264404296874,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.1,-0.45,2.602435546875,2.514379638671875,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.1,-0.4,2.2367576904296875,2.1984658203125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.1,-0.35,1.8433539428710937,1.872030517578125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.1,-0.3,1.455395263671875,1.5568015747070312,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.1,-0.25,1.1170801391601564,1.2851502075195314,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,-0.2,0.8668656921386719,1.0707305908203124,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,-0.15,0.7007341613769531,0.9165046081542969,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,-0.1,0.5890234375,0.8090028991699219,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,-0.05,0.5151551513671875,0.7358963623046875,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,0.0,0.48382833862304686,0.6985165710449219,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,0.05,0.4851011505126953,0.6939073486328124,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,0.1,0.5179862976074219,0.7090418701171874,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,0.15,0.5966904296875,0.764334228515625,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,0.2,0.7264896240234375,0.8793157043457032,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,0.25,0.9365014953613281,1.069774658203125,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.1,0.3,1.2324363403320313,1.3402025756835938,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.1,0.35,1.585737548828125,1.64082958984375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.1,0.4,1.9274105224609375,1.9646416625976562,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.1,0.45,2.2603162841796873,2.292186767578125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.1,0.5,2.5737197265625,2.586277099609375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.15,-0.5,3.066782958984375,2.928958740234375,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.15,-0.45,2.741783203125,2.64041455078125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.15,-0.4,2.369135986328125,2.323417236328125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.15,-0.35,1.9870983276367187,2.003533142089844,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.15,-0.3,1.616659912109375,1.7001524658203124,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.15,-0.25,1.29236767578125,1.4356673583984374,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,-0.2,1.0353043212890625,1.2287156982421874,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,-0.15,0.8547576904296875,1.0759974975585938,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,-0.1,0.7408198852539063,0.9656641235351563,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,-0.05,0.6735152893066406,0.8983382568359375,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,0.0,0.6512787780761718,0.8703305053710938,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,0.05,0.6525176391601563,0.8655298461914063,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,0.1,0.677369140625,0.8874371643066407,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,0.15,0.7450367431640625,0.9397687377929688,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,0.2,0.85624609375,1.0286343383789063,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,0.25,1.0260028076171874,1.1748530883789063,v2:surface__combined__seed3__g21
resolution_max_b1_gaussian_conv,3,21,0.15,0.3,1.2550654296875,1.3740798950195312,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.15,0.35,1.5458018798828126,1.6343339233398437,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.15,0.4,1.878223876953125,1.9376084594726561,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.15,0.45,2.2113109130859376,2.2463052978515625,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.15,0.5,2.5166531982421874,2.530526123046875,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.2,-0.5,3.1884017333984374,3.0581363525390626,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
resolution_max_b1_gaussian_conv,3,21,0.2,-0.45,2.8763153076171877,2.766604736328125,maximemonstrenikez_rerun/grid__combined__seed3__epoch_030__r32_G0__probes__f32__rerun.jsonl
