method,seed,policy,split,direction,amplitude,centre_ce,dL_plus,dL_minus,S
plain,4,recalibrated,train_probe,14,0.5,0.16457229614257812,3.1535993347167968,3.0214805603027344,3.0875399475097653
plain,4,recalibrated,train_probe,15,0.005,0.16457229614257812,0.0005487289428710851,0.0006889495849609351,0.0006188392639160101
plain,4,recalibrated,train_probe,15,0.01,0.16457229614257812,0.002183349609374996,0.002522766113281255,0.0023530578613281256
plain,4,recalibrated,train_probe,15,0.02,0.16457229614257812,0.009026840209960946,0.00978007507324219,0.009403457641601567
plain,4,recalibrated,train_probe,15,0.025,0.16457229614257812,0.013802261352539064,0.014992782592773451,0.014397521972656258
plain,4,recalibrated,train_probe,15,0.05,0.16457229614257812,0.05114435577392579,0.05659607696533203,0.05387021636962891
plain,4,recalibrated,train_probe,15,0.1,0.16457229614257812,0.19306231689453124,0.19427749633789065,0.19366990661621095
plain,4,recalibrated,train_probe,15,0.2,0.16457229614257812,0.6703865051269531,0.6960071105957031,0.6831968078613281
plain,4,recalibrated,train_probe,15,0.25,0.16457229614257812,0.9737525939941405,1.0742908630371093,1.024021728515625
plain,4,recalibrated,train_probe,15,0.35,0.16457229614257812,1.6638091125488281,1.9858719177246091,1.8248405151367186
plain,4,recalibrated,train_probe,15,0.5,0.16457229614257812,2.748150115966797,3.2681310729980466,3.0081405944824215
plain,4,recalibrated,train_probe,16,0.005,0.16457229614257812,0.0014205017089843897,0.00012266540527344771,0.0007715835571289187
plain,4,recalibrated,train_probe,16,0.01,0.16457229614257812,0.0042369689941406385,0.001644302368164069,0.0029406356811523537
plain,4,recalibrated,train_probe,16,0.02,0.16457229614257812,0.013928833007812502,0.009815658569335944,0.011872245788574223
plain,4,recalibrated,train_probe,16,0.025,0.16457229614257812,0.021105606079101558,0.015517967224121104,0.01831178665161133
plain,4,recalibrated,train_probe,16,0.05,0.16457229614257812,0.07820213317871094,0.060541259765624994,0.06937169647216797
plain,4,recalibrated,train_probe,16,0.1,0.16457229614257812,0.28070806884765626,0.23946685791015626,0.26008746337890626
plain,4,recalibrated,train_probe,16,0.2,0.16457229614257812,1.0402804260253906,0.7982049255371093,0.91924267578125
plain,4,recalibrated,train_probe,16,0.25,0.16457229614257812,1.5279371643066406,1.1230572814941406,1.3254972229003905
plain,4,recalibrated,train_probe,16,0.35,0.16457229614257812,2.524988250732422,1.820664337158203,2.1728262939453122
plain,4,recalibrated,train_probe,16,0.5,0.16457229614257812,3.798906707763672,2.7829152526855467,3.2909109802246093
plain,4,recalibrated,train_probe,17,0.005,0.16457229614257812,0.000536781311035156,0.00023806762695313677,0.0003874244689941464
plain,4,recalibrated,train_probe,17,0.01,0.16457229614257812,0.0019465408325195221,0.0013954467773437396,0.0016709938049316309
plain,4,recalibrated,train_probe,17,0.02,0.16457229614257812,0.007039802551269542,0.007072952270507804,0.007056377410888673
plain,4,recalibrated,train_probe,17,0.025,0.16457229614257812,0.01063024902343751,0.011242095947265635,0.010936172485351572
plain,4,recalibrated,train_probe,17,0.05,0.16457229614257812,0.04002355194091797,0.04502105712890625,0.04252230453491211
plain,4,recalibrated,train_probe,17,0.1,0.16457229614257812,0.1463069152832031,0.1714676513671875,0.1588872833251953
plain,4,recalibrated,train_probe,17,0.2,0.16457229614257812,0.5432724304199219,0.6440375061035157,0.5936549682617188
plain,4,recalibrated,train_probe,17,0.25,0.16457229614257812,0.8229598083496095,0.9974559020996092,0.9102078552246093
plain,4,recalibrated,train_probe,17,0.35,0.16457229614257812,1.4839654235839843,1.9217225646972658,1.702843994140625
plain,4,recalibrated,train_probe,17,0.5,0.16457229614257812,2.7198418884277342,3.2683760681152343,2.994108978271484
plain,4,recalibrated,train_probe,18,0.005,0.16457229614257812,0.0005180740356445224,0.00029132080078125844,0.0004046974182128904
plain,4,recalibrated,train_probe,18,0.01,0.16457229614257812,0.0019484939575195315,0.0015362167358398404,0.001742355346679686
plain,4,recalibrated,train_probe,18,0.02,0.16457229614257812,0.007440391540527336,0.00674154663085938,0.007090969085693358
plain,4,recalibrated,train_probe,18,0.025,0.16457229614257812,0.01142115020751952,0.010676116943359376,0.011048633575439448
plain,4,recalibrated,train_probe,18,0.05,0.16457229614257812,0.044894882202148434,0.04215907287597656,0.0435269775390625
plain,4,recalibrated,train_probe,18,0.1,0.16457229614257812,0.17389440917968751,0.16310432434082034,0.16849936676025393
plain,4,recalibrated,train_probe,18,0.2,0.16457229614257812,0.6409447937011719,0.6213590698242188,0.6311519317626954
plain,4,recalibrated,train_probe,18,0.25,0.16457229614257812,0.9547215270996092,0.9674991760253906,0.9611103515624999
plain,4,recalibrated,train_probe,18,0.35,0.16457229614257812,1.7083840026855468,1.8952642517089844,1.8018241271972655
plain,4,recalibrated,train_probe,18,0.5,0.16457229614257812,2.8735809020996093,3.488602996826172,3.181091949462891
plain,4,recalibrated,train_probe,19,0.005,0.16457229614257812,0.0007656936645507872,0.00012750244140624645,0.00044659805297851685
plain,4,recalibrated,train_probe,19,0.01,0.16457229614257812,0.0024649810791015636,0.0012418060302734346,0.0018533935546874991
plain,4,recalibrated,train_probe,19,0.02,0.16457229614257812,0.007774475097656247,0.006102455139160162,0.006938465118408205
plain,4,recalibrated,train_probe,19,0.025,0.16457229614257812,0.011676109313964844,0.00981455230712891,0.010745330810546877
plain,4,recalibrated,train_probe,19,0.05,0.16457229614257812,0.04458514404296876,0.03980340576171876,0.04219427490234376
plain,4,recalibrated,train_probe,19,0.1,0.16457229614257812,0.17119770812988283,0.14999830627441407,0.16059800720214845
plain,4,recalibrated,train_probe,19,0.2,0.16457229614257812,0.6210329284667968,0.5426548461914062,0.5818438873291015
plain,4,recalibrated,train_probe,19,0.25,0.16457229614257812,0.9202712707519531,0.8086120910644532,0.8644416809082032
plain,4,recalibrated,train_probe,19,0.35,0.16457229614257812,1.6138282775878905,1.498248565673828,1.5560384216308591
plain,4,recalibrated,train_probe,19,0.5,0.16457229614257812,2.635026702880859,2.6489432067871093,2.641984954833984
plain,4,recalibrated,test_probe,0,0.005,0.7361421203613281,0.0005706787109375222,-0.00033905029296876776,0.00011581420898437722
plain,4,recalibrated,test_probe,0,0.01,0.7361421203613281,0.0022155456542969354,-0.00019357299804678707,0.0010109863281250742
plain,4,recalibrated,test_probe,0,0.02,0.7361421203613281,0.006569641113281288,0.002101318359374993,0.0043354797363281405
plain,4,recalibrated,test_probe,0,0.025,0.7361421203613281,0.010005249023437579,0.003322326660156305,0.006663787841796942
plain,4,recalibrated,test_probe,0,0.05,0.7361421203613281,0.03891720581054692,0.019151733398437565,0.02903446960449224
plain,4,recalibrated,test_probe,0,0.1,0.7361421203613281,0.14352877807617193,0.09778726196289067,0.1206580200195313
plain,4,recalibrated,test_probe,0,0.2,0.7361421203613281,0.4822292175292968,0.43580593872070317,0.459017578125
plain,4,recalibrated,test_probe,0,0.25,0.7361421203613281,0.7591119079589843,0.6867981262207032,0.7229550170898438
plain,4,recalibrated,test_probe,0,0.35,0.7361421203613281,1.5033274841308595,1.3533200378417969,1.4283237609863282
plain,4,recalibrated,test_probe,0,0.5,0.7361421203613281,2.725389495849609,2.479337615966797,2.602363555908203
plain,4,recalibrated,test_probe,1,0.005,0.7361421203613281,-0.0007847595214843794,0.0013543090820312687,0.0002847747802734446
plain,4,recalibrated,test_probe,1,0.01,0.7361421203613281,-0.0011219787597656072,0.0034397888183593794,0.001158905029296886
plain,4,recalibrated,test_probe,1,0.02,0.7361421203613281,-0.0004148864746092995,0.009132354736328119,0.00435873413085941
plain,4,recalibrated,test_probe,1,0.025,0.7361421203613281,0.0014678955078125666,0.012232086181640622,0.0068499908447265945
plain,4,recalibrated,test_probe,1,0.05,0.7361421203613281,0.021852783203125004,0.03497335815429692,0.02841307067871096
plain,4,recalibrated,test_probe,1,0.1,0.7361421203613281,0.0885895385742188,0.13637850952148445,0.11248402404785163
plain,4,recalibrated,test_probe,1,0.2,0.7361421203613281,0.38187167358398444,0.547695770263672,0.4647837219238282
plain,4,recalibrated,test_probe,1,0.25,0.7361421203613281,0.5750995788574218,0.8297897644042969,0.7024446716308593
plain,4,recalibrated,test_probe,1,0.35,0.7361421203613281,1.1229491271972656,1.516964324951172,1.3199567260742189
plain,4,recalibrated,test_probe,1,0.5,0.7361421203613281,1.993852020263672,2.499539276123047,2.2466956481933593
plain,4,recalibrated,test_probe,2,0.005,0.7361421203613281,-0.00047119140624996003,0.0003748474121093581,-4.8171997070300954e-05
plain,4,recalibrated,test_probe,2,0.01,0.7361421203613281,-0.00014010620117188566,0.001265075683593797,0.0005624847412109557
plain,4,recalibrated,test_probe,2,0.02,0.7361421203613281,0.0018351745605469372,0.004246429443359401,0.003040802001953169
plain,4,recalibrated,test_probe,2,0.025,0.7361421203613281,0.00263397216796879,0.006249664306640645,0.004441818237304718
plain,4,recalibrated,test_probe,2,0.05,0.7361421203613281,0.009983917236328188,0.023767974853515672,0.01687594604492193
plain,4,recalibrated,test_probe,2,0.1,0.7361421203613281,0.06181655883789061,0.10898092651367186,0.08539874267578124
plain,4,recalibrated,test_probe,2,0.2,0.7361421203613281,0.3505855407714844,0.4790442810058595,0.41481491088867195
plain,4,recalibrated,test_probe,2,0.25,0.7361421203613281,0.5728143005371094,0.7685075378417969,0.6706609191894531
plain,4,recalibrated,test_probe,2,0.35,0.7361421203613281,1.2115158996582032,1.4841548767089843,1.3478353881835936
plain,4,recalibrated,test_probe,2,0.5,0.7361421203613281,2.3096956481933595,2.536450408935547,2.4230730285644535
plain,4,recalibrated,test_probe,3,0.005,0.7361421203613281,-0.0015294494628905753,0.0015469665527344523,8.758544921938505e-06
plain,4,recalibrated,test_probe,3,0.01,0.7361421203613281,-0.0020218811035156437,0.00357238769531254,0.0007752532958984482
plain,4,recalibrated,test_probe,3,0.02,0.7361421203613281,-0.0013163146972655637,0.00831103515625009,0.0034973602294922634
plain,4,recalibrated,test_probe,3,0.025,0.7361421203613281,-0.00028051757812497247,0.011245666503906238,0.0054825744628906325
plain,4,recalibrated,test_probe,3,0.05,0.7361421203613281,0.011783050537109374,0.03223556518554693,0.022009307861328153
plain,4,recalibrated,test_probe,3,0.1,0.7361421203613281,0.06817733764648437,0.10224945068359381,0.08521339416503909
plain,4,recalibrated,test_probe,3,0.2,0.7361421203613281,0.34703726196289075,0.3478244934082031,0.3474308776855469
plain,4,recalibrated,test_probe,3,0.25,0.7361421203613281,0.5666741027832032,0.5473935852050782,0.5570338439941407
plain,4,recalibrated,test_probe,3,0.35,0.7361421203613281,1.0981379699707032,1.0568341369628906,1.077486053466797
plain,4,recalibrated,test_probe,3,0.5,0.7361421203613281,2.013714324951172,1.8975210876464845,1.9556177062988283
plain,4,recalibrated,test_probe,4,0.005,0.7361421203613281,0.0015971069335938282,-0.0012776184082030628,0.00015974426269538267
plain,4,recalibrated,test_probe,4,0.01,0.7361421203613281,0.0034385070800782014,-0.0019428710937499094,0.000747817993164146
plain,4,recalibrated,test_probe,4,0.02,0.7361421203613281,0.007801879882812557,-0.0021162414550780495,0.0028428192138672537
plain,4,recalibrated,test_probe,4,0.025,0.7361421203613281,0.010665313720703118,-0.0015013122558593661,0.004582000732421876
plain,4,recalibrated,test_probe,4,0.05,0.7361421203613281,0.02712460327148436,0.011502929687499996,0.019313766479492178
plain,4,recalibrated,test_probe,4,0.1,0.7361421203613281,0.0883573608398438,0.09119982910156255,0.08977859497070317
plain,4,recalibrated,test_probe,4,0.2,0.7361421203613281,0.3802127380371094,0.5202018737792968,0.4502073059082031
plain,4,recalibrated,test_probe,4,0.25,0.7361421203613281,0.5979518127441406,0.8807727966308594,0.7393623046875
plain,4,recalibrated,test_probe,4,0.35,0.7361421203613281,1.1762755432128906,1.7037469177246094,1.44001123046875
plain,4,recalibrated,test_probe,4,0.5,0.7361421203613281,2.048937225341797,2.5536607360839843,2.3012989807128905
plain,4,recalibrated,test_probe,5,0.005,0.7361421203613281,0.0009208068847657014,1.7425537109372335e-05,0.00046911621093753686
plain,4,recalibrated,test_probe,5,0.01,0.7361421203613281,0.003225799560546916,0.000822418212890641,0.0020241088867187784
plain,4,recalibrated,test_probe,5,0.02,0.7361421203613281,0.010384979248046933,0.00448843383789066,0.007436706542968796
plain,4,recalibrated,test_probe,5,0.025,0.7361421203613281,0.014375274658203208,0.007184722900390628,0.010779998779296918
plain,4,recalibrated,test_probe,5,0.05,0.7361421203613281,0.039098968505859366,0.027128662109375035,0.0331138153076172
plain,4,recalibrated,test_probe,5,0.1,0.7361421203613281,0.12503915405273436,0.129697509765625,0.12736833190917968
plain,4,recalibrated,test_probe,5,0.2,0.7361421203613281,0.4887413024902345,0.515683807373047,0.5022125549316407
plain,4,recalibrated,test_probe,5,0.25,0.7361421203613281,0.7662916564941407,0.7860851745605468,0.7761884155273437
plain,4,recalibrated,test_probe,5,0.35,0.7361421203613281,1.4790129089355468,1.4590959167480468,1.4690544128417968
plain,4,recalibrated,test_probe,5,0.5,0.7361421203613281,2.3444480895996094,2.5736712341308596,2.4590596618652345
plain,4,recalibrated,test_probe,6,0.005,0.7361421203613281,0.000493927001953165,-0.00011264038085934125,0.00019064331054691186
plain,4,recalibrated,test_probe,6,0.01,0.7361421203613281,0.0014369201660157094,5.914306640630862e-05,0.000748031616211009
plain,4,recalibrated,test_probe,6,0.02,0.7361421203613281,0.0033553161621093786,0.0016899719238281374,0.002522644042968758
plain,4,recalibrated,test_probe,6,0.025,0.7361421203613281,0.004712646484375083,0.0028787231445313033,0.003795684814453193
plain,4,recalibrated,test_probe,6,0.05,0.7361421203613281,0.02126022338867195,0.014266784667968824,0.017763504028320387
plain,4,recalibrated,test_probe,6,0.1,0.7361421203613281,0.095921630859375,0.06211065673828131,0.07901614379882815
plain,4,recalibrated,test_probe,6,0.2,0.7361421203613281,0.4220932922363281,0.3100874938964844,0.36609039306640623
plain,4,recalibrated,test_probe,6,0.25,0.7361421203613281,0.6936766662597658,0.535617156982422,0.6146469116210939
plain,4,recalibrated,test_probe,6,0.35,0.7361421203613281,1.5101590270996095,1.200826141357422,1.3554925842285157
plain,4,recalibrated,test_probe,6,0.5,0.7361421203613281,3.105896209716797,2.451238494873047,2.778567352294922
plain,4,recalibrated,test_probe,7,0.005,0.7361421203613281,-0.001023468017578133,0.0015559082031250115,0.0002662200927734393
plain,4,recalibrated,test_probe,7,0.01,0.7361421203613281,-0.0012826232910155833,0.002999786376953195,0.000858581542968806
plain,4,recalibrated,test_probe,7,0.02,0.7361421203613281,3.64379882812349e-05,0.006633300781250018,0.0033348693847656263
plain,4,recalibrated,test_probe,7,0.025,0.7361421203613281,0.0014404907226562846,0.00921890258789071,0.005329696655273497
plain,4,recalibrated,test_probe,7,0.05,0.7361421203613281,0.018771667480468768,0.02369876098632817,0.02123521423339847
plain,4,recalibrated,test_probe,7,0.1,0.7361421203613281,0.09122579956054688,0.09973760986328128,0.09548170471191408
plain,4,recalibrated,test_probe,7,0.2,0.7361421203613281,0.4565301208496093,0.43422695922851573,0.4453785400390625
plain,4,recalibrated,test_probe,7,0.25,0.7361421203613281,0.8032408142089844,0.7115554504394532,0.7573981323242188
plain,4,recalibrated,test_probe,7,0.35,0.7361421203613281,1.6328392028808594,1.3845976257324217,1.5087184143066406
plain,4,recalibrated,test_probe,7,0.5,0.7361421203613281,2.577766571044922,2.304171844482422,2.440969207763672
plain,4,recalibrated,test_probe,8,0.005,0.7361421203613281,-0.0020904846191406312,0.002182586669921882,4.6051025390625444e-05
plain,4,recalibrated,test_probe,8,0.01,0.7361421203613281,-0.0035553588867187624,0.004597045898437568,0.000520843505859403
plain,4,recalibrated,test_probe,8,0.02,0.7361421203613281,-0.00525692749023432,0.010255310058593814,0.002499191284179747
plain,4,recalibrated,test_probe,8,0.025,0.7361421203613281,-0.005761016845703071,0.013289978027343774,0.0037644805908203516
plain,4,recalibrated,test_probe,8,0.05,0.7361421203613281,-0.001462585449218734,0.03312551879882819,0.01583146667480473
plain,4,recalibrated,test_probe,8,0.1,0.7361421203613281,0.033253479003906294,0.09209683227539067,0.06267515563964848
plain,4,recalibrated,test_probe,8,0.2,0.7361421203613281,0.2141488342285156,0.3190455017089844,0.26659716796875
plain,4,recalibrated,test_probe,8,0.25,0.7361421203613281,0.37343319702148436,0.490176727294922,0.4318049621582032
plain,4,recalibrated,test_probe,8,0.35,0.7361421203613281,0.8494322204589844,0.9383100280761718,0.8938711242675781
plain,4,recalibrated,test_probe,8,0.5,0.7361421203613281,1.699688201904297,1.8246707458496094,1.7621794738769532
plain,4,recalibrated,test_probe,9,0.005,0.7361421203613281,-0.0008500671386718617,0.0012097778320312447,0.0001798553466796915
plain,4,recalibrated,test_probe,9,0.01,0.7361421203613281,-0.000952545166015617,0.0034444580078125675,0.0012459564208984752
plain,4,recalibrated,test_probe,9,0.02,0.7361421203613281,-0.0007214355468749822,0.009924133300781235,0.004601348876953126
plain,4,recalibrated,test_probe,9,0.025,0.7361421203613281,6.40563964844354e-05,0.01395913696289064,0.007011596679687537
plain,4,recalibrated,test_probe,9,0.05,0.7361421203613281,0.011495086669921939,0.03870626831054691,0.025100677490234424
plain,4,recalibrated,test_probe,9,0.1,0.7361421203613281,0.08739285278320319,0.11208547973632821,0.0997391662597657
plain,4,recalibrated,test_probe,9,0.2,0.7361421203613281,0.3822192077636719,0.4517154846191407,0.4169673461914063
plain,4,recalibrated,test_probe,9,0.25,0.7361421203613281,0.5938448181152345,0.7747955627441407,0.6843201904296876
plain,4,recalibrated,test_probe,9,0.35,0.7361421203613281,1.1922939147949219,1.730705535888672,1.461499725341797
plain,4,recalibrated,test_probe,9,0.5,0.7361421203613281,1.9970220642089842,3.146101531982422,2.5715617980957033
plain,4,recalibrated,test_probe,10,0.005,0.7361421203613281,-0.0012719726562500089,0.0015033264160156934,0.00011567687988284225
plain,4,recalibrated,test_probe,10,0.01,0.7361421203613281,-0.0021496887207030912,0.0038872680664062687,0.0008687896728515887
plain,4,recalibrated,test_probe,10,0.02,0.7361421203613281,-0.0028793029785155744,0.00866354370117195,0.0028921203613281876
plain,4,recalibrated,test_probe,10,0.025,0.7361421203613281,-0.0022449645996093226,0.011444305419921919,0.004599670410156298
plain,4,recalibrated,test_probe,10,0.05,0.7361421203613281,0.013131988525390659,0.028859039306640688,0.020995513916015673
plain,4,recalibrated,test_probe,10,0.1,0.7361421203613281,0.08441305541992195,0.09234710693359383,0.08838008117675789
plain,4,recalibrated,test_probe,10,0.2,0.7361421203613281,0.45491958618164063,0.40150137329101576,0.4282104797363282
plain,4,recalibrated,test_probe,10,0.25,0.7361421203613281,0.766633270263672,0.6911889953613282,0.7289111328125001
plain,4,recalibrated,test_probe,10,0.35,0.7361421203613281,1.652547332763672,1.460016326904297,1.5562818298339844
plain,4,recalibrated,test_probe,10,0.5,0.7361421203613281,2.828624969482422,2.5065538024902345,2.667589385986328
plain,4,recalibrated,test_probe,11,0.005,0.7361421203613281,-0.0012799682617187225,0.001535766601562516,0.00012789916992189676
plain,4,recalibrated,test_probe,11,0.01,0.7361421203613281,-0.002237396240234335,0.003645721435546867,0.000704162597656266
plain,4,recalibrated,test_probe,11,0.02,0.7361421203613281,-0.002783752441406162,0.00905474853515631,0.0031354980468750737
plain,4,recalibrated,test_probe,11,0.025,0.7361421203613281,-0.0019229431152343324,0.012526092529296928,0.005301574707031298
plain,4,recalibrated,test_probe,11,0.05,0.7361421203613281,0.01008868408203134,0.03179986572265625,0.020944274902343796
plain,4,recalibrated,test_probe,11,0.1,0.7361421203613281,0.07400924682617194,0.09290310668945312,0.08345617675781253
plain,4,recalibrated,test_probe,11,0.2,0.7361421203613281,0.3408638610839845,0.3571542053222656,0.34900903320312504
plain,4,recalibrated,test_probe,11,0.25,0.7361421203613281,0.5401656799316406,0.6039518737792968,0.5720587768554687
plain,4,recalibrated,test_probe,11,0.35,0.7361421203613281,0.9677555236816406,1.2471828308105468,1.1074691772460938
plain,4,recalibrated,test_probe,11,0.5,0.7361421203613281,1.691706512451172,2.259842254638672,1.975774383544922
plain,4,recalibrated,test_probe,12,0.005,0.7361421203613281,-0.001242614746093662,0.0012966613769531676,2.702331542975278e-05
plain,4,recalibrated,test_probe,12,0.01,0.7361421203613281,-0.0018785705566405353,0.002962615966796922,0.0005420227050781934
plain,4,recalibrated,test_probe,12,0.02,0.7361421203613281,-0.0035803833007812536,0.007090362548828111,0.0017549896240234286
plain,4,recalibrated,test_probe,12,0.025,0.7361421203613281,-0.003994506835937495,0.009685791015625056,0.0028456420898437806
plain,4,recalibrated,test_probe,12,0.05,0.7361421203613281,0.0037046813964843883,0.028733795166015708,0.016219238281250048
plain,4,recalibrated,test_probe,12,0.1,0.7361421203613281,0.06253567504882818,0.0993262329101563,0.08093095397949224
plain,4,recalibrated,test_probe,12,0.2,0.7361421203613281,0.33929077148437514,0.3770215148925782,0.35815614318847666
plain,4,recalibrated,test_probe,12,0.25,0.7361421203613281,0.5618914489746094,0.5657187194824218,0.5638050842285156
plain,4,recalibrated,test_probe,12,0.35,0.7361421203613281,1.1098064270019532,1.0169202575683594,1.0633633422851563
plain,4,recalibrated,test_probe,12,0.5,0.7361421203613281,1.9513351745605467,1.8416009216308593,1.896468048095703
plain,4,recalibrated,test_probe,13,0.005,0.7361421203613281,0.0003825683593750018,-0.000553833007812421,-8.563232421870959e-05
plain,4,recalibrated,test_probe,13,0.01,0.7361421203613281,0.001396759033203132,-0.0007109374999999529,0.0003429107666015896
plain,4,recalibrated,test_probe,13,0.02,0.7361421203613281,0.005238677978515627,0.00036898803710938566,0.0028038330078125062
plain,4,recalibrated,test_probe,13,0.025,0.7361421203613281,0.008046051025390688,0.002030578613281264,0.005038314819335976
plain,4,recalibrated,test_probe,13,0.05,0.7361421203613281,0.03136633300781255,0.020756225585937482,0.026061279296875017
plain,4,recalibrated,test_probe,13,0.1,0.7361421203613281,0.12707760620117192,0.10000286865234376,0.11354023742675784
plain,4,recalibrated,test_probe,13,0.2,0.7361421203613281,0.5260052185058595,0.49082351684570313,0.5084143676757813
plain,4,recalibrated,test_probe,13,0.25,0.7361421203613281,0.886686004638672,0.7946614685058595,0.8406737365722657
plain,4,recalibrated,test_probe,13,0.35,0.7361421203613281,1.7059444274902344,1.4931208190917968,1.5995326232910156
plain,4,recalibrated,test_probe,13,0.5,0.7361421203613281,2.799598358154297,2.7771908874511717,2.788394622802734
plain,4,recalibrated,test_probe,14,0.005,0.7361421203613281,-0.002697418212890601,0.0030317687988281605,0.00016717529296877975
plain,4,recalibrated,test_probe,14,0.01,0.7361421203613281,-0.0048140869140624876,0.006149200439453106,0.0006675567626953094
plain,4,recalibrated,test_probe,14,0.02,0.7361421203613281,-0.00790750122070305,0.013444976806640696,0.002768737792968823
plain,4,recalibrated,test_probe,14,0.025,0.7361421203613281,-0.008821105957031228,0.01683282470703129,0.0040058593750000315
plain,4,recalibrated,test_probe,14,0.05,0.7361421203613281,-0.0011095275878906241,0.0431526489257813,0.021021560668945338
plain,4,recalibrated,test_probe,14,0.1,0.7361421203613281,0.056066436767578165,0.13588577270507818,0.09597610473632817
plain,4,recalibrated,test_probe,14,0.2,0.7361421203613281,0.39745907592773433,0.5335707092285156,0.46551489257812495
plain,4,recalibrated,test_probe,14,0.25,0.7361421203613281,0.7055389709472657,0.8286409606933594,0.7670899658203125
plain,4,recalibrated,test_probe,14,0.35,0.7361421203613281,1.4738969421386718,1.5424136657714844,1.5081553039550781
plain,4,recalibrated,test_probe,14,0.5,0.7361421203613281,2.706326385498047,2.5591958923339844,2.632761138916016
plain,4,recalibrated,test_probe,15,0.005,0.7361421203613281,0.0007772521972656543,0.00012783813476568984,0.0004525451660156721
plain,4,recalibrated,test_probe,15,0.01,0.7361421203613281,0.0020048828124999973,0.001360870361328148,0.0016828765869140727
plain,4,recalibrated,test_probe,15,0.02,0.7361421203613281,0.0053129577636719105,0.005316436767578203,0.005314697265625057
plain,4,recalibrated,test_probe,15,0.025,0.7361421203613281,0.007748504638671938,0.007411224365234448,0.007579864501953193
plain,4,recalibrated,test_probe,15,0.05,0.7361421203613281,0.02425906372070319,0.02673074340820314,0.025494903564453164
plain,4,recalibrated,test_probe,15,0.1,0.7361421203613281,0.09957281494140624,0.10858026123046882,0.10407653808593753
plain,4,recalibrated,test_probe,15,0.2,0.7361421203613281,0.40311599731445313,0.49861178588867183,0.4508638916015625
plain,4,recalibrated,test_probe,15,0.25,0.7361421203613281,0.6345495910644532,0.7893020324707032,0.7119258117675782
plain,4,recalibrated,test_probe,15,0.35,0.7361421203613281,1.2261358947753906,1.524159637451172,1.3751477661132814
plain,4,recalibrated,test_probe,15,0.5,0.7361421203613281,2.219239227294922,2.714418914794922,2.4668290710449217
plain,4,recalibrated,test_probe,16,0.005,0.7361421203613281,0.002773834228515626,-0.0017763366699218297,0.0004987487792968981
plain,4,recalibrated,test_probe,16,0.01,0.7361421203613281,0.006720916748046868,-0.0030424804687499973,0.0018392181396484353
plain,4,recalibrated,test_probe,16,0.02,0.7361421203613281,0.015672271728515708,-0.0020538024902343466,0.0068092346191406805
plain,4,recalibrated,test_probe,16,0.025,0.7361421203613281,0.02168563842773441,6.185913085943184e-05,0.010873748779296921
plain,4,recalibrated,test_probe,16,0.05,0.7361421203613281,0.0637497253417969,0.01856597900390633,0.04115785217285162
plain,4,recalibrated,test_probe,16,0.1,0.7361421203613281,0.19873089599609384,0.10917999267578127,0.15395544433593755
plain,4,recalibrated,test_probe,16,0.2,0.7361421203613281,0.8291999206542968,0.4394510192871095,0.6343254699707032
plain,4,recalibrated,test_probe,16,0.25,0.7361421203613281,1.2128924255371094,0.6735208435058595,0.9432066345214845
plain,4,recalibrated,test_probe,16,0.35,0.7361421203613281,2.0246844177246093,1.2363885192871094,1.6305364685058592
plain,4,recalibrated,test_probe,16,0.5,0.7361421203613281,3.201161590576172,2.218044891357422,2.709603240966797
plain,4,recalibrated,test_probe,17,0.005,0.7361421203613281,-0.0009232177734375124,0.0013245849609375693,0.00020068359375002842
plain,4,recalibrated,test_probe,17,0.01,0.7361421203613281,-0.0012087097167968741,0.002726531982421898,0.000758911132812512
plain,4,recalibrated,test_probe,17,0.02,0.7361421203613281,-0.0011683044433593581,0.005850921630859429,0.0023413085937500355
plain,4,recalibrated,test_probe,17,0.025,0.7361421203613281,-0.0009246215820312154,0.007299072265624984,0.0031872253417968843
plain,4,recalibrated,test_probe,17,0.05,0.7361421203613281,0.006263000488281323,0.01965380859374999,0.012958404541015656
plain,4,recalibrated,test_probe,17,0.1,0.7361421203613281,0.06577597045898442,0.09181130981445318,0.0787936401367188
plain,4,recalibrated,test_probe,17,0.2,0.7361421203613281,0.33130886840820306,0.43725790405273446,0.38428338623046876
plain,4,recalibrated,test_probe,17,0.25,0.7361421203613281,0.5376119689941408,0.7261585998535156,0.6318852844238282
plain,4,recalibrated,test_probe,17,0.35,0.7361421203613281,1.1310025939941406,1.4373234558105468,1.2841630249023437
plain,4,recalibrated,test_probe,17,0.5,0.7361421203613281,2.2902688903808595,2.784832000732422,2.537550445556641
plain,4,recalibrated,test_probe,18,0.005,0.7361421203613281,0.00047326660156254974,5.340576171875e-05,0.00026333618164064987
plain,4,recalibrated,test_probe,18,0.01,0.7361421203613281,0.0012551574707031499,0.0004539794921875062,0.000854568481445328
plain,4,recalibrated,test_probe,18,0.02,0.7361421203613281,0.004149383544921892,0.002251251220703132,0.003200317382812512
plain,4,recalibrated,test_probe,18,0.025,0.7361421203613281,0.0064152526855468794,0.0035843505859375346,0.004999801635742207
plain,4,recalibrated,test_probe,18,0.05,0.7361421203613281,0.019291992187499996,0.02054336547851565,0.019917678833007824
plain,4,recalibrated,test_probe,18,0.1,0.7361421203613281,0.07337045288085942,0.08158270263671874,0.07747657775878908
plain,4,recalibrated,test_probe,18,0.2,0.7361421203613281,0.3289436950683595,0.39955502319335934,0.36424935913085943
