method,seed,a,b,train_ce,test_ce,source,policy
resolution_max_b1_gaussian_conv,0,-0.2,-0.375,2.199645874023437,2.315000244140625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.35,2.024793273925781,2.1382681884765624,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.325,1.86015185546875,1.9696864013671875,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.3,1.7045228271484374,1.807039978027344,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.275,1.5622274169921877,1.6547770385742189,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.25,1.43007275390625,1.5190167236328125,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.225,1.3116439819335937,1.395595703125,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.2,1.2040768432617188,1.282823974609375,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.175,1.1128643798828124,1.1832809448242188,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.15,1.0365274658203123,1.0987373657226562,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.125,0.9714863586425782,1.0296334838867187,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.1,0.9177344970703124,0.9763581237792968,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.075,0.8714964904785156,0.9392225341796876,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.05,0.8325671081542969,0.9152112731933594,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,-0.025,0.8012469482421875,0.8983549194335938,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.0,0.7787918090820313,0.8892216491699219,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.025,0.7667148132324219,0.8892401123046875,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.05,0.7677336120605469,0.8948812866210938,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.075,0.7793864440917969,0.91076904296875,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.1,0.8024288940429688,0.93444189453125,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.125,0.8343440551757813,0.9636460571289064,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.15,0.8781917724609375,0.9999235229492188,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.175,0.9337316589355468,1.044284149169922,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.2,0.9978151550292969,1.102057861328125,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.225,1.0752802734375,1.170349853515625,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.25,1.1668192749023438,1.2467674560546875,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.275,1.2658929443359377,1.3361435546875,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.3,1.37497021484375,1.4386754150390626,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.325,1.4950797119140624,1.549058654785156,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.35,1.6172076416015626,1.6637489624023438,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.375,1.7395280151367187,1.7822213134765623,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.4,1.8590514526367188,1.9032386474609373,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.425,1.974526428222656,2.022879699707031,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.45,2.079843505859375,2.136234619140625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.475,2.1726673583984377,2.2398267822265625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.2,0.5,2.259208251953125,2.332590087890625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.5,3.040501708984375,3.233215087890625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.475,2.876068115234375,3.049752197265625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.45,2.702922241210937,2.85913916015625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.425,2.5176798095703123,2.662990966796875,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.4,2.3257578125,2.463861572265625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.375,2.1306124267578124,2.26446044921875,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.35,1.9415894165039065,2.06781298828125,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.325,1.762900390625,1.8823800659179688,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.3,1.5935266723632813,1.711498046875,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.275,1.4389107666015626,1.552796142578125,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.25,1.3016349487304688,1.411851379394531,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.225,1.1821443481445313,1.2869609985351562,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.2,1.0776339721679689,1.1771729736328125,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.175,0.9871522216796876,1.082275390625,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.15,0.9123762512207032,1.0034918212890624,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.125,0.8495069274902344,0.9392330017089844,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.1,0.7979710693359375,0.8879620971679687,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.075,0.7538530578613282,0.8472757873535156,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.05,0.7162145690917969,0.8209418334960937,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,-0.025,0.6868226013183594,0.8048689575195312,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.0,0.6686900024414062,0.7977172546386718,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.025,0.6600416564941406,0.7995570068359374,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.05,0.6638338012695313,0.8073466796875,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.075,0.6781641540527343,0.8251223449707031,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.1,0.7039396362304687,0.8479900512695312,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.125,0.7376139831542968,0.8786456909179687,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.15,0.7832190551757813,0.9179612426757812,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.175,0.8390636901855468,0.9641613464355469,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.2,0.9052320556640624,1.0248326416015625,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.225,0.98373095703125,1.094676513671875,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.25,1.0759453125,1.1737026977539062,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.275,1.1782307739257811,1.26240087890625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.3,1.2905374145507813,1.36482080078125,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.325,1.4114512939453123,1.4757722778320312,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.35,1.53802734375,1.5923843994140623,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.375,1.6621842041015624,1.7122721557617189,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.4,1.78216650390625,1.8335697021484372,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.425,1.8994105224609372,1.9563872680664065,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.45,2.010282287597656,2.0732044677734374,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.475,2.110598388671875,2.179513427734375,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.175,0.5,2.20415673828125,2.27804833984375,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.5,3.0001024169921875,3.206225830078125,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.475,2.827734619140625,3.0172353515625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.45,2.649566162109375,2.819713745117188,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.425,2.4608746337890626,2.6163751220703126,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.4,2.2652877197265626,2.41227197265625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.375,2.063971374511719,2.2077169189453123,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.35,1.8627598876953124,2.0039891357421875,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.325,1.67248974609375,1.808659423828125,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.3,1.49517041015625,1.6260629272460938,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.275,1.3305223999023437,1.4579342651367186,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.25,1.1852674560546874,1.3141365966796874,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.225,1.0621725463867189,1.1889199829101562,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.2,0.957145751953125,1.0834340209960938,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.175,0.869524169921875,0.9959345703125,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.15,0.797625,0.923619873046875,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.125,0.7390381469726562,0.86398583984375,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.1,0.6904646606445313,0.813147216796875,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.075,0.6495757141113281,0.7736221008300781,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.05,0.6155438842773437,0.7475906372070312,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,-0.025,0.5892611389160156,0.7304679565429687,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.0,0.573522216796875,0.7225130004882813,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.025,0.5683202209472656,0.7245633544921875,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.05,0.5740957641601563,0.7361373596191406,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.075,0.5909339904785156,0.7536611633300782,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.1,0.6188789367675781,0.7763070983886718,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.125,0.6550948486328125,0.8070805969238282,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.15,0.7025396728515625,0.8480336303710938,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.175,0.7610916137695313,0.8997783813476562,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.2,0.8289655151367188,0.9625160827636718,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.225,0.9083779907226562,1.0323479919433594,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.25,1.0007687683105468,1.1129012451171876,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.275,1.1045159301757812,1.1991018676757812,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.3,1.2175989990234375,1.2974619140625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.325,1.33711083984375,1.4060975952148438,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.35,1.462745849609375,1.523939453125,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.375,1.58777783203125,1.6447281494140624,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.4,1.71166943359375,1.7671410522460935,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.425,1.831515869140625,1.889716552734375,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.45,1.9466917114257811,2.0086693725585936,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.475,2.0534454956054686,2.11964306640625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.15,0.5,2.1520322265625,2.22175390625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.5,2.9455675048828125,3.16897509765625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.475,2.766794921875,2.9721793212890626,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.45,2.5828046875,2.764936767578125,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.425,2.38894384765625,2.55212158203125,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.4,2.191124267578125,2.3408355712890625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.375,1.9903275756835936,2.1316441650390625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.35,1.7867015380859377,1.9295750122070312,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.325,1.5876395263671874,1.732880859375,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.3,1.4046812133789062,1.5473054809570312,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.275,1.2375322875976562,1.37977587890625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.25,1.091368896484375,1.230105712890625,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.225,0.9648887939453124,1.1041726684570312,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.2,0.8597724609375,1.0018612670898437,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.175,0.7738174438476563,0.9186632995605468,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.15,0.7041392211914063,0.8505687255859375,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.125,0.6479806518554687,0.7937822265625,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.1,0.6020567321777344,0.7487528381347657,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.075,0.5644580078125,0.7118063354492188,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.05,0.5324755249023437,0.6865995178222656,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,-0.025,0.5094531707763672,0.6709993286132813,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.0,0.4969287109375,0.6628367919921875,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.025,0.4931106262207031,0.6637954406738281,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.05,0.5013625030517578,0.6745624084472657,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.075,0.5208596801757812,0.6920015869140625,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.1,0.5497288513183594,0.7146089172363281,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.125,0.5880745239257813,0.7467155151367187,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.15,0.6373699340820312,0.7904643859863282,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.175,0.6983518676757813,0.8454639587402344,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.2,0.7680195617675781,0.9101004028320312,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.225,0.8487457275390625,0.9817944030761718,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.25,0.9416959533691406,1.058852783203125,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.275,1.0446123046875,1.1430333251953124,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.3,1.1554447631835938,1.236218505859375,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.325,1.274177490234375,1.341246826171875,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.35,1.3970775756835938,1.45792236328125,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.375,1.5224873657226563,1.5789576416015625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.4,1.64782177734375,1.70291943359375,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.425,1.7710211181640625,1.8263981323242189,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.45,1.8880071411132813,1.945698181152344,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.475,1.9988342895507811,2.0598292236328124,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.125,0.5,2.1051690673828123,2.16744482421875,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.5,2.9036348876953126,3.1323714599609374,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.475,2.71711962890625,2.930120849609375,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.45,2.5262559814453125,2.71761181640625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.425,2.3287445068359376,2.499818115234375,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.4,2.126352172851562,2.2821162109375,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.375,1.9230083618164064,2.0686614990234373,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.35,1.7196124877929688,1.8636529541015625,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.325,1.5209210815429688,1.6688519287109376,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.3,1.33407177734375,1.48813427734375,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.275,1.16402880859375,1.3171333618164065,maxmonstre/eval/grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.25,1.0160786743164063,1.1647874145507813,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.225,0.8881728820800782,1.0376989135742187,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.2,0.7831343994140625,0.9355094604492188,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.175,0.6992296752929688,0.8545358276367188,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.15,0.6318267211914063,0.7884439392089844,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.125,0.5763662719726562,0.7354013061523438,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.1,0.5306997375488282,0.6927421264648438,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.075,0.4940400085449218,0.6589237976074219,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.05,0.4654342956542969,0.6361788635253907,v2/surfaces.csv,recalibrated
resolution_max_b1_gaussian_conv,0,-0.1,-0.025,0.4465921630859375,0.6228948059082031,v2/surfaces.csv,recalibrated
