study,method,seed,epoch,update,lr_last_update,train_loss_epoch,state_used_resolution,state_used_sigma,current_train_probe_acc,current_train_probe_ce,current_test_acc,current_test_ce,target_train_probe_acc,target_train_probe_ce,target_test_acc,target_test_ce
cifar10_5k/reference_updates,plain,1,200,8000,0.0011546370813296928,0.011114901161938905,,,1.0,0.0015470497608184813,0.4949,2.6411078002929687,,,,
cifar10_5k/reference_updates,plain,1,210,8400,0.0009357896711095129,0.010768246526271105,,,1.0,0.001344959259033203,0.5087,2.5118898315429687,,,,
cifar10_5k/reference_updates,plain,1,220,8800,0.0007350931277697843,0.010231986678391695,,,1.0,0.0011162073612213134,0.5095,2.4848887939453124,,,,
cifar10_5k/reference_updates,plain,1,230,9200,0.0005548763045179314,0.005810576514154672,,,1.0,0.0007624529004096985,0.5079,2.4714770874023437,,,,
cifar10_5k/reference_updates,plain,1,240,9600,0.00039723041089786835,0.0066226925570517774,,,1.0,0.0007602095007896424,0.5028,2.48247587890625,,,,
cifar10_5k/reference_updates,plain,1,250,10000,0.00026398474670163486,0.004798721689730882,,,1.0,0.0006499239206314087,0.5063,2.486049450683594,,,,
cifar10_5k/reference_updates,plain,1,260,10400,0.00015668547504333054,0.005025218301266432,,,1.0,0.0006186789274215698,0.5052,2.4979081298828123,,,,
cifar10_5k/reference_updates,plain,1,270,10800,7.657768090946093e-05,0.00476405870616436,,,1.0,0.0005484697818756104,0.506,2.5083385009765626,,,,
cifar10_5k/reference_updates,plain,1,280,11200,2.4590923375653608e-05,0.004662157022580504,,,1.0,0.0006733834147453308,0.5065,2.4984663330078125,,,,
cifar10_5k/reference_updates,plain,1,290,11600,1.3284491396925446e-06,0.0052013933889567855,,,1.0,0.0005247384309768677,0.5137,2.4919541137695314,,,,
cifar10_5k/reference_updates,plain,1,293,11720,9.074290013844078e-11,0.004995588744617999,,,1.0,0.000551821231842041,0.5113,2.5027320678710936,,,,
cifar10_5k/reference_updates,plain,2,0,0,8.333333333333333e-05,,,,0.096,3.35979931640625,0.1,3.4897026611328124,,,,
cifar10_5k/reference_updates,plain,2,10,400,0.004989578983014394,1.5438769611358643,,,0.388,1.56249072265625,0.3791,1.657191845703125,,,,
cifar10_5k/reference_updates,plain,2,20,800,0.004950606903951322,1.2009699546813966,,,0.55,1.151447021484375,0.4775,1.4342158935546876,,,,
cifar10_5k/reference_updates,plain,2,30,1200,0.004883198342358766,0.7897844669342041,,,0.68,0.829182373046875,0.4691,1.6844910705566407,,,,
cifar10_5k/reference_updates,plain,2,40,1600,0.004788135497283408,0.4001563244819641,,,0.756,0.653410400390625,0.4109,2.1979861694335936,,,,
cifar10_5k/reference_updates,plain,2,50,2000,0.0046665214640151656,0.1514870952129364,,,0.98,0.09650428771972656,0.4943,2.030242938232422,,,,
cifar10_5k/reference_updates,plain,2,60,2400,0.004519767433931488,0.07876364147663116,,,0.998,0.04013565826416016,0.4823,2.2021543884277346,,,,
cifar10_5k/reference_updates,plain,2,70,2800,0.004349576319239909,0.07192867593765259,,,0.998,0.02281106185913086,0.4981,2.285616564941406,,,,
cifar10_5k/reference_updates,plain,2,80,3200,0.004157922992634942,0.042950289946794507,,,1.0,0.007621899604797363,0.5061,2.256039007568359,,,,
cifar10_5k/reference_updates,plain,2,90,3600,0.0039470313711654345,0.09838387901186943,,,0.996,0.03389811706542969,0.486,2.2980936645507812,,,,
cifar10_5k/reference_updates,plain,2,100,4000,0.0037193486102278174,0.04427778033018112,,,0.994,0.023970012664794923,0.4812,2.415373583984375,,,,
cifar10_5k/reference_updates,plain,2,110,4400,0.003477516707134358,0.1159446591258049,,,0.998,0.02242096710205078,0.5009,2.5276455322265625,,,,
cifar10_5k/reference_updates,plain,2,120,4800,0.003224341843764452,0.011447825121134519,,,1.0,0.0020054826736450194,0.518,2.326291223144531,,,,
cifar10_5k/reference_updates,plain,2,130,5200,0.002962761824042309,0.01304531783759594,,,1.0,0.002351975917816162,0.5059,2.3995141357421876,,,,
cifar10_5k/reference_updates,plain,2,140,5600,0.0026958119840917666,0.02170125875324011,,,1.0,0.004190431118011474,0.506,2.5251083374023438,,,,
cifar10_5k/reference_updates,plain,2,150,6000,0.0024265899706417916,0.011825603353977204,,,1.0,0.0016761579513549804,0.5171,2.40383896484375,,,,
cifar10_5k/reference_updates,plain,2,160,6400,0.00215821979638886,0.007483976071327925,,,1.0,0.000999174475669861,0.5176,2.350647521972656,,,,
cifar10_5k/reference_updates,plain,2,170,6800,0.0018938155894125412,0.02053047368526459,,,1.0,0.002094411611557007,0.516,2.3741608764648436,,,,
cifar10_5k/reference_updates,plain,2,180,7200,0.0016364454572907084,0.00835560043901205,,,1.0,0.0010173264741897582,0.516,2.4044360229492185,,,,
cifar10_5k/reference_updates,plain,2,190,7600,0.0013890958852299032,0.03619556040912866,,,1.0,0.0043653202056884765,0.5045,2.516783984375,,,,
cifar10_5k/reference_updates,plain,2,200,8000,0.0011546370813296928,0.016287776640057563,,,0.998,0.009098508834838866,0.5122,2.431263134765625,,,,
cifar10_5k/reference_updates,plain,2,210,8400,0.0009357896711095129,0.013281089386716485,,,1.0,0.001772446870803833,0.5058,2.4159971313476563,,,,
cifar10_5k/reference_updates,plain,2,220,8800,0.0007350931277697843,0.008966951869428157,,,1.0,0.0009815840125083923,0.5188,2.3665633178710936,,,,
cifar10_5k/reference_updates,plain,2,230,9200,0.0005548763045179314,0.00871377730742097,,,1.0,0.0015087668895721435,0.5096,2.4638037841796874,,,,
cifar10_5k/reference_updates,plain,2,240,9600,0.00039723041089786835,0.006651127470284701,,,1.0,0.0007912917137145996,0.5152,2.3874941162109375,,,,
cifar10_5k/reference_updates,plain,2,250,10000,0.00026398474670163486,0.005609684350527823,,,1.0,0.0007172789573669433,0.5131,2.3866950561523437,,,,
cifar10_5k/reference_updates,plain,2,260,10400,0.00015668547504333054,0.004748982512950898,,,1.0,0.0007520337700843811,0.5119,2.420210900878906,,,,
cifar10_5k/reference_updates,plain,2,270,10800,7.657768090946093e-05,0.005211933345347643,,,1.0,0.0006510159969329834,0.5134,2.393035974121094,,,,
cifar10_5k/reference_updates,plain,2,280,11200,2.4590923375653608e-05,0.0040762011021375655,,,1.0,0.0006998153924942016,0.5162,2.37328818359375,,,,
cifar10_5k/reference_updates,plain,2,290,11600,1.3284491396925446e-06,0.00454801096059382,,,1.0,0.0006522084474563599,0.5154,2.3584994506835937,,,,
cifar10_5k/reference_updates,plain,2,293,11720,9.074290013844078e-11,0.005100352694839239,,,1.0,0.0006233369112014771,0.5147,2.3880452514648436,,,,
cifar10_5k/reference_updates,resolution_max_b1,0,0,0,8.333333333333333e-05,,,,0.086,2.651675537109375,0.1,2.646578503417969,0.086,2.801917236328125,0.1,2.7896129272460937
cifar10_5k/reference_updates,resolution_max_b1,0,10,400,0.004989578983014394,1.4296603038787843,16,,0.48,1.3601396484375,0.4434,1.5116102600097656,0.178,3.8260419921875,0.172,3.870415466308594
cifar10_5k/reference_updates,resolution_max_b1,0,20,800,0.004950606903951322,0.8950087823867798,16,,0.734,0.738098388671875,0.4749,1.5499828369140625,0.162,3.97984033203125,0.1542,4.052552429199219
cifar10_5k/reference_updates,resolution_max_b1,0,30,1200,0.004883198342358766,0.47015482635498046,16,,0.894,0.3374066162109375,0.4616,1.9001434143066407,0.208,3.886315185546875,0.1908,4.066282189941406
cifar10_5k/reference_updates,resolution_max_b1,0,40,1600,0.004788135497283408,0.22368344519138336,16,,0.964,0.14367767333984374,0.4598,2.237649658203125,0.178,5.8087060546875,0.1707,5.976743725585938
cifar10_5k/reference_updates,resolution_max_b1,0,50,2000,0.0046665214640151656,0.14909976239204406,16,,0.998,0.031567739486694335,0.4739,2.368493896484375,0.146,6.9844462890625,0.1575,7.1734412109375
cifar10_5k/reference_updates,resolution_max_b1,0,60,2400,0.004519767433931488,1.7161808670043945,24,,0.42,1.8855283203125,0.3593,2.382479333496094,0.232,3.064994140625,0.1971,3.161368298339844
cifar10_5k/reference_updates,resolution_max_b1,0,70,2800,0.004349576319239909,0.38949497585296633,24,,0.932,0.23674647521972655,0.5261,1.7028405334472656,0.202,3.70759765625,0.1832,3.9264012573242186
cifar10_5k/reference_updates,resolution_max_b1,0,80,3200,0.004157922992634942,0.11244230169057846,24,,1.0,0.026837188720703124,0.5315,1.8810119995117187,0.222,4.55882763671875,0.1829,4.823228295898438
cifar10_5k/reference_updates,resolution_max_b1,0,90,3600,0.0039470313711654345,0.11685904881954193,24,,1.0,0.019697145462036134,0.525,2.089828894042969,0.242,4.48942919921875,0.1945,4.786868798828125
cifar10_5k/reference_updates,resolution_max_b1,0,100,4000,0.0037193486102278174,0.057909171092510224,24,,1.0,0.01829462432861328,0.5258,2.1740883728027343,0.26,4.396904296875,0.2041,4.717582690429688
cifar10_5k/reference_updates,resolution_max_b1,0,110,4400,0.003477516707134358,0.03244076149463654,24,,0.998,0.007214442253112793,0.5335,2.17570478515625,0.234,4.17125830078125,0.2158,4.420940771484375
cifar10_5k/reference_updates,resolution_max_b1,0,120,4800,0.003224341843764452,0.8751993139266968,32,,0.79,0.6968663330078125,0.5298,1.3953238037109374,0.79,0.6968663330078125,0.5298,1.3953238037109374
cifar10_5k/reference_updates,resolution_max_b1,0,130,5200,0.002962761824042309,0.14872263581752776,32,,0.986,0.10023693084716796,0.5165,1.9036632202148438,0.986,0.10023693084716796,0.5165,1.9036632202148438
cifar10_5k/reference_updates,resolution_max_b1,0,140,5600,0.0026958119840917666,0.1114488444328308,32,,0.998,0.03620706939697266,0.5248,1.998313555908203,0.998,0.03620706939697266,0.5248,1.998313555908203
cifar10_5k/reference_updates,resolution_max_b1,0,150,6000,0.0024265899706417916,0.03256451513171196,32,,1.0,0.009671689987182618,0.5337,2.0373676330566406,1.0,0.009671689987182618,0.5337,2.0373676330566406
cifar10_5k/reference_updates,resolution_max_b1,0,160,6400,0.00215821979638886,0.02058140725195408,32,,1.0,0.004626904487609863,0.5389,2.0978460693359375,1.0,0.004626904487609863,0.5389,2.0978460693359375
cifar10_5k/reference_updates,resolution_max_b1,0,170,6800,0.0018938155894125412,0.015673777735233308,32,,1.0,0.003162022113800049,0.549,2.063371270751953,1.0,0.003162022113800049,0.549,2.063371270751953
cifar10_5k/reference_updates,resolution_max_b1,0,180,7200,0.0016364454572907084,0.03496668389737606,32,,1.0,0.005049471378326416,0.5364,2.1271087341308594,1.0,0.005049471378326416,0.5364,2.1271087341308594
cifar10_5k/reference_updates,resolution_max_b1,0,190,7600,0.0013890958852299032,0.035043987667560575,32,,1.0,0.005331375122070312,0.5256,2.15854091796875,1.0,0.005331375122070312,0.5256,2.15854091796875
cifar10_5k/reference_updates,resolution_max_b1,0,200,8000,0.0011546370813296928,0.014213003027439117,32,,1.0,0.002005560636520386,0.533,2.139234112548828,1.0,0.002005560636520386,0.533,2.139234112548828
cifar10_5k/reference_updates,resolution_max_b1,0,210,8400,0.0009357896711095129,0.014400923144072294,32,,1.0,0.0021214947700500487,0.5421,2.1407952880859376,1.0,0.0021214947700500487,0.5421,2.1407952880859376
cifar10_5k/reference_updates,resolution_max_b1,0,220,8800,0.0007350931277697843,0.009249473629891872,32,,1.0,0.0013435897827148437,0.5409,2.118840679931641,1.0,0.0013435897827148437,0.5409,2.118840679931641
cifar10_5k/reference_updates,resolution_max_b1,0,230,9200,0.0005548763045179314,0.008378298504650593,32,,1.0,0.0013011620044708252,0.5463,2.1229963562011718,1.0,0.0013011620044708252,0.5463,2.1229963562011718
cifar10_5k/reference_updates,resolution_max_b1,0,240,9600,0.00039723041089786835,0.010097741571813822,32,,1.0,0.0016106035709381103,0.5434,2.1494928161621094,1.0,0.0016106035709381103,0.5434,2.1494928161621094
cifar10_5k/reference_updates,resolution_max_b1,0,250,10000,0.00026398474670163486,0.008609523546695709,32,,1.0,0.0012086575031280517,0.5397,2.1471395080566404,1.0,0.0012086575031280517,0.5397,2.1471395080566404
cifar10_5k/reference_updates,resolution_max_b1,0,260,10400,0.00015668547504333054,0.008698286312073469,32,,1.0,0.0010663740634918213,0.546,2.1434915771484375,1.0,0.0010663740634918213,0.546,2.1434915771484375
cifar10_5k/reference_updates,resolution_max_b1,0,270,10800,7.657768090946093e-05,0.007423046446591616,32,,1.0,0.0009580137729644775,0.5434,2.1444043212890627,1.0,0.0009580137729644775,0.5434,2.1444043212890627
cifar10_5k/reference_updates,resolution_max_b1,0,280,11200,2.4590923375653608e-05,0.006756833955645561,32,,1.0,0.0010883121490478517,0.5413,2.145992272949219,1.0,0.0010883121490478517,0.5413,2.145992272949219
cifar10_5k/reference_updates,resolution_max_b1,0,290,11600,1.3284491396925446e-06,0.006994005380570888,32,,1.0,0.0011390917301177979,0.5393,2.147543988037109,1.0,0.0011390917301177979,0.5393,2.147543988037109
cifar10_5k/reference_updates,resolution_max_b1,0,293,11720,9.074290013844078e-11,0.008584020525962114,32,,1.0,0.0009107416868209838,0.5415,2.161167352294922,1.0,0.0009107416868209838,0.5415,2.161167352294922
cifar10_5k/reference_updates,resolution_max_b1,1,0,0,8.333333333333333e-05,,,,0.114,2.44194873046875,0.0984,2.479512048339844,0.104,2.511177734375,0.1,2.5560952514648436
cifar10_5k/reference_updates,resolution_max_b1,1,10,400,0.004989578983014394,1.4424843711853028,16,,0.5,1.31752978515625,0.447,1.500349383544922,0.164,3.35402685546875,0.188,3.3586213256835937
cifar10_5k/reference_updates,resolution_max_b1,1,20,800,0.004950606903951322,0.904331914806366,16,,0.722,0.7999466552734374,0.4567,1.6295098205566407,0.226,3.85615185546875,0.2308,3.9945314331054687
cifar10_5k/reference_updates,resolution_max_b1,1,30,1200,0.004883198342358766,0.3889986475944519,16,,0.88,0.3304136962890625,0.4338,2.096787371826172,0.214,5.74306689453125,0.1973,6.07819619140625
cifar10_5k/reference_updates,resolution_max_b1,1,40,1600,0.004788135497283408,0.30491950011253355,16,,0.954,0.14291421508789062,0.4736,2.2599110229492188,0.256,4.8491875,0.2289,5.073900341796875
cifar10_5k/reference_updates,resolution_max_b1,1,50,2000,0.0046665214640151656,0.2797103430509567,16,,0.924,0.19752439880371095,0.4367,2.53402822265625,0.152,8.12286865234375,0.1456,8.537835034179688
cifar10_5k/reference_updates,resolution_max_b1,1,60,2400,0.004519767433931488,1.6603711349487305,24,,0.578,1.308630859375,0.4607,1.8131282165527345,0.192,3.3353232421875,0.1896,3.6056448364257814
cifar10_5k/reference_updates,resolution_max_b1,1,70,2800,0.004349576319239909,0.37147771320343015,24,,0.916,0.2360576171875,0.5013,1.7714437072753906,0.238,3.8172080078125,0.2184,4.161625866699219
cifar10_5k/reference_updates,resolution_max_b1,1,80,3200,0.004157922992634942,0.17561941883563995,24,,0.962,0.11387947845458984,0.5032,2.187466943359375,0.232,4.7378671875,0.1929,5.2506880859375
cifar10_5k/reference_updates,resolution_max_b1,1,90,3600,0.0039470313711654345,0.13534449426531792,24,,0.996,0.035013900756835935,0.5179,2.1114763061523436,0.196,5.46824951171875,0.1696,5.913427856445312
cifar10_5k/reference_updates,resolution_max_b1,1,100,4000,0.0037193486102278174,0.054417055881023406,24,,0.996,0.03185456085205078,0.507,2.324772943115234,0.236,4.6263671875,0.21,5.127046533203125
cifar10_5k/reference_updates,resolution_max_b1,1,110,4400,0.003477516707134358,0.01850557836294174,24,,1.0,0.003485642910003662,0.5297,2.1341499938964845,0.242,4.75791259765625,0.2051,5.321049243164063
cifar10_5k/reference_updates,resolution_max_b1,1,120,4800,0.003224341843764452,0.8777208285331726,32,,0.694,0.8679932861328125,0.5211,1.580450732421875,0.694,0.8679932861328125,0.5211,1.580450732421875
cifar10_5k/reference_updates,resolution_max_b1,1,130,5200,0.002962761824042309,0.1898777667760849,32,,0.974,0.10750337219238282,0.5326,1.819519989013672,0.974,0.10750337219238282,0.5326,1.819519989013672
cifar10_5k/reference_updates,resolution_max_b1,1,140,5600,0.0026958119840917666,0.03692227541208267,32,,1.0,0.012594433784484863,0.5462,1.8582706115722656,1.0,0.012594433784484863,0.5462,1.8582706115722656
cifar10_5k/reference_updates,resolution_max_b1,1,150,6000,0.0024265899706417916,0.03475361067056656,32,,1.0,0.0073360509872436525,0.5484,1.9259552185058593,1.0,0.0073360509872436525,0.5484,1.9259552185058593
cifar10_5k/reference_updates,resolution_max_b1,1,160,6400,0.00215821979638886,0.04268575679063797,32,,1.0,0.009295597076416015,0.5314,2.120855206298828,1.0,0.009295597076416015,0.5314,2.120855206298828
cifar10_5k/reference_updates,resolution_max_b1,1,170,6800,0.0018938155894125412,0.028223643550276758,32,,1.0,0.01154538345336914,0.5384,2.0337710571289063,1.0,0.01154538345336914,0.5384,2.0337710571289063
cifar10_5k/reference_updates,resolution_max_b1,1,180,7200,0.0016364454572907084,0.03116559211909771,32,,1.0,0.007173176765441895,0.5435,2.030999932861328,1.0,0.007173176765441895,0.5435,2.030999932861328
cifar10_5k/reference_updates,resolution_max_b1,1,190,7600,0.0013890958852299032,0.01138224020153284,32,,1.0,0.0020917866230010986,0.546,2.0423028076171876,1.0,0.0020917866230010986,0.546,2.0423028076171876
cifar10_5k/reference_updates,resolution_max_b1,1,200,8000,0.0011546370813296928,0.008749408660084008,32,,1.0,0.0015066007375717162,0.5513,2.0351472045898436,1.0,0.0015066007375717162,0.5513,2.0351472045898436
cifar10_5k/reference_updates,resolution_max_b1,1,210,8400,0.0009357896711095129,0.009989280088245869,32,,1.0,0.0016496808528900146,0.5475,2.044115606689453,1.0,0.0016496808528900146,0.5475,2.044115606689453
cifar10_5k/reference_updates,resolution_max_b1,1,220,8800,0.0007350931277697843,0.009614266793429851,32,,1.0,0.0015323147773742675,0.5467,2.059415704345703,1.0,0.0015323147773742675,0.5467,2.059415704345703
cifar10_5k/reference_updates,resolution_max_b1,1,230,9200,0.0005548763045179314,0.011960749657452106,32,,1.0,0.0021925392150878905,0.5426,2.1079815490722655,1.0,0.0021925392150878905,0.5426,2.1079815490722655
cifar10_5k/reference_updates,resolution_max_b1,1,240,9600,0.00039723041089786835,0.010118793657422066,32,,1.0,0.0018254748582839965,0.5423,2.0855411743164063,1.0,0.0018254748582839965,0.5423,2.0855411743164063
cifar10_5k/reference_updates,resolution_max_b1,1,250,10000,0.00026398474670163486,0.00781966444030404,32,,1.0,0.0011529031991958619,0.55,2.045356134033203,1.0,0.0011529031991958619,0.55,2.045356134033203
cifar10_5k/reference_updates,resolution_max_b1,1,260,10400,0.00015668547504333054,0.007762809906154871,32,,1.0,0.0012877953052520751,0.5484,2.056944421386719,1.0,0.0012877953052520751,0.5484,2.056944421386719
cifar10_5k/reference_updates,resolution_max_b1,1,270,10800,7.657768090946093e-05,0.006258718901872635,32,,1.0,0.0012096199989318848,0.5463,2.056144982910156,1.0,0.0012096199989318848,0.5463,2.056144982910156
cifar10_5k/reference_updates,resolution_max_b1,1,280,11200,2.4590923375653608e-05,0.006880636895447969,32,,1.0,0.0009984477758407592,0.5475,2.0819225952148437,1.0,0.0009984477758407592,0.5475,2.0819225952148437
cifar10_5k/reference_updates,resolution_max_b1,1,290,11600,1.3284491396925446e-06,0.007499553610384464,32,,1.0,0.0009704470634460449,0.549,2.059457891845703,1.0,0.0009704470634460449,0.549,2.059457891845703
cifar10_5k/reference_updates,resolution_max_b1,1,293,11720,9.074290013844078e-11,0.006315117792785168,32,,1.0,0.0009300257563591004,0.5515,2.0814235229492186,1.0,0.0009300257563591004,0.5515,2.0814235229492186
