method,seed,policy,split,direction,direction_seed,amplitude,L_center,dL_plus,dL_minus,S,acc_center,acc_plus,acc_minus
gaussian_postrelu,3,recalibrated,test_probe,2,1580973641,0.25,0.5582676391601562,1.4021347045898438,1.4916546020507813,1.4468946533203124,0.798,0.469,0.453
gaussian_postrelu,3,recalibrated,train_probe,3,582378639,0.025,0.25617376708984374,0.019699569702148423,0.026253768920898424,0.022976669311523423,0.924,0.91,0.914
gaussian_postrelu,3,recalibrated,test_probe,3,582378639,0.025,0.5582676391601562,0.02061254882812502,0.013236907958984467,0.016924728393554744,0.798,0.793,0.795
gaussian_postrelu,3,recalibrated,train_probe,3,582378639,0.05,0.25617376708984374,0.10665350341796875,0.11014978027343753,0.10840164184570311,0.924,0.873,0.879
gaussian_postrelu,3,recalibrated,test_probe,3,582378639,0.05,0.5582676391601562,0.08142568969726571,0.08338635253906257,0.08240602111816409,0.798,0.778,0.791
gaussian_postrelu,3,recalibrated,train_probe,3,582378639,0.1,0.25617376708984374,0.31914489746093755,0.38050039672851566,0.34982264709472666,0.924,0.787,0.77
gaussian_postrelu,3,recalibrated,test_probe,3,582378639,0.1,0.5582676391601562,0.261659912109375,0.31344171142578126,0.28755081176757813,0.798,0.735,0.712
gaussian_postrelu,3,recalibrated,train_probe,3,582378639,0.2,0.25617376708984374,0.8305924682617188,1.1677774658203126,0.9991849670410157,0.924,0.646,0.559
gaussian_postrelu,3,recalibrated,test_probe,3,582378639,0.2,0.5582676391601562,0.68796875,0.9556737670898439,0.8218212585449218,0.798,0.609,0.533
gaussian_postrelu,3,recalibrated,train_probe,3,582378639,0.25,0.25617376708984374,1.1470391845703127,1.5575643920898439,1.3523017883300783,0.924,0.554,0.441
gaussian_postrelu,3,recalibrated,test_probe,3,582378639,0.25,0.5582676391601562,0.9335765991210938,1.27631396484375,1.104945281982422,0.798,0.53,0.45
gaussian_postrelu,3,recalibrated,train_probe,4,1745636126,0.025,0.25617376708984374,0.009758285522460941,0.008607971191406272,0.009183128356933579,0.924,0.918,0.923
gaussian_postrelu,3,recalibrated,test_probe,4,1745636126,0.025,0.5582676391601562,-0.002115066528320275,0.014120574951171916,0.00600275421142582,0.798,0.797,0.8
gaussian_postrelu,3,recalibrated,train_probe,4,1745636126,0.05,0.25617376708984374,0.04070631408691405,0.03670265197753908,0.038704483032226566,0.924,0.899,0.908
gaussian_postrelu,3,recalibrated,test_probe,4,1745636126,0.05,0.5582676391601562,0.015035003662109414,0.04993176269531252,0.03248338317871102,0.798,0.802,0.791
gaussian_postrelu,3,recalibrated,train_probe,4,1745636126,0.1,0.25617376708984374,0.19066458129882813,0.1471348571777344,0.1688997192382813,0.924,0.838,0.856
gaussian_postrelu,3,recalibrated,test_probe,4,1745636126,0.1,0.5582676391601562,0.12289730834960944,0.17734747314453125,0.15012239074707034,0.798,0.768,0.747
gaussian_postrelu,3,recalibrated,train_probe,4,1745636126,0.2,0.25617376708984374,0.7164347229003907,0.5531275634765626,0.6347811431884766,0.924,0.67,0.72
gaussian_postrelu,3,recalibrated,test_probe,4,1745636126,0.2,0.5582676391601562,0.5747994384765625,0.5223095703125,0.5485545043945312,0.798,0.622,0.658
gaussian_postrelu,3,recalibrated,train_probe,4,1745636126,0.25,0.25617376708984374,1.1063302612304686,0.8098837890625,0.9581070251464844,0.924,0.55,0.656
gaussian_postrelu,3,recalibrated,test_probe,4,1745636126,0.25,0.5582676391601562,0.9237512207031251,0.7515179443359374,0.8376345825195313,0.798,0.535,0.601
gaussian_postrelu,3,recalibrated,train_probe,5,416486093,0.025,0.25617376708984374,0.012648025512695338,0.012646469116210923,0.012647247314453103,0.924,0.916,0.916
gaussian_postrelu,3,recalibrated,test_probe,5,416486093,0.025,0.5582676391601562,-0.0016588745117187553,0.014542755126953133,0.006441940307617244,0.798,0.797,0.801
gaussian_postrelu,3,recalibrated,train_probe,5,416486093,0.05,0.25617376708984374,0.05335766601562503,0.05699087524414065,0.05517427062988284,0.924,0.902,0.89
gaussian_postrelu,3,recalibrated,test_probe,5,416486093,0.05,0.5582676391601562,0.02012426757812502,0.04867691040039068,0.034400588989257797,0.798,0.789,0.786
gaussian_postrelu,3,recalibrated,train_probe,5,416486093,0.1,0.25617376708984374,0.2262259979248047,0.24697882080078126,0.23660240936279298,0.924,0.836,0.816
gaussian_postrelu,3,recalibrated,test_probe,5,416486093,0.1,0.5582676391601562,0.15700100708007814,0.1961001586914063,0.1765505828857422,0.798,0.742,0.748
gaussian_postrelu,3,recalibrated,train_probe,5,416486093,0.2,0.25617376708984374,0.8701753540039062,0.8596278686523439,0.864901611328125,0.924,0.635,0.629
gaussian_postrelu,3,recalibrated,test_probe,5,416486093,0.2,0.5582676391601562,0.7424698486328125,0.7134623413085939,0.7279660949707032,0.798,0.589,0.612
gaussian_postrelu,3,recalibrated,train_probe,5,416486093,0.25,0.25617376708984374,1.2751735229492187,1.2277984619140625,1.2514859924316406,0.924,0.552,0.524
gaussian_postrelu,3,recalibrated,test_probe,5,416486093,0.25,0.5582676391601562,1.1174590454101563,1.0503220214843751,1.0838905334472657,0.798,0.516,0.531
gaussian_postrelu,3,recalibrated,train_probe,6,1875843918,0.025,0.25617376708984374,0.01251788330078124,0.010336364746093785,0.011427124023437485,0.924,0.915,0.916
gaussian_postrelu,3,recalibrated,test_probe,6,1875843918,0.025,0.5582676391601562,0.010657379150390667,0.0067890930175781294,0.008723236083984398,0.798,0.797,0.798
gaussian_postrelu,3,recalibrated,train_probe,6,1875843918,0.05,0.25617376708984374,0.05974435424804686,0.051103881835937504,0.05542411804199221,0.924,0.896,0.899
gaussian_postrelu,3,recalibrated,test_probe,6,1875843918,0.05,0.5582676391601562,0.05580508422851571,0.036517272949218804,0.04616117858886726,0.798,0.789,0.791
gaussian_postrelu,3,recalibrated,train_probe,6,1875843918,0.1,0.25617376708984374,0.20690492248535158,0.22122901916503906,0.21406697082519532,0.924,0.843,0.845
gaussian_postrelu,3,recalibrated,test_probe,6,1875843918,0.1,0.5582676391601562,0.21109530639648444,0.16374679565429695,0.18742105102539064,0.798,0.742,0.746
gaussian_postrelu,3,recalibrated,train_probe,6,1875843918,0.2,0.25617376708984374,0.7332238159179688,0.66366943359375,0.6984466247558594,0.924,0.676,0.697
gaussian_postrelu,3,recalibrated,test_probe,6,1875843918,0.2,0.5582676391601562,0.7127730712890625,0.5004786376953125,0.6066258544921874,0.798,0.607,0.659
gaussian_postrelu,3,recalibrated,train_probe,6,1875843918,0.25,0.25617376708984374,1.081647766113281,0.9246876831054688,1.003167724609375,0.924,0.579,0.606
gaussian_postrelu,3,recalibrated,test_probe,6,1875843918,0.25,0.5582676391601562,1.0766995849609375,0.72777001953125,0.9022348022460938,0.798,0.52,0.589
gaussian_postrelu,3,recalibrated,train_probe,7,643850920,0.025,0.25617376708984374,0.01884088134765627,0.01669546508789066,0.017768173217773464,0.924,0.911,0.915
gaussian_postrelu,3,recalibrated,test_probe,7,643850920,0.025,0.5582676391601562,0.004678833007812577,0.01935791015624999,0.012018371582031229,0.798,0.797,0.8
gaussian_postrelu,3,recalibrated,train_probe,7,643850920,0.05,0.25617376708984374,0.07955152893066408,0.07777912902832035,0.07866532897949219,0.924,0.892,0.887
gaussian_postrelu,3,recalibrated,test_probe,7,643850920,0.05,0.5582676391601562,0.05780633544921876,0.07336431884765626,0.06558532714843746,0.798,0.789,0.785
gaussian_postrelu,3,recalibrated,train_probe,7,643850920,0.1,0.25617376708984374,0.31855139160156254,0.2827203369140625,0.3006358642578125,0.924,0.807,0.816
gaussian_postrelu,3,recalibrated,test_probe,7,643850920,0.1,0.5582676391601562,0.26508471679687506,0.2618919982910157,0.2634883575439454,0.798,0.729,0.721
gaussian_postrelu,3,recalibrated,train_probe,7,643850920,0.2,0.25617376708984374,1.1329860839843748,0.8390322265625,0.9860091552734375,0.924,0.571,0.649
gaussian_postrelu,3,recalibrated,test_probe,7,643850920,0.2,0.5582676391601562,0.9998547363281249,0.7718611450195314,0.8858579406738283,0.798,0.54,0.596
gaussian_postrelu,3,recalibrated,train_probe,7,643850920,0.25,0.25617376708984374,1.5908189086914062,1.1769541015625,1.383886505126953,0.924,0.472,0.571
gaussian_postrelu,3,recalibrated,test_probe,7,643850920,0.25,0.5582676391601562,1.4208073120117188,1.1022642822265625,1.2615357971191408,0.798,0.445,0.499
gaussian_postrelu,3,recalibrated,train_probe,8,31913255,0.025,0.25617376708984374,0.018944580078124995,0.013817672729492192,0.01638112640380862,0.924,0.919,0.91
gaussian_postrelu,3,recalibrated,test_probe,8,31913255,0.025,0.5582676391601562,0.009007751464843783,0.01679650878906258,0.012902130126953182,0.798,0.802,0.805
gaussian_postrelu,3,recalibrated,train_probe,8,31913255,0.05,0.25617376708984374,0.08103395080566406,0.06502474975585937,0.07302935028076174,0.924,0.897,0.889
gaussian_postrelu,3,recalibrated,test_probe,8,31913255,0.05,0.5582676391601562,0.05340014648437508,0.06197094726562502,0.05768554687500005,0.798,0.791,0.795
gaussian_postrelu,3,recalibrated,train_probe,8,31913255,0.1,0.25617376708984374,0.3007593078613281,0.28095715332031246,0.2908582305908203,0.924,0.815,0.815
gaussian_postrelu,3,recalibrated,test_probe,8,31913255,0.1,0.5582676391601562,0.27070095825195317,0.2308190917968751,0.2507600250244142,0.798,0.724,0.757
gaussian_postrelu,3,recalibrated,train_probe,8,31913255,0.2,0.25617376708984374,1.0024857177734376,0.8939066772460939,0.9481961975097656,0.924,0.606,0.632
gaussian_postrelu,3,recalibrated,test_probe,8,31913255,0.2,0.5582676391601562,0.8777348022460938,0.7413920288085938,0.8095634155273439,0.798,0.547,0.625
gaussian_postrelu,3,recalibrated,train_probe,8,31913255,0.25,0.25617376708984374,1.3563170166015626,1.2696389770507812,1.312977996826172,0.924,0.522,0.571
gaussian_postrelu,3,recalibrated,test_probe,8,31913255,0.25,0.5582676391601562,1.1770692138671874,1.0543324584960938,1.1157008361816407,0.798,0.492,0.534
gaussian_postrelu,3,recalibrated,train_probe,9,1451249943,0.025,0.25617376708984374,0.019624633789062484,0.009774703979492205,0.014699668884277317,0.924,0.915,0.92
gaussian_postrelu,3,recalibrated,test_probe,9,1451249943,0.025,0.5582676391601562,0.008177062988281247,0.008374206542968832,0.008275634765624984,0.798,0.806,0.804
gaussian_postrelu,3,recalibrated,train_probe,9,1451249943,0.05,0.25617376708984374,0.0803857879638672,0.05384564208984377,0.06711571502685548,0.924,0.886,0.898
gaussian_postrelu,3,recalibrated,test_probe,9,1451249943,0.05,0.5582676391601562,0.05186456298828135,0.04535983276367195,0.04861219787597659,0.798,0.797,0.792
gaussian_postrelu,3,recalibrated,train_probe,9,1451249943,0.1,0.25617376708984374,0.4139727172851563,0.2418374481201172,0.32790508270263674,0.924,0.766,0.836
gaussian_postrelu,3,recalibrated,test_probe,9,1451249943,0.1,0.5582676391601562,0.31803182983398437,0.20449432373046883,0.2612630767822266,0.798,0.71,0.742
gaussian_postrelu,3,recalibrated,train_probe,9,1451249943,0.2,0.25617376708984374,1.2863948364257811,0.8694822998046875,1.0779385681152345,0.924,0.538,0.648
gaussian_postrelu,3,recalibrated,test_probe,9,1451249943,0.2,0.5582676391601562,1.177850341796875,0.7175685424804688,0.947709442138672,0.798,0.508,0.614
gaussian_postrelu,3,recalibrated,train_probe,9,1451249943,0.25,0.25617376708984374,1.6839600830078125,1.2114440307617187,1.4477020568847658,0.924,0.448,0.564
gaussian_postrelu,3,recalibrated,test_probe,9,1451249943,0.25,0.5582676391601562,1.5963529052734375,1.01137744140625,1.3038651733398439,0.798,0.412,0.55
gaussian_postrelu,3,recalibrated,train_probe,10,975557260,0.025,0.25617376708984374,0.021093215942382837,0.015096313476562484,0.018094764709472688,0.924,0.916,0.914
gaussian_postrelu,3,recalibrated,test_probe,10,975557260,0.025,0.5582676391601562,0.01145642089843757,0.008149963378906278,0.009803192138671868,0.798,0.794,0.804
gaussian_postrelu,3,recalibrated,train_probe,10,975557260,0.05,0.25617376708984374,0.08818469238281251,0.07334442138671876,0.08076455688476564,0.924,0.881,0.883
gaussian_postrelu,3,recalibrated,test_probe,10,975557260,0.05,0.5582676391601562,0.0697464294433594,0.04064196777343754,0.05519419860839847,0.798,0.779,0.808
gaussian_postrelu,3,recalibrated,train_probe,10,975557260,0.1,0.25617376708984374,0.3634967651367188,0.2929342346191406,0.32821549987792975,0.924,0.788,0.807
gaussian_postrelu,3,recalibrated,test_probe,10,975557260,0.1,0.5582676391601562,0.2970711364746095,0.21631353759765626,0.2566923370361329,0.798,0.702,0.749
gaussian_postrelu,3,recalibrated,train_probe,10,975557260,0.2,0.25617376708984374,1.191864318847656,1.1257047119140626,1.1587845153808596,0.924,0.566,0.563
gaussian_postrelu,3,recalibrated,test_probe,10,975557260,0.2,0.5582676391601562,1.0451043701171876,0.943216552734375,0.9941604614257813,0.798,0.516,0.57
gaussian_postrelu,3,recalibrated,train_probe,10,975557260,0.25,0.25617376708984374,1.6567406005859375,1.6401417236328126,1.6484411621093749,0.924,0.473,0.438
gaussian_postrelu,3,recalibrated,test_probe,10,975557260,0.25,0.5582676391601562,1.4742639770507813,1.3632575073242188,1.4187607421875001,0.798,0.429,0.444
gaussian_postrelu,3,recalibrated,train_probe,11,648646023,0.025,0.25617376708984374,0.030920547485351557,0.023535476684570344,0.02722801208496095,0.924,0.908,0.907
gaussian_postrelu,3,recalibrated,test_probe,11,648646023,0.025,0.5582676391601562,0.017460388183593745,0.017165466308593835,0.01731292724609379,0.798,0.794,0.807
gaussian_postrelu,3,recalibrated,train_probe,11,648646023,0.05,0.25617376708984374,0.12651773071289063,0.10505819702148439,0.11578796386718748,0.924,0.869,0.874
gaussian_postrelu,3,recalibrated,test_probe,11,648646023,0.05,0.5582676391601562,0.07829498291015624,0.09042633056640625,0.0843606567382813,0.798,0.78,0.786
gaussian_postrelu,3,recalibrated,train_probe,11,648646023,0.1,0.25617376708984374,0.38386242675781246,0.34863647460937497,0.3662494506835937,0.924,0.773,0.791
gaussian_postrelu,3,recalibrated,test_probe,11,648646023,0.1,0.5582676391601562,0.2901657409667969,0.29906112670898444,0.29461343383789074,0.798,0.715,0.719
gaussian_postrelu,3,recalibrated,train_probe,11,648646023,0.2,0.25617376708984374,1.1480051879882813,1.1075173950195314,1.1277612915039064,0.924,0.567,0.568
gaussian_postrelu,3,recalibrated,test_probe,11,648646023,0.2,0.5582676391601562,0.9655551757812499,0.9169340820312502,0.9412446289062499,0.798,0.542,0.533
gaussian_postrelu,3,recalibrated,train_probe,11,648646023,0.25,0.25617376708984374,1.6564500732421874,1.5042239379882814,1.5803370056152346,0.924,0.454,0.462
gaussian_postrelu,3,recalibrated,test_probe,11,648646023,0.25,0.5582676391601562,1.4764063720703127,1.294864013671875,1.385635192871094,0.798,0.439,0.436
gaussian_postrelu,3,recalibrated,train_probe,12,1096458104,0.025,0.25617376708984374,0.02254791259765626,0.03297015380859375,0.027759033203125005,0.924,0.909,0.904
gaussian_postrelu,3,recalibrated,test_probe,12,1096458104,0.025,0.5582676391601562,0.03410577392578129,0.01698825073242194,0.025547012329101615,0.798,0.791,0.804
gaussian_postrelu,3,recalibrated,train_probe,12,1096458104,0.05,0.25617376708984374,0.1038312683105469,0.15043608093261718,0.12713367462158204,0.924,0.876,0.862
gaussian_postrelu,3,recalibrated,test_probe,12,1096458104,0.05,0.5582676391601562,0.1282222900390625,0.1310257263183594,0.129624008178711,0.798,0.766,0.773
gaussian_postrelu,3,recalibrated,train_probe,12,1096458104,0.1,0.25617376708984374,0.409317138671875,0.5807186279296875,0.49501788330078134,0.924,0.768,0.72
gaussian_postrelu,3,recalibrated,test_probe,12,1096458104,0.1,0.5582676391601562,0.4665582275390625,0.502183074951172,0.48437065124511713,0.798,0.689,0.679
gaussian_postrelu,3,recalibrated,train_probe,12,1096458104,0.2,0.25617376708984374,1.268450256347656,1.366417724609375,1.3174339904785155,0.924,0.554,0.533
gaussian_postrelu,3,recalibrated,test_probe,12,1096458104,0.2,0.5582676391601562,1.3065608520507812,1.2935897827148437,1.3000753173828126,0.798,0.498,0.498
gaussian_postrelu,3,recalibrated,train_probe,12,1096458104,0.25,0.25617376708984374,1.7043249511718752,1.7053331298828125,1.7048290405273439,0.924,0.446,0.457
gaussian_postrelu,3,recalibrated,test_probe,12,1096458104,0.25,0.5582676391601562,1.7193284301757812,1.6454234008789062,1.6823759155273437,0.798,0.418,0.428
gaussian_postrelu,3,recalibrated,train_probe,13,1170915838,0.025,0.25617376708984374,0.02890634155273436,0.0324720001220703,0.030689170837402302,0.924,0.912,0.911
gaussian_postrelu,3,recalibrated,test_probe,13,1170915838,0.025,0.5582676391601562,0.018290588378906292,0.01683810424804688,0.017564346313476586,0.798,0.806,0.797
gaussian_postrelu,3,recalibrated,train_probe,13,1170915838,0.05,0.25617376708984374,0.13470863342285155,0.15122119140625,0.14296491241455078,0.924,0.878,0.857
gaussian_postrelu,3,recalibrated,test_probe,13,1170915838,0.05,0.5582676391601562,0.11309381103515626,0.08794036865234378,0.10051708984374996,0.798,0.776,0.766
gaussian_postrelu,3,recalibrated,train_probe,13,1170915838,0.1,0.25617376708984374,0.44123574829101564,0.4988106079101563,0.470023178100586,0.924,0.766,0.75
gaussian_postrelu,3,recalibrated,test_probe,13,1170915838,0.1,0.5582676391601562,0.41166540527343753,0.3576101684570313,0.3846377868652344,0.798,0.682,0.689
gaussian_postrelu,3,recalibrated,train_probe,13,1170915838,0.2,0.25617376708984374,1.271307861328125,1.12759423828125,1.1994510498046873,0.924,0.527,0.58
gaussian_postrelu,3,recalibrated,test_probe,13,1170915838,0.2,0.5582676391601562,1.1671464233398439,1.0510779418945313,1.1091121826171877,0.798,0.507,0.529
gaussian_postrelu,3,recalibrated,train_probe,13,1170915838,0.25,0.25617376708984374,1.6539426879882813,1.4532416992187498,1.5535921936035155,0.924,0.458,0.484
gaussian_postrelu,3,recalibrated,test_probe,13,1170915838,0.25,0.5582676391601562,1.535696960449219,1.3740742797851564,1.4548856201171878,0.798,0.424,0.449
gaussian_postrelu,3,recalibrated,train_probe,14,1318990305,0.025,0.25617376708984374,0.014600067138671902,0.02826031494140624,0.02143019104003907,0.924,0.91,0.909
gaussian_postrelu,3,recalibrated,test_probe,14,1318990305,0.025,0.5582676391601562,0.01966986083984379,0.004297241210937552,0.011983551025390726,0.798,0.798,0.804
gaussian_postrelu,3,recalibrated,train_probe,14,1318990305,0.05,0.25617376708984374,0.07352807617187501,0.10473800659179688,0.08913304138183598,0.924,0.89,0.87
gaussian_postrelu,3,recalibrated,test_probe,14,1318990305,0.05,0.5582676391601562,0.07112023925781252,0.07050244140625006,0.07081134033203129,0.798,0.785,0.793
gaussian_postrelu,3,recalibrated,train_probe,14,1318990305,0.1,0.25617376708984374,0.3035630493164062,0.4547749633789062,0.37916900634765616,0.924,0.81,0.75
gaussian_postrelu,3,recalibrated,test_probe,14,1318990305,0.1,0.5582676391601562,0.27444720458984384,0.40318054199218756,0.33881387329101575,0.798,0.718,0.697
gaussian_postrelu,3,recalibrated,train_probe,14,1318990305,0.2,0.25617376708984374,0.9841074829101563,1.4214097290039063,1.2027586059570314,0.924,0.6,0.52
gaussian_postrelu,3,recalibrated,test_probe,14,1318990305,0.2,0.5582676391601562,0.9056029663085938,1.1970073852539063,1.0513051757812502,0.798,0.55,0.519
gaussian_postrelu,3,recalibrated,train_probe,14,1318990305,0.25,0.25617376708984374,1.429349548339844,1.9059072875976564,1.66762841796875,0.924,0.48,0.443
gaussian_postrelu,3,recalibrated,test_probe,14,1318990305,0.25,0.5582676391601562,1.2989105224609376,1.620411560058594,1.459661041259766,0.798,0.46,0.459
gaussian_postrelu,3,recalibrated,train_probe,15,992973517,0.025,0.25617376708984374,0.017349029541015637,0.01486492919921878,0.01610697937011718,0.924,0.912,0.919
gaussian_postrelu,3,recalibrated,test_probe,15,992973517,0.025,0.5582676391601562,0.016452270507812505,0.006109191894531296,0.0112807312011719,0.798,0.798,0.807
gaussian_postrelu,3,recalibrated,train_probe,15,992973517,0.05,0.25617376708984374,0.08241804504394534,0.06780131530761718,0.07510968017578123,0.924,0.887,0.892
gaussian_postrelu,3,recalibrated,test_probe,15,992973517,0.05,0.5582676391601562,0.06173999023437504,0.048446777343750025,0.05509338378906259,0.798,0.789,0.787
gaussian_postrelu,3,recalibrated,train_probe,15,992973517,0.1,0.25617376708984374,0.35823513793945316,0.28254765319824215,0.32039139556884766,0.924,0.796,0.813
gaussian_postrelu,3,recalibrated,test_probe,15,992973517,0.1,0.5582676391601562,0.27188165283203125,0.2331149902343751,0.2524983215332032,0.798,0.731,0.732
gaussian_postrelu,3,recalibrated,train_probe,15,992973517,0.2,0.25617376708984374,1.0854657592773438,0.9623750000000001,1.023920379638672,0.924,0.616,0.637
gaussian_postrelu,3,recalibrated,test_probe,15,992973517,0.2,0.5582676391601562,0.959962158203125,0.7654594116210938,0.8627107849121094,0.798,0.558,0.585
gaussian_postrelu,3,recalibrated,train_probe,15,992973517,0.25,0.25617376708984374,1.4539152832031248,1.2997836914062502,1.3768494873046877,0.924,0.522,0.559
gaussian_postrelu,3,recalibrated,test_probe,15,992973517,0.25,0.5582676391601562,1.3018462524414063,1.0805240478515625,1.1911851501464845,0.798,0.466,0.509
gaussian_postrelu,3,recalibrated,train_probe,16,204472611,0.025,0.25617376708984374,0.015457473754882822,0.009867904663085958,0.01266268920898439,0.924,0.915,0.919
gaussian_postrelu,3,recalibrated,test_probe,16,204472611,0.025,0.5582676391601562,0.0002685241699219576,0.018339935302734367,0.009304229736328162,0.798,0.803,0.797
gaussian_postrelu,3,recalibrated,train_probe,16,204472611,0.05,0.25617376708984374,0.060109390258789086,0.05943368530273441,0.05977153778076172,0.924,0.895,0.889
gaussian_postrelu,3,recalibrated,test_probe,16,204472611,0.05,0.5582676391601562,0.028006408691406248,0.057879333496093754,0.04294287109375006,0.798,0.798,0.78
gaussian_postrelu,3,recalibrated,train_probe,16,204472611,0.1,0.25617376708984374,0.24592283630371092,0.23235391235351566,0.2391383743286133,0.924,0.835,0.81
gaussian_postrelu,3,recalibrated,test_probe,16,204472611,0.1,0.5582676391601562,0.19708697509765627,0.1984405517578125,0.19776376342773438,0.798,0.748,0.746
gaussian_postrelu,3,recalibrated,train_probe,16,204472611,0.2,0.25617376708984374,1.0045418090820313,0.7832256774902343,0.8938837432861327,0.924,0.591,0.638
gaussian_postrelu,3,recalibrated,test_probe,16,204472611,0.2,0.5582676391601562,0.8999876708984376,0.6969067993164062,0.7984472351074219,0.798,0.566,0.583
gaussian_postrelu,3,recalibrated,train_probe,16,204472611,0.25,0.25617376708984374,1.4833010253906251,1.1271871948242187,1.305244110107422,0.924,0.487,0.535
gaussian_postrelu,3,recalibrated,test_probe,16,204472611,0.25,0.5582676391601562,1.3320018310546875,1.0408643188476563,1.186433074951172,0.798,0.459,0.516
gaussian_postrelu,3,recalibrated,train_probe,17,796626328,0.025,0.25617376708984374,0.012332733154296893,0.020839614868164047,0.01658617401123047,0.924,0.913,0.917
gaussian_postrelu,3,recalibrated,test_probe,17,796626328,0.025,0.5582676391601562,0.011100799560546881,0.013324371337890661,0.012212585449218771,0.798,0.803,0.797
gaussian_postrelu,3,recalibrated,train_probe,17,796626328,0.05,0.25617376708984374,0.07044464111328125,0.0708065185546875,0.07062557983398438,0.924,0.892,0.895
gaussian_postrelu,3,recalibrated,test_probe,17,796626328,0.05,0.5582676391601562,0.04151055908203127,0.06367141723632819,0.05259098815917973,0.798,0.793,0.782
gaussian_postrelu,3,recalibrated,train_probe,17,796626328,0.1,0.25617376708984374,0.2999914855957031,0.29430560302734377,0.2971485443115235,0.924,0.813,0.807
gaussian_postrelu,3,recalibrated,test_probe,17,796626328,0.1,0.5582676391601562,0.19491900634765624,0.24391131591796877,0.21941516113281256,0.798,0.759,0.741
gaussian_postrelu,3,recalibrated,train_probe,17,796626328,0.2,0.25617376708984374,0.9845310668945312,0.9987470703125,0.9916390686035156,0.924,0.604,0.606
gaussian_postrelu,3,recalibrated,test_probe,17,796626328,0.2,0.5582676391601562,0.7945640258789064,0.8847893066406249,0.8396766662597657,0.798,0.588,0.555
gaussian_postrelu,3,recalibrated,train_probe,17,796626328,0.25,0.25617376708984374,1.3724464721679688,1.4666145629882812,1.4195305175781252,0.924,0.511,0.489
gaussian_postrelu,3,recalibrated,test_probe,17,796626328,0.25,0.5582676391601562,1.1845422973632813,1.3281983642578126,1.256370330810547,0.798,0.495,0.441
gaussian_postrelu,3,recalibrated,train_probe,18,737296723,0.025,0.25617376708984374,0.03330262756347657,0.03591265869140625,0.03460764312744141,0.924,0.903,0.907
gaussian_postrelu,3,recalibrated,test_probe,18,737296723,0.025,0.5582676391601562,0.036475494384765716,0.01944891357421885,0.02796220397949223,0.798,0.793,0.803
gaussian_postrelu,3,recalibrated,train_probe,18,737296723,0.05,0.25617376708984374,0.14548181152343753,0.151374267578125,0.14842803955078127,0.924,0.86,0.864
gaussian_postrelu,3,recalibrated,test_probe,18,737296723,0.05,0.5582676391601562,0.12296386718750008,0.1179784545898438,0.12047116088867194,0.798,0.765,0.77
gaussian_postrelu,3,recalibrated,train_probe,18,737296723,0.1,0.25617376708984374,0.3997439575195313,0.5811382446289063,0.4904411010742188,0.924,0.777,0.721
gaussian_postrelu,3,recalibrated,test_probe,18,737296723,0.1,0.5582676391601562,0.3558409423828125,0.4380762634277344,0.3969586029052734,0.798,0.707,0.667
gaussian_postrelu,3,recalibrated,train_probe,18,737296723,0.2,0.25617376708984374,1.0659149169921873,1.5308148803710937,1.2983648986816405,0.924,0.571,0.485
gaussian_postrelu,3,recalibrated,test_probe,18,737296723,0.2,0.5582676391601562,0.9953538818359375,1.171342041015625,1.0833479614257813,0.798,0.537,0.467
gaussian_postrelu,3,recalibrated,train_probe,18,737296723,0.25,0.25617376708984374,1.4258792724609375,1.908170837402344,1.6670250549316408,0.924,0.483,0.404
gaussian_postrelu,3,recalibrated,test_probe,18,737296723,0.25,0.5582676391601562,1.3356509399414063,1.522249206542969,1.4289500732421876,0.798,0.458,0.387
gaussian_postrelu,3,recalibrated,train_probe,19,1909877263,0.025,0.25617376708984374,0.018990234375000026,0.012345046997070341,0.01566764068603521,0.924,0.914,0.918
gaussian_postrelu,3,recalibrated,test_probe,19,1909877263,0.025,0.5582676391601562,0.007071441650390642,0.010333465576171874,0.008702453613281258,0.798,0.796,0.803
gaussian_postrelu,3,recalibrated,train_probe,19,1909877263,0.05,0.25617376708984374,0.0775580291748047,0.060883880615234365,0.06922095489501956,0.924,0.884,0.898
gaussian_postrelu,3,recalibrated,test_probe,19,1909877263,0.05,0.5582676391601562,0.039990020751953126,0.045095123291015726,0.04254257202148448,0.798,0.774,0.797
gaussian_postrelu,3,recalibrated,train_probe,19,1909877263,0.1,0.25617376708984374,0.3259650268554688,0.2511966857910156,0.28858085632324226,0.924,0.79,0.833
gaussian_postrelu,3,recalibrated,test_probe,19,1909877263,0.1,0.5582676391601562,0.19286566162109375,0.20267037963867196,0.19776802062988286,0.798,0.73,0.744
gaussian_postrelu,3,recalibrated,train_probe,19,1909877263,0.2,0.25617376708984374,0.9455874633789062,0.9339924316406251,0.9397899475097656,0.924,0.623,0.616
gaussian_postrelu,3,recalibrated,test_probe,19,1909877263,0.2,0.5582676391601562,0.7192035522460938,0.8529985351562501,0.786101043701172,0.798,0.59,0.556
gaussian_postrelu,3,recalibrated,train_probe,19,1909877263,0.25,0.25617376708984374,1.2643323364257815,1.4189602661132814,1.3416463012695314,0.924,0.522,0.511
gaussian_postrelu,3,recalibrated,test_probe,19,1909877263,0.25,0.5582676391601562,1.0172811279296876,1.3212787475585939,1.1692799377441407,0.798,0.502,0.447
