problem,method,seed,probe,policy,coords,loss,grad_norm,grad_norm_relative_coords,n_params,n_nonzero_blocks,n_zero_norm_blocks,iterations_start0,orthogonality_error_start0,seconds_start0,top1_ritz,top1_rel_resid,top1_converged,top1,top1_start1_ritz,top1_start1_converged,top1_start_rel_diff,top1_rq_f32,top1_rq_f64,top1_quad_r1_f64,top1_r_of_direction,top1_grad_dot_dir_r1,top1_Cfd_t1e-05,top1_Cfd_t3e-05,top1_Cfd_t0.0001,top1_Cfd_t0.0003,top1_Cfd_t0.001,top1_Cfd_t0.003,top1_Cfd_t0.01,top2_ritz,top2_rel_resid,top2_converged,top2,top2_start1_ritz,top2_start1_converged,top2_start_rel_diff,min_ritz,min_rel_resid,min_converged,min,min_start1_ritz,min_start1_converged,min_start_rel_diff,min_rq_f32,min_rq_f64,min_quad_r1_f64,min_r_of_direction,min_grad_dot_dir_r1,min_Cfd_t1e-05,min_Cfd_t3e-05,min_Cfd_t0.0001,min_Cfd_t0.0003,min_Cfd_t0.001,min_Cfd_t0.003,min_Cfd_t0.01,iterations_start1,min_negative_verified
gaussian_s4_train_centre_frozen_rel,gaussian_postrelu,4,train_probe,centre_frozen,relative,0.26275741308927536,2.066454196707556,2.880176816678672,268336,698,0,80,3.552713678800501e-15,94.78207087516785,2397.622819413588,5.329640791071759e-07,True,2397.622819413588,2397.6228334389075,True,5.8496772309082595e-09,2397.622819365618,2397.6032009927794,1673527.0342929587,0.03785055820522324,-14.86124942033211,1686426.5220317696,1702205.3192127116,1717578.393667185,1752585.8418633055,1923868.3364508182,1414198.1927206991,530133.6370286968,1860.6827939068376,5.196151687938261e-07,True,1860.6827939068376,1860.682775594025,True,9.841985174337972e-09,-4.013019571724199,0.0004024582911541924,True,-4.013019571724199,-4.013041033412869,True,5.348014951386648e-06,-4.013021164348561,-4.012919650329437,-2801.0179159299446,0.03785055820522324,1.3307966954970374,3623.0508582146817,1623.0302547616384,-909.0511735143635,-506.8308689391998,445.2884923356049,1936.8820431943593,19399.820000241292,90,True
gaussian_s4_train_saved_ord,gaussian_postrelu,4,train_probe,saved,ordinary,0.26593391597270966,3.03921282675085,4.009349409148273,268336,698,0,60,1.1102230246251565e-15,65.6081075668335,1446.4242216318962,5.156609750098392e-07,True,1446.4242216318962,1446.424209424802,True,8.439497904190914e-09,1446.4242274559351,1446.4592292554275,1642128.164274518,0.029679021168056676,-32.40107401663758,1693225.7282376015,1702512.2021057599,1681160.6577451287,1700361.0110618798,1846611.5189539979,1373489.3673666392,513975.758262024,1154.2714248724023,5.563607464934502e-07,True,1154.2714248724023,1154.2714160744608,True,7.622073395255516e-09,-4.23472320121941,0.00037642078432786267,True,-4.23472320121941,-4.234719529098273,True,8.671454927411839e-07,-4.2347241179812745,-4.234750554819498,-4723.734904627235,0.029941334851605612,-0.6705449763865552,374.5124310672309,-1993.6419893963455,-2155.7550724415896,-1317.7026245074037,-185.21978640662076,3110.386532687914,47765.489706236185,60,True
gaussian_s4_train_saved_rel,gaussian_postrelu,4,train_probe,saved,relative,0.26593391597270966,3.03921282675085,4.009349409148273,268336,698,0,60,1.2212453270876722e-15,72.14034819602966,2380.705227378727,5.258381071552807e-07,True,2380.705227378727,2380.705334315449,True,4.4918085834340995e-08,2380.705176484957,2380.7628956695626,1661772.5011773529,0.03785055820522325,-32.852997452368726,1717942.5744184847,1724971.3137406579,1704735.3353458417,1722274.0044319886,1874228.485112294,1380251.060470098,481343.78639623127,1871.5177102665273,5.513175087718031e-07,True,1871.5177102665273,1871.5176418400667,True,3.656201603349562e-08,-6.810391807355986,0.0007009235216651977,True,-6.810391807355986,-6.810419226094856,True,4.026014896947747e-06,-6.810391253681219,-6.81043343853396,-4753.682540096703,0.037850558205223234,0.5873708731030836,627.5789476983816,-1832.678571739916,-2142.9940933681555,-1322.846640194886,-200.00404746056688,3152.7771041012725,48005.226702356515,70,True
plain_s0_test_centre_frozen_ord,plain,0,test_probe,centre_frozen,ordinary,0.7570303976535797,6.644235959695446,8.4107087658133,268336,698,0,70,1.9984014443252818e-15,74.1325855255127,3009.1041378720984,4.901022733184277e-07,True,3009.1041378720984,3009.1040862457917,True,1.7156703231333142e-08,3009.1041261909327,3009.071064040856,3331426.981793655,0.03005391631539219,20.96799765411984,3253138.6102152555,3238577.1404874753,3249157.4792506085,3286317.691929032,3341292.0638663615,2554494.2549632695,1145085.548823949,2117.879575860623,5.904088134417396e-07,True,2117.879575860623,2117.879496074889,True,3.767246007261596e-08,-9.381808011576009,0.00011998004030538665,True,-9.381808011576009,-9.381804718195554,True,3.51038994978005e-07,-9.381808448661996,-9.381818397935891,-10235.211766154936,0.03027576285027242,2.1640395163652446,-8079.461488730287,-10968.944392046134,-14214.30067563012,-12863.560598187622,-11818.01507073499,-1586.6649077538566,67963.82847463097,60,True
plain_s0_test_centre_frozen_rel,plain,0,test_probe,centre_frozen,relative,0.7570303976535797,6.644235959695446,8.4107087658133,268336,698,0,50,1.1102230246251565e-15,58.74091863632202,4816.541365101975,4.83317827340491e-07,True,4816.541365101975,4816.541355311698,True,2.0326364507201218e-09,4816.541281222839,4816.48977773053,3361909.864855907,0.03785055820522324,-23.505862745953205,3279456.0493321074,3258795.9100014195,3273811.9802687704,3314059.837167372,3379031.9127795273,2580231.350079661,1147385.7338721526,3366.533494954177,5.501485322409007e-07,True,3366.533494954177,3366.533662004482,True,4.96208652027019e-08,-14.768652307041462,0.00039420694869012887,True,-14.768652307041462,-14.768679352783195,True,1.8312938222801976e-06,-14.768655291357863,-14.768619047953901,-10308.496095471815,0.03785055820522324,1.6990108502638934,-5788.203736312169,-10359.357212053055,-13792.70041812486,-12843.518134580341,-11861.308009917693,-1642.4350493313946,68547.00686057287,60,True
plain_s0_test_saved_ord,plain,0,test_probe,saved,ordinary,0.7621461749076843,7.343812965836728,9.28715432774909,268336,698,0,60,8.881784197001252e-16,63.809550523757935,2988.6282788438034,4.963644656119895e-07,True,2988.6282788438034,2988.628331508435,True,1.762167350803784e-08,2988.628254096305,2988.6512501373645,3308212.5073549105,0.030056673947662826,81.20686530144887,3129697.7515493645,3193386.0433610817,3214943.0294825085,3229989.5175721236,3244118.4395977734,2454640.9733726173,1107075.0636590417,2080.6184323388625,5.644864951233065e-07,True,2080.6184323388625,2080.6184732016363,True,1.963972500811595e-08,-10.622786502595554,0.00018449177179315107,True,-10.622786502595554,-10.622725626278992,True,5.730729554534152e-06,-10.62278562021403,-10.62335601119366,-11601.417289268786,0.030260447336643966,0.450901362874644,-19028.271687204775,-16526.05780271759,-15616.713169408491,-12610.093641339683,-12883.58373272347,-1312.71700765249,89361.26688478234,50,True
plain_s0_test_saved_rel,plain,0,test_probe,saved,relative,0.7621461749076843,7.343812965836728,9.28715432774909,268336,698,0,60,9.992007221626409e-16,69.66909623146057,4783.129208026173,4.917841253666626e-07,True,4783.129208026173,4783.129137433301,True,1.475872141064779e-08,4783.129283185785,4783.168423813264,3338651.559821656,0.03785055820522324,-82.63436371340345,3139713.165145607,3213577.465058669,3237279.778193125,3257107.8866998227,3284774.97758556,2484541.308769898,1109176.0480245159,3310.712786487696,5.842529343264957e-07,True,3310.712786487696,3310.712618599699,True,5.0710529106457955e-08,-16.734270689258324,0.00015465192797785938,True,-16.734270689258324,-16.734241398486635,True,1.7503464735877184e-06,-16.734270999735134,-16.735197205413062,-11681.167649378314,0.037850558205223234,-0.004986201647116495,-20775.795210870026,-16734.1549121384,-16058.727158263508,-12866.6687827418,-13056.115890852205,-1235.4189085474538,89707.57008786987,50,True
plain_s0_train_centre_frozen_ord,plain,0,train_probe,centre_frozen,ordinary,0.2221803069114685,2.810781554986,3.569830153940119,268336,698,0,70,2.55351295663786e-15,74.13164758682251,2390.4589733988887,4.644267960846817e-07,True,2390.4589733988887,2390.458898962033,True,3.11391480213594e-08,2390.4589701806785,2390.3925129063127,2646094.9042598046,0.03005604980467465,-10.810439424519164,2769121.146182218,2749032.4350308725,2755841.5319543337,2886800.0623121047,3286380.7158967475,2790053.614102205,1293020.6244973538,1685.78042525928,5.590640881087763e-07,True,1685.78042525928,1685.7804004060847,True,1.4742842516812803e-08,-3.5833394743178304,0.0002983079347516204,True,-3.5833394743178304,-3.583282903578812,True,1.5787155926474453e-05,-3.5833389206719883,-3.583563839694767,-3904.9803673104734,0.030293408792065733,-0.8627010079336976,1384.7912450071217,-1260.4739917253403,-306.503963753979,167.34378985490872,274.41906265668337,4784.282262584637,125585.73877612046,60,True
plain_s0_train_centre_frozen_rel,plain,0,train_probe,centre_frozen,relative,0.2221803069114685,2.810781554986,3.569830153940119,268336,698,0,70,1.887379141862766e-15,80.36477065086365,3825.8410574417762,4.592635691233014e-07,True,3825.8410574417762,3825.841039157119,True,4.779251605697072e-09,3825.84108754655,3825.7307231924615,2670360.0447883373,0.037850558205223234,11.186732974741103,2803604.5279994365,2779683.918884526,2786003.182958663,2917178.3233329207,3329242.9636485954,2812417.6417804784,1299162.0135352286,2671.9214880085724,5.210330954541797e-07,True,2671.9214880085724,2671.9213304758837,True,5.89585769734488e-08,-5.631889274175698,0.00035936252513976827,True,-5.631889274175698,-5.631861180935042,True,4.988244492885177e-06,-5.631888945786256,-5.632228711984125,-3931.2956409649178,0.037850558205223234,0.8677549455495761,1447.021334977094,-1143.7777650928165,-289.3834408990159,222.55673530264318,332.7090028201196,4776.089117036974,124055.944532998,70,True
plain_s0_train_saved_ord,plain,0,train_probe,saved,ordinary,0.22352873533964157,2.6719993978198704,3.3951547402344238,268336,698,0,80,2.220446049250313e-15,84.218665599823,2351.418102372386,4.619329994099619e-07,True,2351.418102372386,2351.418094539261,True,3.331234447214202e-09,2351.4180640465456,2351.434324835444,2604391.8060863614,0.030047840591233773,-48.76355671016176,2649301.5761447353,2668908.5096222153,2687605.064895371,2821057.6200540643,3231454.8895403277,2774684.6733244904,1289301.7576228862,1638.1400510139313,5.677844112338476e-07,True,1638.1400510139313,1638.1400935843715,True,2.598705780629539e-08,-3.1511903593165353,9.434776308772671e-05,True,-3.1511903593165353,-3.1511363964215486,True,1.7124606524379702e-05,-3.151193271188815,-3.151058032416087,-3468.0959628902583,0.03014273446760057,0.21733496090316295,-2458.891414924835,-1939.4845887952015,270.7852144678835,534.6589616342071,1284.1114374381734,3778.691106829299,40785.79470210504,80,True
plain_s0_train_saved_rel,plain,0,train_probe,saved,relative,0.22352873533964157,2.6719993978198704,3.3951547402344238,268336,698,0,90,2.6645352591003757e-15,102.320627450943,3765.648110480673,4.4528645579427983e-07,True,3765.648110480673,3765.6480097376657,True,2.6753165562926693e-08,3765.6480051988524,3765.676564290447,2628442.241874731,0.037850558205223234,-49.20314750799342,2680947.6677180915,2701317.258438486,2716413.4687884757,2851917.842357908,3273307.0621729214,2794738.1745565496,1294251.596379684,2598.263837894025,5.629523534514019e-07,True,2598.263837894025,2598.2638763348987,True,1.47948306999295e-08,-5.003403044097425,0.0004205083977762296,True,-5.003403044097425,-5.003056330336526,True,6.929558899073888e-05,-5.003402374499375,-5.003271684783811,-3492.283635979097,0.03785055820522324,0.30565979644739794,-2110.308879310629,-1817.1990463623624,358.7540184313287,573.7128493277233,1390.5829203756937,3841.7420203903002,41400.96266936994,70,True
plain_s1_test_centre_frozen_ord,plain,1,test_probe,centre_frozen,ordinary,0.7145313024520874,6.089825662874684,7.752626548931619,268336,698,0,60,1.4432899320127035e-15,64.53336763381958,2848.838422313595,4.6912937117844804e-07,True,2848.838422313595,2848.838381259211,True,1.4410920467242328e-08,2848.838504845982,2848.8314987750873,3172287.319607026,0.02996726605871413,-88.08106155527116,3076507.161905439,3071608.476915936,3095111.3938954445,3159686.34811315,3300836.452327729,2615424.077947547,1081173.0190146193,2657.0941026204696,5.002122278449456e-07,True,2657.0941026204696,2657.0940899946404,True,4.751743332408373e-09,-9.470851522343036,0.0001216059407521094,True,-9.470851522343036,-9.47085107869635,True,4.684337882015833e-08,-9.470852654815834,-9.4708093851391,-10445.001598487048,0.030111978560424257,-1.3911973768490433,-22679.104989542506,-20443.72430256816,-13558.522657852734,-10897.384347938498,-9694.995995467081,4194.015431486934,79057.96536403074,50,True
plain_s1_test_centre_frozen_rel,plain,1,test_probe,centre_frozen,relative,0.7145313024520874,6.089825662874684,7.752626548931619,268336,698,0,50,1.1102230246251565e-15,57.940378189086914,4592.718360179871,4.709946736569099e-07,True,4592.718360179871,4592.718337082067,True,5.029222809062042e-09,4592.718430780715,4592.707585536982,3205709.8947048103,0.03785055820522325,89.47102982843153,3107187.007995726,3102911.3228470744,3124860.6935019963,3190905.689698317,3327664.8939350345,2618852.736240657,1068883.2969509521,4246.740011865588,5.24124714362024e-07,True,4246.740011865588,4246.739984612818,True,6.417338821160168e-09,-15.080122010888577,0.0006291541260847209,True,-15.080122010888577,-15.080134357968465,True,8.18765251326954e-07,-15.080111630013306,-15.080055742159116,-10525.87890802706,0.037850558205223234,-1.725345439546588,-22019.296708197795,-20376.535349401573,-13589.760471122147,-10982.182055354866,-9787.715720910084,4052.860501826627,77940.30333043447,50,True
plain_s1_test_saved_ord,plain,1,test_probe,saved,ordinary,0.7176654934883118,4.688154782082113,5.983724053904195,268336,698,0,80,2.4424906541753444e-15,85.47817015647888,2846.146676067084,5.078555037503489e-07,True,2846.146676067084,2846.1467971976317,True,4.255948878509599e-08,2846.1468439295695,2846.136833019395,3161797.842019152,0.030002734475690657,-6.1155374489775465,3022102.270577864,3058290.7926973095,3063136.6439335616,3122207.4830574864,3150775.3704449674,2037979.9499284965,851467.7266251737,2833.025053198772,4.885547640827894e-07,True,2833.025053198772,2833.0249393734443,True,4.017801668064203e-08,-5.890847590240181,0.0003366385827758543,True,-5.890847590240181,-5.890598055521552,True,4.2359730888805166e-05,-5.890846509392796,-5.890451602905268,-6462.5634067443425,0.03019060996210289,-2.136210608705243,-16384.968657412453,-14404.87510236584,-13480.985720648598,-11140.41557365781,-9131.316809542379,-2344.6947797897997,36174.412961896225,60,True
plain_s1_test_saved_rel,plain,1,test_probe,saved,relative,0.7176654934883118,4.688154782082113,5.983724053904195,268336,698,0,80,2.3314683517128287e-15,90.78520679473877,4583.18331595517,4.836106850274134e-07,True,4583.18331595517,4583.1833094609865,True,1.416959088407537e-09,4583.1834505588795,4583.160645581505,3199046.130615888,0.03785055820522324,8.127753663353566,3066713.21520735,3075292.1479357574,3061726.907630136,3123511.0956762796,3160508.3242214606,2402278.531488241,1095135.7780157449,4534.36423880452,5.166983253237573e-07,True,4534.36423880452,4534.364317593096,True,1.7375881478237384e-08,-9.341134939715348,0.0004687649504235789,True,-9.341134939715348,-9.341163282034149,True,3.034140817377578e-06,-9.341137238732157,-9.340383483268932,-6519.587671321712,0.037850558205223234,-1.648113942153125,-16367.904158709476,-13999.38398760625,-13652.931304153348,-11540.768751492102,-9208.638948800863,-2574.2481349734103,35438.13954961389,80,True
plain_s1_train_centre_frozen_ord,plain,1,train_probe,centre_frozen,ordinary,0.1990513578057289,2.884039331723026,3.644868237404179,268336,698,0,80,2.6645352591003757e-15,85.35636830329895,2117.175452989193,4.505844808645765e-07,True,2117.175452989193,2117.1753138453364,True,6.572145762270558e-08,2117.175314309187,2117.1796550206386,2345680.2626455706,0.03004307965220417,-0.4162436219325226,2427597.1491255485,2413270.758063129,2437451.2282986483,2519367.493462756,2962842.7763540014,2456375.562866366,1014813.2408060502,1942.2836178198856,5.022792590788415e-07,True,1942.2836178198856,1942.2836943613077,True,3.9407953247321166e-08,-3.946751986251483,0.00022291369678274897,True,-3.946751986251483,-3.9466681008062747,True,2.1254298598071402e-05,-3.9467507862679243,-3.946627330501857,-4313.028874257991,0.03024975605720409,0.2612000204262543,-2312.970223128374,-1578.7852632022216,-2350.77830290642,-1238.8717675596945,-4.788713055148275,6819.078935947335,133071.79816109248,70,True
plain_s1_train_centre_frozen_rel,plain,1,train_probe,centre_frozen,relative,0.1990513578057289,2.884039331723026,3.644868237404179,268336,698,0,80,2.7755575615628914e-15,90.7340018749237,3396.060340679414,4.570454241580063e-07,True,3396.060340679414,3396.060331592816,True,2.6756290951382645e-09,3396.0602793307767,3396.059711586502,2370449.678687378,0.037850558205223234,-2.3814174727211284,2450896.402313995,2438015.445383345,2465110.5924638594,2547786.069999842,3014892.478869764,2544796.5542994807,1041279.9762157254,3109.881590304147,5.062004667875299e-07,True,3109.881590304147,3109.8815431415273,True,1.5165406816044446e-08,-6.2268962261844205,0.00015631306943026882,True,-6.2268962261844205,-6.226320928033698,True,9.238923049707604e-05,-6.226894391806067,-6.226689484545144,-4346.229260212507,0.03785055820522324,0.3108551815386273,-2473.454610019132,-1283.865696964802,-2357.3110002894637,-1182.6710418667071,33.2141069010472,6883.216776553143,135186.40354940903,60,True
plain_s1_train_saved_ord,plain,1,train_probe,saved,ordinary,0.1968081071972847,3.308771472070774,4.183418496480483,268336,698,0,60,1.3322676295501878e-15,64.78249216079712,2183.353983861659,4.92966109567054e-07,True,2183.353983861659,2183.3539940570263,True,4.669589755088421e-09,2183.353976445716,2183.3483794503327,2408173.107545783,0.03011047924847041,15.455485373671149,2451890.927920863,2453619.519137202,2485495.304620017,2590519.5741584846,3103439.331310228,2608442.2564761573,1126758.0735188373,2037.5452791667692,4.82502680608936e-07,True,2037.5452791667692,2037.5453143403097,True,1.7262703725718313e-08,-4.545861000596373,0.0001117659764957409,True,-4.545861000596373,-4.545813403657017,True,1.0470390394653895e-05,-4.545860881267771,-4.546048133509929,-4964.921879684406,0.030259434333423086,-1.5406218573212829,-4051.0011761751834,-5068.653660246348,-1794.997295889722,-963.4977638099213,306.7951254560053,8509.51675302656,114487.69192297071,60,True
plain_s1_train_saved_rel,plain,1,train_probe,saved,relative,0.1968081071972847,3.308771472070774,4.183418496480483,268336,698,0,60,1.4432899320127035e-15,68.67012524604797,3482.838340492203,4.798336905852996e-07,True,3482.838340492203,3482.8382529799846,True,2.5126695430473816e-08,3482.838274457084,3482.832942534826,2431017.393889308,0.037850558205223234,7.474407271454716,2474440.2704035547,2479718.5549450973,2510606.2303172583,2608405.272391106,3110342.3456377615,2511068.770350426,1057111.711185729,3280.81482743722,5.206101261192233e-07,True,3280.81482743722,3280.814999246254,True,5.236779364561465e-08,-7.167855792479827,0.0007223844899573492,True,-7.167855792479827,-7.167939455134187,True,1.1671922089679711e-05,-7.167857718891702,-7.1681486347352354,-5003.367747045193,0.037850558205223234,1.4942801122262306,-4077.836279203772,-4898.339967282814,-1610.3678216083938,-872.335063688433,379.9508058224821,8591.831124921277,115646.12346786218,60,True
plain_s2_test_centre_frozen_ord,plain,2,test_probe,centre_frozen,ordinary,0.7352325618267059,6.147846125842796,7.810059538674611,268336,698,0,70,1.9984014443252818e-15,82.73815107345581,3468.8872617381858,5.063620333818248e-07,True,3468.8872617381858,3468.8874079590655,True,4.2152099134165434e-08,3468.8872921160187,3468.886279500177,3887373.858245223,0.029872177170894555,-8.495751018453433,3818434.1975799887,3824468.958369841,3816375.501508573,3830930.895171348,3567165.8108819863,2337620.2066665464,1389373.348145295,2766.6733564379124,5.547029677354986e-07,True,2766.6733564379124,2766.6732704527244,True,3.1078908458581924e-08,-8.952989648597873,0.000543671793794658,True,-8.952989648597873,-8.953045489171444,True,6.237086801510594e-06,-8.952988561803842,-8.952525175696694,-9801.840971421409,0.030221704124535117,-4.827570702069213,-6679.034081358281,-14289.004811719587,-15973.236076338715,-11353.745129473305,-10118.907625589869,1417.2340629823802,80312.29479365665,70,True
plain_s2_test_centre_frozen_rel,plain,2,test_probe,centre_frozen,relative,0.7352325618267059,6.147846125842796,7.810059538674611,268336,698,0,60,1.1102230246251565e-15,70.94225192070007,5623.393450528515,4.7089633074972447e-07,True,5623.393450528515,5623.393530601462,True,1.4239257386933179e-08,5623.3935317455735,5623.38749301379,3925124.4701236226,0.03785055820522324,10.457783963486715,3842877.2967469264,3855967.9334055413,3849189.267047004,3864226.0325448555,3607991.078496911,2349259.1836043834,1410453.1307708288,4431.568452137821,5.490209915343235e-07,True,4431.568452137821,4431.568484437512,True,7.28854614460173e-09,-14.160273441436791,0.0009124000729631613,True,-14.160273441436791,-14.160574478065536,True,2.1259238388991565e-05,-14.16027451070001,-14.159478743969888,-9883.31616329098,0.037850558205223234,-4.676777278164044,-7764.387368602853,-15272.606046254665,-16680.99238658627,-11417.518550429744,-10447.057943275162,1395.552802884096,81385.9251177727,70,True
plain_s2_test_saved_ord,plain,2,test_probe,saved,ordinary,0.7384138405323029,7.2569101909053675,9.222472606740553,268336,698,0,70,2.9976021664879227e-15,82.22596955299377,3510.2276433304805,4.7255839101168046e-07,True,3510.2276433304805,3510.2276159771945,True,7.792453585862555e-09,3510.227571018449,3510.366524438502,3934736.514622813,0.02986884329584556,-14.470790877498288,3872055.4333293573,3892823.231927473,3886195.1918549575,3892573.034434,3635264.6672554472,2333399.8568682536,1344236.694566436,2765.692306645388,5.619495602428746e-07,True,2765.692306645388,2765.692314444346,True,2.81989358549581e-09,-10.769169642646663,0.0002523981385191089,True,-10.769169642646663,-10.769172647619136,True,2.7903474206770533e-07,-10.769168675766874,-10.769146760910488,-11815.25645000375,0.030190414210042937,7.3497308505403165,-25059.761585843884,-10578.48074815916,-11778.65413217738,-11459.630701211096,-10821.486874820874,1754.7347836809952,108584.62314369339,70,True
plain_s2_test_saved_rel,plain,2,test_probe,saved,relative,0.7384138405323029,7.2569101909053675,9.222472606740553,268336,698,0,70,2.886579864025407e-15,82.37551069259644,5690.534048123792,4.661031582694543e-07,True,5690.534048123792,5690.534046005252,True,3.722918887947931e-10,5690.533920341379,5690.748490776869,3972142.446562252,0.03785055820522324,17.12357932209003,3917072.6457538046,3931058.3715002066,3921566.7726727687,3928094.7844150094,3680166.4600842646,2342918.669007165,1358455.9467752504,4433.378219766371,5.726993049846915e-07,True,4433.378219766371,4433.378331311694,True,2.5160344294584217e-08,-17.056254346307384,0.00023731720466934388,True,-17.056254346307384,-17.056258598144936,True,2.492831934803404e-07,-17.056251773966764,-17.056217595253393,-11905.239881486861,0.03785055820522324,-7.308658879025121,-25968.239367735176,-11402.300299501178,-12221.896104724905,-11613.019701255884,-11041.84775978978,1856.9416679920575,110697.64756858257,70,True
plain_s2_train_centre_frozen_ord,plain,2,train_probe,centre_frozen,ordinary,0.19441744685173035,2.487161956485978,3.166141434923547,268336,698,0,80,3.9968028886505635e-15,93.26644682884216,2510.258988969921,4.855328287767003e-07,True,2510.258988969921,2510.2590000815667,True,4.426493685154627e-09,2510.2589526675292,2510.2713455894723,2808309.5045475853,0.029897704796587543,-36.134565997411855,2918653.1243335917,2891481.413283794,2894514.810367288,3070804.9672798985,3379705.0163533324,2502615.9327485505,1582468.3375167856,2011.4329565171472,5.866793520849324e-07,True,2011.4329565171472,2011.4329826016137,True,1.2968101393478884e-08,-3.26126710559622,0.0008325677575525817,True,-3.26126710559622,-3.261391018212671,True,3.799523695515218e-05,-3.2612675434219875,-3.2617319941959826,-3596.8773529596247,0.03011350602820701,-0.8922001760919199,7682.589763802204,6767.415637814405,1306.9904062690264,678.3315786012485,1468.4527952461003,5155.125994053569,60737.2833528711,90,True
plain_s2_train_centre_frozen_rel,plain,2,train_probe,centre_frozen,relative,0.19441744685173035,2.487161956485978,3.166141434923547,268336,698,0,70,2.55351295663786e-15,82.89441919326782,4063.332358243587,4.917582944067723e-07,True,4063.332358243587,4063.332395500705,True,9.169104260503869e-09,4063.3325084558815,4063.360818105911,2836225.851037925,0.037850558205223234,-36.471689199745796,2948837.735220477,2922547.025080559,2923617.2507588253,3104804.758761651,3412841.74063727,2508607.943380901,1618488.037925457,3228.509357933403,5.961239785761058e-07,True,3228.509357933403,3228.509505668872,True,4.575965333244872e-08,-5.1963154311524695,0.000653301773172634,True,-5.1963154311524695,-5.1964274114285205,True,2.1549938131091426e-05,-5.196318191571042,-5.197074401097192,-3627.5579319658373,0.03785055820522324,0.9517964200479727,8575.290950663115,7258.157664644414,1482.2932573932412,791.5721612319596,1608.6304468977964,5180.401269615399,58499.36816661729,80,True
plain_s2_train_saved_ord,plain,2,train_probe,saved,ordinary,0.19614462554454803,3.6422787494708513,4.62114168660082,268336,698,0,60,9.992007221626409e-16,70.39815878868103,2550.734700277317,4.727204813829396e-07,True,2550.734700277317,2550.7347753722684,True,2.9440518123280627e-08,2550.73477430837,2550.759655706669,2856396.5417786352,0.02988309120790246,26.2041069062154,2886330.8453153097,2935986.5684304894,2947112.497626825,3109207.9406983275,3405030.8738798657,2464953.037323868,1552961.7338329789,2046.1623143110778,5.928471838565521e-07,True,2046.1623143110778,2046.1622368028545,True,3.7879801979927836e-08,-5.043661702109482,0.0008035722564991829,True,-5.043661702109482,-5.04369860985482,True,7.317648866639598e-06,-5.043660665874345,-5.043663350945404,-5543.924912794758,0.03016229448172465,1.0890706742342138,-674.3706920664393,3762.1775270421963,2312.506573665107,809.2646863423605,131.9182639011318,7337.07922074457,131899.47228898326,60,True
plain_s2_train_saved_rel,plain,2,train_probe,saved,relative,0.19614462554454803,3.6422787494708513,4.62114168660082,268336,698,0,60,1.5543122344752192e-15,72.61175608634949,4132.657460382663,5.452811738025853e-07,True,4132.657460382663,4132.6574829056735,True,5.450006629624279e-09,4132.657624237049,4132.696989229951,2884622.498482505,0.037850558205223234,-26.167716888133562,2918461.9176447764,2968172.2509222743,2978989.564626688,3145122.0592122767,3443447.3848120337,2472234.6475320132,1576997.2651785973,3284.146446773291,5.763925394549654e-07,True,3284.146446773291,3284.1464943655633,True,1.4491519567061957e-08,-8.003511475781949,0.00010196194725929034,True,-8.003511475781949,-8.003511561872708,True,1.0756623473427194e-08,-8.003513505463742,-8.003448185102386,-5586.406833201464,0.037850558205223234,-1.1691304150426927,48.75388537328717,4306.654048442167,2610.867643182413,984.7515280510719,254.84016567656198,7544.229872259981,132598.71393356432,70,True
plain_s3_test_centre_frozen_ord,plain,3,test_probe,centre_frozen,ordinary,0.761147528886795,7.372191152821192,9.345912158546998,268336,698,0,60,1.1102230246251565e-15,65.999840259552,3539.047014743923,4.861653846064521e-07,True,3539.047014743923,3539.0470077067644,True,1.9884331522672252e-09,3539.046931716575,3538.9917948404805,3924802.9231490362,0.030028307234758442,-63.126380394928105,3729145.6177657163,3699469.3670039997,3752200.5720836306,3857339.3904307345,3977055.6068563904,3061759.8644633805,1073051.3375161786,3225.841589842531,5.671100347574076e-07,True,3225.841589842531,3225.8416807396106,True,2.817778775334378e-08,-10.546056155165742,0.00016901296308646346,True,-10.546056155165742,-10.546010738857063,True,4.306473245548178e-06,-10.546049025158323,-10.54599308191118,-11523.069020053337,0.030252387838158815,-2.044073651724802,-19753.00661705148,-19042.75871877914,-15779.12301784501,-15474.288128141607,-12932.563147725063,2644.3104764979353,131593.2836337315,50,True
plain_s3_test_centre_frozen_rel,plain,3,test_probe,centre_frozen,relative,0.761147528886795,7.372191152821192,9.345912158546998,268336,698,0,60,1.3322676295501878e-15,66.9310200214386,5670.13194535396,4.920390187372645e-07,True,5670.13194535396,5670.132155398023,True,3.704394630945778e-08,5670.132202071336,5670.045329630913,3957691.6400823733,0.03785055820522325,66.8212210870177,3753047.0623536864,3721823.717058006,3775990.701316734,3882586.0858020787,3969543.843598329,3015388.9424171206,1042219.7561633282,5069.747552311256,5.570507715313239e-07,True,5069.747552311256,5069.7476476162265,True,1.879876054766131e-08,-16.628678581382342,0.000470441219267157,True,-16.628678581382342,-16.628711838662916,True,1.9999953941704924e-06,-16.6286782252973,-16.62857552572337,-11606.745716954905,0.03785055820522324,-2.063569711270958,-19943.907616504217,-19031.66234853673,-16463.357165763526,-16061.478992347571,-13162.696788583173,2673.4972741388533,132031.04110985968,60,True
