method,seed,policy,split,amplitude,n_directions,S_mean,S_direction_sd,S_min,S_max,n_negative_S,C_mean,C_direction_sd
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0.02,20,0.004313636016845701,0.0007306471370904103,0.0030720367431640305,0.005638893127441369,0,21.5681800842285,3.653235685452051
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0.025,20,0.006635658264160157,0.0011410844755669316,0.004882606506347642,0.008888885498046895,0,21.2341064453125,3.6514703218141817
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0.05,20,0.025390794754028324,0.004409854213980473,0.01930686950683591,0.03463831329345701,0,20.31263580322265,3.527883371184378
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0.1,20,0.09677053833007812,0.014844948979137358,0.07483563995361331,0.12899110412597659,0,19.354107666015615,2.968989795827471
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0.2,20,0.3872781204223633,0.05230003900815113,0.3011474609375,0.4954827270507812,0,19.36390602111816,2.615001950407556
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0.25,20,0.615900210571289,0.07800748396908691,0.48261779785156256,0.7611838989257812,0,19.708806738281247,2.496239487010781
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0.35,20,1.211617367553711,0.1304749526631449,0.9607487487792968,1.4063068542480468,0,19.781508041693247,2.1302033087860397
resolution_max_b1_gaussian_conv,0,recalibrated,train_probe,0.5,20,2.204276316833496,0.17841618023681854,1.879215515136719,2.4293199462890627,0,17.634210534667968,1.4273294418945484
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0.005,20,0.00017645874023442532,7.015086237669413e-05,7.820892333998408e-05,0.00033554077148445494,0,14.116699218754025,5.61206899013553
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0.01,20,0.0006990386962891116,0.00020021828370588008,0.00045913696289068273,0.0010348815917968768,0,13.980773925782234,4.004365674117602
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0.02,20,0.0028745708465576668,0.000669333623888693,0.002040695190429709,0.003999549865722707,0,14.372854232788336,3.346668119443465
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0.025,20,0.004432316207885795,0.0009333779539207514,0.00310225677490239,0.006061096191406268,0,14.183411865234541,2.9868094525464035
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0.05,20,0.01665916595458989,0.0031174513953707637,0.01170791625976575,0.022960838317871102,0,13.32733276367191,2.49396111629661
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0.1,20,0.06861350021362309,0.01199114071089018,0.049585433959960956,0.0916627349853516,0,13.722700042724615,2.3982281421780356
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0.2,20,0.3103053741455079,0.04529826866164104,0.23433195495605474,0.3930772399902345,0,15.515268707275391,2.264913433082052
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0.25,20,0.510620088195801,0.06917390202428496,0.39234640502929685,0.6298851318359378,0,16.33984282226563,2.2135648647771187
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0.35,20,1.0550159515380861,0.12477352824569682,0.843007781982422,1.2590784912109376,0,17.224750229193244,2.037118828501173
resolution_max_b1_gaussian_conv,0,recalibrated,test_probe,0.5,20,2.0021088241577147,0.17716270478515492,1.6840777587890623,2.276730895996094,0,16.016870593261718,1.4173016382812393
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0.005,20,0.0008228096008300823,0.00022785171924651765,0.000518722534179672,0.0015158920288086408,0,65.82476806640658,18.228137539721413
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0.01,20,0.003272843170166015,0.0008784153736445759,0.0020420379638671493,0.005833351135253906,0,65.45686340332028,17.56830747289152
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0.02,20,0.012912764739990238,0.003425929517978467,0.008080017089843738,0.02289920806884771,0,64.56382369995119,17.12964758989233
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0.025,20,0.020050315856933586,0.005350298862566045,0.012500755310058564,0.035781433105468774,0,64.16101074218747,17.12095636021134
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0.05,20,0.0802363437652588,0.022093824787963175,0.04975237274169919,0.14719079589843753,0,64.18907501220701,17.675059830370536
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0.1,20,0.3474148071289062,0.10307479828589361,0.2022602386474609,0.6625195007324219,0,69.48296142578126,20.61495965717872
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0.2,20,1.773971555328369,0.5461428497470704,0.9558613433837889,3.1337857055664062,0,88.69857776641844,27.307142487353513
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0.25,20,3.0077093017578123,0.928956633960028,1.6495517578125,5.0166781005859375,0,96.24669765624999,29.726612286720897
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0.35,20,6.46399451599121,2.139036807188678,3.4914583129882817,11.548830627441406,0,105.53460434271365,34.923049913284544
resolution_max_b1_gaussian_conv,0,centre_frozen,train_probe,0.5,20,15.125992004394533,5.493507195889859,8.314789001464844,32.86123809814453,0,121.00793603515626,43.94805756711887
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0.005,20,0.0006834442138672292,0.00023163740760019793,0.0002915267944336719,0.0012875061035156898,0,54.67553710937833,18.530992608015833
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0.01,20,0.0027682632446289603,0.000856210304330232,0.001471466064453253,0.005135650634765732,0,55.36526489257919,17.124206086604637
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0.02,20,0.01115301628112796,0.00347317208707294,0.006065704345703082,0.020769989013671886,0,55.76508140563978,17.3658604353647
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0.025,20,0.017397443008422896,0.005492644892776476,0.009511009216308652,0.0326648712158204,0,55.67181762695327,17.57646365688472
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0.05,20,0.07171954689025885,0.024439353149846958,0.03909673309326178,0.14571682739257819,0,57.37563751220707,19.551482519877563
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0.1,20,0.3276944534301759,0.11600527188024902,0.17342866516113276,0.685560272216797,0,65.53889068603516,23.2010543760498
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0.2,20,1.7103921035766603,0.57077321672298,0.903553497314453,3.119969604492187,0,85.519605178833,28.538660836148996
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0.25,20,2.915283674621582,0.9436898373840882,1.5872520141601563,4.926661071777343,0,93.28907758789063,30.198074796290822
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0.35,20,6.313448553466797,2.131467049936879,3.3803020629882807,11.341210510253905,0,103.07671107700894,34.79946203978578
resolution_max_b1_gaussian_conv,0,centre_frozen,test_probe,0.5,20,14.896355700683596,5.451301283564837,8.104166564941407,32.50312408447265,0,119.17084560546877,43.6104102685187
resolution_max_b1_gaussian_conv,1,saved,train_probe,0.005,20,0.0010327156066894578,0.0003536917284343507,0.0005237808227538943,0.0021668472290038987,0,82.6172485351566,28.295338274748048
resolution_max_b1_gaussian_conv,1,saved,train_probe,0.01,20,0.0040437088012695325,0.0014660140157854622,0.0018856048583984486,0.008788871765136708,0,80.87417602539065,29.32028031570924
resolution_max_b1_gaussian_conv,1,saved,train_probe,0.02,20,0.016306002426147468,0.005985289762087558,0.007604072570800813,0.03552693939208984,0,81.53001213073733,29.926448810437787
resolution_max_b1_gaussian_conv,1,saved,train_probe,0.025,20,0.025586125946044924,0.009464625986301363,0.011722366333007772,0.05583071899414066,0,81.87560302734376,30.286803156164353
resolution_max_b1_gaussian_conv,1,saved,train_probe,0.05,20,0.10501655731201172,0.03984173946206214,0.04591928100585935,0.22955444335937497,0,84.01324584960936,31.8733915696497
resolution_max_b1_gaussian_conv,1,saved,train_probe,0.1,20,0.46541232681274414,0.1879373975900914,0.1872162017822266,1.0165213317871094,0,93.0824653625488,37.58747951801827
resolution_max_b1_gaussian_conv,1,saved,train_probe,0.2,20,2.330781413269043,0.8647033618513333,0.893200408935547,4.299366241455078,0,116.53907066345214,43.23516809256665
resolution_max_b1_gaussian_conv,1,saved,train_probe,0.25,20,3.8075760391235356,1.295989111939083,1.5431515197753907,6.70755191040039,0,121.84243325195314,41.471651582050654
resolution_max_b1_gaussian_conv,1,saved,train_probe,0.35,20,7.4554613586425775,2.2396749223944554,3.501863006591797,12.411335968017578,0,121.72181810028704,36.5661211819503
resolution_max_b1_gaussian_conv,1,saved,train_probe,0.5,20,16.39420157775879,5.147891333583536,8.652274810791017,27.371534210205077,0,131.1536126220703,41.18313066866829
resolution_max_b1_gaussian_conv,1,saved,test_probe,0.005,20,0.0008281257629394357,0.00036168354335083764,0.0003250274658203045,0.0019347076416015296,0,66.25006103515484,28.934683468067007
resolution_max_b1_gaussian_conv,1,saved,test_probe,0.01,20,0.0033190177917480136,0.00144535350728902,0.0011788024902343874,0.0077793731689452805,0,66.38035583496028,28.907070145780395
resolution_max_b1_gaussian_conv,1,saved,test_probe,0.02,20,0.013582886505126911,0.005762183105495669,0.004717803955078148,0.03109478759765616,0,67.91443252563455,28.810915527478343
resolution_max_b1_gaussian_conv,1,saved,test_probe,0.025,20,0.02145573959350582,0.009043084587654309,0.007750671386718699,0.04898811340332032,0,68.65836669921859,28.937870680493784
resolution_max_b1_gaussian_conv,1,saved,test_probe,0.05,20,0.09012307357788082,0.03885479008359724,0.03241699218749994,0.20946665954589838,0,72.09845886230464,31.08383206687779
resolution_max_b1_gaussian_conv,1,saved,test_probe,0.1,20,0.4130840927124023,0.18121522777555893,0.13891477966308585,0.9521494140625,0,82.61681854248044,36.24304555511178
resolution_max_b1_gaussian_conv,1,saved,test_probe,0.2,20,2.176922720336914,0.8315454603305585,0.7725023803710938,4.150225128173829,0,108.84613601684569,41.577273016527926
resolution_max_b1_gaussian_conv,1,saved,test_probe,0.25,20,3.614455346679688,1.2551812096848742,1.4019615783691406,6.3470317687988285,0,115.66257109375002,40.165798709915975
resolution_max_b1_gaussian_conv,1,saved,test_probe,0.35,20,7.2156887725830074,2.1785297009415743,3.3449895935058596,12.004563018798827,0,117.80716363400833,35.56783185210734
resolution_max_b1_gaussian_conv,1,saved,test_probe,0.5,20,16.09538421020508,4.96575122782939,8.418685455322265,26.736287628173827,0,128.76307368164063,39.72600982263512
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0.005,20,0.0003010440826416022,7.685157955534779e-05,0.0001628875732422319,0.0005252838134765514,0,24.083526611328175,6.1481263644278235
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0.01,20,0.0012826911926269529,0.00029830205464996946,0.0007170104980468439,0.0020163879394531348,0,25.653823852539055,5.9660410929993875
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0.02,20,0.005343942642211924,0.0012704936072799743,0.003163009643554704,0.008611297607421853,0,26.71971321105962,6.352468036399871
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0.025,20,0.008399272155761733,0.0020264375559940965,0.0049933700561523575,0.013743850708007821,0,26.877670898437543,6.484600179181108
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0.05,20,0.03283593177795411,0.00824987101606881,0.019873886108398464,0.056501960754394565,0,26.26874542236328,6.599896812855048
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0.1,20,0.12131051177978516,0.02786175961692978,0.07418572235107423,0.19591603088378906,0,24.262102355957023,5.5723519233859555
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0.2,20,0.45520739593505855,0.08754312499870656,0.2889458312988281,0.5993730316162109,0,22.760369796752922,4.377156249935328
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0.25,20,0.7055268432617188,0.12895816235192203,0.4633051757812501,0.9130881652832032,0,22.576858984375,4.126661195261505
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0.35,20,1.3514451400756835,0.22547263656692465,0.9916768188476563,1.8606835327148437,0,22.064410450215245,3.681185903133464
resolution_max_b1_gaussian_conv,1,recalibrated,train_probe,0.5,20,2.376995401000977,0.32841197405477807,1.9406147155761717,3.096622772216797,0,19.015963208007815,2.6272957924382245
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0.005,20,0.00018669967651362973,7.686908292959304e-05,4.7592163085807826e-05,0.0003057708740233922,0,14.935974121090378,6.149526634367443
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0.01,20,0.0007331222534179338,0.00026821790978770715,0.00016033935546866385,0.001084091186523306,0,14.662445068358675,5.364358195754144
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0.02,20,0.0030300842285155725,0.0009315399758203013,0.0010264587402343262,0.004752944946289084,0,15.15042114257786,4.657699879101506
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0.025,20,0.004804856109619093,0.0013769822044573036,0.0020475921630859206,0.007438064575195247,0,15.375539550781095,4.40634305426337
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0.05,20,0.019729074096679643,0.005499713840912735,0.009262802124023417,0.032949615478515604,0,15.783259277343708,4.399771072730187
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0.1,20,0.08277341537475581,0.019899440941500493,0.04894723510742183,0.13155685424804686,0,16.554683074951164,3.979888188300098
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0.2,20,0.35480104522705075,0.06508387268088446,0.23913049316406254,0.47036846923828124,0,17.740052261352535,3.254193634044223
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0.25,20,0.5764079444885253,0.09903137392400249,0.3994905700683593,0.7678816833496094,0,18.44505422363281,3.1690039655680797
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0.35,20,1.1764837020874024,0.18882180479099825,0.8798400268554687,1.6089058837890622,0,19.207897176937184,3.0828049761795637
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,0.5,20,2.155922155761719,0.31098878215213827,1.772359375,2.896656677246094,0,17.247377246093752,2.487910257217106
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0.005,20,0.0009050060272216886,0.0003529584115963197,0.0004120864868163987,0.0020299911499023215,0,72.40048217773509,28.23667292770558
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0.01,20,0.003843795776367198,0.0014747241774743952,0.0017315063476562864,0.008638290405273419,0,76.87591552734395,29.494483549487907
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0.02,20,0.015969102478027346,0.005885066628957098,0.007537727355957036,0.03489163208007812,0,79.84551239013675,29.425333144785487
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0.025,20,0.025127724075317392,0.00928606496202339,0.011735694885253889,0.05486064147949221,0,80.40871704101565,29.715407878474842
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0.05,20,0.10356646385192872,0.039237769465955356,0.04665842437744139,0.22664917755126957,0,82.85317108154297,31.39021557276428
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0.1,20,0.45825037765502924,0.1859550741109791,0.18887744140624996,1.0037110290527345,0,91.65007553100585,37.19101482219582
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0.2,20,2.2910328018188477,0.8537621928703145,0.8981248779296875,4.257052337646485,0,114.55164009094237,42.688109643515716
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0.25,20,3.739780444335937,1.2720813326722424,1.5416763000488283,6.719490325927734,0,119.67297421874999,40.70660264551176
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0.35,20,7.322798489379882,2.2012689456833927,3.438432403564453,12.47440963745117,0,119.55589370416135,35.93908482748396
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0.5,20,16.07816078796387,5.108708213266259,8.378172332763672,27.633886932373045,0,128.62528630371096,40.86966570613007
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0.005,20,0.0008137390136718325,0.00037000327682963006,0.00032359313964835934,0.001946899414062453,0,65.0991210937466,29.600262146370405
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0.01,20,0.0032891944885253543,0.0014481880462822515,0.0012939605712890545,0.00774069213867179,0,65.78388977050707,28.96376092564503
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0.02,20,0.013366413879394478,0.005675197800972468,0.005009307861328027,0.03101614379882811,0,66.8320693969724,28.375989004862333
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0.025,20,0.02113323516845699,0.008907275225242003,0.008017333984374986,0.04867738342285155,0,67.62635253906237,28.503280720774402
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0.05,20,0.08909107131958002,0.03856212757021231,0.03280245971679685,0.20844857788085935,0,71.27285705566399,30.849702056169846
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0.1,20,0.40760422515869144,0.18021454308484872,0.14036921691894522,0.945821563720703,0,81.52084503173825,36.04290861696974
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0.2,20,2.1391225067138677,0.8197305148241304,0.776434783935547,4.059948791503906,0,106.95612533569333,40.98652574120651
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0.25,20,3.5500299407958975,1.2312870058934697,1.3985302124023435,6.360911926269531,0,113.60095810546872,39.40118418859103
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0.35,20,7.085593881225586,2.1422741387588884,3.279788513183594,12.065313537597655,0,115.68316540776466,34.975904306267566
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0.5,20,15.784802545166016,4.933105147878454,8.148888977050781,27.00306719970703,0,126.27842036132813,39.46484118302763
resolution_max_b1_gaussian_conv,2,saved,train_probe,0.005,20,0.0008669494628906066,0.00027536197794491717,0.0005192260742187815,0.0014483566284179683,0,69.35595703124852,22.02895823559337
resolution_max_b1_gaussian_conv,2,saved,train_probe,0.01,20,0.0036111064910888447,0.0010294547590877583,0.0022089920043945055,0.00594909667968746,0,72.22212982177689,20.589095181755166
resolution_max_b1_gaussian_conv,2,saved,train_probe,0.02,20,0.01483078536987303,0.004115005020960914,0.008874816894531234,0.02463455963134764,0,74.15392684936515,20.57502510480457
resolution_max_b1_gaussian_conv,2,saved,train_probe,0.025,20,0.02331196212768552,0.006372603515868708,0.014107643127441394,0.038681060791015576,0,74.59827880859366,20.39233125077986
resolution_max_b1_gaussian_conv,2,saved,train_probe,0.05,20,0.09599412574768063,0.025996389831766886,0.05963074493408199,0.16111624908447258,0,76.79530059814451,20.797111865413505
resolution_max_b1_gaussian_conv,2,saved,train_probe,0.1,20,0.431810750579834,0.12139334142815032,0.25977120971679685,0.7455774536132813,0,86.36215011596678,24.278668285630058
resolution_max_b1_gaussian_conv,2,saved,train_probe,0.2,20,2.271205952453613,0.6672015013776095,1.2613814392089844,4.167251922607422,0,113.56029762268065,33.36007506888047
resolution_max_b1_gaussian_conv,2,saved,train_probe,0.25,20,3.843466285705567,1.1810423629506805,2.1060321655273437,7.3950031433105465,0,122.99092114257815,37.79335561442178
resolution_max_b1_gaussian_conv,2,saved,train_probe,0.35,20,8.08329877319336,2.764983466840817,4.536464202880859,16.946181365966794,0,131.97222486846303,45.14258721372764
resolution_max_b1_gaussian_conv,2,saved,train_probe,0.5,20,17.928774664306637,6.082692378670767,11.359038543701171,38.18734957885742,0,143.4301973144531,48.66153902936614
resolution_max_b1_gaussian_conv,2,saved,test_probe,0.005,20,0.0008566989898681487,0.0002839150798911128,0.0004856414794921493,0.0015013961791991992,0,68.5359191894519,22.71320639128902
resolution_max_b1_gaussian_conv,2,saved,test_probe,0.01,20,0.0031048404693603203,0.001074142520906512,0.001709121704101535,0.005513519287109303,0,62.096809387206406,21.482850418130237
resolution_max_b1_gaussian_conv,2,saved,test_probe,0.02,20,0.012267600250244115,0.004179653440605394,0.006807846069335932,0.022497970581054738,0,61.338001251220575,20.89826720302697
resolution_max_b1_gaussian_conv,2,saved,test_probe,0.025,20,0.019359255218505837,0.006445965882869992,0.01099793243408198,0.035406562805175734,0,61.949616699218666,20.62709082518397
resolution_max_b1_gaussian_conv,2,saved,test_probe,0.05,20,0.08189777832031249,0.02633075608863063,0.04898492431640622,0.14972743225097662,0,65.51822265624997,21.064604870904503
resolution_max_b1_gaussian_conv,2,saved,test_probe,0.1,20,0.3810617004394531,0.12211107513878017,0.2179710998535156,0.710213638305664,0,76.21234008789061,24.422215027756028
resolution_max_b1_gaussian_conv,2,saved,test_probe,0.2,20,2.1168462020874026,0.6661710825711558,1.1334895629882813,4.044980987548828,0,105.84231010437009,33.30855412855777
resolution_max_b1_gaussian_conv,2,saved,test_probe,0.25,20,3.6515903564453125,1.1713350651712335,1.9499149475097655,7.179280853271485,0,116.85089140625,37.48272208547947
resolution_max_b1_gaussian_conv,2,saved,test_probe,0.35,20,7.807722848510744,2.712941889489307,4.3582971496582035,16.417690887451172,0,127.47302609813457,44.29292880798868
resolution_max_b1_gaussian_conv,2,saved,test_probe,0.5,20,17.507393029785156,6.020563455302978,10.921271453857422,37.510627655029296,0,140.05914423828125,48.16450764242382
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0.005,20,0.0002700527191162261,5.883473493197228e-05,0.00019261169433593128,0.0004051361083984295,0,21.604217529298086,4.706778794557783
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0.01,20,0.0011725879669189615,0.00018883505030333945,0.0008255081176757884,0.001520301818847658,0,23.451759338379226,3.776701006066789
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0.02,20,0.005068233871459965,0.00088749682336402,0.0034770507812499907,0.006726799011230522,0,25.341169357299826,4.437484116820099
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0.025,20,0.008035400772094744,0.0014383335421250915,0.0054162979125976785,0.010830451965332055,0,25.713282470703177,4.602667334800291
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0.05,20,0.032262938308715836,0.005498245457737852,0.022050468444824223,0.04427199554443362,0,25.810350646972665,4.398596366190281
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0.1,20,0.12508636322021488,0.019189672412609753,0.08575732421875004,0.15839618682861334,0,25.01727264404297,3.83793448252195
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0.2,20,0.47976005172729497,0.06604704552923518,0.35096635437011714,0.5966461944580079,0,23.988002586364743,3.3023522764617574
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0.25,20,0.7385370674133303,0.09523024995584642,0.5551736755371094,0.8967197875976562,0,23.633186157226568,3.0473679985870854
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0.35,20,1.3798828674316406,0.17104518737159585,1.100150863647461,1.6833507843017579,0,22.528699876434956,2.7925744876995244
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0.5,20,2.3673943481445314,0.28635924842162686,1.8344726409912109,3.0568456268310547,0,18.93915478515625,2.290873987373015
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0.005,20,0.00023140678405757508,7.284917124365318e-05,6.262207031249023e-05,0.0003604202270507395,0,18.512542724606003,5.827933699492255
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0.01,20,0.000817745590209934,0.00022260691697834916,0.0003846740722656117,0.0013147735595703258,0,16.354911804198682,4.452138339566982
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0.02,20,0.003260663986206019,0.0009176932461482758,0.001756164550781203,0.005592941284179642,0,16.303319931030096,4.588466230741379
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0.025,20,0.005177032470703074,0.0013304807786843611,0.0030254440307616592,0.00857729339599611,0,16.56650390624983,4.257538491789955
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0.05,20,0.021336899948120068,0.0042038983306004005,0.014753799438476545,0.02924298095703126,0,17.069519958496052,3.36311866448032
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0.1,20,0.08901502456665036,0.01491685671573314,0.06082398986816406,0.11587081909179686,0,17.80300491333007,2.983371343146628
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0.2,20,0.3745176300048828,0.05515736387289029,0.27286000061035154,0.4778559875488281,0,18.72588150024413,2.7578681936445135
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0.25,20,0.6028090560913085,0.08381699442077445,0.45693087768554685,0.7551104125976563,0,19.289889794921873,2.6821438214647824
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0.35,20,1.1991064315795898,0.16229851896189063,0.9389982910156248,1.486236633300781,0,19.577247862523915,2.6497717381533166
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0.5,20,2.138137867736816,0.2780899634000043,1.6223099670410157,2.823891357421875,0,17.10510294189453,2.2247197072000344
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0.005,20,0.0008822971343994291,0.00028316225135619166,0.0005573120117187691,0.001455177307128963,0,70.58377075195433,22.65298010849533
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0.01,20,0.0036393531799316565,0.0011030791834556052,0.002193038940429659,0.0060917968749999996,0,72.78706359863313,22.061583669112103
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0.02,20,0.015043350601196307,0.004271368435355507,0.009050651550292999,0.025076576232910153,0,75.21675300598153,21.356842176777533
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0.025,20,0.02370203285217287,0.006590923387508503,0.014430923461914102,0.0394694442749024,0,75.84650512695318,21.090954840027205
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0.05,20,0.09753096618652345,0.026735750873380103,0.06137024688720705,0.16473578643798825,0,78.02477294921874,21.388600698704078
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0.1,20,0.4380594383239746,0.12517453960194475,0.2647267150878907,0.7605973815917968,0,87.6118876647949,25.034907920388942
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0.2,20,2.2928759033203123,0.686202451960302,1.2838272552490235,4.23018327331543,0,114.64379516601562,34.31012259801509
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0.25,20,3.866516596984863,1.2090807700194812,2.142967178344727,7.48277146911621,0,123.72853110351562,38.6905846406234
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0.35,20,8.090532015991212,2.7959295522268337,4.630589950561523,17.071507919311525,0,132.09031862842795,45.64782942411158
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0.5,20,17.889378842163087,6.103518410369832,11.487807235717774,38.414818954467776,0,143.1150307373047,48.82814728295865
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0.005,20,0.0008066074371337661,0.0003051973647092269,0.000377090454101503,0.0015148773193359721,0,64.52859497070129,24.41578917673815
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0.01,20,0.003065556335449171,0.001101766219172795,0.0015267257690428915,0.005629493713378841,0,61.31112670898342,22.035324383455894
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0.02,20,0.012365544891357388,0.004248761569399314,0.006863952636718795,0.022999404907226517,0,61.82772445678694,21.24380784699657
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0.025,20,0.019525683212280237,0.006543665976073256,0.011261108398437414,0.036162147521972554,0,62.48218627929674,20.939731123434413
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0.05,20,0.08276072463989255,0.026815485941932445,0.04979862976074212,0.15183876037597654,0,66.20857971191403,21.452388753545954
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0.1,20,0.3862773712158203,0.12497541478176434,0.22323226928710938,0.7226344451904297,0,77.25547424316403,24.995082956352864
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0.2,20,2.1386960708618163,0.6845136303571479,1.1551560974121093,4.104589538574219,0,106.9348035430908,34.22568151785739
