method,seed,policy,split,direction,amplitude,L_centre,dL_plus,dL_minus,S,C_d
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,9,0.025,0.4987561950683594,0.006000610351562463,0.009796661376953064,0.007898635864257708,25.275634765624662
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,10,0.025,0.4987561950683594,-0.00048667907714844416,0.01418080139160155,0.006847061157226497,21.910595703124788
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,11,0.025,0.4987561950683594,0.0051864318847655855,0.005385101318359398,0.0052857666015624916,16.91445312499997
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,12,0.025,0.4987561950683594,0.003603683471679664,0.00515814208984372,0.004380912780761748,14.018920898437589
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,13,0.025,0.4987561950683594,0.0038644104003905944,0.011369110107421865,0.007616760253906174,24.373632812499753
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,14,0.025,0.4987561950683594,0.0014286499023437593,0.0071166687011718355,0.004272659301757742,13.672509765624772
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,15,0.025,0.4987561950683594,0.004665756225585904,0.006403167724609415,0.005534461975097715,17.710278320312685
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,16,0.025,0.4987561950683594,0.013166259765624966,-0.0010576019287109606,0.006054328918456975,19.373852539062316
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,17,0.025,0.4987561950683594,0.0038214721679687425,0.006384429931640623,0.005102951049804683,16.32944335937498
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,18,0.025,0.4987561950683594,0.0027728729248047146,0.003996749877929695,0.003384811401367205,10.831396484375054
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,19,0.025,0.4987561950683594,0.00637490844726557,0.0020784301757811874,0.004226669311523434,13.525341796874988
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,0,0.05,0.4987561950683594,0.030723632812499957,0.03794424438476557,0.03433393859863282,27.46715087890625
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,1,0.05,0.4987561950683594,0.04952233886718754,0.025496978759765587,0.03750965881347651,30.007727050781202
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,2,0.05,0.4987561950683594,0.01610107421875001,0.02254580688476565,0.019323440551757776,15.458752441406217
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,3,0.05,0.4987561950683594,0.02151031494140626,0.02701156616210937,0.024260940551757815,19.408752441406246
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,4,0.05,0.4987561950683594,0.014952819824218755,0.017370590209960957,0.016161705017089856,12.929364013671883
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,5,0.05,0.4987561950683594,0.032965270996093754,0.022820785522460973,0.027893028259277364,22.314422607421886
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,6,0.05,0.4987561950683594,0.013403732299804683,0.02110119628906254,0.017252464294433667,13.80197143554693
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,7,0.05,0.4987561950683594,0.03083131408691403,0.03901480102539062,0.03492305755615238,27.9384460449219
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,8,0.05,0.4987561950683594,0.017745925903320303,0.012853179931640646,0.015299552917480475,12.239642333984378
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,9,0.05,0.4987561950683594,0.02521160888671875,0.031945297241210924,0.028578453063964837,22.862762451171864
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,10,0.05,0.4987561950683594,0.012915054321289088,0.039838027954101574,0.02637654113769533,21.10123291015626
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,11,0.05,0.4987561950683594,0.020680633544921834,0.021566925048828123,0.021123779296874978,16.89902343749998
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,12,0.05,0.4987561950683594,0.020758468627929683,0.02027726745605468,0.020517868041992238,16.41429443359379
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,13,0.05,0.4987561950683594,0.021429702758789027,0.037731842041015595,0.029580772399902255,23.6646179199218
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,14,0.05,0.4987561950683594,0.012355743408203168,0.02267208862304687,0.017513916015625075,14.011132812500056
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,15,0.05,0.4987561950683594,0.023143859863281213,0.027878082275390625,0.02551097106933592,20.40877685546873
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,16,0.05,0.4987561950683594,0.04145928955078121,0.008394775390624998,0.024927032470703103,19.941625976562477
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,17,0.05,0.4987561950683594,0.016648086547851604,0.019461975097656292,0.018055030822753892,14.44402465820311
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,18,0.05,0.4987561950683594,0.013795745849609353,0.013383514404296915,0.01358963012695319,10.87170410156255
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,19,0.05,0.4987561950683594,0.022900299072265595,0.012670074462890646,0.017785186767578065,14.228149414062448
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,0,0.1,0.4987561950683594,0.10874761962890628,0.12607809448242185,0.11741285705566412,23.48257141113282
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,1,0.1,0.4987561950683594,0.17824899291992186,0.09593835449218752,0.1370936737060547,27.418734741210933
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,2,0.1,0.4987561950683594,0.0706297912597656,0.09423477172851563,0.08243228149414056,16.48645629882811
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,3,0.1,0.4987561950683594,0.10682159423828125,0.10616699218749998,0.10649429321289056,21.298858642578107
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,4,0.1,0.4987561950683594,0.07466058349609378,0.06806729125976557,0.07136393737792962,14.272787475585922
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,5,0.1,0.4987561950683594,0.11355682373046877,0.09294067382812504,0.10324874877929685,20.649749755859364
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,6,0.1,0.4987561950683594,0.061602066040039094,0.0750238342285156,0.06831295013427735,13.662590026855467
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,7,0.1,0.4987561950683594,0.1541991882324219,0.13089990234374999,0.1425495452880859,28.509909057617172
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,8,0.1,0.4987561950683594,0.06262139892578128,0.04644754028320314,0.05453446960449221,10.90689392089844
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,9,0.1,0.4987561950683594,0.10337225341796868,0.10535504150390623,0.10436364746093746,20.87272949218749
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,10,0.1,0.4987561950683594,0.08282119750976563,0.11441430664062496,0.09861775207519524,19.723550415039046
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,11,0.1,0.4987561950683594,0.08914462280273433,0.07683148193359374,0.08298805236816403,16.597610473632802
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,12,0.1,0.4987561950683594,0.07898455810546873,0.08374441528320314,0.08136448669433599,16.272897338867196
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,13,0.1,0.4987561950683594,0.09747610473632812,0.12322018432617182,0.11034814453125003,22.06962890625
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,14,0.1,0.4987561950683594,0.06019046020507807,0.08481582641601565,0.0725031433105468,14.500628662109358
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,15,0.1,0.4987561950683594,0.10751190185546872,0.1017413635253906,0.10462663269042966,20.925326538085926
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,16,0.1,0.4987561950683594,0.14264566040039056,0.07340676879882807,0.10802621459960932,21.60524291992186
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,17,0.1,0.4987561950683594,0.07276840209960939,0.07739007568359374,0.07507923889160156,15.01584777832031
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,18,0.1,0.4987561950683594,0.06522045898437495,0.05322415161132815,0.05922230529785161,11.84446105957032
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,19,0.1,0.4987561950683594,0.07777859497070311,0.06221186828613284,0.06999523162841798,13.999046325683592
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,0,0.2,0.4987561950683594,0.4627768859863281,0.39852316284179684,0.43065002441406247,21.532501220703118
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,1,0.2,0.4987561950683594,0.629273712158203,0.39159896850585935,0.5104363403320311,25.52181701660155
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,2,0.2,0.4987561950683594,0.27694485473632807,0.408275390625,0.342610122680664,17.130506134033197
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,3,0.2,0.4987561950683594,0.40681106567382813,0.38634426879882816,0.3965776672363282,19.828883361816406
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,4,0.2,0.4987561950683594,0.33759716796875,0.29168542480468745,0.3146412963867187,15.732064819335934
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,5,0.2,0.4987561950683594,0.3716266784667968,0.3391692504882812,0.35539796447753896,17.769898223876943
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,6,0.2,0.4987561950683594,0.23268905639648435,0.28328369140625004,0.2579863739013672,12.899318695068358
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,7,0.2,0.4987561950683594,0.7024750671386719,0.4535708312988281,0.5780229492187501,28.901147460937498
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,8,0.2,0.4987561950683594,0.22256958007812494,0.2005064086914063,0.21153799438476556,10.576899719238275
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,9,0.2,0.4987561950683594,0.3771632995605469,0.3513269958496094,0.36424514770507815,18.212257385253903
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,10,0.2,0.4987561950683594,0.34987246704101566,0.4441205749511719,0.3969965209960938,19.849826049804687
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,11,0.2,0.4987561950683594,0.30827322387695316,0.33327780151367187,0.3207755126953125,16.038775634765624
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,12,0.2,0.4987561950683594,0.3384339294433593,0.34203811645507814,0.3402360229492188,17.011801147460936
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,13,0.2,0.4987561950683594,0.4606524047851563,0.4445123901367188,0.4525823974609376,22.629119873046875
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,14,0.2,0.4987561950683594,0.27001675415039056,0.33429931640624994,0.30215803527832025,15.10790176391601
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,15,0.2,0.4987561950683594,0.4265811462402344,0.3649548645019531,0.39576800537109375,19.788400268554682
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,16,0.2,0.4987561950683594,0.5718874206542968,0.38096179199218744,0.4764246063232421,23.821230316162097
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,17,0.2,0.4987561950683594,0.29844717407226556,0.3294661254882812,0.3139566497802733,15.697832489013663
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,18,0.2,0.4987561950683594,0.3230057067871093,0.26978396606445315,0.2963948364257812,14.819741821289057
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,19,0.2,0.4987561950683594,0.29994241333007815,0.24597692871093751,0.27295967102050783,13.647983551025389
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,0,0.25,0.4987561950683594,0.7213694152832031,0.5720697326660156,0.6467195739746092,20.695026367187495
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,1,0.25,0.4987561950683594,0.901313751220703,0.6266340026855468,0.7639738769531248,24.447164062499994
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,2,0.25,0.4987561950683594,0.43483322143554687,0.634981231689453,0.5349072265624999,17.117031249999997
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,3,0.25,0.4987561950683594,0.6169356994628905,0.5878746032714843,0.6024051513671873,19.276964843749994
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,4,0.25,0.4987561950683594,0.5415934448242188,0.5275820007324219,0.5345877227783205,17.106807128906254
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,5,0.25,0.4987561950683594,0.5878015441894531,0.5338941955566405,0.5608478698730468,17.947131835937498
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,6,0.25,0.4987561950683594,0.36648388671875004,0.45879818725585936,0.41264103698730464,13.204513183593749
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,7,0.25,0.4987561950683594,1.0982048034667968,0.677123077392578,0.8876639404296873,28.405246093749994
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,8,0.25,0.4987561950683594,0.34246148681640626,0.3448862609863281,0.3436738739013672,10.997563964843751
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,9,0.25,0.4987561950683594,0.5860720520019531,0.5332096252441405,0.5596408386230469,17.9085068359375
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,10,0.25,0.4987561950683594,0.5543880920410156,0.7112061462402344,0.632797119140625,20.2495078125
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,11,0.25,0.4987561950683594,0.4701007995605469,0.5606999816894531,0.515400390625,16.4928125
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,12,0.25,0.4987561950683594,0.5428268432617187,0.5539067077636719,0.5483667755126953,17.54773681640625
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,13,0.25,0.4987561950683594,0.7230818176269531,0.698864288330078,0.7109730529785154,22.751137695312494
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,14,0.25,0.4987561950683594,0.4563837585449219,0.5631358337402343,0.5097597961425782,16.3123134765625
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,15,0.25,0.4987561950683594,0.6716040954589844,0.5591686706542969,0.6153863830566406,19.6923642578125
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,16,0.25,0.4987561950683594,0.8853061218261717,0.6353605651855467,0.7603333435058592,24.330666992187496
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,17,0.25,0.4987561950683594,0.4696773376464844,0.5447850952148436,0.507231216430664,16.23139892578125
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,18,0.25,0.4987561950683594,0.5565731506347655,0.46901107788085933,0.5127921142578125,16.40934765625
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,19,0.25,0.4987561950683594,0.4849606628417969,0.39868154907226566,0.4418211059570312,14.138275390625
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,0,0.35,0.4987561950683594,1.3114278869628906,1.042036895751953,1.176732391357422,19.211957409917094
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,1,0.35,0.4987561950683594,1.4393667907714842,1.250326934814453,1.3448468627929686,21.95668347417092
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,2,0.35,0.4987561950683594,0.8885555114746093,1.2485523376464842,1.0685539245605469,17.445778360172195
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,3,0.35,0.4987561950683594,1.1273873596191406,1.1526212463378906,1.1400043029785156,18.612315150669644
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,4,0.35,0.4987561950683594,1.0780487365722655,1.1641871643066406,1.121117950439453,18.30396653778699
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,5,0.35,0.4987561950683594,1.186402862548828,1.0729136657714844,1.1296582641601562,18.443400231186228
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,6,0.35,0.4987561950683594,0.8309757385253906,0.9694308776855467,0.9002033081054686,14.69719686702806
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,7,0.35,0.4987561950683594,2.0228404846191403,1.252772979736328,1.6378067321777343,26.739701749840563
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,8,0.35,0.4987561950683594,0.6741126403808593,0.786737823486328,0.7304252319335935,11.925309909119896
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,9,0.35,0.4987561950683594,1.117835723876953,0.984697296142578,1.0512665100097656,17.1635348573023
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,10,0.35,0.4987561950683594,1.0979284362792967,1.3395907287597655,1.2187595825195312,19.89811563297194
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,11,0.35,0.4987561950683594,0.934709747314453,1.172474090576172,1.0535919189453125,17.20150071747449
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,12,0.35,0.4987561950683594,1.059570343017578,1.089981231689453,1.0747757873535155,17.547359793526788
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,13,0.35,0.4987561950683594,1.3531336975097656,1.3770899963378906,1.3651118469238281,22.287540357940053
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,14,0.35,0.4987561950683594,1.0595799255371092,1.249120086669922,1.1543500061035155,18.846530711894133
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,15,0.35,0.4987561950683594,1.3634024963378906,1.1430140686035155,1.2532082824707031,20.46054338727679
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,16,0.35,0.4987561950683594,1.628114288330078,1.2824529113769532,1.4552835998535156,23.75973224250638
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,17,0.35,0.4987561950683594,0.9423681945800781,1.228001251220703,1.0851847229003906,17.717301598373727
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,18,0.35,0.4987561950683594,1.2293380432128906,1.0525559997558593,1.1409470214843749,18.627706473214285
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,19,0.35,0.4987561950683594,1.1146490783691405,0.8575152282714844,0.9860821533203126,16.09930046237245
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,0,0.5,0.4987561950683594,2.2367049865722657,2.0675585021972656,2.1521317443847656,17.217053955078125
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,1,0.5,0.4987561950683594,2.2297645568847657,2.219799591064453,2.2247820739746094,17.798256591796875
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,2,0.5,0.4987561950683594,1.8111000061035156,2.3156914367675783,2.063395721435547,16.507165771484377
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,3,0.5,0.4987561950683594,1.863755645751953,2.013908477783203,1.9388320617675778,15.510656494140623
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,4,0.5,0.4987561950683594,2.0723209533691405,2.1698246154785155,2.121072784423828,16.968582275390624
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,5,0.5,0.4987561950683594,2.117483428955078,2.075244659423828,2.096364044189453,16.770912353515623
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,6,0.5,0.4987561950683594,1.967283966064453,1.8834396057128906,1.9253617858886716,15.402894287109373
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,7,0.5,0.4987561950683594,3.201283721923828,2.308022979736328,2.7546533508300777,22.03722680664062
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,8,0.5,0.4987561950683594,1.3423353576660155,1.6436932678222655,1.4930143127441404,11.944114501953123
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,9,0.5,0.4987561950683594,2.0618993225097655,1.8413917541503904,1.951645538330078,15.613164306640623
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,10,0.5,0.4987561950683594,2.1346288146972654,2.3630008850097655,2.2488148498535154,17.990518798828123
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,11,0.5,0.4987561950683594,1.8296346740722655,2.1430130920410155,1.9863238830566403,15.890591064453123
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,12,0.5,0.4987561950683594,1.8329076232910158,2.016101837158203,1.9245047302246094,15.396037841796876
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,13,0.5,0.4987561950683594,2.374003448486328,2.542598663330078,2.458301055908203,19.666408447265624
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,14,0.5,0.4987561950683594,2.375192413330078,2.548142608642578,2.4616675109863277,19.693340087890622
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,15,0.5,0.4987561950683594,2.4797066955566405,2.2559107971191406,2.3678087463378907,18.942469970703126
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,16,0.5,0.4987561950683594,2.6146244201660154,2.3286463928222654,2.47163540649414,19.77308325195312
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,17,0.5,0.4987561950683594,1.830811309814453,2.5462984924316405,2.1885549011230467,17.508439208984374
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,18,0.5,0.4987561950683594,2.601768341064453,2.2760804748535155,2.4389244079589845,19.511395263671876
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,19,0.5,0.4987561950683594,2.195082305908203,1.7180282287597657,1.9565552673339845,15.652442138671876
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.005,0.29518101501464844,0.0007659759521484455,0.001679595947265633,0.0012227859497070392,97.82287597656314
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.005,0.29518101501464844,0.00122741699218748,0.0018620910644531197,0.0015447540283203276,123.58032226562621
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,2,0.005,0.29518101501464844,0.00027838134765623135,0.0008661956787109348,0.0005722885131835831,45.78308105468665
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,3,0.005,0.29518101501464844,-6.794738769533293e-05,0.0030349273681640754,0.001483489990234399,118.67919921875192
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,4,0.005,0.29518101501464844,0.0009801177978515652,0.0004276123046875191,0.0007038650512695144,56.30920410156115
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,5,0.005,0.29518101501464844,0.0007718658447265492,0.001237716674804712,0.0010047912597656028,80.38330078124822
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,6,0.005,0.29518101501464844,0.0004370269775390567,0.001430221557617184,0.0009336242675781481,74.68994140625185
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,7,0.005,0.29518101501464844,0.0015385437011718461,0.0004953155517578023,0.0010169296264648242,81.35437011718594
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,8,0.005,0.29518101501464844,0.0004693756103515412,0.0006069030761718941,0.0005381393432617454,43.05114746093963
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,9,0.005,0.29518101501464844,-0.0004768524169921906,0.002278640747070293,0.0009008941650390234,72.07153320312187
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,10,0.005,0.29518101501464844,-0.00011506652832032893,0.0018501129150390594,0.0008675231933593652,69.40185546874922
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,11,0.005,0.29518101501464844,0.0010826721191406485,0.00046488952636719594,0.0007737808227539222,61.90246582031378
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,12,0.005,0.29518101501464844,0.0005397644042968719,0.0009717864990234082,0.0007557754516601678,60.462036132813424
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,13,0.005,0.29518101501464844,0.0017020263671874702,0.0014158020019531259,0.0015589141845703258,124.71313476562607
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,14,0.005,0.29518101501464844,0.0008782196044921919,0.001004531860351543,0.0009413757324218675,75.31005859374939
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,15,0.005,0.29518101501464844,5.296325683595837e-05,0.002208999633789066,0.00113098144531254,90.4785156250032
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,16,0.005,0.29518101501464844,0.00016217041015625933,0.002985275268554688,0.0015737228393554736,125.89782714843788
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,17,0.005,0.29518101501464844,-0.0002484893798828103,0.001619186401367212,0.0006853485107422008,54.827880859376066
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,18,0.005,0.29518101501464844,0.0006213836669921591,0.00044792175292968084,0.0005346527099608922,42.772216796871376
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,19,0.005,0.29518101501464844,0.0008894805908203351,0.0004157562255859282,0.0006526184082031317,52.20947265625053
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.01,0.29518101501464844,0.0035764923095703005,0.005845260620117199,0.0047108764648437496,94.21752929687499
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.01,0.29518101501464844,0.005227066040039086,0.006733825683593764,0.0059804458618164524,119.60891723632905
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,2,0.01,0.29518101501464844,0.0016170501708984153,0.003046127319335956,0.0023315887451171857,46.631774902343714
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,3,0.01,0.29518101501464844,0.002997726440429671,0.00887773132324221,0.005937728881835969,118.75457763671936
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,4,0.01,0.29518101501464844,0.0035264434814453183,0.002338226318359393,0.0029323348999023557,58.64669799804711
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,5,0.01,0.29518101501464844,0.0036978912353515803,0.004761688232421846,0.004229789733886713,84.59579467773426
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,6,0.01,0.29518101501464844,0.002784103393554671,0.004882308959960946,0.0038332061767578085,76.66412353515616
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,7,0.01,0.29518101501464844,0.005374572753906237,0.003299301147460909,0.004336936950683601,86.73873901367202
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,8,0.01,0.29518101501464844,0.0020811309814453005,0.0023790435791015696,0.0022300872802734073,44.601745605468146
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,9,0.01,0.29518101501464844,0.0011468200683593666,0.00643579101562497,0.0037913055419921404,75.8261108398428
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,10,0.01,0.29518101501464844,0.0014560546874999858,0.0053489837646484295,0.0034025192260742076,68.05038452148415
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,11,0.01,0.29518101501464844,0.0040212554931640665,0.002717407226562496,0.0033693313598632812,67.38662719726562
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,12,0.01,0.29518101501464844,0.0029147338867187567,0.0035715484619140425,0.0032431411743163996,64.86282348632798
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,13,0.01,0.29518101501464844,0.0064727630615234455,0.006057891845703101,0.006265327453613301,125.30654907226601
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,14,0.01,0.29518101501464844,0.0036737518310546724,0.0038811645507812464,0.0037774581909179594,75.54916381835919
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,15,0.01,0.29518101501464844,0.0022541046142577903,0.0064695892333984095,0.004361846923828128,87.23693847656254
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,16,0.01,0.29518101501464844,0.0038131561279297066,0.009343414306640596,0.006578285217285151,131.565704345703
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,17,0.01,0.29518101501464844,0.0008657684326172088,0.004493728637695316,0.00267974853515629,53.594970703125796
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,18,0.01,0.29518101501464844,0.0023593902587890625,0.0019853057861328183,0.0021723480224609126,43.44696044921825
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,19,0.01,0.29518101501464844,0.003206054687500015,0.002446228027343733,0.002826141357421874,56.52282714843748
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.02,0.29518101501464844,0.015481948852539062,0.01992097473144533,0.017701461791992168,88.50730895996084
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.02,0.29518101501464844,0.019427566528320284,0.02530851745605467,0.02236804199218745,111.84020996093723
