kind,method,seed,grid,checkpoint_update,state_label,a_dir0,b_dir1,train_probe_ce,train_probe_acc,test_probe_ce,test_probe_acc
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.0,0.587189697265625,0.8,0.6995727233886718,0.758
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.025000000000000022,0.5831044616699219,0.796,0.7009521789550781,0.755
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.050000000000000044,0.5898062744140625,0.785,0.7097803344726562,0.748
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.07500000000000001,0.6065612182617187,0.781,0.7263982238769531,0.743
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.10000000000000003,0.6321808471679687,0.777,0.7486431274414063,0.737
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.125,0.6642483520507813,0.763,0.7795095520019532,0.729
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.15000000000000002,0.7054865417480469,0.75,0.8179014587402343,0.72
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.17500000000000004,0.7572428283691406,0.731,0.8669453735351562,0.706
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.2,0.8171261596679688,0.706,0.9256298522949219,0.698
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.22500000000000003,0.8884077758789063,0.684,0.9890313110351563,0.671
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.15,0.25,0.9681333618164063,0.663,1.0613873291015625,0.649
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,-0.25,1.0334862060546874,0.64,1.1631273193359375,0.615
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,-0.225,0.9227427368164063,0.678,1.0492643432617188,0.654
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,-0.2,0.8311800537109375,0.716,0.9560356140136719,0.679
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,-0.175,0.7556806640625,0.748,0.8790391845703125,0.71
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,-0.15,0.6940289001464843,0.767,0.8148823852539062,0.733
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,-0.125,0.643259521484375,0.784,0.7641597290039063,0.746
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,-0.09999999999999998,0.6030900573730469,0.798,0.7246193542480469,0.754
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,-0.07499999999999998,0.5728128051757813,0.804,0.6928326110839844,0.765
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,-0.04999999999999999,0.5486826782226563,0.816,0.6706446533203125,0.773
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,-0.024999999999999994,0.5306676635742188,0.82,0.6579460754394532,0.776
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.0,0.5206954040527344,0.819,0.6509800415039062,0.77
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.025000000000000022,0.5191506958007812,0.817,0.6519910278320312,0.767
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.050000000000000044,0.5275411071777344,0.812,0.6603716430664063,0.761
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.07500000000000001,0.5443967590332032,0.812,0.6763259582519531,0.757
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.10000000000000003,0.5711330261230468,0.8,0.6987491455078125,0.759
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.125,0.6061476440429687,0.785,0.7293214721679687,0.75
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.15000000000000002,0.6487681579589843,0.776,0.7696177062988281,0.745
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.17500000000000004,0.7012863464355469,0.754,0.8202582702636719,0.728
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.2,0.7622643127441406,0.74,0.8809155578613281,0.706
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.22500000000000003,0.8349908752441406,0.706,0.9452408142089844,0.693
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.125,0.25,0.9163975524902344,0.679,1.0153383178710937,0.67
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,-0.25,0.9699587707519531,0.665,1.1109630126953125,0.63
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,-0.225,0.8610740051269531,0.701,0.9988695983886718,0.67
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,-0.2,0.770422119140625,0.732,0.9036770629882812,0.699
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,-0.175,0.6946854248046875,0.765,0.8239967041015624,0.733
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,-0.15,0.6333240356445312,0.782,0.7618760986328125,0.747
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,-0.125,0.5830546569824219,0.797,0.713926513671875,0.761
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,-0.09999999999999998,0.5441262512207031,0.812,0.6764935913085938,0.769
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,-0.07499999999999998,0.5137552185058594,0.817,0.648354248046875,0.777
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,-0.04999999999999999,0.4913018646240234,0.826,0.6281165161132812,0.784
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,-0.024999999999999994,0.4751820068359375,0.835,0.6165160827636719,0.791
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.0,0.4664413604736328,0.838,0.6118120422363281,0.786
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.025000000000000022,0.46614666748046873,0.837,0.6133957824707031,0.774
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.050000000000000044,0.4741032562255859,0.833,0.6212673950195312,0.776
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.07500000000000001,0.49197930908203125,0.827,0.6361366577148437,0.769
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.10000000000000003,0.5190096435546875,0.814,0.6590083618164062,0.764
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.125,0.5552365417480469,0.804,0.6912510681152344,0.759
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.15000000000000002,0.59891845703125,0.794,0.7314035034179688,0.745
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.17500000000000004,0.6526588745117188,0.777,0.7811745300292968,0.735
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.2,0.7161356201171875,0.747,0.8407334899902343,0.723
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.22500000000000003,0.7888750305175781,0.725,0.9064473876953125,0.704
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.09999999999999998,0.25,0.871280029296875,0.691,0.97682470703125,0.681
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,-0.25,0.9300181884765625,0.682,1.0782911071777344,0.643
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,-0.225,0.8202900695800781,0.721,0.9628968200683594,0.669
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,-0.2,0.7274207763671875,0.756,0.8627884216308593,0.704
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,-0.175,0.6510008850097656,0.777,0.7808184814453125,0.737
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,-0.15,0.5893438110351562,0.795,0.71867431640625,0.757
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,-0.125,0.5394603118896485,0.81,0.6721633605957031,0.772
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,-0.09999999999999998,0.49989566040039063,0.824,0.6392987365722657,0.787
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,-0.07499999999999998,0.4685116882324219,0.834,0.6142166442871094,0.787
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,-0.04999999999999999,0.44568914794921877,0.841,0.5967277221679688,0.793
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,-0.024999999999999994,0.43031437683105467,0.845,0.5868086242675781,0.798
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.0,0.4231141204833984,0.852,0.582734619140625,0.795
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.025000000000000022,0.4242675628662109,0.86,0.5842561340332031,0.795
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.050000000000000044,0.43376779174804686,0.852,0.5920076293945312,0.783
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.07500000000000001,0.45204696655273435,0.847,0.6065676879882812,0.776
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.10000000000000003,0.4797923889160156,0.832,0.6293572387695312,0.767
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.125,0.5154582214355469,0.815,0.6623194580078124,0.768
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.15000000000000002,0.5603422546386718,0.807,0.7023707580566406,0.759
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.17500000000000004,0.6139766235351563,0.789,0.7507666625976562,0.747
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.2,0.6779387817382813,0.771,0.809406494140625,0.73
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.22500000000000003,0.7510661926269532,0.738,0.8747229614257812,0.708
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.07499999999999998,0.25,0.8323504638671875,0.709,0.9467294921875,0.689
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,-0.25,0.9087281494140625,0.692,1.0581688842773438,0.654
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,-0.225,0.7955160217285157,0.732,0.9380714111328124,0.682
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,-0.2,0.6989381103515625,0.757,0.8342081604003906,0.723
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,-0.175,0.6212093811035156,0.783,0.7503434753417969,0.741
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,-0.15,0.5586580200195312,0.807,0.6895986022949219,0.768
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,-0.125,0.5076805114746094,0.822,0.6451233825683593,0.785
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,-0.09999999999999998,0.4653852233886719,0.838,0.6122864990234375,0.796
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,-0.07499999999999998,0.4340147399902344,0.848,0.5884420776367187,0.805
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,-0.04999999999999999,0.41200967407226563,0.856,0.57303271484375,0.809
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,-0.024999999999999994,0.3976260681152344,0.862,0.5654265441894532,0.804
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.0,0.3915361633300781,0.865,0.5632285766601562,0.804
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.025000000000000022,0.39302304077148437,0.864,0.5650009155273438,0.805
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.050000000000000044,0.40373304748535155,0.86,0.5717594299316406,0.798
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.07500000000000001,0.4234405212402344,0.85,0.5866719055175781,0.784
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.10000000000000003,0.4512168426513672,0.847,0.6099786376953125,0.775
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.125,0.48855903625488284,0.828,0.6426173095703125,0.77
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.15000000000000002,0.5335505981445312,0.812,0.6819815979003906,0.763
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.17500000000000004,0.5875850219726563,0.796,0.7290134582519531,0.751
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.2,0.6508127746582031,0.783,0.7864078369140625,0.734
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.22500000000000003,0.7230242614746094,0.75,0.8521195678710938,0.711
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.04999999999999999,0.25,0.8038977355957031,0.719,0.9256371459960937,0.686
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,-0.25,0.897248779296875,0.696,1.0391160888671875,0.657
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,-0.225,0.7832947998046875,0.731,0.9201387329101562,0.683
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,-0.2,0.685533203125,0.766,0.8177725219726563,0.723
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,-0.175,0.6052171630859375,0.792,0.7353547058105468,0.746
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,-0.15,0.5400590972900391,0.816,0.6737594604492188,0.766
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,-0.125,0.48747735595703123,0.835,0.6291302490234375,0.782
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,-0.09999999999999998,0.4449364318847656,0.845,0.5957330932617187,0.797
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,-0.07499999999999998,0.4135984649658203,0.859,0.5709405212402344,0.808
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,-0.04999999999999999,0.3914461059570313,0.869,0.5567627563476563,0.808
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,-0.024999999999999994,0.3775461120605469,0.875,0.5498820190429687,0.809
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.0,0.37158038330078125,0.877,0.5493455505371094,0.81
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.025000000000000022,0.3738786010742188,0.869,0.5525733642578124,0.805
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.050000000000000044,0.3846361846923828,0.866,0.5620006103515625,0.793
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.07500000000000001,0.40487136840820315,0.856,0.577947021484375,0.786
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.10000000000000003,0.43299232482910155,0.849,0.6004540405273437,0.78
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.125,0.47009590148925784,0.832,0.6324717712402343,0.772
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.15000000000000002,0.5164477844238281,0.815,0.6716758117675782,0.757
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.17500000000000004,0.5705368347167968,0.799,0.7170205383300782,0.755
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.2,0.6341441650390625,0.788,0.7735129699707032,0.739
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.22500000000000003,0.7067363891601562,0.765,0.8401520385742187,0.711
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,-0.024999999999999994,0.25,0.7877182006835938,0.726,0.9136679382324219,0.685
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,-0.25,0.897675048828125,0.698,1.0261708984375,0.657
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,-0.225,0.7841820983886719,0.736,0.9091832275390626,0.688
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,-0.2,0.6861171569824219,0.762,0.8133357543945312,0.712
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,-0.175,0.6029184265136719,0.796,0.7359981079101563,0.746
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,-0.15,0.5360423583984375,0.825,0.6722403869628907,0.767
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,-0.125,0.4825982666015625,0.842,0.6251625366210938,0.778
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,-0.09999999999999998,0.4404833068847656,0.859,0.59057861328125,0.792
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,-0.07499999999999998,0.4077534637451172,0.87,0.5652257080078125,0.807
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,-0.04999999999999999,0.385020751953125,0.869,0.5495684509277343,0.809
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,-0.024999999999999994,0.3694559936523438,0.881,0.5427226867675782,0.813
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.0,0.36275137329101564,0.882,0.5427296447753907,0.81
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.025000000000000022,0.36518316650390625,0.875,0.5474593505859375,0.805
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.050000000000000044,0.376968994140625,0.868,0.5588428344726563,0.8
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.07500000000000001,0.3975404968261719,0.858,0.5771358642578125,0.791
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.10000000000000003,0.4267641296386719,0.851,0.6003630065917969,0.789
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.125,0.46411306762695315,0.841,0.6314856872558594,0.778
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.15000000000000002,0.5097776489257813,0.82,0.6706513061523437,0.765
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.17500000000000004,0.5640038146972656,0.8,0.7165169677734375,0.752
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.2,0.6265249633789063,0.79,0.7728874816894531,0.73
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.22500000000000003,0.6993101806640625,0.763,0.8388621215820312,0.709
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.0,0.25,0.7809340515136719,0.728,0.9125998840332031,0.677
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,-0.25,0.9097311706542969,0.695,1.029379638671875,0.652
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,-0.225,0.7962159729003906,0.724,0.9134364929199219,0.685
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,-0.2,0.6977335815429687,0.756,0.8192424011230469,0.707
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,-0.175,0.6140338134765625,0.783,0.7436030883789062,0.736
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,-0.15,0.5451315460205078,0.814,0.6815058288574218,0.76
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,-0.125,0.49046304321289064,0.839,0.63307666015625,0.774
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,-0.09999999999999998,0.4481340789794922,0.85,0.5964388427734375,0.791
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,-0.07499999999999998,0.4151200408935547,0.869,0.5708865051269532,0.806
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,-0.04999999999999999,0.3907245330810547,0.874,0.5538217163085938,0.813
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,-0.024999999999999994,0.37532916259765625,0.876,0.5456692657470703,0.814
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.0,0.36797854614257813,0.881,0.5457476806640625,0.809
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.025000000000000022,0.3703321075439453,0.88,0.5515730895996094,0.808
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.050000000000000044,0.3815404052734375,0.869,0.5634872131347656,0.801
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.07500000000000001,0.40221243286132813,0.856,0.5819111938476562,0.797
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.10000000000000003,0.4306867370605469,0.846,0.6070811462402343,0.79
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.125,0.4669128265380859,0.838,0.6397345275878906,0.778
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.15000000000000002,0.5122218627929688,0.827,0.6801623229980469,0.766
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.17500000000000004,0.5667615661621094,0.799,0.7271000366210938,0.751
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.2,0.6292614135742187,0.779,0.783252197265625,0.729
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.22500000000000003,0.7014749145507813,0.754,0.8483330688476562,0.705
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.025000000000000022,0.25,0.7845387268066406,0.715,0.9216473693847657,0.679
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,-0.25,0.9388388061523437,0.682,1.0506549072265625,0.649
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,-0.225,0.8256474304199218,0.716,0.9373212585449219,0.676
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,-0.2,0.72545068359375,0.742,0.8436082458496094,0.699
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,-0.175,0.6395557861328125,0.773,0.7660619506835937,0.729
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,-0.15,0.569148193359375,0.799,0.702332763671875,0.753
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,-0.125,0.5130664825439453,0.826,0.6511361389160156,0.779
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,-0.09999999999999998,0.46772859191894534,0.85,0.6137689514160156,0.792
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,-0.07499999999999998,0.4324523162841797,0.861,0.5864069213867188,0.801
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,-0.04999999999999999,0.4070345001220703,0.869,0.5676613159179688,0.809
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,-0.024999999999999994,0.39112237548828127,0.871,0.5586048278808594,0.809
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.0,0.38441551208496094,0.871,0.557700927734375,0.811
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.025000000000000022,0.3868085174560547,0.863,0.56323583984375,0.808
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.050000000000000044,0.39741552734375,0.86,0.5761764526367188,0.805
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.07500000000000001,0.41732440185546876,0.852,0.595881103515625,0.795
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.10000000000000003,0.4452855682373047,0.841,0.6214424438476562,0.785
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.125,0.48134465026855466,0.835,0.6549656372070313,0.774
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.15000000000000002,0.5252803344726562,0.815,0.696040283203125,0.761
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.17500000000000004,0.5791437072753907,0.793,0.7434708557128906,0.751
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.2,0.6428354187011719,0.769,0.800413330078125,0.726
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.22500000000000003,0.7165817565917969,0.745,0.8663803100585937,0.705
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.050000000000000044,0.25,0.7985517272949219,0.708,0.94041455078125,0.685
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.07500000000000001,-0.25,0.9832843322753906,0.675,1.0903057861328125,0.631
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.07500000000000001,-0.225,0.8715138854980469,0.703,0.9784792785644532,0.657
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.07500000000000001,-0.2,0.7703822021484374,0.733,0.8837767333984375,0.692
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.07500000000000001,-0.175,0.682468017578125,0.759,0.8036264343261719,0.717
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.07500000000000001,-0.15,0.6083676147460938,0.782,0.7372050170898438,0.743
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.07500000000000001,-0.125,0.5478979187011719,0.809,0.6841080017089843,0.764
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.07500000000000001,-0.09999999999999998,0.4997364044189453,0.832,0.6435406494140625,0.774
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.07500000000000001,-0.07499999999999998,0.46315151977539065,0.846,0.6137379760742188,0.783
fixed_weight,resolution_max_b1_gaussian_conv,0,21,8211,before,0.07500000000000001,-0.04999999999999999,0.43660655212402344,0.855,0.5934349975585937,0.795
