seed,pc1,pc2,train_probe_ce,train_probe_acc,test_probe_ce,test_probe_acc
0,7.758301221353541,5.509500616826973,1.5611986083984375,0.54,1.5547184448242188,0.544
0,7.758301221353541,6.176957494819401,1.6242818603515625,0.541,1.6268755493164062,0.537
0,7.758301221353541,6.844414372811833,1.6998804931640625,0.531,1.7155230712890626,0.531
0,7.758301221353541,7.5118712508042655,1.789605224609375,0.526,1.8167323608398438,0.524
0,7.758301221353541,8.179328128796694,1.892157958984375,0.521,1.931494384765625,0.514
0,7.758301221353541,8.846785006789126,2.013898193359375,0.509,2.054531494140625,0.506
0,8.438783979676451,-11.176921332983799,3.1016776123046874,0.314,3.215606689453125,0.293
0,8.438783979676451,-10.509464454991368,2.98726708984375,0.319,3.1182247314453124,0.301
0,8.438783979676451,-9.842007576998938,2.878413818359375,0.322,3.0205125732421876,0.302
0,8.438783979676451,-9.174550699006506,2.7704169921875,0.325,2.917301513671875,0.309
0,8.438783979676451,-8.507093821014076,2.657351318359375,0.33,2.8079290771484375,0.319
0,8.438783979676451,-7.839636943021645,2.5459761962890624,0.336,2.6901455078125,0.322
0,8.438783979676451,-7.172180065029214,2.4460726318359374,0.338,2.5798267822265624,0.323
0,8.438783979676451,-6.504723187036783,2.3549248046875,0.343,2.4868577880859375,0.32
0,8.438783979676451,-5.837266309044352,2.2707821044921874,0.338,2.4034345703125,0.332
0,8.438783979676451,-5.169809431051922,2.189928466796875,0.343,2.318187744140625,0.343
0,8.438783979676451,-4.502352553059491,2.1207518920898436,0.342,2.230763916015625,0.358
0,8.438783979676451,-3.8348956750670595,2.053306823730469,0.353,2.142396240234375,0.366
0,8.438783979676451,-3.167438797074629,1.995432861328125,0.366,2.0600875244140626,0.382
0,8.438783979676451,-2.499981919082199,1.9379984741210938,0.382,1.978072509765625,0.392
0,8.438783979676451,-1.8325250410897667,1.88772705078125,0.404,1.9011926879882812,0.412
0,8.438783979676451,-1.1650681630973363,1.8357774047851563,0.414,1.8302637939453126,0.424
0,8.438783979676451,-0.49761128510490593,1.780974853515625,0.432,1.76443359375,0.438
0,8.438783979676451,0.16984559288752443,1.7248720092773437,0.454,1.7049938354492187,0.466
0,8.438783979676451,0.8373024708799548,1.6755692138671876,0.465,1.6548038940429688,0.479
0,8.438783979676451,1.504759348872387,1.6364873657226562,0.489,1.61365380859375,0.49
0,8.438783979676451,2.1722162268648173,1.6087632446289062,0.506,1.5876234741210937,0.5
0,8.438783979676451,2.8396731048572477,1.5944646606445312,0.514,1.5725816650390625,0.508
0,8.438783979676451,3.50712998284968,1.5973428344726563,0.534,1.5741199340820313,0.514
0,8.438783979676451,4.17458686084211,1.6185626220703124,0.541,1.5913796997070313,0.513
0,8.438783979676451,4.8420437388345405,1.6574493408203126,0.535,1.62863720703125,0.518
0,8.438783979676451,5.509500616826973,1.711233642578125,0.528,1.684557861328125,0.517
0,8.438783979676451,6.176957494819401,1.7791720581054689,0.527,1.758169189453125,0.516
0,8.438783979676451,6.844414372811833,1.8606087646484375,0.52,1.8501878051757812,0.513
0,8.438783979676451,7.5118712508042655,1.954844482421875,0.514,1.9573043823242187,0.51
0,8.438783979676451,8.179328128796694,2.060671081542969,0.501,2.07817724609375,0.5
0,8.438783979676451,8.846785006789126,2.184267333984375,0.483,2.20769580078125,0.488
