method,seed,policy,split,direction,amplitude,S_f32,S_f64,diff,L0_diff,suspicious,C_f32,C_f64
gaussian_postrelu,0,saved,test_probe,0,0.005,0.0002576217651366619,0.0002577386805282522,-1.1691539159031095e-07,9.201002093561783e-08,False,20.609741210932953,20.619094442260177
gaussian_postrelu,0,saved,test_probe,0,0.01,0.0014875488281249627,0.0014876070323830426,-5.820425807989693e-08,9.201002093561783e-08,False,29.750976562499254,29.752140647660852
gaussian_postrelu,0,saved,test_probe,0,0.02,0.008083236694335971,0.00808322609195522,1.0602380751123519e-08,9.201002093561783e-08,False,40.41618347167985,40.4161304597761
gaussian_postrelu,0,saved,test_probe,0,0.05,0.06239903259277346,0.062399078592484614,-4.5999711151267775e-08,9.201002093561783e-08,False,49.91922607421876,49.919262873987684
gaussian_postrelu,0,saved,test_probe,1,0.005,0.0006906356811523517,0.0006907868300907172,-1.5114893836543075e-07,9.201002093561783e-08,False,55.25085449218814,55.262946407257374
gaussian_postrelu,0,saved,test_probe,1,0.01,0.0028358001708983505,0.0028359863207597646,-1.8614986141418655e-07,9.201002093561783e-08,False,56.71600341796701,56.71972641519529
gaussian_postrelu,0,saved,test_probe,1,0.02,0.0115543441772461,0.011554445374332922,-1.0119708682143624e-07,9.201002093561783e-08,False,57.771720886230504,57.77222687166461
gaussian_postrelu,0,saved,test_probe,1,0.05,0.07593791198730471,0.07593802317943443,-1.1119212972587889e-07,9.201002093561783e-08,False,60.75032958984375,60.75041854354753
gaussian_postrelu,0,recalibrated,train_probe,0,0.005,0.0008337097167968599,0.0008336877564275591,2.1960369300799698e-08,-1.6014965908972556e-08,False,66.69677734374879,66.69502051420473
gaussian_postrelu,0,recalibrated,train_probe,0,0.01,0.0031605072021484437,0.0031604821260996507,2.507604879298242e-08,-1.6014965908972556e-08,False,63.21014404296887,63.20964252199301
gaussian_postrelu,0,recalibrated,train_probe,0,0.02,0.011022148132324217,0.011022136031043628,1.210128058870552e-08,-1.6014965908972556e-08,False,55.11074066162108,55.110680155218134
gaussian_postrelu,0,recalibrated,train_probe,0,0.05,0.06184843444824217,0.0618484231197266,1.1328515570063757e-08,-1.6014965908972556e-08,False,49.47874755859373,49.47873849578127
gaussian_postrelu,0,recalibrated,train_probe,1,0.005,0.00032865142822263715,0.0003286569062848632,-5.4780622260608425e-09,-1.6014965908972556e-08,False,26.292114257810972,26.292552502789057
gaussian_postrelu,0,recalibrated,train_probe,1,0.01,0.0014930419921874716,0.0014930655454330477,-2.3553245576124482e-08,-1.6014965908972556e-08,False,29.86083984374943,29.861310908660954
gaussian_postrelu,0,recalibrated,train_probe,1,0.02,0.006254661560058605,0.0062546369163075655,2.4643751039832296e-08,-1.6014965908972556e-08,False,31.273307800293026,31.273184581537826
gaussian_postrelu,0,recalibrated,train_probe,1,0.05,0.03728170013427734,0.03728171570056138,-1.5566284039536527e-08,-1.6014965908972556e-08,False,29.825360107421865,29.825372560449097
gaussian_postrelu,0,recalibrated,test_probe,0,0.005,0.00035535430908195664,0.000355415164381534,-6.085529957733371e-08,6.110885908405805e-08,False,28.42834472655653,28.433213150522718
gaussian_postrelu,0,recalibrated,test_probe,0,0.01,0.0012402496337889923,0.001240336343259263,-8.670947027056286e-08,6.110885908405805e-08,False,24.804992675779847,24.806726865185258
gaussian_postrelu,0,recalibrated,test_probe,0,0.02,0.0046123886108397905,0.004612452699186309,-6.408834651860928e-08,6.110885908405805e-08,False,23.061943054198952,23.062263495931543
gaussian_postrelu,0,recalibrated,test_probe,0,0.05,0.029990036010742238,0.029990087810887966,-5.1800145728364555e-08,6.110885908405805e-08,False,23.992028808593787,23.99207024871037
gaussian_postrelu,0,recalibrated,test_probe,1,0.005,0.0002540435791015261,0.0002540319393126156,1.1639788910500215e-08,6.110885908405805e-08,False,20.323486328122087,20.322555145009247
gaussian_postrelu,0,recalibrated,test_probe,1,0.01,0.001006584167480451,0.001006627590647402,-4.342316695105097e-08,6.110885908405805e-08,False,20.13168334960902,20.13255181294804
gaussian_postrelu,0,recalibrated,test_probe,1,0.02,0.003299201965332066,0.0032992367330434424,-3.4767711376559873e-08,6.110885908405805e-08,False,16.49600982666033,16.496183665217213
gaussian_postrelu,0,recalibrated,test_probe,1,0.05,0.021056472778320234,0.02105650873264253,-3.595432229719364e-08,6.110885908405805e-08,False,16.845178222656184,16.84520698611402
gaussian_postrelu,0,centre_frozen,train_probe,0,0.005,0.001213577270507804,0.0012135662441286055,1.1026379198586511e-08,-5.60713211417152e-08,False,97.08618164062432,97.08529953028844
gaussian_postrelu,0,centre_frozen,train_probe,0,0.01,0.004559013366699172,0.0045589442042200945,6.916247907717832e-08,-5.60713211417152e-08,False,91.18026733398342,91.17888408440189
gaussian_postrelu,0,centre_frozen,train_probe,0,0.02,0.016182945251464853,0.016182926674938813,1.8576526039648655e-08,-5.60713211417152e-08,False,80.91472625732426,80.91463337469406
gaussian_postrelu,0,centre_frozen,train_probe,0,0.05,0.09511258697509767,0.09511260689123924,-1.9916141569265022e-08,-5.60713211417152e-08,False,76.09006958007812,76.09008551299138
gaussian_postrelu,0,centre_frozen,train_probe,1,0.005,0.0007890624999999929,0.0007890317299068528,3.0770093140120025e-08,-5.60713211417152e-08,False,63.12499999999943,63.12253839254822
gaussian_postrelu,0,centre_frozen,train_probe,1,0.01,0.003454818725585951,0.0034548021473053137,1.6578280637169485e-08,-5.60713211417152e-08,False,69.09637451171902,69.09604294610627
gaussian_postrelu,0,centre_frozen,train_probe,1,0.02,0.014327514648437512,0.01432746226076187,5.2387675641973885e-08,-5.60713211417152e-08,False,71.63757324218756,71.63731130380934
gaussian_postrelu,0,centre_frozen,train_probe,1,0.05,0.08949343109130858,0.08949345759218325,-2.6500874661383733e-08,-5.60713211417152e-08,False,71.59474487304685,71.59476607374658
gaussian_postrelu,0,centre_frozen,test_probe,0,0.005,0.0004913177490234455,0.0004914155492575789,-9.78002341334161e-08,2.7934812463215053e-08,False,39.30541992187564,39.31324394060631
gaussian_postrelu,0,centre_frozen,test_probe,0,0.01,0.0017841949462890083,0.0017841566345526694,3.8311736338947355e-08,2.7934812463215053e-08,False,35.68389892578016,35.68313269105339
gaussian_postrelu,0,centre_frozen,test_probe,0,0.02,0.007851982116699241,0.007852051049155206,-6.893245596550912e-08,2.7934812463215053e-08,False,39.2599105834962,39.26025524577603
gaussian_postrelu,0,centre_frozen,test_probe,0,0.05,0.062133651733398465,0.06213364384081632,7.892582143398386e-09,2.7934812463215053e-08,False,49.70692138671876,49.70691507265305
gaussian_postrelu,0,centre_frozen,test_probe,1,0.005,0.0008409881591796564,0.0008409712038904837,1.6955289172670973e-08,2.7934812463215053e-08,False,67.27905273437251,67.2776963112387
gaussian_postrelu,0,centre_frozen,test_probe,1,0.01,0.0032440567016601696,0.00324408647627783,-2.977461766029421e-08,2.7934812463215053e-08,False,64.8811340332034,64.8817295255566
gaussian_postrelu,0,centre_frozen,test_probe,1,0.02,0.012102653503417993,0.012102635236751924,1.8266666068633697e-08,2.7934812463215053e-08,False,60.51326751708996,60.51317618375962
gaussian_postrelu,0,centre_frozen,test_probe,1,0.05,0.076818130493164,0.07681825055671065,-1.200635466602762e-07,2.7934812463215053e-08,False,61.454504394531185,61.45460044536851
gaussian_postrelu,1,saved,train_probe,0,0.005,0.0008589401245116535,0.0008590187382740422,-7.861376238871287e-08,1.2838156537853251e-08,False,68.71520996093227,68.72149906192337
gaussian_postrelu,1,saved,train_probe,0,0.01,0.0034059219360351167,0.003405962651334693,-4.0715299576277175e-08,1.2838156537853251e-08,False,68.11843872070233,68.11925302669385
gaussian_postrelu,1,saved,train_probe,0,0.02,0.013082008361816388,0.01308202802166536,-1.9659848971009808e-08,1.2838156537853251e-08,False,65.41004180908195,65.4101401083268
gaussian_postrelu,1,saved,train_probe,0,0.05,0.07854148864746097,0.07854156224315462,-7.359569365039675e-08,1.2838156537853251e-08,False,62.833190917968764,62.83324979452368
gaussian_postrelu,1,saved,train_probe,1,0.005,0.0018206405639648593,0.001820671531374829,-3.0967409969662185e-08,1.2838156537853251e-08,False,145.65124511718875,145.65372250998632
gaussian_postrelu,1,saved,train_probe,1,0.01,0.007713081359863261,0.0077131010412054835,-1.9681342222632736e-08,1.2838156537853251e-08,False,154.2616271972652,154.26202082410967
gaussian_postrelu,1,saved,train_probe,1,0.02,0.030332969665527287,0.03033303903431145,-6.936878416130554e-08,1.2838156537853251e-08,False,151.66484832763643,151.66519517155723
gaussian_postrelu,1,saved,train_probe,1,0.05,0.1998911361694336,0.199891037727346,9.844208759268724e-08,1.2838156537853251e-08,False,159.91290893554685,159.91283018187679
gaussian_postrelu,1,saved,test_probe,0,0.005,0.00046911621093759237,0.0004690899584786079,2.6252458984465932e-08,7.071175200934476e-09,False,37.52929687500739,37.52719667828863
gaussian_postrelu,1,saved,test_probe,0,0.01,0.0022715530395507333,0.0022716062443961516,-5.320484541826431e-08,7.071175200934476e-09,False,45.431060791014666,45.43212488792303
gaussian_postrelu,1,saved,test_probe,0,0.02,0.009839904785156284,0.009839928736182113,-2.3951025829305195e-08,7.071175200934476e-09,False,49.19952392578141,49.19964368091056
gaussian_postrelu,1,saved,test_probe,0,0.05,0.061963165283203114,0.06196317844599175,-1.3162788636833511e-08,7.071175200934476e-09,False,49.570532226562484,49.570542756793394
gaussian_postrelu,1,saved,test_probe,1,0.005,0.0011681671142578232,0.0011682581826051308,-9.106834730765456e-08,7.071175200934476e-09,False,93.45336914062585,93.46065460841047
gaussian_postrelu,1,saved,test_probe,1,0.01,0.005266487121582175,0.005266503635983133,-1.651440095784551e-08,7.071175200934476e-09,False,105.3297424316435,105.33007271966265
gaussian_postrelu,1,saved,test_probe,1,0.02,0.022854568481445403,0.022854471440143964,9.704130143894929e-08,7.071175200934476e-09,False,114.272842407227,114.27235720071981
gaussian_postrelu,1,saved,test_probe,1,0.05,0.17549728393554687,0.1754972181451202,6.579042666210455e-08,7.071175200934476e-09,False,140.39782714843747,140.39777451609615
gaussian_postrelu,1,recalibrated,train_probe,0,0.005,0.00046407318115238017,0.0004642082741365128,-1.3509298413261206e-07,1.0376446268889339e-07,False,37.12585449219041,37.13666193092102
gaussian_postrelu,1,recalibrated,train_probe,0,0.01,0.0017473297119140474,0.001747441749453904,-1.1203753985666864e-07,1.0376446268889339e-07,False,34.946594238280944,34.94883498907808
gaussian_postrelu,1,recalibrated,train_probe,0,0.02,0.0064666824340820495,0.006466746996271144,-6.456218909489664e-08,1.0376446268889339e-07,False,32.33341217041025,32.33373498135572
gaussian_postrelu,1,recalibrated,train_probe,0,0.05,0.03950321960449221,0.039503345382017274,-1.2577752506182094e-07,1.0376446268889339e-07,False,31.602575683593763,31.602676305613812
gaussian_postrelu,1,recalibrated,train_probe,1,0.005,0.0006333007812500124,0.0006334455723792098,-1.44791129197408e-07,1.0376446268889339e-07,False,50.664062500000995,50.67564579033679
gaussian_postrelu,1,recalibrated,train_probe,1,0.01,0.0028151397705078463,0.0028153009102991344,-1.6113979128817846e-07,1.0376446268889339e-07,False,56.302795410156925,56.30601820598269
gaussian_postrelu,1,recalibrated,train_probe,1,0.02,0.011576522827148494,0.011576672574294011,-1.4974714551696522e-07,1.0376446268889339e-07,False,57.88261413574247,57.883362871470055
gaussian_postrelu,1,recalibrated,train_probe,1,0.05,0.07372726440429689,0.07372735599765823,-9.159336133990337e-08,1.0376446268889339e-07,False,58.9818115234375,58.98188479812657
gaussian_postrelu,1,recalibrated,test_probe,0,0.005,0.000270980834961021,0.0002707969157382806,1.8391922274041406e-07,-1.3203541571193966e-07,False,21.67846679688168,21.663753259062446
gaussian_postrelu,1,recalibrated,test_probe,0,0.01,0.0011031951904296733,0.0011030358376840077,1.5935274566558633e-07,-1.3203541571193966e-07,False,22.063903808593466,22.060716753680154
gaussian_postrelu,1,recalibrated,test_probe,0,0.02,0.004146751403808602,0.004146536756900798,2.1464690780348405e-07,-1.3203541571193966e-07,False,20.733757019043008,20.73268378450399
gaussian_postrelu,1,recalibrated,test_probe,0,0.05,0.024973937988281292,0.024973835105809306,1.0288247198619871e-07,-1.3203541571193966e-07,False,19.97915039062503,19.97906808464744
gaussian_postrelu,1,recalibrated,test_probe,1,0.005,0.0005370330810547941,0.0005368145386051015,2.185424496925492e-07,-1.3203541571193966e-07,False,42.96264648438353,42.94516308840812
gaussian_postrelu,1,recalibrated,test_probe,1,0.01,0.002066658020019596,0.0020663623547301224,2.9566528947366777e-07,-1.3203541571193966e-07,False,41.33316040039192,41.32724709460245
gaussian_postrelu,1,recalibrated,test_probe,1,0.02,0.008936767578125115,0.00893657761762856,1.8996049655495284e-07,-1.3203541571193966e-07,False,44.683837890625576,44.6828880881428
gaussian_postrelu,1,recalibrated,test_probe,1,0.05,0.057747009277343775,0.05774676721340999,2.420639337863406e-07,-1.3203541571193966e-07,False,46.19760742187501,46.197413770727984
gaussian_postrelu,1,centre_frozen,train_probe,0,0.005,0.0008532104492187664,0.0008533317686335029,-1.21319414736476e-07,8.202910767307614e-08,False,68.25683593750131,68.26654149068023
gaussian_postrelu,1,centre_frozen,train_probe,0,0.01,0.003319038391113305,0.0033191075813971405,-6.919028383567394e-08,8.202910767307614e-08,False,66.3807678222661,66.3821516279428
gaussian_postrelu,1,centre_frozen,train_probe,0,0.02,0.012850257873535165,0.012850354343237225,-9.646970206000915e-08,8.202910767307614e-08,False,64.25128936767582,64.25177171618613
gaussian_postrelu,1,centre_frozen,train_probe,0,0.05,0.07677616119384767,0.07677631480981445,-1.536159667803183e-07,8.202910767307614e-08,False,61.420928955078125,61.42105184785155
gaussian_postrelu,1,centre_frozen,train_probe,1,0.005,0.0017997970581055123,0.00179990071481545,-1.0365670993772724e-07,8.202910767307614e-08,False,143.98376464844097,143.992057185236
gaussian_postrelu,1,centre_frozen,train_probe,1,0.01,0.007421470642089867,0.007421532321709556,-6.167961968950308e-08,8.202910767307614e-08,False,148.42941284179733,148.43064643419112
gaussian_postrelu,1,centre_frozen,train_probe,1,0.02,0.02971939086914066,0.02971950034274201,-1.0947360135071804e-07,8.202910767307614e-08,False,148.5969543457033,148.59750171371005
gaussian_postrelu,1,centre_frozen,train_probe,1,0.05,0.19562728881835945,0.195627381836118,-9.301775855119487e-08,8.202910767307614e-08,False,156.50183105468753,156.50190546889436
gaussian_postrelu,1,centre_frozen,test_probe,0,0.005,0.0006666336059570899,0.000666402132035615,2.3147392147482293e-07,-1.5203031711319426e-07,False,53.33068847656719,53.312170562849204
gaussian_postrelu,1,centre_frozen,test_probe,0,0.01,0.0025178833007812873,0.0025177610149441643,1.222858371230373e-07,-1.5203031711319426e-07,False,50.357666015625746,50.35522029888328
gaussian_postrelu,1,centre_frozen,test_probe,0,0.02,0.009728172302246207,0.00972801692848646,1.5537375974705725e-07,-1.5203031711319426e-07,False,48.64086151123104,48.6400846424323
gaussian_postrelu,1,centre_frozen,test_probe,0,0.05,0.059274459838867255,0.05927421758856921,2.4225029804370024e-07,-1.5203031711319426e-07,False,47.4195678710938,47.41937407085536
gaussian_postrelu,1,centre_frozen,test_probe,1,0.005,0.0012385406494140883,0.0012384292640091887,1.113854048995222e-07,-1.5203031711319426e-07,False,99.08325195312706,99.0743411207351
gaussian_postrelu,1,centre_frozen,test_probe,1,0.01,0.005084098815917981,0.005083888919512614,2.0989640536761556e-07,-1.5203031711319426e-07,False,101.68197631835962,101.67777839025227
gaussian_postrelu,1,centre_frozen,test_probe,1,0.02,0.021715988159179744,0.021715806659975745,1.8149920399945785e-07,-1.5203031711319426e-07,False,108.57994079589872,108.57903329987872
gaussian_postrelu,1,centre_frozen,test_probe,1,0.05,0.16874827575683593,0.1687481198634374,1.5589339852351003e-07,-1.5203031711319426e-07,False,134.99862060546872,134.9984958907499
gaussian_postrelu,2,saved,train_probe,0,0.005,0.0017910194396972834,0.0017910602196720138,-4.0779974730398294e-08,1.983426678453526e-08,False,143.28155517578267,143.2848175737611
gaussian_postrelu,2,saved,train_probe,0,0.01,0.0067427673339843786,0.00674280838235336,-4.104836898166653e-08,1.983426678453526e-08,False,134.85534667968756,134.8561676470672
gaussian_postrelu,2,saved,train_probe,0,0.02,0.028215076446533205,0.02821515982525491,-8.337872170471883e-08,1.983426678453526e-08,False,141.07538223266602,141.07579912627455
gaussian_postrelu,2,saved,train_probe,0,0.05,0.195190444946289,0.19519050032734903,-5.5381060015680106e-08,1.983426678453526e-08,False,156.15235595703118,156.1524002618792
gaussian_postrelu,2,saved,train_probe,1,0.005,0.001132125854492183,0.0011321493798763793,-2.3525384196254606e-08,1.983426678453526e-08,False,90.57006835937464,90.57195039011035
gaussian_postrelu,2,saved,train_probe,1,0.01,0.004512687683105421,0.004512717867580562,-3.01844751415814e-08,1.983426678453526e-08,False,90.25375366210841,90.25435735161125
gaussian_postrelu,2,saved,train_probe,1,0.02,0.017701721191406228,0.017701801978589615,-8.078718338744295e-08,1.983426678453526e-08,False,88.50860595703114,88.50900989294807
gaussian_postrelu,2,saved,train_probe,1,0.05,0.11709693145751954,0.11709696945976511,-3.8002245572599236e-08,1.983426678453526e-08,False,93.6775451660156,93.67757556781207
gaussian_postrelu,2,saved,test_probe,0,0.005,0.001776245117187547,0.001776162414396265,8.270279128197444e-08,-1.0436780495393094e-07,False,142.09960937500375,142.0929931517012
gaussian_postrelu,2,saved,test_probe,0,0.01,0.0061373443603516264,0.006137111660037831,2.3270031379585276e-07,-1.0436780495393094e-07,False,122.74688720703253,122.7422332007566
gaussian_postrelu,2,saved,test_probe,0,0.02,0.02356060791015635,0.023560519096200272,8.881395607840403e-08,-1.0436780495393094e-07,False,117.80303955078175,117.80259548100135
gaussian_postrelu,2,saved,test_probe,0,0.05,0.160750228881836,0.1607499961029316,2.3277890437434223e-07,-1.0436780495393094e-07,False,128.60018310546877,128.59999688234527
gaussian_postrelu,2,saved,test_probe,1,0.005,0.0012414245605468777,0.0012413595900360175,6.497051086018502e-08,-1.0436780495393094e-07,False,99.31396484375021,99.3087672028814
gaussian_postrelu,2,saved,test_probe,1,0.01,0.004072921752929726,0.004072785900771536,1.3585215818956442e-07,-1.0436780495393094e-07,False,81.4584350585945,81.45571801543072
gaussian_postrelu,2,saved,test_probe,1,0.02,0.014517852783203167,0.01451779548301857,5.730018459715325e-08,-1.0436780495393094e-07,False,72.58926391601582,72.58897741509284
gaussian_postrelu,2,saved,test_probe,1,0.05,0.09182540893554691,0.09182532182633962,8.710920729182448e-08,-1.0436780495393094e-07,False,73.46032714843751,73.46025746107168
gaussian_postrelu,2,recalibrated,train_probe,0,0.005,0.0008211174011230615,0.0008211650549480587,-4.765382499716253e-08,-6.742939762105493e-09,False,65.68939208984492,65.69320439584469
gaussian_postrelu,2,recalibrated,train_probe,0,0.01,0.003196811676025424,0.0031968505718641405,-3.889583871652391e-08,-6.742939762105493e-09,False,63.93623352050847,63.937011437282806
gaussian_postrelu,2,recalibrated,train_probe,0,0.02,0.013176982879638643,0.013177020235677517,-3.735603887333738e-08,-6.742939762105493e-09,False,65.88491439819322,65.88510117838759
gaussian_postrelu,2,recalibrated,train_probe,0,0.05,0.08569279479980468,0.0856927742357082,2.05640964812126e-08,-6.742939762105493e-09,False,68.55423583984373,68.55421938856655
gaussian_postrelu,2,recalibrated,train_probe,1,0.005,0.0005011672973632697,0.0005011544079578933,1.288940537635952e-08,-6.742939762105493e-09,False,40.093383789061576,40.09235263663147
gaussian_postrelu,2,recalibrated,train_probe,1,0.01,0.002040367126464826,0.0020403644726388337,2.65382599229369e-09,-6.742939762105493e-09,False,40.80734252929652,40.80728945277667
gaussian_postrelu,2,recalibrated,train_probe,1,0.02,0.00801969146728515,0.008019673770248092,1.7697037058006515e-08,-6.742939762105493e-09,False,40.09845733642575,40.09836885124046
gaussian_postrelu,2,recalibrated,train_probe,1,0.05,0.049663421630859406,0.049663377302565925,4.4328293480333514e-08,-6.742939762105493e-09,False,39.730737304687516,39.73070184205273
gaussian_postrelu,2,recalibrated,test_probe,0,0.005,0.0007852478027343679,0.0007850795938588728,1.6820887549506836e-07,-1.471196788838114e-07,False,62.81982421874943,62.806367508709826
gaussian_postrelu,2,recalibrated,test_probe,0,0.01,0.0028024291992188033,0.00280227710611336,1.5209310544328503e-07,-1.471196788838114e-07,False,56.048583984376066,56.0455421222672
gaussian_postrelu,2,recalibrated,test_probe,0,0.02,0.008684158325195312,0.008684022912161748,1.3541303356401357e-07,-1.471196788838114e-07,False,43.42079162597656,43.42011456080874
gaussian_postrelu,2,recalibrated,test_probe,0,0.05,0.04881188964843752,0.048811737939034816,1.5170940270703426e-07,-1.471196788838114e-07,False,39.04951171875001,39.04939035122784
gaussian_postrelu,2,recalibrated,test_probe,1,0.005,0.000296981811523489,0.00029683379823830514,1.480132851838789e-07,-1.471196788838114e-07,False,23.75854492187912,23.74670385906441
gaussian_postrelu,2,recalibrated,test_probe,1,0.01,0.001302368164062484,0.0013021841065016249,1.8405756085915215e-07,-1.471196788838114e-07,False,26.04736328124968,26.043682130032497
gaussian_postrelu,2,recalibrated,test_probe,1,0.02,0.004306213378906243,0.004306064215186867,1.4916371937623296e-07,-1.471196788838114e-07,False,21.531066894531214,21.53032107593433
gaussian_postrelu,2,recalibrated,test_probe,1,0.05,0.026651641845703233,0.026651525119189667,1.1672651356597896e-07,-1.471196788838114e-07,False,21.321313476562583,21.32122009535173
gaussian_postrelu,2,centre_frozen,train_probe,0,0.005,0.0015986251831054399,0.0015985570506792945,6.813242614533976e-08,-3.9554291453303136e-08,False,127.89001464843518,127.88456405434356
gaussian_postrelu,2,centre_frozen,train_probe,0,0.01,0.006505641937255835,0.006505625935921799,1.6001334035564696e-08,-3.9554291453303136e-08,False,130.1128387451167,130.11251871843598
gaussian_postrelu,2,centre_frozen,train_probe,0,0.02,0.02705370330810547,0.02705365924839953,4.405970593923669e-08,-3.9554291453303136e-08,False,135.26851654052734,135.26829624199766
gaussian_postrelu,2,centre_frozen,train_probe,0,0.05,0.18712680053710934,0.18712689475185174,-9.421474239657002e-08,-3.9554291453303136e-08,False,149.70144042968744,149.70151580148135
gaussian_postrelu,2,centre_frozen,train_probe,1,0.005,0.0011513366699218985,0.0011513110222280964,2.5647693802088867e-08,-3.9554291453303136e-08,False,92.10693359375188,92.10488177824772
gaussian_postrelu,2,centre_frozen,train_probe,1,0.01,0.004496112823486331,0.00449605242310136,6.040038497134859e-08,-3.9554291453303136e-08,False,89.92225646972662,89.92104846202719
gaussian_postrelu,2,centre_frozen,train_probe,1,0.02,0.01742011642456054,0.017420109843234055,6.581326483789951e-09,-3.9554291453303136e-08,False,87.10058212280269,87.10054921617026
gaussian_postrelu,2,centre_frozen,train_probe,1,0.05,0.11545001983642572,0.11544998512488658,3.47115391430286e-08,-3.9554291453303136e-08,False,92.36001586914055,92.35998809990924
gaussian_postrelu,2,centre_frozen,test_probe,0,0.005,0.0016061859130860334,0.0016059974530471255,1.8846003890793384e-07,-1.318820206375193e-07,False,128.49487304688267,128.47979624377004
gaussian_postrelu,2,centre_frozen,test_probe,0,0.01,0.005978927612304785,0.005978847594157122,8.001814766345205e-08,-1.318820206375193e-07,False,119.5785522460957,119.57695188314243
gaussian_postrelu,2,centre_frozen,test_probe,0,0.02,0.022294540405273455,0.022294440871135413,9.953413804275613e-08,-1.318820206375193e-07,False,111.47270202636727,111.47220435567705
gaussian_postrelu,2,centre_frozen,test_probe,0,0.05,0.1533605041503907,0.1533604271162876,7.703410309645164e-08,-1.318820206375193e-07,False,122.68840332031255,122.68834169303007
gaussian_postrelu,2,centre_frozen,test_probe,1,0.005,0.0009859313964843963,0.0009857566404332108,1.7475605118555393e-07,-1.318820206375193e-07,False,78.8745117187517,78.86053123465686
gaussian_postrelu,2,centre_frozen,test_probe,1,0.01,0.003933044433593769,0.003932880117176074,1.643164176945433e-07,-1.318820206375193e-07,False,78.66088867187537,78.65760234352148
gaussian_postrelu,2,centre_frozen,test_probe,1,0.02,0.01450216674804694,0.014501990224527472,1.7652351946839673e-07,-1.318820206375193e-07,False,72.5108337402347,72.50995112263736
gaussian_postrelu,2,centre_frozen,test_probe,1,0.05,0.09111061096191408,0.09111048953723633,1.2142467775699828e-07,-1.318820206375193e-07,False,72.88848876953125,72.88839162978906
gaussian_postrelu,3,saved,train_probe,0,0.005,0.002400936126708997,0.002400826792863131,1.0933384586575556e-07,-1.3028902001721576e-07,False,192.07489013671974,192.06614342905047
gaussian_postrelu,3,saved,train_probe,0,0.01,0.010634017944335938,0.010633899295799998,1.1864853594056868e-07,-1.3028902001721576e-07,False,212.68035888671875,212.67798591599995
gaussian_postrelu,3,saved,train_probe,0,0.02,0.052737281799316416,0.052737170438189485,1.1136112693099776e-07,-1.3028902001721576e-07,False,263.6864089965821,263.6858521909474
gaussian_postrelu,3,saved,train_probe,0,0.05,0.3700355377197265,0.3700352570709896,2.806487369166888e-07,-1.3028902001721576e-07,False,296.0284301757812,296.0282056567916
gaussian_postrelu,3,saved,train_probe,1,0.005,0.001061065673828132,0.0010609678856199345,9.778820819761336e-08,-1.3028902001721576e-07,False,84.88525390625057,84.87743084959476
gaussian_postrelu,3,saved,train_probe,1,0.01,0.004610206604003908,0.004610139476867725,6.712713618295396e-08,-1.3028902001721576e-07,False,92.20413208007815,92.20278953735449
gaussian_postrelu,3,saved,train_probe,1,0.02,0.02033939361572268,0.02033927182968942,1.2178603325807558e-07,-1.3028902001721576e-07,False,101.69696807861338,101.6963591484471
gaussian_postrelu,3,saved,train_probe,1,0.05,0.14635337829589845,0.1463532699781065,1.0831779195807911e-07,-1.3028902001721576e-07,False,117.08270263671874,117.08261598248517
gaussian_postrelu,3,saved,test_probe,0,0.005,0.0027553863525390243,0.0027552800216484874,1.063308905369098e-07,-7.895931486423535e-08,False,220.43090820312193,220.42240173187898
gaussian_postrelu,3,saved,test_probe,0,0.01,0.010297653198242274,0.010297512904969275,1.4029327299880379e-07,-7.895931486423535e-08,False,205.95306396484546,205.95025809938548
gaussian_postrelu,3,saved,test_probe,0,0.02,0.04646543884277354,0.04646538939479583,4.94479777124468e-08,-7.895931486423535e-08,False,232.3271942138677,232.32694697397915
gaussian_postrelu,3,saved,test_probe,0,0.05,0.33100595092773444,0.33100583686333573,1.1406439870409457e-07,-7.895931486423535e-08,False,264.8047607421875,264.8046694906685
gaussian_postrelu,3,saved,test_probe,1,0.005,0.0011016998291015767,0.0011015383522982036,1.61476803373084e-07,-7.895931486423535e-08,False,88.13598632812614,88.12306818385629
gaussian_postrelu,3,saved,test_probe,1,0.01,0.0042704162597656525,0.004270354196853954,6.206291169874589e-08,-7.895931486423535e-08,False,85.40832519531304,85.40708393707907
gaussian_postrelu,3,saved,test_probe,1,0.02,0.017173416137695408,0.017173291666784496,1.2447091091161155e-07,-7.895931486423535e-08,False,85.86708068847703,85.86645833392248
gaussian_postrelu,3,saved,test_probe,1,0.05,0.12649691772460947,0.12649689098778893,2.673682053533355e-08,-7.895931486423535e-08,False,101.19753417968755,101.19751279023113
gaussian_postrelu,3,recalibrated,train_probe,0,0.005,0.0013642120361327947,0.0013642277697461513,-1.5733613356605503e-08,5.803662278536237e-08,False,109.13696289062358,109.1382215796921
gaussian_postrelu,3,recalibrated,train_probe,0,0.01,0.005601753234863283,0.005601820957978065,-6.772311478275839e-08,5.803662278536237e-08,False,112.03506469726564,112.0364191595613
gaussian_postrelu,3,recalibrated,train_probe,0,0.02,0.02727060699462891,0.02727067472393141,-6.772930249976383e-08,5.803662278536237e-08,False,136.35303497314453,136.35337361965705
gaussian_postrelu,3,recalibrated,train_probe,0,0.05,0.188926383972168,0.1889264677931654,-8.382099742076932e-08,5.803662278536237e-08,False,151.14110717773437,151.1411742345323
gaussian_postrelu,3,recalibrated,train_probe,1,0.005,0.0006513824462890394,0.000651450810665033,-6.836437599355705e-08,5.803662278536237e-08,False,52.11059570312315,52.11606485320264
