problem,method,seed,probe,policy,coords,vector,r2_frac_conv1,l2_frac_conv1,r2_frac_stage 1,l2_frac_stage 1,r2_frac_stage 2,l2_frac_stage 2,r2_frac_stage 3,l2_frac_stage 3,r2_frac_fc,l2_frac_fc
plain_s1_train_centre_frozen_rel,plain,1,train_probe,centre_frozen,relative,top2,0.004917829910775791,0.006121769143584131,0.11261331422128361,0.11825108345980465,0.45485050467923765,0.45856758773269846,0.42575022519351685,0.4133921162329645,0.0018681259951860735,0.003667443430948268
plain_s1_train_centre_frozen_rel,plain,1,train_probe,centre_frozen,relative,min,0.006676855832131836,0.008051476423876098,0.06510212986387322,0.07075390365243424,0.3352449645749656,0.3374482764972293,0.5904266863110308,0.5786050267542189,0.0025493634179984902,0.0051413166722415
plain_s1_train_saved_ord,plain,1,train_probe,saved,ordinary,top1,0.0034344134229629944,0.004527223255152803,0.11914150310094075,0.12665702272494989,0.4342712960777948,0.4343677315512731,0.4426695428148176,0.4334651707877798,0.00048324458348394657,0.00098285168084436
plain_s1_train_saved_ord,plain,1,train_probe,saved,ordinary,top2,0.00471591672999599,0.005679536599833558,0.1340894315161785,0.13810957216527056,0.40994471801877896,0.41565392827211106,0.4507139587831659,0.4395612806112778,0.0005359749518806917,0.0009956823515070423
plain_s1_train_saved_ord,plain,1,train_probe,saved,ordinary,min,0.006219368863944602,0.006219045181861203,0.05648968064251268,0.06092973116306714,0.3876058694443628,0.3902363126581051,0.5490564755459854,0.5414359633210685,0.0006286055031946366,0.0011789476758980407
plain_s1_train_saved_rel,plain,1,train_probe,saved,relative,top1,0.006555325341048594,0.009296191386044072,0.14375848421742854,0.15409863893593007,0.4281282831205932,0.42633575622213776,0.4195586620259456,0.4062469529273086,0.001999245294983944,0.004022460528579491
plain_s1_train_saved_rel,plain,1,train_probe,saved,relative,top2,0.0069252431761704465,0.008937974156300295,0.1360083168519073,0.14155215460268464,0.42772240689406915,0.43292178232831996,0.4274852629050774,0.4130596715561018,0.0018587701727756977,0.0035284173565933146
plain_s1_train_saved_rel,plain,1,train_probe,saved,relative,min,0.006479806457851515,0.00745008938094748,0.065437663936731,0.07149874420599409,0.3894120585201294,0.3915419661150083,0.5364111955092634,0.5251279431809875,0.002259275576024705,0.004381257117062665
plain_s2_test_centre_frozen_ord,plain,2,test_probe,centre_frozen,ordinary,top1,0.0015693571525249913,0.001828159579225537,0.08441821491540243,0.09392182522641643,0.40654860461888853,0.4114506515777249,0.5070735223658236,0.4919685787396128,0.0003903009473604978,0.0008307848770203178
plain_s2_test_centre_frozen_ord,plain,2,test_probe,centre_frozen,ordinary,top2,0.0007892482942720054,0.0009089490415151388,0.06428843803879009,0.06906441621952432,0.34392727601786766,0.34701356735064287,0.59035144523721,0.5817129607412479,0.0006435924118602564,0.001300106647069792
plain_s2_test_centre_frozen_ord,plain,2,test_probe,centre_frozen,ordinary,min,0.0028729369667693317,0.004042578268315005,0.054988960463170686,0.060243726253282434,0.342407143969844,0.3431204790112764,0.5992370973935495,0.5915149505195891,0.0004938612066664707,0.0010782659475370012
plain_s2_test_centre_frozen_rel,plain,2,test_probe,centre_frozen,relative,top1,0.0023080461994561567,0.003051845171890255,0.10717653392310135,0.12127986745901043,0.42034302154864733,0.4229789368084239,0.46842103139714014,0.4489551541438176,0.001751366931654993,0.003734196416857892
plain_s2_test_centre_frozen_rel,plain,2,test_probe,centre_frozen,relative,top2,0.0010864906640082497,0.001341595860801314,0.0760431365577312,0.08209151495827685,0.35501304363395114,0.35803912697085927,0.5651577364359465,0.5529140487888056,0.0026995927083630486,0.00561371342125706
plain_s2_test_centre_frozen_rel,plain,2,test_probe,centre_frozen,relative,min,0.005157362333994621,0.007777145215589592,0.06716829054316738,0.07463286867533465,0.34128049279999384,0.34122575564602764,0.583989695734423,0.571012829027996,0.002404158588421146,0.005351401435052186
plain_s2_test_saved_ord,plain,2,test_probe,saved,ordinary,top1,0.0014406748334203979,0.0016855029533578139,0.081037277069989,0.09016600396129763,0.41144232732746877,0.41654974910949133,0.5057000059974868,0.4907907047489497,0.0003797147716350641,0.0008080392269034824
plain_s2_test_saved_ord,plain,2,test_probe,saved,ordinary,top2,0.0007027743181865376,0.0008243242710711858,0.064113003726139,0.06860868125099263,0.3352253562341245,0.33856362880500235,0.599289251896342,0.5906603931010277,0.0006696138252079796,0.001342972571906147
plain_s2_test_saved_ord,plain,2,test_probe,saved,ordinary,min,0.0025997605804992468,0.0035610046315916314,0.050743663239748826,0.05553723845246091,0.33706408102386204,0.3376009488241513,0.6091532350044586,0.6023488590042834,0.0004392601514312709,0.0009519490875127272
plain_s2_test_saved_rel,plain,2,test_probe,saved,relative,top1,0.002133028435622637,0.002818987312224402,0.10269264634505221,0.11618202814614084,0.4251682424265921,0.4282030864349406,0.46830067083071225,0.4491608392314227,0.001705411962020793,0.0036350588752713906
plain_s2_test_saved_rel,plain,2,test_probe,saved,relative,top2,0.001030768553111859,0.001319975315935191,0.07569313804117105,0.08141456274813239,0.34744639450848025,0.35060815399632494,0.5730697972763997,0.5609443766160134,0.0027599016208370688,0.005712931323594159
plain_s2_test_saved_rel,plain,2,test_probe,saved,relative,min,0.004494603193389493,0.0065889945818372875,0.06020015518842189,0.06697230287878628,0.3368983399978085,0.3370394699278638,0.5962843129027756,0.5847002873538723,0.002122588717604462,0.004698945257640256
plain_s2_train_centre_frozen_ord,plain,2,train_probe,centre_frozen,ordinary,top1,0.0019243345684041195,0.002117226531436392,0.08421603183617261,0.09331705266269441,0.39634939903012967,0.4010718245379851,0.5170757054664114,0.5025896574481067,0.000434529098882288,0.0009042388197773362
plain_s2_train_centre_frozen_ord,plain,2,train_probe,centre_frozen,ordinary,top2,0.0005435305966341803,0.0006677139414255033,0.047655521891491234,0.05130074358891627,0.3718098255512096,0.37676123379100473,0.579120895836182,0.5696718530437687,0.0008702261244830175,0.0015984556348849126
plain_s2_train_centre_frozen_ord,plain,2,train_probe,centre_frozen,ordinary,min,0.0085346548059312,0.010460562208668799,0.0666269181913576,0.07426930145315427,0.3031890447553697,0.30688549097544593,0.6210187933093279,0.607124907889808,0.0006305889380137261,0.001259737472922952
plain_s2_train_centre_frozen_rel,plain,2,train_probe,centre_frozen,relative,top1,0.0024991316728117953,0.0029898336862023687,0.10737747453392815,0.12148813361141471,0.41256559579736507,0.4149191659351887,0.47570896822883957,0.4567389956589802,0.0018488297670554161,0.0038638711082140537
plain_s2_train_centre_frozen_rel,plain,2,train_probe,centre_frozen,relative,top2,0.0008294045830986014,0.001091983464782862,0.055600623684769375,0.06026895807211157,0.3785840730159776,0.38312880780344305,0.5619596217249765,0.54970495065731,0.0030262769911779137,0.0058053000023525645
plain_s2_train_centre_frozen_rel,plain,2,train_probe,centre_frozen,relative,min,0.011851083312654885,0.015022300918774179,0.08139151368319134,0.09270447588085472,0.31033696333032923,0.3116370529696753,0.593784535773884,0.5751167831769751,0.002635903899940556,0.005519387053720602
plain_s2_train_saved_ord,plain,2,train_probe,saved,ordinary,top1,0.0018699975605738263,0.002051342406076841,0.08323357732542853,0.09231179275103779,0.4037795010703642,0.40856804398463137,0.5107036900727062,0.49620833813873827,0.00041323397092721595,0.0008604827195157154
plain_s2_train_saved_ord,plain,2,train_probe,saved,ordinary,top2,0.0005367484611392332,0.0006267955741831505,0.05046904693721644,0.054034174571605725,0.3727653316607954,0.37749728718530906,0.5753356150204934,0.5662093993426319,0.0008932579203556821,0.0016323433262700913
plain_s2_train_saved_ord,plain,2,train_probe,saved,ordinary,min,0.004265657500851269,0.00514307987253805,0.0499942410797079,0.05546606328059367,0.3045821988508676,0.31086129097038045,0.6407115900764649,0.6275851907154643,0.00044631249210827707,0.0009443751610236067
plain_s2_train_saved_rel,plain,2,train_probe,saved,relative,top1,0.0023933303069070383,0.0028505398996215552,0.10583599396016048,0.11992952058908543,0.41919633232085046,0.4216446795587369,0.4708085687028911,0.451884711359635,0.0017657747091908858,0.003690548592921181
plain_s2_train_saved_rel,plain,2,train_probe,saved,relative,top2,0.0007609367217176183,0.0009610470174299699,0.0589482142120727,0.0634974620919766,0.3798630245144356,0.3841288206478059,0.5573661059204098,0.5455726844494401,0.0030617186313641183,0.0058399857933474925
plain_s2_train_saved_rel,plain,2,train_probe,saved,relative,min,0.005707408278728113,0.007168902108365692,0.06031830803949517,0.06845167057827323,0.31647300400197137,0.3213314929416159,0.6154441028039049,0.5984984414617732,0.0020571768759004424,0.004549492909971964
plain_s3_test_centre_frozen_ord,plain,3,test_probe,centre_frozen,ordinary,top1,0.002019290028718755,0.002296255824951116,0.12805725902314535,0.13783678768135532,0.46372356220051186,0.46711728293742094,0.40580755729862983,0.3919811024281601,0.00039233144899419257,0.0007685711281125604
plain_s3_test_centre_frozen_ord,plain,3,test_probe,centre_frozen,ordinary,top2,0.0007646507956907885,0.0009428689017445691,0.06155833237263368,0.0686558077469106,0.355711541835787,0.3588691254625691,0.581494601482237,0.5705622838730438,0.0004708735136515135,0.0009699140157320641
plain_s3_test_centre_frozen_ord,plain,3,test_probe,centre_frozen,ordinary,min,0.003207671934650652,0.003700431035939051,0.054761357658754194,0.060291478883723645,0.3682315636667675,0.3736268083114782,0.5733895234400676,0.5615326442556187,0.000409883299760185,0.0008486375132405265
plain_s3_test_centre_frozen_rel,plain,3,test_probe,centre_frozen,relative,top1,0.0027389331805218902,0.0033085459703410093,0.1515729785357972,0.16440023019054822,0.4704716094804411,0.47104569416013564,0.37371976084389463,0.35832493752405487,0.001496717959345064,0.0029205921549203323
plain_s3_test_centre_frozen_rel,plain,3,test_probe,centre_frozen,relative,top2,0.0012431302402817386,0.0017362003870433876,0.07655081819079201,0.08588574840493401,0.3654686741687326,0.3687575035275691,0.5547498716086617,0.5395246620855929,0.001987505791531876,0.004095885594860638
plain_s3_test_centre_frozen_rel,plain,3,test_probe,centre_frozen,relative,min,0.004093543538638544,0.005176460433739335,0.06683034277741441,0.07430137210677062,0.3798938141424785,0.38437995164351657,0.5473866469745723,0.5322924156336672,0.0017956525668962318,0.0038498001823061173
plain_s3_test_saved_ord,plain,3,test_probe,saved,ordinary,top1,0.002327957797831218,0.002666388605816511,0.1348840946809245,0.14548817808527742,0.45826403208531047,0.4599018091651665,0.4041374901225033,0.3911826629522459,0.0003864253134305046,0.0007609611914937011
plain_s3_test_saved_ord,plain,3,test_probe,saved,ordinary,top2,0.0006241869614511402,0.0007767939287448392,0.05186717581782373,0.05776174008464514,0.3610843844213566,0.3660378601163788,0.5859500294991555,0.5744535671648427,0.00047422330021299684,0.0009700387053884818
plain_s3_test_saved_ord,plain,3,test_probe,saved,ordinary,min,0.004325341219827517,0.0048690140131698,0.0660022003944265,0.07399295882284919,0.3484513020993695,0.34966256584009786,0.5807919175667797,0.5705850657466516,0.00042923871959682226,0.0008903955772315641
plain_s3_test_saved_rel,plain,3,test_probe,saved,relative,top1,0.0031596505234915413,0.003854321821056552,0.1579024121286941,0.17147157887223075,0.4622283052052242,0.46148193720662894,0.3752200723627378,0.36027188371482705,0.0014895597798523495,0.0029202783852566557
plain_s3_test_saved_rel,plain,3,test_probe,saved,relative,top2,0.00107354051639377,0.0015003511241373673,0.06659315578717291,0.07470406618402167,0.37330517053316015,0.37799497317791747,0.5570509595882821,0.5417486448231601,0.0019771735749911264,0.00405196469076338
plain_s3_test_saved_rel,plain,3,test_probe,saved,relative,min,0.00552893527293726,0.006914780748161058,0.08962893908167485,0.10122211002933523,0.3569785519233569,0.35646433541794587,0.5459931958318263,0.5314285332529916,0.0018703778902046432,0.003970240551566264
plain_s3_train_centre_frozen_ord,plain,3,train_probe,centre_frozen,ordinary,top1,0.0010988809919757064,0.0012525936660461572,0.08548600542534357,0.09269086409693288,0.45060431821227603,0.4574429938452501,0.4623295809991198,0.44767933647329333,0.0004812143712849085,0.0009342119184774477
plain_s3_train_centre_frozen_ord,plain,3,train_probe,centre_frozen,ordinary,top2,0.002048378246199272,0.0023435123667295576,0.10008917391002933,0.11037692565996875,0.36122980455959525,0.3609523180020401,0.5361190289634244,0.5252842484283821,0.0005136143207516972,0.0010429955428794004
plain_s3_train_centre_frozen_ord,plain,3,train_probe,centre_frozen,ordinary,min,0.003419044934401862,0.004206955254438027,0.04151143117224563,0.04548694383895265,0.25745775421491596,0.25864373330197,0.6972006533843057,0.6907625574351898,0.00041111629413084603,0.0008998101694495428
plain_s3_train_centre_frozen_rel,plain,3,train_probe,centre_frozen,relative,top1,0.0016398735301727866,0.0020475412824755516,0.10687838803968609,0.1169902077331185,0.46870743118973923,0.47306362460979834,0.4209871843690416,0.4044596547618291,0.001787122871360324,0.003438971612778391
plain_s3_train_centre_frozen_rel,plain,3,train_probe,centre_frozen,relative,top2,0.0027465443521225777,0.003529044021807705,0.11779343990963158,0.1308123884666139,0.3574587673497648,0.35671900319973066,0.5198768074339853,0.5046364002941794,0.0021244409544957234,0.004303164017668241
plain_s3_train_centre_frozen_rel,plain,3,train_probe,centre_frozen,relative,min,0.004586600521646638,0.006283173804899644,0.04992957228138776,0.055395365468697416,0.2576081541390216,0.2588669418117713,0.6858203123266204,0.6748402711385094,0.0020553607313234913,0.004614247776122236
plain_s3_train_saved_ord,plain,3,train_probe,saved,ordinary,top1,0.0012477561108835834,0.0014066802136877277,0.08751825106698452,0.09496985949957014,0.4558398417590126,0.46248714236152183,0.4549146592053468,0.4402080444280332,0.0004794918577725582,0.0009282734971871823
plain_s3_train_saved_ord,plain,3,train_probe,saved,ordinary,top2,0.0019984890159441032,0.0022900326414218575,0.09313594889750965,0.1026897826633697,0.36010736954943673,0.3602032172338435,0.5442517610563284,0.5337850983369423,0.000506431480781061,0.0010318691244225963
plain_s3_train_saved_ord,plain,3,train_probe,saved,ordinary,min,0.0029057559648445167,0.003406901542727237,0.043073934560333,0.04694992845958794,0.2577224561881667,0.2590259113205118,0.6958825119922957,0.6897048853093333,0.00041534129435997135,0.0009123733678397504
plain_s3_train_saved_rel,plain,3,train_probe,saved,relative,top1,0.0018196400869472183,0.0022357669044481207,0.10981844996267681,0.12027882868935033,0.47288220201383563,0.47686248743832754,0.41371065027791026,0.3972307314304376,0.0017690576586299903,0.0033921855374364532
plain_s3_train_saved_rel,plain,3,train_probe,saved,relative,top2,0.0026315268765090593,0.0033317308997925805,0.10889779058635557,0.12095422473202763,0.35785939999867544,0.357699177780915,0.5285016267376296,0.5137291900209768,0.002109655800830369,0.0042856765662879675
plain_s3_train_saved_rel,plain,3,train_probe,saved,relative,min,0.003843247429932667,0.005131573655406652,0.05061070969063778,0.05580921475578272,0.2584412015600497,0.25973419140024884,0.685007924029172,0.6745930005126153,0.0020969172902077947,0.0047320196759466256
plain_s4_test_centre_frozen_ord,plain,4,test_probe,centre_frozen,ordinary,top1,0.002775170546541762,0.003125584051447096,0.05828046232084328,0.061481437634971,0.38246452739801223,0.3879187476568461,0.5560943627249924,0.5467062299274907,0.0003854770096102934,0.0007680007292451929
plain_s4_test_centre_frozen_ord,plain,4,test_probe,centre_frozen,ordinary,top2,0.0012207838271980512,0.0015966077524773342,0.08427285335690847,0.0877203809897078,0.3074289479305266,0.3111498594125501,0.6066527068140852,0.5986313443829003,0.00042470807128157557,0.0009018074623645363
plain_s4_test_centre_frozen_ord,plain,4,test_probe,centre_frozen,ordinary,min,0.003429017196893381,0.004223676500313591,0.052530692527749695,0.05643797800413461,0.30308833897749793,0.3025959094734474,0.6405369617855423,0.6358630596512749,0.00041498951231662586,0.0008793763708293863
plain_s4_test_centre_frozen_rel,plain,4,test_probe,centre_frozen,relative,top1,0.0038095488698143094,0.0049089286634005115,0.06732618529787947,0.07209343426105672,0.40355251548769916,0.40900379266255577,0.5237805484538802,0.5108994386221224,0.0015312018907269321,0.0030944057908646977
plain_s4_test_centre_frozen_rel,plain,4,test_probe,centre_frozen,relative,top2,0.00230859198485135,0.0034993056848562076,0.08955576579068489,0.09483814742283117,0.30598453511426793,0.30923956961765686,0.6002235567529117,0.5883330410175877,0.0019275503572842424,0.004089936257068104
plain_s4_test_centre_frozen_rel,plain,4,test_probe,centre_frozen,relative,min,0.004896920147693285,0.006467831090241511,0.06071911349407637,0.06627120623513602,0.29979299021797345,0.29889917319858883,0.6326911414706452,0.624296874331369,0.0018998346696115834,0.004064915144664715
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,top1,0.0025161329829270387,0.002872212719627917,0.05670781201319567,0.05966487076163498,0.39130334233899083,0.3973157415250114,0.5490999339007796,0.5393778050044334,0.000372778764106871,0.0007693699892921545
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,top2,0.0011852802234952964,0.0015800066773365654,0.085686793266046,0.08981965699197228,0.2845685745061343,0.2868407820963968,0.628154155819886,0.6208826677895992,0.00040519618443844306,0.0008768864446950908
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,min,0.004570555860771126,0.005313230720043134,0.0441794681124487,0.04779784901854219,0.28223534850026044,0.2835978067610119,0.6686121026314399,0.6624284666796797,0.0004025248950798931,0.0008626468207231135
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,top1,0.0035889445075320404,0.004758913393482923,0.06595835420209921,0.07041638684707135,0.41502992742773864,0.42098600028287747,0.5138413923499268,0.500544500897675,0.00158138151270332,0.0032941985788933403
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,top2,0.002300321631930256,0.003515644770827421,0.0918291905501137,0.09806806819372446,0.2780078355991062,0.27968619288905394,0.625945275694427,0.614577902183737,0.0019173765244229436,0.004152191962657274
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,min,0.0060318034438120605,0.0076969737746646625,0.050744103577690616,0.05589369208904821,0.2833945300177201,0.28460644415534736,0.6579508713812471,0.6477650447864918,0.0018786915795301845,0.004037845194447935
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,top1,0.0026524105202134153,0.0029369249278165554,0.05772306723538448,0.060897891465163466,0.3807730961234532,0.3869106313659578,0.5584337299804193,0.548426203708732,0.00041769614052959665,0.0008283485323301961
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,top2,0.001103098407969484,0.001636991253069445,0.06115095510032815,0.06300126377173754,0.4236245884442736,0.43008853293747223,0.5132377093887985,0.5036351804012051,0.0008836486586303124,0.001638031636515619
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,min,0.004276321098384217,0.0050842664151919785,0.04736173285761842,0.050989551095319594,0.2969272361064271,0.2979698178052047,0.6509285568590076,0.6449034537717473,0.0005061530785626547,0.0010529109125364086
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,top1,0.0035745056226617585,0.00450387496987356,0.06542178029490424,0.07001933453975098,0.4024197452829348,0.4085783131732476,0.5269261196452394,0.5135981304496536,0.0016578491542597414,0.003300346867474261
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,top2,0.002496842940808802,0.0038996309599183933,0.06548325257377213,0.06886259461353088,0.42470510616784685,0.4299139940372634,0.5043141743316463,0.4916185945838715,0.0030006239859259438,0.005705185805415812
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,min,0.005519495150533894,0.007288028162086595,0.05407561300437887,0.059190003735750264,0.29961347580761605,0.2994178751717154,0.6386215373610442,0.6295330762308687,0.0021698786764269232,0.00457101669957895
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,top1,0.0024719641327280643,0.002749495465346775,0.05516109233195474,0.058063709306097985,0.39109662672004125,0.3976932034086373,0.5508436655466394,0.5406276068093718,0.00042665126863662223,0.0008659850105462185
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,top2,0.0012885730247565205,0.0018611046856476649,0.06445116307352483,0.06701750149594929,0.3929717697792924,0.39853017033629357,0.5405810971663063,0.5312381865670053,0.0007073969561199302,0.0013530369151041155
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,min,0.0038496805714697564,0.004957555246582984,0.039184377295185174,0.04235805504133639,0.25283064726457494,0.2553228864536941,0.7034765250733098,0.6960629192948987,0.0006587697954602393,0.001298583963487916
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,top1,0.0033877853750155975,0.004332621813499483,0.06228604590391562,0.06654943146180643,0.4145609389262957,0.4211022719568052,0.5179906208766055,0.5044097262803614,0.0017746089181675795,0.0036059484875274926
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,top2,0.0027646012549775506,0.004232884779500366,0.07018843695553238,0.07447393104577206,0.39220812841905345,0.3967298585225961,0.5322545098992825,0.5194379411322331,0.002584323471154149,0.005125384519898404
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,min,0.005333069789653027,0.007195750279771903,0.04517442968718479,0.049886353034604564,0.25903563601084983,0.2609956495932487,0.6878697893151806,0.6767386322409195,0.002587075197131661,0.005183614851455258
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,top1,0.0031712150379990425,0.003565155589940024,0.12430548213282977,0.1334440451270242,0.4444318656006355,0.44328058500265044,0.42717623486267897,0.41806567811079726,0.0009152023658566781,0.0016445361695880823
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,top2,0.0010749085835861868,0.0012878148142162846,0.08020916373515313,0.08700554960560407,0.3475923578787305,0.34745467408387376,0.5695587465187067,0.5614211710831812,0.0015648232838233462,0.0028307904131246123
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,min,0.006918570274721121,0.00858119434364639,0.14683248256038176,0.15710699336053524,0.5801261232017789,0.574123661600267,0.26553548732860904,0.25912052209560993,0.0005873366345090336,0.0010676285999415096
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,top1,0.004309316643600732,0.005332057436799481,0.14480871027377365,0.1555792977217246,0.44294703127578455,0.44047089792626426,0.4049916967318209,0.39332499470307547,0.002943245075020167,0.005292752212136113
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,top2,0.0018226388355490166,0.0022654199743640502,0.10567322614887974,0.1153698456157822,0.3501233555982433,0.34769434476340394,0.5373378446348592,0.5255960262320278,0.005042934782468735,0.009074363414421993
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,min,0.009453272370437507,0.012273353047722544,0.1707370667767247,0.1836577018448297,0.5678686510418437,0.5590131881602559,0.2499907455137449,0.24147546167304457,0.0019502642972491393,0.0035802952741472637
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,top1,0.003343982124452579,0.0037830073937399414,0.1269385078112982,0.13614611375002067,0.4463639302530025,0.4450488285027715,0.4224545292411694,0.4134043365328976,0.0008990505700773138,0.0016177138205703974
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,top2,0.0008843904289205887,0.00106629057152949,0.07532409092068831,0.08197782092665586,0.3449709003142521,0.34577571212301905,0.577278467857332,0.5683346990712749,0.001542150478807128,0.0028454773075207566
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,min,0.006148602004823656,0.007437958199895264,0.1407635174444154,0.150028384681532,0.5979506528659652,0.5934296013093782,0.2546504531706288,0.2481992692685413,0.00048677451416700724,0.0009047865406532125
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,top1,0.00458979357727664,0.005687314730560589,0.14750415328243907,0.1583123580002014,0.4444808055384732,0.4418366975080364,0.40052497607218257,0.38894241894698384,0.0029002715296286433,0.005221210814217778
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,top2,0.0014831634482629138,0.0018568686480669027,0.09661212394967672,0.10587325606318336,0.34796590749098727,0.3467077688491001,0.5487451234645012,0.5360446801128268,0.005193681646571799,0.00951742632682286
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,min,0.007868149265875705,0.009917012016653737,0.15839655899720087,0.16989519680057388,0.5954012954363856,0.5884159922344765,0.23666505377079713,0.2286446353050854,0.0016689425297404714,0.0031271636432105687
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,top1,0.0033169598327374415,0.0037841422857124826,0.13758472262178875,0.1480336716517412,0.44835088007862806,0.44683557913202954,0.40986900452365904,0.3997769337669092,0.000878432943186676,0.001569673163607562
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,top2,0.001395931992364498,0.0017075054096934725,0.09721964632125515,0.10506881679339021,0.38048588520436816,0.3782003709107301,0.5193529417944232,0.5122669260399513,0.0015455946875890772,0.0027563808462349407
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,min,0.011301925774711973,0.011815117497469963,0.2351183002957385,0.25310097323028274,0.40973847331674035,0.401702631228712,0.34294056711894283,0.331782115792267,0.0009007334938662652,0.0015991622512682804
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,top1,0.004636170081151746,0.005778498928596734,0.16116408814291527,0.1736131396576752,0.4458460099296653,0.44251067240615216,0.38555709165667046,0.3730892861200602,0.00279664018959729,0.005008402887515756
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,top2,0.0025879308507325755,0.0032764606919958752,0.13472191038953146,0.14593557148332947,0.38136670801950634,0.3761538721432121,0.4765387696774346,0.46616219888528987,0.004784681062795001,0.008471896796172745
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,min,0.01358945345136872,0.014597578889110502,0.3352127302763403,0.36009768463717307,0.3635765793330873,0.3504986737606144,0.2850682228154501,0.2702396859296272,0.0025530141237536065,0.004566376783474787
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,top1,0.003131021112180892,0.003532070244625542,0.13992554021053355,0.15053457990019847,0.45393256210846983,0.45212625922930477,0.4021585032689208,0.39227562031147306,0.0008523732998949894,0.0015314703143981005
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,top2,0.0011824299463534884,0.0014603616353569726,0.08375991480226687,0.09117337062701346,0.37003966587379294,0.36963760593217104,0.5435018569074928,0.5349539636134314,0.0015161324700939172,0.002774698192027138
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,min,0.005151339275581749,0.005697112995141594,0.1152271930045962,0.12365115295293018,0.5903781936213307,0.588101363266306,0.28860469821374907,0.2814056716878886,0.0006385758847422749,0.0011446990977337162
resolution_s0_train_saved_rel,resolution_max_b1,0,train_probe,saved,relative,top1,0.004282103819790583,0.005301840935945021,0.16380077427908002,0.17643790917590144,0.4508764162207858,0.4472468935406147,0.3782972454966745,0.36607606015918365,0.002743460183669058,0.004937296188355108
resolution_s0_train_saved_rel,resolution_max_b1,0,train_probe,saved,relative,top2,0.0020605319999858376,0.002643093831971575,0.10840146909081619,0.11867668461258674,0.3706560945624593,0.36778930897964607,0.5138634044159746,0.5017793787625032,0.005018499930764173,0.00911153381329242
resolution_s0_train_saved_rel,resolution_max_b1,0,train_probe,saved,relative,min,0.006082226723482948,0.007261478358121907,0.1301895779936482,0.14036508295020259,0.5915740305395665,0.5872742588383014,0.27009907846316883,0.26136426283018716,0.0020550862801335156,0.0037349170231869345
resolution_s1_test_centre_frozen_ord,resolution_max_b1,1,test_probe,centre_frozen,ordinary,top1,0.0034676707358912815,0.004011806260863374,0.13514941771460454,0.14618037071201515,0.383548199925588,0.38381104763414675,0.4766871508421029,0.46405647811786693,0.0011475607818134295,0.0019402972751078056
