method,seed,probe,policy,direction,dHd,g_dot_d,L0,grad_norm
plain,0,test_probe,centre_frozen,14,160.37637128821314,0.48615327796930535,0.7570303976535797,6.644235959695446
plain,0,test_probe,centre_frozen,15,152.9917043970035,0.9267341055619577,0.7570303976535797,6.644235959695446
plain,0,test_probe,centre_frozen,16,150.38006144721385,0.4077600036984004,0.7570303976535797,6.644235959695446
plain,0,test_probe,centre_frozen,17,159.23431509345411,0.2265211544652802,0.7570303976535797,6.644235959695446
plain,0,test_probe,centre_frozen,18,152.44369810669022,-0.24272094032617592,0.7570303976535797,6.644235959695446
plain,0,test_probe,centre_frozen,19,128.00838487283443,-1.639862185432635,0.7570303976535797,6.644235959695446
resolution_max_b1,0,train_probe,saved,0,81.27784601746585,-0.009839481022739738,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,1,59.28501007706749,-0.2684191513456894,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,2,58.90920378134424,0.06926999586865817,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,3,95.82598689383134,0.26359628414732994,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,4,58.095526818514564,-0.06028999384840208,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,5,52.54527790723846,-0.08452375872998619,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,6,41.16439399503311,-0.2200696011579502,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,7,47.02441612414172,-0.15713907795407225,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,8,65.36811460007237,0.16217320549643416,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,9,60.80320320107586,-0.16923541748898935,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,10,79.96353101038744,-0.21438736202504538,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,11,70.2716996485016,0.03811716403671863,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,12,69.6847385115916,0.08555414905981326,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,13,57.69522043956071,0.29652183215840905,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,14,60.751486139741885,0.09531766494948561,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,15,116.43254427783953,0.2207300938642507,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,16,72.07739506171009,0.2991136064388013,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,17,81.28570612748176,0.1285426588711001,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,18,71.38014472385461,-0.1983061130617345,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,saved,19,69.1037340018548,-0.5139472788965547,0.3205525130033493,2.9854811433682364
resolution_max_b1,0,train_probe,centre_frozen,0,79.72204832351535,-0.17907596261283926,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,1,58.78812379582755,-0.10561910162330011,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,2,57.5980399157809,-0.16816389142006705,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,3,94.71989154889324,0.2829519040825597,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,4,57.423176094143834,0.17455471479286172,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,5,51.98812635280678,-0.3079807590495136,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,6,41.99864409403492,-0.1385601746533784,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,7,45.50874849227209,-0.06656007758677032,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,8,61.86848935725275,-0.03946738285233753,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,9,61.460409469546136,0.17187059983867528,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,10,79.16783168107577,0.02194637465195546,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,11,67.99324968811696,0.3109384220421849,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,12,70.82324870547893,-0.030000345985147267,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,13,57.36578808404113,0.2661324822811778,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,14,59.15952129756106,0.2562757117428508,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,15,115.45914331465791,-0.13994236517045294,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,16,71.43595357238064,0.3279351474871524,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,17,81.10332676635473,0.22433633268633213,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,18,73.16022279857219,-0.0382216856402514,0.3181024044752121,2.30833264186602
resolution_max_b1,0,train_probe,centre_frozen,19,68.07050689881653,-0.14985097600276448,0.3181024044752121,2.30833264186602
resolution_max_b1,0,test_probe,saved,0,87.39990563608588,0.21089496504727487,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,1,70.40261688014535,-0.17488138089345906,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,2,76.82242123370554,-0.07383267182229813,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,3,113.09690604664269,0.6407496344774217,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,4,71.07281416402665,-0.2028407913727922,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,5,63.18315835378618,0.08982082798586116,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,6,44.284063159403736,-0.12920720076294645,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,7,53.113730486708064,-0.24649895971916344,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,8,71.0690632140093,-0.09975237255554771,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,9,73.61011387335444,-0.1652700421330252,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,10,78.84606088762736,-0.4977460599154873,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,11,79.98399850413193,-0.07339068896411924,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,12,79.16121312620659,0.42663277907890346,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,13,67.65807708631291,-0.11537172487783895,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,14,72.01156053431939,0.023403908381726568,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,15,146.1441278730278,0.7359082140819028,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,16,89.58307504285173,0.1306969124393536,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,17,95.70268857368004,-0.5860033636390877,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,18,80.71102130179555,-0.5379032605074018,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,saved,19,72.20284889793537,-0.5448834407116678,0.5638476610183716,4.338956570284136
resolution_max_b1,0,test_probe,centre_frozen,0,87.64247887315119,-0.0277722917910862,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,1,70.50992823355935,0.00014558507335561688,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,2,74.14477845037541,-0.4045031017446188,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,3,112.36420639208231,0.5095237227434914,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,4,69.17731096607233,0.1425189921341723,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,5,64.71425709851827,-0.14881016030705377,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,6,43.89725806994822,-0.09670258565653006,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,7,52.190168341202245,-0.15365290961314157,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,8,69.66764773697771,-0.3166970077483509,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,9,74.64869850126408,0.13822306307932855,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,10,78.96074752398886,-0.3729300929979067,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,11,78.64621892048052,0.3655397224950356,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,12,77.50847831866061,0.3051369267199515,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,13,66.94293882796624,-0.05338250188075333,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,14,69.0025827167248,0.2899057097118771,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,15,145.9038370481911,0.3664941429769098,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,16,89.21524655922508,0.3059457078562775,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,17,92.03821899468218,-0.30526742891776715,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,18,83.32646620582261,-0.23871535335535035,0.5604128837585449,3.7155013919363835
resolution_max_b1,0,test_probe,centre_frozen,19,72.69101499489186,-0.1648358161842446,0.5604128837585449,3.7155013919363835
resolution_max_b1_gaussian_conv,2,train_probe,saved,0,103.33489382750587,-0.2686678218918129,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,1,44.872294123941515,-0.21833377608764934,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,2,51.42901771965299,-0.38878822348996644,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,3,118.8463187471041,0.13450154262154007,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,4,42.25884756787283,-0.1321445082617653,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,5,66.72195708993772,-0.029549129836318855,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,6,69.361838020948,0.022234450808724743,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,7,83.08667604837292,0.2286824220262821,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,8,59.45501025922937,-0.08460892950059079,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,9,83.60919392620485,0.2783245324597843,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,10,46.8911901893652,-0.16408596256530594,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,11,59.50508136202622,0.04811509602006939,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,12,59.158460087241465,-0.3183218286382363,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,13,54.17678176252587,-0.23425109957499785,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,14,85.93603477605485,-0.04133890341987731,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,15,66.39924245143473,0.22491713323139378,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,16,51.2032432711508,0.09212655495902579,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,17,70.89408691231722,-0.01663339961798896,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,18,84.52966753637615,-0.32280153055469507,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,saved,19,64.48267195887873,-0.33801232716853646,0.2934541255235672,2.5892952777629765
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,0,102.09484049363854,-0.18514473005363996,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,1,46.57842948900014,-0.18038742231188587,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,2,53.37492644361483,-0.38140468912693304,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,3,118.46715708421124,-0.07380922150730557,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,4,42.52637353219279,-0.16136040245581557,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,5,64.45609321417999,-0.016538110043652625,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,6,69.57561476454418,0.01860477307553189,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,7,82.27031929818952,0.2901027544970092,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,8,57.418642411870024,0.03779956375878543,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,9,84.86787743119187,0.3037251099349303,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,10,46.480809085671446,-0.10209656833107975,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,11,60.45893180301377,0.030958285441348404,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,12,60.04156905656904,-0.308018518662888,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,13,54.553063538514145,-0.21238107717827084,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,14,85.25186414618567,0.09112258805032503,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,15,67.15482410000703,0.20871108858148424,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,16,50.90627248959833,0.14918606465546222,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,17,71.5372369954099,-0.024983794651136107,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,18,83.99251568797644,-0.08014848977016518,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,19,62.6866006873654,-0.2256598723477672,0.29257166385650635,2.3139718723635463
resolution_max_b1_gaussian_conv,2,test_probe,saved,0,113.7279420525522,-0.38254206387482,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,1,54.324641753134756,-0.07117110333833776,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,2,63.9976675941115,0.07783311512798871,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,3,124.70852283872028,0.449416520064634,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,4,51.72953322998491,0.46125758373690623,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,5,78.33705391210685,0.25191239963952944,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,6,73.94074919916046,-0.016443327978517365,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,7,94.64064102707192,-0.4250174029350169,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,8,65.93122171747238,-0.42718129009899797,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,9,93.34075954481447,-0.1274750223594503,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,10,55.218392358879996,-0.14349916668380028,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,11,65.2871113895139,0.303622641367919,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,12,65.25482994549368,-0.10725514759950663,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,13,63.57044779075158,0.17268970169585285,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,14,94.75754959841765,-0.6319936904030242,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,15,75.07163524788031,-0.08024692403358302,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,16,57.7758720066238,0.05479497142255699,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,17,81.97575375468597,0.4578370643424976,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,18,98.01246099918788,0.09395134426995597,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,saved,19,77.09529767982181,-0.5246277576415126,0.5439988225698471,3.8082212798808457
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,0,114.57263151696395,-0.2527717601299544,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,1,54.10039663955396,-0.029398477304237308,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,2,66.44870154925674,0.1863368019584022,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,3,125.28149105920976,0.3763542551526571,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,4,50.98102024836978,0.3859150954488835,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,5,74.7213424554365,0.30940998669334707,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,6,75.0585217439884,-0.04783108375280057,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,7,93.33240675096025,-0.3637490698155318,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,8,64.25967947507216,-0.20138079437388418,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,9,96.09760109993373,-0.10152979318865488,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,10,55.12054098649749,-0.08998285349986693,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,11,65.9325113368098,0.24472307340617747,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,12,64.11665458671382,-0.1420957857543339,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,13,63.291976966330026,0.21890287643854897,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,14,93.28839107204534,-0.5183068884368476,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,15,74.44055433329693,-0.1271331145441682,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,16,57.40986010659107,0.21084461466789264,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,17,81.81271301221459,0.4110549396417271,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,18,99.64312730464172,0.2119824650355908,0.5407951027154922,3.1795988695754085
resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,19,73.62378353922117,-0.4258439685226,0.5407951027154922,3.1795988695754085
gaussian_postrelu,2,train_probe,saved,0,116.4316436228885,0.28926402480841684,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,1,74.28526028048535,0.18657392662138517,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,2,74.10554547526947,-0.24563350073761872,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,3,107.13560067354143,0.0510065415568311,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,4,97.75363732082917,0.4789160288565228,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,5,96.71309710246727,0.152525218699582,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,6,98.0537354628722,-0.1683695765437262,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,7,101.1507340590367,0.1598973137751818,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,8,56.6194531338826,0.058837114231551,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,9,73.23603554641493,0.3914722402456611,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,10,59.164246183549864,-0.4262239901980013,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,11,132.10514533512344,0.41310896655860396,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,12,108.47559360068678,0.3941289769680201,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,13,57.646508975932775,0.12714798504735808,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,14,83.81736436385071,0.3046254461511998,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,15,91.06666904921082,0.4587630765899928,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,16,101.4022433056987,0.1906481920644049,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,17,88.79457062793276,0.35840772933544146,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,18,72.35917839215949,0.3204806224392301,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,saved,19,82.72402197254351,-0.08032542139443506,0.25091830641031265,2.704375186265533
gaussian_postrelu,2,train_probe,centre_frozen,0,112.58739547143723,0.44121036931743096,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,1,72.58536991693816,0.2013176819282093,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,2,74.10912661657049,-0.26313117137288644,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,3,105.61204838735776,-0.08606821090057133,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,4,94.6547181945735,0.47096127182385294,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,5,95.47806724948877,-0.043570052614924984,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,6,99.02246692747032,-0.2230606797775302,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,7,96.82546251024715,0.28706759674671056,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,8,55.65735002594734,0.12045812709943679,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,9,70.70013436694212,0.5210909230576427,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,10,58.23584387654366,-0.4215127217593466,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,11,130.6450232594814,0.3926278712918971,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,12,109.10655250655621,0.6697119026379552,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,13,57.969275328008095,0.07563344055493282,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,14,84.7322679766821,0.24316572404897407,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,15,90.04035806565535,0.2900369649793568,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,16,100.71679508170342,0.20810274286473182,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,17,86.38071733184023,0.3219872998555137,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,18,70.16545717534855,0.3647096088313005,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,train_probe,centre_frozen,19,81.34730736553703,-0.2102531245757026,0.2518327832221985,2.6103647768229403
gaussian_postrelu,2,test_probe,saved,0,142.73924819542532,0.4531350899928126,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,1,91.17375873070338,0.5507444897179508,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,2,87.46863374198875,-0.2059215047681624,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,3,116.31168554194144,0.14221176828975815,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,4,126.05381139409262,-0.6337503047295729,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,5,124.24532628419169,0.09594551569147117,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,6,124.38046881522078,-0.10702119681384707,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,7,126.82691776888811,-0.40171826624154106,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,8,59.988951167546375,-0.27975519231257373,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,9,91.87913035877614,-0.35683200784021046,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,10,72.79147646361987,-0.01322490411883076,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,11,167.53333403003165,0.1083559639084394,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,12,142.69161694330734,-0.46759236810015503,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,13,66.38436401039199,-0.022288866834867027,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,14,110.29213513116296,0.4684645757051137,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,15,122.89999927674607,-0.10381035307910705,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,16,130.54500323125728,-0.2952375434889206,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,17,93.46712221492767,0.046150422887432076,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,18,83.64484328599158,-0.05590927102728005,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,saved,19,103.0957962812173,0.09303725844196062,0.6000042259693146,3.6155573278542095
gaussian_postrelu,2,test_probe,centre_frozen,0,140.1205197437179,0.6179954667068622,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,1,89.15135495195813,0.5652754256456489,0.5980935990810394,3.5195002704181038
