method,seed,epoch,update,state_label,state,produced_state,next_update_state,equals_final,policy,split,centre_ce,centre_acc,S_eps0.1,n_dirs_eps0.1,S_eps0.25,n_dirs_eps0.25
gaussian_postrelu,2,9,3519,produced,G=0.7,G=0.7,G=0.6,False,saved,test_probe,0.7506407470703125,0.737,0.3845913101196289,10,2.868518377685547,10
gaussian_postrelu,2,9,3519,produced,G=0.7,G=0.7,G=0.6,False,recalibrated,train_probe,0.5998367309570313,0.797,0.1847059936523437,10,0.8980522064208983,10
gaussian_postrelu,2,9,3519,produced,G=0.7,G=0.7,G=0.6,False,recalibrated,test_probe,0.7341978454589844,0.74,0.166970426940918,10,0.8410145385742188,10
gaussian_postrelu,2,9,3519,final,G=0,G=0.7,G=0.6,True,saved,train_probe,5.391477294921875,0.126,0.6676475463867181,10,4.944338330078125,10
gaussian_postrelu,2,9,3519,final,G=0,G=0.7,G=0.6,True,saved,test_probe,5.24279248046875,0.127,0.7006671997070315,10,4.963718530273437,10
gaussian_postrelu,2,9,3519,final,G=0,G=0.7,G=0.6,True,recalibrated,train_probe,1.6866677856445313,0.392,0.08324110107421863,10,0.3821364685058592,10
gaussian_postrelu,2,9,3519,final,G=0,G=0.7,G=0.6,True,recalibrated,test_probe,1.7015108032226562,0.373,0.08466223144531251,10,0.3782561462402344,10
gaussian_postrelu,2,12,4692,produced,G=0.6,G=0.6,G=0.5,False,saved,train_probe,0.5269605102539062,0.816,0.4537896423339844,10,3.3514730773925785,10
gaussian_postrelu,2,12,4692,produced,G=0.6,G=0.6,G=0.5,False,saved,test_probe,0.6779613647460937,0.784,0.4261320770263672,10,3.2665989135742195,10
gaussian_postrelu,2,12,4692,produced,G=0.6,G=0.6,G=0.5,False,recalibrated,train_probe,0.4978752136230469,0.822,0.1903432083129883,10,0.9329520721435547,10
gaussian_postrelu,2,12,4692,produced,G=0.6,G=0.6,G=0.5,False,recalibrated,test_probe,0.6490350036621094,0.783,0.17466408691406246,10,0.8786565521240235,10
gaussian_postrelu,2,12,4692,final,G=0,G=0.6,G=0.5,True,saved,train_probe,2.863837890625,0.303,0.540334991455078,10,4.036067315673828,10
gaussian_postrelu,2,12,4692,final,G=0,G=0.6,G=0.5,True,saved,test_probe,2.9300628662109376,0.269,0.4958101745605468,10,3.902918206787109,10
gaussian_postrelu,2,12,4692,final,G=0,G=0.6,G=0.5,True,recalibrated,train_probe,1.4923316040039063,0.466,0.11575247192382807,10,0.5171146240234374,10
gaussian_postrelu,2,12,4692,final,G=0,G=0.6,G=0.5,True,recalibrated,test_probe,1.536966064453125,0.448,0.10308093872070326,10,0.48795805664062514,10
gaussian_postrelu,2,18,7038,produced,G=0.4,G=0.4,G=0.3,False,saved,train_probe,0.35983738708496094,0.874,0.5117196731567383,10,3.630037170410156,10
gaussian_postrelu,2,18,7038,produced,G=0.4,G=0.4,G=0.3,False,saved,test_probe,0.6006561889648437,0.797,0.47189398345947275,10,3.493841979980469,10
gaussian_postrelu,2,18,7038,produced,G=0.4,G=0.4,G=0.3,False,recalibrated,train_probe,0.3588972473144531,0.88,0.20319163284301758,10,1.034630960083008,10
gaussian_postrelu,2,18,7038,produced,G=0.4,G=0.4,G=0.3,False,recalibrated,test_probe,0.5920137939453125,0.797,0.17219756164550779,10,0.9263854095458985,10
gaussian_postrelu,2,18,7038,final,G=0,G=0.4,G=0.3,True,saved,train_probe,0.5775961303710937,0.811,0.5281769882202149,10,3.5726618713378904,10
gaussian_postrelu,2,18,7038,final,G=0,G=0.4,G=0.3,True,saved,test_probe,0.777635986328125,0.723,0.501593894958496,10,3.44983759765625,10
gaussian_postrelu,2,18,7038,final,G=0,G=0.4,G=0.3,True,recalibrated,train_probe,0.5118847351074218,0.825,0.2103857330322266,10,0.9871143554687499,10
gaussian_postrelu,2,18,7038,final,G=0,G=0.4,G=0.3,True,recalibrated,test_probe,0.6955548706054687,0.762,0.18319005889892584,10,0.8946707031250002,10
gaussian_postrelu,2,21,8211,produced,G=0.3,G=0.3,G=0,False,saved,train_probe,0.33335487365722655,0.889,0.5324475021362305,10,3.795979708862305,10
gaussian_postrelu,2,21,8211,produced,G=0.3,G=0.3,G=0,False,saved,test_probe,0.5919400939941406,0.8,0.491370231628418,10,3.6588977416992186,10
gaussian_postrelu,2,21,8211,produced,G=0.3,G=0.3,G=0,False,recalibrated,train_probe,0.3285268402099609,0.894,0.2152265670776367,10,1.1036419876098633,10
gaussian_postrelu,2,21,8211,produced,G=0.3,G=0.3,G=0,False,recalibrated,test_probe,0.5877836608886718,0.801,0.17553292541503912,10,0.9787492309570313,10
gaussian_postrelu,2,21,8211,final,G=0,G=0.3,G=0,True,saved,train_probe,0.34216349792480466,0.887,0.5333452651977539,10,3.790854440307618,10
gaussian_postrelu,2,21,8211,final,G=0,G=0.3,G=0,True,saved,test_probe,0.5970285034179688,0.8,0.493800260925293,10,3.6544874694824223,10
gaussian_postrelu,2,21,8211,final,G=0,G=0.3,G=0,True,recalibrated,train_probe,0.3350227813720703,0.891,0.216790193939209,10,1.1003231842041015,10
gaussian_postrelu,2,21,8211,final,G=0,G=0.3,G=0,True,recalibrated,test_probe,0.5922714233398437,0.799,0.17652546386718754,10,0.9742041992187499,10
gaussian_postrelu,2,30,11730,produced,G=0,G=0,-,True,saved,train_probe,0.2509183044433594,0.922,0.6501512374877929,10,4.351828094482421,10
gaussian_postrelu,2,30,11730,produced,G=0,G=0,-,True,saved,test_probe,0.6000042114257812,0.797,0.5761834289550781,10,4.1443828735351556,10
gaussian_postrelu,2,30,11730,produced,G=0,G=0,-,True,recalibrated,train_probe,0.2518327789306641,0.925,0.26812618713378905,10,1.2809658264160155,10
gaussian_postrelu,2,30,11730,produced,G=0,G=0,-,True,recalibrated,test_probe,0.5980935974121093,0.806,0.20080671234130865,10,1.0855622283935547,10
gaussian_postrelu,2,30,11730,final,G=0,G=0,-,True,saved,train_probe,0.2509183044433594,0.922,0.6501512374877929,10,4.351828094482421,10
gaussian_postrelu,2,30,11730,final,G=0,G=0,-,True,saved,test_probe,0.6000042114257812,0.797,0.5761834289550781,10,4.1443828735351556,10
gaussian_postrelu,2,30,11730,final,G=0,G=0,-,True,recalibrated,train_probe,0.2518327789306641,0.925,0.26812618713378905,10,1.2809658264160155,10
gaussian_postrelu,2,30,11730,final,G=0,G=0,-,True,recalibrated,test_probe,0.5980935974121093,0.806,0.20080671234130865,10,1.0855622283935547,10
gaussian_postrelu,3,3,1173,produced,G=1,G=1,G=0.85,False,saved,train_probe,1.0921451416015624,0.605,0.37088025817871106,10,2.6872261291503907,10
gaussian_postrelu,3,3,1173,produced,G=1,G=1,G=0.85,False,saved,test_probe,1.1621241455078124,0.6,0.35471196899414076,10,2.6212643066406254,10
gaussian_postrelu,3,3,1173,produced,G=1,G=1,G=0.85,False,recalibrated,train_probe,1.063499755859375,0.605,0.12189222717285149,10,0.6372952056884765,10
gaussian_postrelu,3,3,1173,produced,G=1,G=1,G=0.85,False,recalibrated,test_probe,1.1186270751953125,0.615,0.1261676208496094,10,0.6135817291259766,10
gaussian_postrelu,3,3,1173,final,G=0,G=1,G=0.85,True,saved,train_probe,7.82861083984375,0.148,0.7069282470703119,10,5.182020886230469,10
gaussian_postrelu,3,3,1173,final,G=0,G=1,G=0.85,True,saved,test_probe,7.82342919921875,0.146,0.7020946166992184,10,5.104813366699219,10
gaussian_postrelu,3,3,1173,final,G=0,G=1,G=0.85,True,recalibrated,train_probe,1.8140513305664063,0.352,0.050475338745117095,10,0.24644870300292965,10
gaussian_postrelu,3,3,1173,final,G=0,G=1,G=0.85,True,recalibrated,test_probe,1.8212168579101562,0.337,0.05448093566894534,10,0.25133291625976567,10
gaussian_postrelu,3,6,2346,produced,G=0.85,G=0.85,G=0.7,False,saved,train_probe,0.7691660766601562,0.721,0.452813119506836,10,2.81986328125,10
gaussian_postrelu,3,6,2346,produced,G=0.85,G=0.85,G=0.7,False,saved,test_probe,0.8433127136230468,0.705,0.4591618515014648,10,2.7844308288574213,10
gaussian_postrelu,3,6,2346,produced,G=0.85,G=0.85,G=0.7,False,recalibrated,train_probe,0.7506325378417968,0.735,0.17087385559082033,10,0.8472424072265625,10
gaussian_postrelu,3,6,2346,produced,G=0.85,G=0.85,G=0.7,False,recalibrated,test_probe,0.8162201538085937,0.721,0.16923867034912118,10,0.8222691467285157,10
gaussian_postrelu,3,6,2346,final,G=0,G=0.85,G=0.7,True,saved,train_probe,5.822989501953125,0.158,0.6122581787109376,10,4.300230017089843,10
gaussian_postrelu,3,6,2346,final,G=0,G=0.85,G=0.7,True,saved,test_probe,5.844593994140625,0.16,0.5876269775390627,10,4.233380676269531,10
gaussian_postrelu,3,6,2346,final,G=0,G=0.85,G=0.7,True,recalibrated,train_probe,1.8031046142578124,0.343,0.0796133331298829,10,0.3343909118652344,10
gaussian_postrelu,3,6,2346,final,G=0,G=0.85,G=0.7,True,recalibrated,test_probe,1.8113722534179688,0.332,0.07954185791015618,10,0.3276621612548827,10
gaussian_postrelu,3,9,3519,produced,G=0.7,G=0.7,G=0.6,False,saved,train_probe,0.6470383605957031,0.764,0.529137535095215,10,2.8530799377441407,10
gaussian_postrelu,3,9,3519,produced,G=0.7,G=0.7,G=0.6,False,saved,test_probe,0.7689994201660156,0.718,0.5105235656738281,10,2.777080938720703,10
gaussian_postrelu,3,9,3519,produced,G=0.7,G=0.7,G=0.6,False,recalibrated,train_probe,0.62059326171875,0.771,0.17195466461181647,10,0.874565414428711,10
gaussian_postrelu,3,9,3519,produced,G=0.7,G=0.7,G=0.6,False,recalibrated,test_probe,0.7433252258300781,0.73,0.16492954711914068,10,0.8330774444580078,10
gaussian_postrelu,3,9,3519,final,G=0,G=0.7,G=0.6,True,saved,train_probe,2.8118736572265624,0.341,0.49469168701171895,10,3.395923889160156,10
gaussian_postrelu,3,9,3519,final,G=0,G=0.7,G=0.6,True,saved,test_probe,2.8505343017578126,0.302,0.47967474365234375,10,3.347491589355468,10
gaussian_postrelu,3,9,3519,final,G=0,G=0.7,G=0.6,True,recalibrated,train_probe,1.64642822265625,0.406,0.09362225952148422,10,0.43848254699707034,10
gaussian_postrelu,3,9,3519,final,G=0,G=0.7,G=0.6,True,recalibrated,test_probe,1.66648828125,0.408,0.09730835266113289,10,0.4344951110839845,10
gaussian_postrelu,3,12,4692,produced,G=0.6,G=0.6,G=0.5,False,saved,train_probe,0.49740155029296873,0.822,0.5762369857788088,10,3.0997765625000007,10
gaussian_postrelu,3,12,4692,produced,G=0.6,G=0.6,G=0.5,False,saved,test_probe,0.6751841735839844,0.765,0.5436892761230468,10,2.9815173522949214,10
gaussian_postrelu,3,12,4692,produced,G=0.6,G=0.6,G=0.5,False,recalibrated,train_probe,0.4795313262939453,0.831,0.19188189849853515,10,0.9571184753417967,10
gaussian_postrelu,3,12,4692,produced,G=0.6,G=0.6,G=0.5,False,recalibrated,test_probe,0.656010498046875,0.778,0.1670723037719727,10,0.8742048278808593,10
gaussian_postrelu,3,12,4692,final,G=0,G=0.6,G=0.5,True,saved,train_probe,2.2034171142578125,0.385,0.39270818481445313,10,2.877590045166016,10
gaussian_postrelu,3,12,4692,final,G=0,G=0.6,G=0.5,True,saved,test_probe,2.2866463623046873,0.365,0.3823069824218752,10,2.8265992065429684,10
gaussian_postrelu,3,12,4692,final,G=0,G=0.6,G=0.5,True,recalibrated,train_probe,1.3292809448242187,0.55,0.13668088684082036,10,0.599369403076172,10
gaussian_postrelu,3,12,4692,final,G=0,G=0.6,G=0.5,True,recalibrated,test_probe,1.36735546875,0.525,0.13477132568359368,10,0.5837763061523438,10
gaussian_postrelu,3,18,7038,produced,G=0.4,G=0.4,G=0.3,False,saved,train_probe,0.3741895141601562,0.863,0.6318485046386719,10,3.712352130126953,10
gaussian_postrelu,3,18,7038,produced,G=0.4,G=0.4,G=0.3,False,saved,test_probe,0.5609466400146484,0.802,0.6238978439331054,10,3.5929304840087894,10
gaussian_postrelu,3,18,7038,produced,G=0.4,G=0.4,G=0.3,False,recalibrated,train_probe,0.35932211303710937,0.879,0.25233497848510744,10,1.1380779922485353,10
gaussian_postrelu,3,18,7038,produced,G=0.4,G=0.4,G=0.3,False,recalibrated,test_probe,0.5576505126953125,0.807,0.23908956909179685,10,1.0605348907470704,10
gaussian_postrelu,3,18,7038,final,G=0,G=0.4,G=0.3,True,saved,train_probe,0.6204642944335937,0.792,0.5815093551635742,10,3.451609063720703,10
gaussian_postrelu,3,18,7038,final,G=0,G=0.4,G=0.3,True,saved,test_probe,0.7628362731933593,0.746,0.5725988357543946,10,3.352568249511718,10
gaussian_postrelu,3,18,7038,final,G=0,G=0.4,G=0.3,True,recalibrated,train_probe,0.5083995361328125,0.839,0.24749613800048825,10,1.0611656829833982,10
gaussian_postrelu,3,18,7038,final,G=0,G=0.4,G=0.3,True,recalibrated,test_probe,0.6612705383300781,0.776,0.23165518493652346,10,0.9914660522460939,10
gaussian_postrelu,3,21,8211,produced,G=0.3,G=0.3,G=0,False,saved,train_probe,0.32289164733886716,0.886,0.6623488189697265,10,3.750272537231445,10
gaussian_postrelu,3,21,8211,produced,G=0.3,G=0.3,G=0,False,saved,test_probe,0.5605692291259765,0.807,0.6224234588623048,10,3.6053326690673826,10
gaussian_postrelu,3,21,8211,produced,G=0.3,G=0.3,G=0,False,recalibrated,train_probe,0.3156425018310547,0.895,0.26399834213256834,10,1.1965274032592774,10
gaussian_postrelu,3,21,8211,produced,G=0.3,G=0.3,G=0,False,recalibrated,test_probe,0.5618086242675782,0.804,0.2284762969970703,10,1.0827261535644532,10
gaussian_postrelu,3,21,8211,final,G=0,G=0.3,G=0,True,saved,train_probe,0.32970635986328123,0.884,0.6583081375122071,10,3.7265531494140625,10
gaussian_postrelu,3,21,8211,final,G=0,G=0.3,G=0,True,saved,test_probe,0.5650292358398438,0.804,0.6174938217163086,10,3.580983703613281,10
gaussian_postrelu,3,21,8211,final,G=0,G=0.3,G=0,True,recalibrated,train_probe,0.32277069091796873,0.895,0.26440249099731444,10,1.1898996520996095,10
gaussian_postrelu,3,21,8211,final,G=0,G=0.3,G=0,True,recalibrated,test_probe,0.5653292236328125,0.807,0.22832287445068364,10,1.0754853454589846,10
gaussian_postrelu,3,30,11730,produced,G=0,G=0,-,True,saved,train_probe,0.25771791076660155,0.921,0.7539607101440431,10,4.26983475036621,10
gaussian_postrelu,3,30,11730,produced,G=0,G=0,-,True,saved,test_probe,0.5640399475097656,0.797,0.6901727767944336,10,4.065483666992188,10
gaussian_postrelu,3,30,11730,produced,G=0,G=0,-,True,recalibrated,train_probe,0.25617376708984374,0.924,0.3070125953674317,10,1.3441879425048828,10
gaussian_postrelu,3,30,11730,produced,G=0,G=0,-,True,recalibrated,test_probe,0.5582676391601562,0.798,0.25620111694335945,10,1.1827833374023438,10
gaussian_postrelu,3,30,11730,final,G=0,G=0,-,True,saved,train_probe,0.25771791076660155,0.921,0.7539607101440431,10,4.26983475036621,10
gaussian_postrelu,3,30,11730,final,G=0,G=0,-,True,saved,test_probe,0.5640399475097656,0.797,0.6901727767944336,10,4.065483666992188,10
gaussian_postrelu,3,30,11730,final,G=0,G=0,-,True,recalibrated,train_probe,0.25617376708984374,0.924,0.3070125953674317,10,1.3441879425048828,10
gaussian_postrelu,3,30,11730,final,G=0,G=0,-,True,recalibrated,test_probe,0.5582676391601562,0.798,0.25620111694335945,10,1.1827833374023438,10
gaussian_postrelu,4,3,1173,produced,G=1,G=1,G=0.85,False,saved,train_probe,1.1261680908203124,0.593,0.428338836669922,10,2.2295522399902343,10
gaussian_postrelu,4,3,1173,produced,G=1,G=1,G=0.85,False,saved,test_probe,1.1471448974609375,0.579,0.4268363464355468,10,2.2164889099121092,10
gaussian_postrelu,4,3,1173,produced,G=1,G=1,G=0.85,False,recalibrated,train_probe,1.0478839111328124,0.633,0.12388063049316414,10,0.6291540618896485,10
gaussian_postrelu,4,3,1173,produced,G=1,G=1,G=0.85,False,recalibrated,test_probe,1.0870165405273438,0.611,0.11583665466308593,10,0.6174027770996094,10
gaussian_postrelu,4,3,1173,final,G=0,G=1,G=0.85,True,saved,train_probe,4.190852294921875,0.174,0.4609112792968749,10,3.434697900390625,10
gaussian_postrelu,4,3,1173,final,G=0,G=1,G=0.85,True,saved,test_probe,4.17599462890625,0.174,0.4635340942382812,10,3.4077465759277343,10
gaussian_postrelu,4,3,1173,final,G=0,G=1,G=0.85,True,recalibrated,train_probe,1.8597278442382812,0.285,0.040570138549804693,10,0.20579024047851574,10
gaussian_postrelu,4,3,1173,final,G=0,G=1,G=0.85,True,recalibrated,test_probe,1.861397216796875,0.276,0.04199335021972646,10,0.21715409851074213,10
gaussian_postrelu,4,6,2346,produced,G=0.85,G=0.85,G=0.7,False,saved,train_probe,0.7853043212890625,0.712,0.5268568923950196,10,2.611966754150391,10
gaussian_postrelu,4,6,2346,produced,G=0.85,G=0.85,G=0.7,False,saved,test_probe,0.8942721862792968,0.683,0.493999691772461,10,2.507491125488281,10
gaussian_postrelu,4,6,2346,produced,G=0.85,G=0.85,G=0.7,False,recalibrated,train_probe,0.73973193359375,0.733,0.19416998443603514,10,0.8616510131835937,10
gaussian_postrelu,4,6,2346,produced,G=0.85,G=0.85,G=0.7,False,recalibrated,test_probe,0.8605780029296874,0.701,0.16350372924804693,10,0.7921482543945313,10
gaussian_postrelu,4,6,2346,final,G=0,G=0.85,G=0.7,True,saved,train_probe,3.39092724609375,0.213,0.43869287719726585,10,3.2894745849609373,10
gaussian_postrelu,4,6,2346,final,G=0,G=0.85,G=0.7,True,saved,test_probe,3.406789794921875,0.199,0.43597783813476587,10,3.2728401367187496,10
gaussian_postrelu,4,6,2346,final,G=0,G=0.85,G=0.7,True,recalibrated,train_probe,1.7671166381835937,0.317,0.06863260803222666,10,0.31273276062011723,10
gaussian_postrelu,4,6,2346,final,G=0,G=0.85,G=0.7,True,recalibrated,test_probe,1.769307373046875,0.332,0.0710096252441407,10,0.3211193298339844,10
gaussian_postrelu,4,9,3519,produced,G=0.7,G=0.7,G=0.6,False,saved,train_probe,0.6588937072753906,0.771,0.4953149124145507,10,2.7782536682128907,10
gaussian_postrelu,4,9,3519,produced,G=0.7,G=0.7,G=0.6,False,saved,test_probe,0.7872762451171875,0.736,0.46864078216552735,10,2.683086499023438,10
gaussian_postrelu,4,9,3519,produced,G=0.7,G=0.7,G=0.6,False,recalibrated,train_probe,0.63043994140625,0.775,0.18114518280029293,10,0.8710536804199218,10
gaussian_postrelu,4,9,3519,produced,G=0.7,G=0.7,G=0.6,False,recalibrated,test_probe,0.7450202331542969,0.737,0.16571371154785153,10,0.8316365692138673,10
gaussian_postrelu,4,9,3519,final,G=0,G=0.7,G=0.6,True,saved,train_probe,3.4503331298828126,0.241,0.4094960510253907,10,3.0674438842773433,10
gaussian_postrelu,4,9,3519,final,G=0,G=0.7,G=0.6,True,saved,test_probe,3.483870361328125,0.245,0.3967392028808592,10,3.038517712402343,10
gaussian_postrelu,4,9,3519,final,G=0,G=0.7,G=0.6,True,recalibrated,train_probe,1.5729859008789062,0.439,0.08795156860351568,10,0.4129273681640625,10
gaussian_postrelu,4,9,3519,final,G=0,G=0.7,G=0.6,True,recalibrated,test_probe,1.6075555419921874,0.42,0.08685984802246101,10,0.4068787780761719,10
gaussian_postrelu,4,12,4692,produced,G=0.6,G=0.6,G=0.5,False,saved,train_probe,0.5225440673828124,0.817,0.5695107757568361,10,3.152009869384765,10
gaussian_postrelu,4,12,4692,produced,G=0.6,G=0.6,G=0.5,False,saved,test_probe,0.6840399169921875,0.765,0.5349952560424805,10,3.0153540283203126,10
gaussian_postrelu,4,12,4692,produced,G=0.6,G=0.6,G=0.5,False,recalibrated,train_probe,0.49932135009765627,0.824,0.21886770324707028,10,0.9643448562622071,10
gaussian_postrelu,4,12,4692,produced,G=0.6,G=0.6,G=0.5,False,recalibrated,test_probe,0.6711195983886719,0.775,0.18810262145996098,10,0.8868809783935546,10
gaussian_postrelu,4,12,4692,final,G=0,G=0.6,G=0.5,True,saved,train_probe,3.200923583984375,0.299,0.4279369506835936,10,3.031041809082031,10
gaussian_postrelu,4,12,4692,final,G=0,G=0.6,G=0.5,True,saved,test_probe,3.26462353515625,0.278,0.3977362609863283,10,2.946418731689453,10
gaussian_postrelu,4,12,4692,final,G=0,G=0.6,G=0.5,True,recalibrated,train_probe,1.3749830322265626,0.516,0.128836212158203,10,0.5423865020751953,10
gaussian_postrelu,4,12,4692,final,G=0,G=0.6,G=0.5,True,recalibrated,test_probe,1.4377897338867187,0.477,0.11997602233886721,10,0.5119839569091797,10
gaussian_postrelu,4,18,7038,produced,G=0.4,G=0.4,G=0.3,False,saved,train_probe,0.36939077758789063,0.865,0.6656238662719727,10,3.6865723083496094,10
gaussian_postrelu,4,18,7038,produced,G=0.4,G=0.4,G=0.3,False,saved,test_probe,0.6118854675292968,0.791,0.609493162536621,10,3.5035937255859375,10
gaussian_postrelu,4,18,7038,produced,G=0.4,G=0.4,G=0.3,False,recalibrated,train_probe,0.3626091766357422,0.874,0.2487453254699707,10,1.0909947036743164,10
gaussian_postrelu,4,18,7038,produced,G=0.4,G=0.4,G=0.3,False,recalibrated,test_probe,0.6017619323730469,0.795,0.2021684371948242,10,0.9593774490356445,10
gaussian_postrelu,4,18,7038,final,G=0,G=0.4,G=0.3,True,saved,train_probe,0.5839944458007813,0.798,0.6607493728637694,10,3.621856439208984,10
gaussian_postrelu,4,18,7038,final,G=0,G=0.4,G=0.3,True,saved,test_probe,0.8132868041992187,0.724,0.5904484344482422,10,3.4475544494628907,10
gaussian_postrelu,4,18,7038,final,G=0,G=0.4,G=0.3,True,recalibrated,train_probe,0.514257080078125,0.836,0.2459536331176758,10,1.007043537902832,10
gaussian_postrelu,4,18,7038,final,G=0,G=0.4,G=0.3,True,recalibrated,test_probe,0.706269775390625,0.758,0.20439326629638677,10,0.9008403778076172,10
gaussian_postrelu,4,21,8211,produced,G=0.3,G=0.3,G=0,False,saved,train_probe,0.34035789489746093,0.883,0.7283162185668945,10,3.7805882598876956,10
gaussian_postrelu,4,21,8211,produced,G=0.3,G=0.3,G=0,False,saved,test_probe,0.607103515625,0.783,0.652188397216797,10,3.5718209167480466,10
gaussian_postrelu,4,21,8211,produced,G=0.3,G=0.3,G=0,False,recalibrated,train_probe,0.33645965576171877,0.885,0.294951091003418,10,1.1829055541992188,10
gaussian_postrelu,4,21,8211,produced,G=0.3,G=0.3,G=0,False,recalibrated,test_probe,0.6001004028320313,0.789,0.23952019195556642,10,1.036594226074219,10
gaussian_postrelu,4,21,8211,final,G=0,G=0.3,G=0,True,saved,train_probe,0.3479236297607422,0.88,0.7265522872924804,10,3.776279629516602,10
gaussian_postrelu,4,21,8211,final,G=0,G=0.3,G=0,True,saved,test_probe,0.6166210327148437,0.781,0.6473583236694337,10,3.564640673828125,10
gaussian_postrelu,4,21,8211,final,G=0,G=0.3,G=0,True,recalibrated,train_probe,0.34297157287597657,0.885,0.29515891952514645,10,1.175258853149414,10
gaussian_postrelu,4,21,8211,final,G=0,G=0.3,G=0,True,recalibrated,test_probe,0.6059405517578125,0.785,0.23791772613525392,10,1.0271111968994142,10
gaussian_postrelu,4,30,11730,produced,G=0,G=0,-,True,saved,train_probe,0.26593392181396486,0.916,0.8144092391967772,10,4.17167618560791,10
gaussian_postrelu,4,30,11730,produced,G=0,G=0,-,True,saved,test_probe,0.5957620849609375,0.791,0.7228714904785157,10,3.9133124389648435,10
gaussian_postrelu,4,30,11730,produced,G=0,G=0,-,True,recalibrated,train_probe,0.26275741577148437,0.924,0.3351534454345703,10,1.3074611602783204,10
gaussian_postrelu,4,30,11730,produced,G=0,G=0,-,True,recalibrated,test_probe,0.5919629516601562,0.791,0.2624515747070313,10,1.1156814697265625,10
gaussian_postrelu,4,30,11730,final,G=0,G=0,-,True,saved,train_probe,0.26593392181396486,0.916,0.8144092391967772,10,4.17167618560791,10
gaussian_postrelu,4,30,11730,final,G=0,G=0,-,True,saved,test_probe,0.5957620849609375,0.791,0.7228714904785157,10,3.9133124389648435,10
gaussian_postrelu,4,30,11730,final,G=0,G=0,-,True,recalibrated,train_probe,0.26275741577148437,0.924,0.3351534454345703,10,1.3074611602783204,10
gaussian_postrelu,4,30,11730,final,G=0,G=0,-,True,recalibrated,test_probe,0.5919629516601562,0.791,0.2624515747070313,10,1.1156814697265625,10
resolution_max_b1_gaussian_conv,0,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,saved,train_probe,1.0500376281738282,0.627,0.24272705993652338,10,1.6957223052978516,10
resolution_max_b1_gaussian_conv,0,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,saved,test_probe,1.0933988647460937,0.614,0.2525673156738281,10,1.6925267974853515,10
resolution_max_b1_gaussian_conv,0,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,recalibrated,train_probe,1.0278698120117187,0.639,0.06138762512207041,10,0.3629682983398439,10
resolution_max_b1_gaussian_conv,0,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,recalibrated,test_probe,1.0760836181640625,0.616,0.06157730102539063,10,0.354952993774414,10
resolution_max_b1_gaussian_conv,0,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,saved,train_probe,4.1521884765625,0.12,0.3181840148925777,10,2.4639901123046872,10
resolution_max_b1_gaussian_conv,0,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,saved,test_probe,4.147191162109375,0.115,0.3081048278808593,10,2.435285766601562,10
resolution_max_b1_gaussian_conv,0,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,recalibrated,train_probe,1.854688720703125,0.318,0.026491223144531183,10,0.1454959289550781,10
resolution_max_b1_gaussian_conv,0,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,recalibrated,test_probe,1.8528329467773437,0.315,0.02841087951660166,10,0.1456604675292969,10
resolution_max_b1_gaussian_conv,0,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,saved,train_probe,0.7986588745117188,0.722,0.21911829223632803,10,1.5175681060791015,10
resolution_max_b1_gaussian_conv,0,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,saved,test_probe,0.8896516723632812,0.696,0.21526757049560546,10,1.4875476074218752,10
resolution_max_b1_gaussian_conv,0,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,recalibrated,train_probe,0.7823203125,0.718,0.05822062835693361,10,0.35682036895751956,10
resolution_max_b1_gaussian_conv,0,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,recalibrated,test_probe,0.8623814697265625,0.69,0.05199339447021485,10,0.33214010772705077,10
resolution_max_b1_gaussian_conv,0,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,saved,train_probe,3.630821044921875,0.196,0.14856944580078105,10,1.0635652404785154,10
resolution_max_b1_gaussian_conv,0,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,saved,test_probe,3.63327685546875,0.2,0.14415689086914057,10,1.048734442138672,10
resolution_max_b1_gaussian_conv,0,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,recalibrated,train_probe,1.7525302124023439,0.353,0.03678071289062486,10,0.2097755249023437,10
resolution_max_b1_gaussian_conv,0,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,recalibrated,test_probe,1.75435107421875,0.35,0.04103192138671872,10,0.21660961914062496,10
resolution_max_b1_gaussian_conv,0,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,saved,train_probe,0.67499560546875,0.764,0.2771745910644531,10,2.201880880737305,10
