policy,split,method_state,method,epoch,quantity,n_seeds,mean,sd,n_negative,n_positive,n_zero,seed0,seed1,seed2,seed3,seed4
saved,test_probe,produced,resolution_max_b1,6,S_eps0.1,5,-0.1114791775512695,0.05472812046680414,5,0,0,-0.03482932434082034,-0.1774988891601562,-0.08233224792480467,-0.138655207824707,-0.12408021850585935
saved,test_probe,produced,resolution_max_b1,6,S_eps0.25,5,-0.9387116821289064,0.3621324237909069,5,0,0,-0.7742432373046875,-1.4629761199951172,-0.49166871032714843,-1.0798109710693364,-0.8848593719482425
saved,test_probe,produced,resolution_max_b1,9,centre_ce,5,-0.04338952026367186,0.041258638307708435,5,0,0,-0.03945431518554687,-0.007323791503906274,-0.07431655883789068,-0.09533547973632805,-0.0005174560546874485
saved,test_probe,produced,resolution_max_b1,9,S_eps0.1,5,-0.07847516784667966,0.0564044432989673,4,1,0,0.0061562866210936595,-0.14497642364501948,-0.06087052001953111,-0.10615410308837889,-0.08653107910156249
saved,test_probe,produced,resolution_max_b1,9,S_eps0.25,5,-0.7526002532958985,0.32940813770909894,5,0,0,-0.6417509613037113,-1.2277065612792968,-0.3483351623535156,-0.8986890411376955,-0.6465195404052735
saved,test_probe,produced,resolution_max_b1,12,centre_ce,5,-0.050391400146484376,0.020360931478458497,5,0,0,-0.07878271484374999,-0.055705780029296825,-0.04868130493164069,-0.046826965332031234,-0.021960235595703148
saved,test_probe,produced,resolution_max_b1,12,S_eps0.1,5,-0.0968831637573242,0.07595271373591816,5,0,0,-0.013081106567382789,-0.20732671813964842,-0.05414102172851562,-0.13574086608886715,-0.07412610626220703
saved,test_probe,produced,resolution_max_b1,12,S_eps0.25,5,-0.8682248620605468,0.4771311858638939,5,0,0,-0.7655076629638673,-1.6430235015869141,-0.40025790710449227,-0.939269448852539,-0.5930657897949219
saved,test_probe,produced,resolution_max_b1,18,centre_ce,5,-0.11695537719726559,0.011458223355019252,5,0,0,-0.12898986816406244,-0.09833010864257807,-0.12041296386718747,-0.11564355468749998,-0.12140039062499997
saved,test_probe,produced,resolution_max_b1,18,S_eps0.1,5,-0.14953333587646483,0.07203706376878777,5,0,0,-0.08821977996826175,-0.25260731811523435,-0.07740205841064451,-0.18355543823242182,-0.14588208465576175
saved,test_probe,produced,resolution_max_b1,18,S_eps0.25,5,-0.9789744940185547,0.39137417404560665,5,0,0,-1.2466482421874998,-1.3177103118896492,-0.371728475952148,-1.1490330902099615,-0.8097523498535155
saved,test_probe,produced,resolution_max_b1,21,centre_ce,5,-0.1475330017089844,0.0149220420429794,5,0,0,-0.16409045410156253,-0.14247753906250005,-0.1344949645996094,-0.1627888183593751,-0.13381323242187493
saved,test_probe,produced,resolution_max_b1,21,S_eps0.1,5,-0.2021880276489258,0.07015072562589318,5,0,0,-0.13905496520996102,-0.27852066650390617,-0.11731088256835942,-0.2450651077270508,-0.23098851623535166
saved,test_probe,produced,resolution_max_b1,21,S_eps0.25,5,-1.25201623840332,0.35763558523972416,5,0,0,-1.516484512329101,-1.3518984130859364,-0.6275961395263674,-1.4451951812744142,-1.318906945800781
saved,test_probe,produced,resolution_max_b1,30,centre_ce,5,-0.1794965393066406,0.017051368498392786,5,0,0,-0.19829849243164066,-0.15423419189453125,-0.18071932983398442,-0.19094952392578124,-0.17328115844726555
saved,test_probe,produced,resolution_max_b1,30,S_eps0.1,5,-0.2496973303222656,0.07014971100731937,5,0,0,-0.18948535919189446,-0.2889531814575196,-0.16365319366455067,-0.3295537063598633,-0.2768412109375
saved,test_probe,produced,resolution_max_b1,30,S_eps0.25,5,-1.5024767523193354,0.45891303136113415,5,0,0,-1.71871545715332,-1.4599325134277343,-0.7589062011718744,-1.9856052978515617,-1.5892242919921866
saved,test_probe,produced,gaussian_postrelu,3,centre_ce,5,-0.07911098632812505,0.024237295146743335,5,0,0,-0.0751951904296877,-0.08290771484375004,-0.0842274169921875,-0.04283825683593756,-0.11038635253906248
saved,test_probe,produced,gaussian_postrelu,3,S_eps0.1,5,0.12631325683593758,0.04902529637503876,0,5,0,0.08331908569335955,0.1491051696777344,0.11605122680664073,0.08376736450195327,0.19932343749999995
saved,test_probe,produced,gaussian_postrelu,3,S_eps0.25,5,0.3535001892089844,0.45411128027948966,1,4,0,-0.443053448486328,0.4509662414550788,0.5178764892578123,0.694657061767578,0.5470546020507809
saved,test_probe,produced,gaussian_postrelu,6,centre_ce,5,-0.10873513793945315,0.026714336078036312,5,0,0,-0.08853799438476562,-0.11363208007812509,-0.074568603515625,-0.12947555541992195,-0.1374614562988281
saved,test_probe,produced,gaussian_postrelu,6,S_eps0.1,5,0.19554036041259776,0.02619708611544642,0,5,0,0.20168480529785163,0.17935121307373075,0.1960475723266603,0.1656712112426758,0.23494700012207032
saved,test_probe,produced,gaussian_postrelu,6,S_eps0.25,5,0.6997463342285153,0.25042341358872655,0,5,0,0.7171542144775387,0.49721566772461,1.1241822326660154,0.5607943847656243,0.5993851715087886
saved,test_probe,produced,gaussian_postrelu,9,centre_ce,5,-0.08921817626953121,0.018128568189047733,5,0,0,-0.08260974121093745,-0.09801629638671872,-0.07996493530273441,-0.11601937866210932,-0.06948052978515618
saved,test_probe,produced,gaussian_postrelu,9,S_eps0.1,5,0.18014058410644526,0.05097842122415882,0,5,0,0.20564034729003897,0.14108941650390616,0.11090749206542971,0.22129975738525387,0.22176590728759765
saved,test_probe,produced,gaussian_postrelu,9,S_eps0.25,5,0.6094679608154296,0.14829296327565566,0,5,0,0.6328858032226559,0.4710729431152343,0.7361286895751955,0.44214794616699216,0.7651044219970706
saved,test_probe,produced,gaussian_postrelu,12,centre_ce,5,-0.09067313842773439,0.039043090592686035,5,0,0,-0.1323110656738281,-0.111107421875,-0.06526440429687508,-0.10859374999999993,-0.03608905029296883
saved,test_probe,produced,gaussian_postrelu,12,S_eps0.1,5,0.20019781951904303,0.04385054434885054,0,5,0,0.20953040924072275,0.18337633056640623,0.13694232940673828,0.21534898681640624,0.25579104156494153
saved,test_probe,produced,gaussian_postrelu,12,S_eps0.25,5,0.5989045446777347,0.41435709302580875,0,5,0,1.1494632568359382,0.0830574279785159,0.7775823120117198,0.3149236480712885,0.669496078491211
saved,test_probe,produced,gaussian_postrelu,18,centre_ce,5,-0.12165374450683593,0.029621985209077762,5,0,0,-0.1229664001464843,-0.11782931518554685,-0.09973864746093752,-0.17071070861816406,-0.0970236511230469
saved,test_probe,produced,gaussian_postrelu,18,S_eps0.1,5,0.09834730438232425,0.1125710634145666,1,4,0,0.16409076232910152,-0.06816820983886707,0.03407112579345717,0.1598063858032227,0.20193645782470693
saved,test_probe,produced,gaussian_postrelu,18,S_eps0.25,5,-0.08403370178222644,0.4765008313792815,2,3,0,0.3284414611816411,-0.8772488220214849,0.03488156433105516,-0.1270024322509764,0.22075971984863285
saved,test_probe,produced,gaussian_postrelu,21,centre_ce,5,-0.14110968322753908,0.03811741746021727,5,0,0,-0.15038989257812496,-0.15277099609375,-0.10498925781250001,-0.19435960388183604,-0.10303866577148435
saved,test_probe,produced,gaussian_postrelu,21,S_eps0.1,5,0.025680224609375003,0.11572568960342301,2,3,0,0.10811920471191405,-0.14561351928710942,-0.02404013671875005,0.04320698242187504,0.14672859191894538
saved,test_probe,produced,gaussian_postrelu,21,S_eps0.25,5,-0.6127972399902345,0.4084137575642583,5,0,0,-0.16534983215332089,-1.203244494628906,-0.5110179626464846,-0.8236620697021486,-0.36071184082031227
saved,test_probe,produced,gaussian_postrelu,30,centre_ce,5,-0.16650578918457032,0.03107544138770781,5,0,0,-0.19667909240722659,-0.14951184082031255,-0.13840960693359383,-0.203653076171875,-0.14427532958984368
saved,test_probe,produced,gaussian_postrelu,30,S_eps0.1,5,-0.015708748779296844,0.1116045655342515,3,2,0,0.08073695831298833,-0.17277713012695306,-0.05236358184814449,-0.0369807662963868,0.10284077606201181
saved,test_probe,produced,gaussian_postrelu,30,S_eps0.25,5,-0.9592026507568358,0.5256782884609762,5,0,0,-0.28775177917480566,-1.5914164123535155,-0.755611474609375,-1.3838312255859364,-0.7774023620605464
saved,test_probe,produced,resolution_max_b1_gaussian_conv,3,centre_ce,5,-0.15655838623046875,0.016392548999137807,5,0,0,-0.15492095947265638,-0.16357196044921873,-0.17995422363281244,-0.1477272338867186,-0.13661755371093753
saved,test_probe,produced,resolution_max_b1_gaussian_conv,3,S_eps0.1,5,0.030520126953124997,0.03596400239416399,1,4,0,0.01858361816406262,0.0752160247802734,0.05463663635253904,0.022507583618163962,-0.018343228149414026
saved,test_probe,produced,resolution_max_b1_gaussian_conv,3,S_eps0.25,5,-0.22635751647949237,0.22084577047021214,4,1,0,-0.5081694000244141,0.05346774291992196,-0.07688099060058629,-0.3456625183105475,-0.25454241638183595
saved,test_probe,produced,resolution_max_b1_gaussian_conv,6,centre_ce,5,-0.13608076171875,0.026001022862931336,5,0,0,-0.09910159301757815,-0.12873721313476572,-0.16306445312499995,-0.15896972656250008,-0.13053082275390615
saved,test_probe,produced,resolution_max_b1_gaussian_conv,6,S_eps0.1,5,-0.03892015411376949,0.04097796635778448,4,1,0,0.0034742874145508307,-0.10410797271728503,-0.01431100006103514,-0.03422556304931634,-0.04543052215576179
saved,test_probe,produced,resolution_max_b1_gaussian_conv,6,S_eps0.25,5,-0.5390519146728515,0.22666190915595397,5,0,0,-0.5077102447509763,-0.9010099700927732,-0.2883265350341795,-0.560147576904297,-0.4380652465820316
saved,test_probe,produced,resolution_max_b1_gaussian_conv,9,centre_ce,5,-0.07330538330078121,0.04406179568817289,5,0,0,-0.05811041259765615,-0.046547882080078096,-0.11329937744140628,-0.1253604431152343,-0.023208801269531176
saved,test_probe,produced,resolution_max_b1_gaussian_conv,9,S_eps0.1,5,0.021163857421874994,0.026128594894583204,2,3,0,0.047873924255370987,-0.0002703903198241764,0.012723600769043109,0.04996476898193358,-0.004472616577148536
saved,test_probe,produced,resolution_max_b1_gaussian_conv,9,S_eps0.25,5,-0.09639678405761734,0.1694697871187971,3,2,0,-0.17125545043945412,-0.289498544311523,0.013182864379882808,-0.17121611938476589,0.13680332946777352
saved,test_probe,produced,resolution_max_b1_gaussian_conv,12,centre_ce,5,-0.09883245849609376,0.04001318527354671,5,0,0,-0.08458401489257816,-0.09713040161132813,-0.09132427978515623,-0.16472256469726565,-0.05640103149414066
saved,test_probe,produced,resolution_max_b1_gaussian_conv,12,S_eps0.1,5,-0.02624322540283197,0.05298882141661412,3,2,0,-0.01588130798339832,-0.11576717834472644,0.019438673400878848,0.005696475219726604,-0.02470278930664055
saved,test_probe,produced,resolution_max_b1_gaussian_conv,12,S_eps0.25,5,-0.42565930236816385,0.4608064014831092,3,2,0,-0.6924765502929686,-0.9963436523437497,0.050052905273437975,-0.5282696350097655,0.038740420532226594
saved,test_probe,produced,resolution_max_b1_gaussian_conv,18,centre_ce,5,-0.15194783020019528,0.014773859859662022,5,0,0,-0.17495535278320307,-0.13734967041015622,-0.14091777038574216,-0.15159698486328121,-0.15491937255859378
saved,test_probe,produced,resolution_max_b1_gaussian_conv,18,S_eps0.1,5,-0.10725532989501949,0.06648166747919287,5,0,0,-0.07352033996582036,-0.2249859588623046,-0.09391969146728513,-0.07371987762451165,-0.07013078155517577
saved,test_probe,produced,resolution_max_b1_gaussian_conv,18,S_eps0.25,5,-0.6994574121093752,0.4478863168573933,5,0,0,-1.0367557556152347,-1.2200913085937506,-0.2595086273193359,-0.7518741455078128,-0.22905722351074198
saved,test_probe,produced,resolution_max_b1_gaussian_conv,21,centre_ce,5,-0.18079621276855468,0.02400208495171429,5,0,0,-0.1931233062744141,-0.16422320556640624,-0.15442108154296874,-0.21499200439453126,-0.1772214660644531
saved,test_probe,produced,resolution_max_b1_gaussian_conv,21,S_eps0.1,5,-0.20906511352539064,0.06944103477557084,5,0,0,-0.17183326568603513,-0.33140686035156247,-0.16224497985839853,-0.18775947265625004,-0.1920809890747071
saved,test_probe,produced,resolution_max_b1_gaussian_conv,21,S_eps0.25,5,-1.3735679846191406,0.3237675151858689,5,0,0,-1.7295807861328125,-1.6608786041259762,-1.0681922668457031,-1.3772939514160156,-1.031894314575195
saved,test_probe,produced,resolution_max_b1_gaussian_conv,30,centre_ce,5,-0.2113630615234375,0.03110503128320613,5,0,0,-0.22971731567382814,-0.16475488281249995,-0.19441500854492189,-0.22886282348632814,-0.23906527709960934
saved,test_probe,produced,resolution_max_b1_gaussian_conv,30,S_eps0.1,5,-0.2749178555297851,0.05793874234318428,5,0,0,-0.22628343658447264,-0.3633339309692383,-0.22584883728027344,-0.29948622283935544,-0.25963684997558595
saved,test_probe,produced,resolution_max_b1_gaussian_conv,30,S_eps0.25,5,-1.7522384045410155,0.3913714469739069,5,0,0,-1.9478833465576177,-2.045407012939453,-1.240337420654296,-2.10005026550293,-1.42751397705078
saved,test_probe,final,resolution_max_b1,3,centre_ce,5,2.2723400390625,0.4776085824636518,0,5,0,1.9139617919921874,2.0560517578125,2.27503857421875,3.0938813476562497,2.0227667236328126
saved,test_probe,final,resolution_max_b1,3,S_eps0.1,5,-0.16982131896972644,0.05868125843118426,5,0,0,-0.20746336059570303,-0.23685792541503906,-0.09736303710937494,-0.18606737060546816,-0.12135490112304703
saved,test_probe,final,resolution_max_b1,3,S_eps0.25,5,-1.3649647814941406,0.4393253280914667,5,0,0,-1.8919819885253906,-1.5063891906738276,-0.8359821472167968,-1.599152996826172,-0.991317584228516
saved,test_probe,final,resolution_max_b1,6,centre_ce,5,3.0851126037597654,0.4654562827460174,0,5,0,3.1169391174316408,3.27560791015625,3.2511459350585934,3.493562561035156,2.2883074951171873
saved,test_probe,final,resolution_max_b1,6,S_eps0.1,5,-0.16980131561279282,0.09861418807140614,5,0,0,-0.12315830993652357,-0.33804354248046875,-0.1368630416870113,-0.16671828918456993,-0.08422339477539056
saved,test_probe,final,resolution_max_b1,6,S_eps0.25,5,-1.405162941894531,0.6183417798730608,5,0,0,-1.3417908172607422,-2.309272277832031,-0.7990761779785154,-1.6834921936035157,-0.8921832427978516
saved,test_probe,final,resolution_max_b1,9,centre_ce,5,2.531668603515625,0.5704804779360083,0,5,0,2.0068116149902346,3.102877868652344,2.927971221923828,2.7820452880859374,1.8386370239257814
saved,test_probe,final,resolution_max_b1,9,S_eps0.1,5,-0.10935435333251968,0.08586499240328967,5,0,0,-0.09008935089111361,-0.2443691101074221,-0.08525378265380851,-0.11880380096435553,-0.008255722045898584
saved,test_probe,final,resolution_max_b1,9,S_eps0.25,5,-1.3171259967041018,0.6270939482832307,5,0,0,-1.3208004638671882,-2.225865386962891,-0.797377163696289,-1.5679705963134765,-0.6736163726806643
saved,test_probe,final,resolution_max_b1,12,centre_ce,5,2.8245689819335937,0.5741807452666271,0,5,0,2.195409393310547,3.1841688842773435,3.5058543090820313,2.968471466064453,2.2689408569335936
saved,test_probe,final,resolution_max_b1,12,S_eps0.1,5,-0.09505378448486318,0.11450762249483917,4,1,0,-0.015971072387695295,-0.28446223754882805,-0.06784949493408193,-0.10882697143554679,0.0018408538818361353
saved,test_probe,final,resolution_max_b1,12,S_eps0.25,5,-1.3778477038574217,0.7281535530604155,5,0,0,-1.0789435668945315,-2.5723215820312495,-0.9332642700195308,-1.5431038970947266,-0.7616052032470702
saved,test_probe,final,resolution_max_b1,18,centre_ce,5,-0.11695537719726559,0.011458223355019252,5,0,0,-0.12898986816406244,-0.09833010864257807,-0.12041296386718747,-0.11564355468749998,-0.12140039062499997
saved,test_probe,final,resolution_max_b1,18,S_eps0.1,5,-0.14953333587646483,0.07203706376878777,5,0,0,-0.08821977996826175,-0.25260731811523435,-0.07740205841064451,-0.18355543823242182,-0.14588208465576175
saved,test_probe,final,resolution_max_b1,18,S_eps0.25,5,-0.9789744940185547,0.39137417404560665,5,0,0,-1.2466482421874998,-1.3177103118896492,-0.371728475952148,-1.1490330902099615,-0.8097523498535155
saved,test_probe,final,resolution_max_b1,21,centre_ce,5,-0.1475330017089844,0.0149220420429794,5,0,0,-0.16409045410156253,-0.14247753906250005,-0.1344949645996094,-0.1627888183593751,-0.13381323242187493
saved,test_probe,final,resolution_max_b1,21,S_eps0.1,5,-0.2021880276489258,0.07015072562589318,5,0,0,-0.13905496520996102,-0.27852066650390617,-0.11731088256835942,-0.2450651077270508,-0.23098851623535166
saved,test_probe,final,resolution_max_b1,21,S_eps0.25,5,-1.25201623840332,0.35763558523972416,5,0,0,-1.516484512329101,-1.3518984130859364,-0.6275961395263674,-1.4451951812744142,-1.318906945800781
saved,test_probe,final,resolution_max_b1,30,centre_ce,5,-0.1794965393066406,0.017051368498392786,5,0,0,-0.19829849243164066,-0.15423419189453125,-0.18071932983398442,-0.19094952392578124,-0.17328115844726555
saved,test_probe,final,resolution_max_b1,30,S_eps0.1,5,-0.2496973303222656,0.07014971100731937,5,0,0,-0.18948535919189446,-0.2889531814575196,-0.16365319366455067,-0.3295537063598633,-0.2768412109375
saved,test_probe,final,resolution_max_b1,30,S_eps0.25,5,-1.5024767523193354,0.45891303136113415,5,0,0,-1.71871545715332,-1.4599325134277343,-0.7589062011718744,-1.9856052978515617,-1.5892242919921866
saved,test_probe,final,gaussian_postrelu,3,centre_ce,5,3.8082118652343744,1.6665306711909609,0,5,0,3.6191982421874997,2.2771260986328126,3.607804809570313,6.6184667968749995,2.91846337890625
saved,test_probe,final,gaussian_postrelu,3,S_eps0.1,5,0.2646986810302734,0.21469920927172573,1,4,0,0.16584290161132842,-0.02431997375488304,0.5147992797851564,0.43115001220703086,0.23602118530273433
saved,test_probe,final,gaussian_postrelu,3,S_eps0.25,5,1.880739001464844,1.34796902662238,0,5,0,0.9512278991699223,0.23909354858398446,3.2968551696777344,3.1782061218261712,1.738312268066406
saved,test_probe,final,gaussian_postrelu,6,centre_ce,5,4.794871002197264,1.8981214418657413,0,5,0,5.320679595947266,3.883696899414062,7.523116638183593,4.871805725097656,2.37505615234375
saved,test_probe,final,gaussian_postrelu,6,S_eps0.1,5,0.2715383621215823,0.23366068662796471,1,4,0,0.30600831604003853,-0.03142952270507765,0.6120515335083019,0.29413633728027366,0.17692514648437518
saved,test_probe,final,gaussian_postrelu,6,S_eps0.25,5,1.8473359204101567,1.421742427339292,0,5,0,1.8334783660888672,0.04330355224609406,3.9854192687988297,2.0097442321777343,1.3647341827392572
saved,test_probe,final,gaussian_postrelu,9,centre_ce,5,3.2882280761718747,1.0406637215132228,0,5,0,3.212043182373047,4.224281311035156,4.412186798095703,1.9655155029296876,2.6271135864257813
saved,test_probe,final,gaussian_postrelu,9,S_eps0.1,5,0.1820570370483398,0.19985718598806185,1,4,0,0.2641421005249023,-0.12115556030273467,0.42698338165283234,0.19045093536376956,0.14986432800292948
saved,test_probe,final,gaussian_postrelu,9,S_eps0.25,5,1.1444889544677732,1.1280356816457127,1,4,0,1.1051431884765628,-0.3471214904785156,2.831328842163085,1.0125585968017572,1.1205356353759757
saved,test_probe,final,gaussian_postrelu,12,centre_ce,5,2.2779181030273437,0.46830180752715833,0,5,0,2.484333099365234,2.671057312011719,2.186837097167969,1.502868438720703,2.5444945678710935
saved,test_probe,final,gaussian_postrelu,12,S_eps0.1,5,0.1321373434448244,0.14060748195982775,1,4,0,0.3239351470947268,-0.042367596435546606,0.20662042694091792,0.05396669311523461,0.11853204650878929
saved,test_probe,final,gaussian_postrelu,12,S_eps0.25,5,0.5762298986816405,0.8932770066573363,1,4,0,1.4061673583984375,-0.699485754394531,1.4139016052246092,0.1600055023193354,0.6005607818603513
saved,test_probe,final,gaussian_postrelu,18,centre_ce,5,0.10085714721679687,0.05991894033043473,0,5,0,0.09621472167968748,0.19527325439453125,0.07724114990234376,0.031178924560546828,0.10437768554687499
saved,test_probe,final,gaussian_postrelu,18,S_eps0.1,5,0.09970541809082037,0.09299550647677213,1,4,0,0.18288306121826176,-0.03952611541748041,0.06377103729248046,0.1085073776245119,0.18289172973632817
saved,test_probe,final,gaussian_postrelu,18,S_eps0.25,5,-0.20276586853027342,0.45430642228812934,3,2,0,0.1220952545166023,-0.9241575561523439,-0.009122817993163945,-0.3673646667480477,0.16472044372558603
saved,test_probe,final,gaussian_postrelu,21,centre_ce,5,-0.13460698242187502,0.039353489833581064,5,0,0,-0.14903051757812502,-0.14068280029296876,-0.09990084838867186,-0.18989959716796878,-0.09352114868164063
saved,test_probe,final,gaussian_postrelu,21,S_eps0.1,5,0.024092067871093737,0.11458793488980924,2,3,0,0.10867819061279282,-0.14678360748291008,-0.021610107421875024,0.03827734527587889,0.14189851837158207
saved,test_probe,final,gaussian_postrelu,21,S_eps0.25,5,-0.6272607086181637,0.41077823161129945,5,0,0,-0.18522019958496072,-1.2197519897460936,-0.5154282348632808,-0.84801103515625,-0.36789208374023374
saved,test_probe,final,gaussian_postrelu,30,centre_ce,5,-0.16650578918457032,0.03107544138770781,5,0,0,-0.19667909240722659,-0.14951184082031255,-0.13840960693359383,-0.203653076171875,-0.14427532958984368
saved,test_probe,final,gaussian_postrelu,30,S_eps0.1,5,-0.015708748779296844,0.1116045655342515,3,2,0,0.08073695831298833,-0.17277713012695306,-0.05236358184814449,-0.0369807662963868,0.10284077606201181
saved,test_probe,final,gaussian_postrelu,30,S_eps0.25,5,-0.9592026507568358,0.5256782884609762,5,0,0,-0.28775177917480566,-1.5914164123535155,-0.755611474609375,-1.3838312255859364,-0.7774023620605464
saved,test_probe,final,resolution_max_b1_gaussian_conv,3,centre_ce,5,2.8558523193359378,0.38000998214246545,0,5,0,2.898871337890625,3.0592299804687504,3.163038940429688,2.9577600097656247,2.200361328125
saved,test_probe,final,resolution_max_b1_gaussian_conv,3,S_eps0.1,5,0.08682454895019517,0.06808514996191466,1,4,0,0.0741211303710938,-0.003948202514648835,0.18683568725585895,0.09671336059570335,0.0804007690429687
saved,test_probe,final,resolution_max_b1_gaussian_conv,3,S_eps0.25,5,0.528319797363281,0.4567119966196245,0,5,0,0.2345895690917965,0.016288763427734665,1.2052862121582026,0.6909836486816405,0.4944507934570308
saved,test_probe,final,resolution_max_b1_gaussian_conv,6,centre_ce,5,2.5752528869628906,0.17118925669870985,0,5,0,2.6445235900878905,2.81563671875,2.528073425292969,2.538798645019531,2.3492320556640625
saved,test_probe,final,resolution_max_b1_gaussian_conv,6,S_eps0.1,5,-0.08870444183349604,0.082671480318054,5,0,0,-0.06763639221191406,-0.22198507690429692,-0.014310673522949263,-0.10774987487792942,-0.03184019165039051
saved,test_probe,final,resolution_max_b1_gaussian_conv,6,S_eps0.25,5,-0.8048012268066408,0.5987751247571723,5,0,0,-0.9465234100341795,-1.6938297973632814,-0.12026922607421908,-0.8498109130859377,-0.41357278747558635
saved,test_probe,final,resolution_max_b1_gaussian_conv,9,centre_ce,5,3.27445537109375,0.6065340833469526,0,5,0,3.7519856872558597,4.055712951660156,3.1066897277832033,2.799035888671875,2.6588526000976564
saved,test_probe,final,resolution_max_b1_gaussian_conv,9,S_eps0.1,5,0.10262754974365229,0.11514140424905028,1,4,0,0.12809232025146447,-0.04549030761718731,0.1981345108032227,0.013846369934081837,0.21855485534667973
saved,test_probe,final,resolution_max_b1_gaussian_conv,9,S_eps0.25,5,0.3428546575927733,0.7756327160061984,2,3,0,0.2852808471679684,-0.599199224853515,0.8877492645263669,-0.1765528472900395,1.3169952484130856
saved,test_probe,final,resolution_max_b1_gaussian_conv,12,centre_ce,5,2.5796837524414067,0.43485685270201935,0,5,0,2.3378997497558593,2.1780667114257817,3.0875496215820313,3.014557281494141,2.2803453979492185
saved,test_probe,final,resolution_max_b1_gaussian_conv,12,S_eps0.1,5,-0.010826457824706953,0.13160072176447254,3,2,0,-0.13572290344238275,-0.09338552246093768,0.12097906341552755,-0.08838283691406248,0.1423799102783206
saved,test_probe,final,resolution_max_b1_gaussian_conv,12,S_eps0.25,5,-0.7783755480957031,0.8404199658070121,3,2,0,-1.4363020324707032,-1.569184039306641,0.06917140502929797,-1.1365410491943362,0.18097797546386696
saved,test_probe,final,resolution_max_b1_gaussian_conv,18,centre_ce,5,0.09381937866210939,0.05271092648792191,0,5,0,0.16360644531250002,0.09426065063476563,0.1256687927246094,0.0458642272949219,0.03969677734374999
saved,test_probe,final,resolution_max_b1_gaussian_conv,18,S_eps0.1,5,-0.014272546691894506,0.05849352155027742,3,2,0,0.008618515014648442,-0.09876795501708979,0.06076062622070311,-0.03328227996826161,-0.008691639709472676
saved,test_probe,final,resolution_max_b1_gaussian_conv,18,S_eps0.25,5,-0.2978125518798829,0.5852442828680479,3,2,0,-0.6884750885009767,-0.8120575195312507,0.39253424377441437,-0.6666527343750004,0.2855883392333989
saved,test_probe,final,resolution_max_b1_gaussian_conv,21,centre_ce,5,-0.17759566650390626,0.024441312129449274,5,0,0,-0.1905041809082031,-0.1635348205566407,-0.14776724243164063,-0.21119039916992188,-0.17498168945312498
saved,test_probe,final,resolution_max_b1_gaussian_conv,21,S_eps0.1,5,-0.20750956848144536,0.06960413475465871,5,0,0,-0.1731840591430665,-0.3292167205810546,-0.154694613647461,-0.1910083450317383,-0.18944410400390632
saved,test_probe,final,resolution_max_b1_gaussian_conv,21,S_eps0.25,5,-1.3609942962646482,0.34038880435599733,5,0,0,-1.7311029205322273,-1.6534165557861318,-1.0263359619140626,-1.3909917419433593,-1.00312430114746
saved,test_probe,final,resolution_max_b1_gaussian_conv,30,centre_ce,5,-0.2113630615234375,0.03110503128320613,5,0,0,-0.22971731567382814,-0.16475488281249995,-0.19441500854492189,-0.22886282348632814,-0.23906527709960934
saved,test_probe,final,resolution_max_b1_gaussian_conv,30,S_eps0.1,5,-0.2749178555297851,0.05793874234318428,5,0,0,-0.22628343658447264,-0.3633339309692383,-0.22584883728027344,-0.29948622283935544,-0.25963684997558595
saved,test_probe,final,resolution_max_b1_gaussian_conv,30,S_eps0.25,5,-1.7522384045410155,0.3913714469739069,5,0,0,-1.9478833465576177,-2.045407012939453,-1.240337420654296,-2.10005026550293,-1.42751397705078
recalibrated,train_probe,produced,resolution_max_b1,3,centre_ce,5,-0.08651982421874997,0.02499626952313104,5,0,0,-0.0867303466796876,-0.0720724487304687,-0.11989007568359367,-0.05466113281249996,-0.09924511718749995
recalibrated,train_probe,produced,resolution_max_b1,3,S_eps0.1,5,-0.009198342895507841,0.01185474398960402,4,1,0,-0.0030080841064452427,-0.023719668579101634,0.005996423339843668,-0.007221148681640657,-0.01803923645019534
recalibrated,train_probe,produced,resolution_max_b1,3,S_eps0.25,5,-0.0649094812011719,0.03222660788751348,5,0,0,-0.06274641418457028,-0.11287881164550795,-0.024206628417968723,-0.052904287719726606,-0.07181126403808596
recalibrated,train_probe,produced,resolution_max_b1,6,centre_ce,5,-0.07316151733398439,0.03439231361305394,5,0,0,-0.07251721191406257,-0.08925317382812503,-0.12211312866210933,-0.04198550415039071,-0.03993856811523433
recalibrated,train_probe,produced,resolution_max_b1,6,S_eps0.1,5,-0.008253993530273424,0.010446764229026927,4,1,0,-0.0021058670043944197,-0.02541849975585936,0.0018689285278319506,-0.008596920776367104,-0.007017608642578187
recalibrated,train_probe,produced,resolution_max_b1,6,S_eps0.25,5,-0.06224436737060539,0.04554856136700352,5,0,0,-0.04691128540039036,-0.13484053497314447,-0.010099392700195275,-0.06521626586914059,-0.05415435791015627
recalibrated,train_probe,produced,resolution_max_b1,9,centre_ce,5,-0.015962683105468733,0.027378130906474337,3,2,0,-0.04450888061523428,0.007451599121093722,-0.046871459960937445,0.0059509887695312624,-0.0018356628417969256
recalibrated,train_probe,produced,resolution_max_b1,9,S_eps0.1,5,-0.006169200134277355,0.010588900653896461,4,1,0,-0.00046420440673837493,-0.024278408813476565,-0.0015527328491211217,-0.006539866638183595,0.0019892120361328786
