problem,method,seed,source_probe,source_policy,coords,vector,eval_policy,t,train_probe_ce,test_probe_ce,train_probe_acc,test_probe_acc
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,-0.2,227462.464,227603.904,0.1,0.1
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,-0.1,3019.868,3020.67975,0.1,0.1
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,-0.05,217.4980625,217.5468671875,0.1,0.1
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,-0.02,29.300572265625,29.4824111328125,0.1,0.1
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,-0.01,4.704474365234375,4.96983154296875,0.313,0.286
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,-0.005,0.5555585327148438,0.710834228515625,0.8,0.746
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,-0.002,0.31365074157714845,0.5191356201171875,0.898,0.817
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,-0.001,0.30597872924804687,0.5266153259277344,0.905,0.815
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,-0.0005,0.30569598388671876,0.5303067626953125,0.904,0.817
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.0,0.30663037109375,0.5324288635253906,0.905,0.817
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.0005,0.30851600646972654,0.5330208129882813,0.905,0.817
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.001,0.31140095520019534,0.532634765625,0.901,0.82
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.002,0.32267181396484373,0.5313665618896485,0.894,0.821
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.005,0.5307576904296875,0.6906082763671875,0.829,0.755
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.01,3.810425537109375,4.12650634765625,0.334,0.307
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.02,25.217390625,25.53303515625,0.1,0.1
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.05,184.64715625,184.875921875,0.1,0.1
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.1,1797.123375,1794.2081875,0.1,0.1
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.2,60971.416,60750.97,0.1,0.1
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.35,4440073.472,4417549.056,0.1,0.1
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,saved,0.5,186465091.584,185118318.592,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.5,2104498742886.4,2127222542434.304,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.35,11145499901.952,11251294404.608,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.2,12432159.232,12515335.168,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.1,43061.492,43171.284,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.05,1432.636125,1433.354,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.02,81.53748046875,81.4166328125,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.01,24.4912314453125,24.3708310546875,0.143,0.138
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.005,10.85612109375,10.969671875,0.195,0.187
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.002,3.128630126953125,3.413279296875,0.464,0.435
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.001,1.0751248779296876,1.367184326171875,0.688,0.636
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,-0.0005,0.4926612854003906,0.7603450317382813,0.827,0.746
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.0,0.30663037109375,0.5324288635253906,0.905,0.817
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.0005,0.47080076599121096,0.6718228759765625,0.838,0.778
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.001,0.9964483032226562,1.2151073608398437,0.709,0.663
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.002,2.958494140625,3.1808681640625,0.521,0.501
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.005,10.86156787109375,11.12275732421875,0.224,0.212
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.01,26.7188193359375,26.8975048828125,0.103,0.101
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.02,76.885578125,76.8379140625,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.05,784.32509375,780.1514375,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.1,20607.329,20374.689,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.2,4770726.144,4685396.48,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.35,3097230835.712,3026054938.624,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,saved,0.5,482659331473.408,470339905650.688,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.5,672015514075.136,660159089082.368,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.35,4930395701.248,4861409624.064,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.2,8028163.584,7966126.08,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.1,27580.906,27508.429,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.05,865.2555625,864.4685,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.02,75.105140625,75.16384765625,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.01,23.5900234375,23.753142578125,0.11,0.107
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.005,8.237489013671874,8.399755859375,0.304,0.288
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.002,2.289958984375,2.559796875,0.546,0.529
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.001,0.8469802856445312,1.1159950561523437,0.725,0.681
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,-0.0005,0.4422531433105469,0.6949396362304687,0.846,0.769
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.0,0.30663037109375,0.5324288635253906,0.905,0.817
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.0005,0.43462109375,0.6607459106445313,0.839,0.789
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.001,0.9269015808105469,1.2002319946289062,0.71,0.645
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.002,3.4650140380859376,3.819404541015625,0.4,0.357
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.005,16.38863916015625,16.66851708984375,0.181,0.171
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.01,40.63274609375,40.7841328125,0.111,0.109
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.02,110.45199609375,110.0485390625,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.05,1101.6581875,1098.4263125,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.1,28941.474,28842.758,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.2,6480325.376,6445968.384,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.35,3777090420.736,3751404240.896,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,saved,0.5,512732776366.08,508886247276.544,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.5,1789851074.56,1778871500.8,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.35,37414133.76,37310171.136,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.2,280801.952,280981.888,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.1,3420.38225,3422.387875,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.05,225.599828125,225.6829296875,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.02,30.242064453125,30.434408203125,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.01,4.854065185546875,5.129959228515625,0.308,0.279
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.005,0.5627498474121094,0.7180856018066406,0.795,0.749
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.002,0.3139513397216797,0.519354736328125,0.898,0.818
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.001,0.3060457763671875,0.5266792907714843,0.906,0.815
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,-0.0005,0.3057080078125,0.5303503265380859,0.903,0.817
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.0,0.30663037109375,0.5324288635253906,0.905,0.817
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.0005,0.3085264129638672,0.5329717712402344,0.905,0.817
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.001,0.3114089202880859,0.5325289306640625,0.9,0.819
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.002,0.3228848266601563,0.5311333312988281,0.897,0.821
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.005,0.5364596252441406,0.6934919738769532,0.825,0.753
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.01,3.929598388671875,4.23806591796875,0.326,0.304
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.02,25.857275390625,26.155490234375,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.05,195.1696015625,195.4562265625,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.1,2022.74825,2018.9030625,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.2,74499.54,74206.696,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.35,5771967.488,5733947.136,0.1,0.1
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,saved,0.5,259183083.52,256611573.76,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.5,280025936953.344,273521192206.336,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.35,2080244891.648,2037471248.384,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.2,3976693.248,3913396.736,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.1,19465.996,19281.383,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.05,731.342875,728.261,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.02,70.445796875,70.46012890625,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.01,25.302431640625,25.49759765625,0.113,0.109
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.005,10.53669384765625,10.81089599609375,0.252,0.252
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.002,2.941104248046875,3.169170654296875,0.53,0.511
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.001,1.0144945068359374,1.232126953125,0.706,0.667
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.0005,0.4822969207763672,0.6816243286132813,0.838,0.773
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.0,0.30662591552734375,0.5280258178710937,0.903,0.819
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.0005,0.48344287109375,0.7480724182128906,0.835,0.747
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.001,1.0772496948242187,1.3689364013671874,0.682,0.632
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.002,3.2304725341796874,3.519421875,0.449,0.431
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.005,11.31230419921875,11.4165810546875,0.196,0.185
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.01,25.0701845703125,24.930830078125,0.156,0.157
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.02,79.6633984375,79.31862890625,0.121,0.122
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.05,1487.7885,1487.784875,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.1,41227.57,41283.308,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.2,9345622.016,9385959.424,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.35,6708790034.432,6754152218.624,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.5,1104504393039.872,1112984269094.912,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.5,3234499919.872,3202279931.904,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.35,60488456.192,60167311.36,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.2,398688.0,398885.872,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.1,4999.473,5007.2335,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.05,281.3188125,281.626078125,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.02,29.6894033203125,29.9785283203125,0.114,0.11
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.01,4.935271484375,5.243963134765625,0.309,0.289
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.005,0.539623764038086,0.7037987670898438,0.812,0.75
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.002,0.3135748596191406,0.5162248687744141,0.897,0.817
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.001,0.3060029754638672,0.5225313110351563,0.904,0.819
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.0005,0.3056184844970703,0.5258502197265625,0.901,0.818
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.0,0.30662591552734375,0.5280258178710937,0.903,0.819
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.0005,0.3085465393066406,0.5289115600585937,0.906,0.819
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.001,0.3114585418701172,0.5290748748779297,0.904,0.816
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.002,0.3222239990234375,0.5291120910644531,0.897,0.817
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.005,0.4777355194091797,0.643014892578125,0.837,0.778
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.01,2.3502711181640623,2.58779052734375,0.457,0.406
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.02,14.02003515625,14.34201025390625,0.115,0.105
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.05,80.31720703125,80.4886796875,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.1,517.63428125,516.6798125,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.2,12659.318,12605.266,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.35,761173.76,755803.744,0.1,0.1
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,centre_frozen,0.5,28911804.416,28578134.016,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.5,472584781037.568,460881313923.072,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.35,3156360036.352,3085484556.288,0.098,0.096
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.2,5086985.216,4995488.256,0.101,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.1,21483.789,21245.353,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.05,795.16121875,791.4069375,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.02,73.403453125,73.38195703125,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.01,25.60287109375,25.762587890625,0.134,0.125
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.005,10.830408203125,11.104455078125,0.242,0.245
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.002,3.0277236328125,3.264464111328125,0.519,0.497
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.001,1.0306239624023437,1.2510248413085938,0.703,0.656
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,-0.0005,0.48434440612792967,0.6835266418457031,0.836,0.773
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.0,0.30662591552734375,0.5280258178710937,0.903,0.819
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.0005,0.4839763031005859,0.7505006408691406,0.835,0.744
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.001,1.0747084350585938,1.3712990112304688,0.685,0.631
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.002,3.2201201171875,3.52197900390625,0.445,0.425
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.005,11.405224609375,11.53643798828125,0.189,0.182
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.01,26.035990234375,25.92866015625,0.131,0.123
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.02,86.326734375,86.16344140625,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.05,1465.7033125,1466.3693125,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.1,44437.736,44539.746,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.2,12854927.872,12935595.52,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.35,11295870418.944,11395429040.128,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,centre_frozen,0.5,2036785362239.488,2057320271970.304,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top2,centre_frozen,-0.5,769584957227.008,763213910114.304,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top2,centre_frozen,-0.35,5619457196.032,5576502542.336,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top2,centre_frozen,-0.2,9111862.784,9057193.984,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top2,centre_frozen,-0.1,37609.052,37473.42,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top2,centre_frozen,-0.05,1326.0355625,1321.7,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top2,centre_frozen,-0.02,118.2829296875,117.665109375,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top2,centre_frozen,-0.01,42.14313671875,42.20246875,0.1,0.1
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top2,centre_frozen,-0.005,16.767189453125,17.0234580078125,0.168,0.154
