method,seed,a,b,bn_policy,train_probe_ce,test_probe_ce,train_probe_acc,test_probe_acc,source,train_probe_ce_centred,test_probe_ce_centred
resolution_max_b1_gaussian_conv,0,0.075,-0.1,pointwise,0.46070269775390627,0.6263627319335937,0.834,0.784,v2:surface__combined__seed0__g41,0.15407678222656251,0.0983369140625
resolution_max_b1_gaussian_conv,0,0.075,-0.1,centre_frozen,0.6251513671875,0.7819992370605469,0.763,0.747,geometry_final:cfgrid__combined__seed0.jsonl,0.3185254516601562,0.25397341918945315
resolution_max_b1_gaussian_conv,0,0.075,-0.075,pointwise,0.4185657043457031,0.59740771484375,0.853,0.794,v2:surface__combined__seed0__g41,0.11193978881835936,0.06938189697265629
resolution_max_b1_gaussian_conv,0,0.075,-0.075,centre_frozen,0.5322091674804688,0.6989253234863281,0.798,0.776,geometry_final:cfgrid__combined__seed0.jsonl,0.225583251953125,0.17089950561523437
resolution_max_b1_gaussian_conv,0,0.075,-0.05,pointwise,0.38798019409179685,0.5783207702636719,0.861,0.8,v2:surface__combined__seed0__g41,0.0813542785644531,0.050294952392578196
resolution_max_b1_gaussian_conv,0,0.075,-0.05,centre_frozen,0.47105731201171874,0.647252685546875,0.827,0.785,geometry_final:cfgrid__combined__seed0.jsonl,0.164431396484375,0.11922686767578128
resolution_max_b1_gaussian_conv,0,0.075,-0.025,pointwise,0.3688888854980469,0.5690780029296875,0.867,0.798,v2:surface__combined__seed0__g41,0.06226296997070313,0.04105218505859376
resolution_max_b1_gaussian_conv,0,0.075,-0.025,centre_frozen,0.4399552307128906,0.6276312255859375,0.841,0.794,geometry_final:cfgrid__combined__seed0.jsonl,0.13332931518554686,0.09960540771484383
resolution_max_b1_gaussian_conv,0,0.075,0.0,pointwise,0.36108294677734376,0.5693607177734376,0.871,0.802,v2:surface__combined__seed0__g41,0.05445703125000001,0.04133489990234385
resolution_max_b1_gaussian_conv,0,0.075,0.0,centre_frozen,0.43862725830078125,0.6400730285644531,0.844,0.797,geometry_final:cfgrid__combined__seed0.jsonl,0.1320013427734375,0.11204721069335943
resolution_max_b1_gaussian_conv,0,0.075,0.025,pointwise,0.3630390167236328,0.5774239807128906,0.871,0.8,v2:surface__combined__seed0__g41,0.05641310119628906,0.04939816284179688
resolution_max_b1_gaussian_conv,0,0.075,0.025,centre_frozen,0.471990478515625,0.686199462890625,0.834,0.783,geometry_final:cfgrid__combined__seed0.jsonl,0.16536456298828123,0.15817364501953124
resolution_max_b1_gaussian_conv,0,0.075,0.05,pointwise,0.3750921630859375,0.5927501831054688,0.868,0.798,v2:surface__combined__seed0__g41,0.06846624755859376,0.06472436523437508
resolution_max_b1_gaussian_conv,0,0.075,0.05,centre_frozen,0.5471969604492187,0.7705992431640625,0.805,0.758,geometry_final:cfgrid__combined__seed0.jsonl,0.24057104492187498,0.24257342529296877
resolution_max_b1_gaussian_conv,0,0.075,0.075,pointwise,0.3983468017578125,0.612858154296875,0.86,0.79,v2:surface__combined__seed0__g41,0.09172088623046876,0.08483233642578125
resolution_max_b1_gaussian_conv,0,0.075,0.075,centre_frozen,0.6801430358886719,0.9138438415527343,0.75,0.696,geometry_final:cfgrid__combined__seed0.jsonl,0.3735171203613281,0.38581802368164064
resolution_max_b1_gaussian_conv,0,0.075,0.1,pointwise,0.4309195861816406,0.6412104797363282,0.844,0.79,v2:surface__combined__seed0__g41,0.12429367065429686,0.11318466186523446
resolution_max_b1_gaussian_conv,0,0.075,0.1,centre_frozen,0.8913888549804687,1.13741845703125,0.696,0.651,geometry_final:cfgrid__combined__seed0.jsonl,0.584762939453125,0.6093926391601563
resolution_max_b1_gaussian_conv,0,0.075,0.125,pointwise,0.47056697082519533,0.6788507080078126,0.832,0.775,v2:surface__combined__seed0__g41,0.16394105529785158,0.15082489013671885
resolution_max_b1_gaussian_conv,0,0.075,0.125,centre_frozen,1.205517822265625,1.4694859008789063,0.621,0.559,geometry_final:cfgrid__combined__seed0.jsonl,0.8988919067382813,0.9414600830078126
resolution_max_b1_gaussian_conv,0,0.075,0.15,pointwise,0.5222572631835938,0.7247365112304688,0.803,0.759,v2:surface__combined__seed0__g41,0.21563134765625003,0.19671069335937508
resolution_max_b1_gaussian_conv,0,0.075,0.15,centre_frozen,1.6535452270507813,1.938324462890625,0.526,0.474,geometry_final:cfgrid__combined__seed0.jsonl,1.3469193115234375,1.4102986450195314
resolution_max_b1_gaussian_conv,0,0.075,0.175,pointwise,0.5851289672851563,0.7795125732421875,0.789,0.734,v2:surface__combined__seed0__g41,0.27850305175781254,0.2514867553710938
resolution_max_b1_gaussian_conv,0,0.075,0.175,centre_frozen,2.2609486083984374,2.5521171875,0.429,0.396,geometry_final:cfgrid__combined__seed0.jsonl,1.9543226928710937,2.0240913696289065
resolution_max_b1_gaussian_conv,0,0.075,0.2,pointwise,0.6589265441894532,0.8431316223144532,0.759,0.717,v2:surface__combined__seed0__g41,0.3523006286621094,0.31510580444335945
resolution_max_b1_gaussian_conv,0,0.075,0.2,centre_frozen,3.0384439697265626,3.3107347412109376,0.351,0.32,geometry_final:cfgrid__combined__seed0.jsonl,2.731818054199219,2.782708923339844
resolution_max_b1_gaussian_conv,0,0.075,0.225,pointwise,0.7426369323730468,0.9173669738769531,0.727,0.689,v2:surface__combined__seed0__g41,0.4360110168457031,0.3893411560058594
resolution_max_b1_gaussian_conv,0,0.075,0.225,centre_frozen,3.966266357421875,4.213590087890625,0.287,0.262,geometry_final:cfgrid__combined__seed0.jsonl,3.659640441894531,3.6855642700195315
resolution_max_b1_gaussian_conv,0,0.075,0.25,pointwise,0.8385811157226563,1.001628662109375,0.691,0.676,v2:surface__combined__seed0__g41,0.5319552001953125,0.47360284423828136
resolution_max_b1_gaussian_conv,0,0.075,0.25,centre_frozen,5.025685302734375,5.250913330078125,0.228,0.21,geometry_final:cfgrid__combined__seed0.jsonl,4.7190593872070306,4.7228875122070315
resolution_max_b1_gaussian_conv,0,0.075,0.275,pointwise,0.9471148681640625,1.0952115478515625,0.655,0.653,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,0.6404889526367188,0.5671857299804688
resolution_max_b1_gaussian_conv,0,0.075,0.275,centre_frozen,6.185758544921875,6.389560546875,0.194,0.183,geometry_final:cfgrid__combined__seed0.jsonl,5.8791326293945305,5.861534729003906
resolution_max_b1_gaussian_conv,0,0.075,0.3,pointwise,1.0632198486328126,1.1941022338867187,0.624,0.619,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,0.7565939331054689,0.666076416015625
resolution_max_b1_gaussian_conv,0,0.075,0.3,centre_frozen,7.4275224609375,7.585729248046875,0.17,0.171,geometry_final:cfgrid__combined__seed0.jsonl,7.120896545410156,7.057703430175781
resolution_max_b1_gaussian_conv,0,0.075,0.325,pointwise,1.188416259765625,1.299004638671875,0.587,0.583,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,0.8817903442382812,0.7709788208007813
resolution_max_b1_gaussian_conv,0,0.075,0.325,centre_frozen,8.71907275390625,8.83513134765625,0.158,0.15,geometry_final:cfgrid__combined__seed0.jsonl,8.412446838378907,8.307105529785156
resolution_max_b1_gaussian_conv,0,0.075,0.35,pointwise,1.3206411743164062,1.412175537109375,0.536,0.557,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.0140152587890623,0.8841497192382812
resolution_max_b1_gaussian_conv,0,0.075,0.35,centre_frozen,10.02603857421875,10.13001171875,0.146,0.141,geometry_final:cfgrid__combined__seed0.jsonl,9.719412658691407,9.601985900878907
resolution_max_b1_gaussian_conv,0,0.075,0.375,pointwise,1.4584292602539062,1.53303662109375,0.492,0.522,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.1518033447265625,1.0050108032226563
resolution_max_b1_gaussian_conv,0,0.075,0.375,centre_frozen,11.35849755859375,11.46182568359375,0.141,0.138,geometry_final:cfgrid__combined__seed0.jsonl,11.051871643066407,10.933799865722657
resolution_max_b1_gaussian_conv,0,0.075,0.4,pointwise,1.5993848266601562,1.6569637451171875,0.458,0.479,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.2927589111328124,1.1289379272460938
resolution_max_b1_gaussian_conv,0,0.075,0.4,centre_frozen,12.7246103515625,12.81979345703125,0.138,0.133,geometry_final:cfgrid__combined__seed0.jsonl,12.417984436035157,12.291767639160158
resolution_max_b1_gaussian_conv,0,0.075,0.425,pointwise,1.7380448608398438,1.7832549438476561,0.426,0.418,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.4314189453125001,1.2552291259765624
resolution_max_b1_gaussian_conv,0,0.075,0.425,centre_frozen,14.12000439453125,14.2208291015625,0.136,0.132,geometry_final:cfgrid__combined__seed0.jsonl,13.813378479003907,13.692803283691408
resolution_max_b1_gaussian_conv,0,0.075,0.45,pointwise,1.871482421875,1.9121800537109375,0.389,0.382,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.564856506347656,1.3841542358398438
resolution_max_b1_gaussian_conv,0,0.075,0.45,centre_frozen,15.5544130859375,15.6629384765625,0.136,0.132,geometry_final:cfgrid__combined__seed0.jsonl,15.247787170410156,15.134912658691407
resolution_max_b1_gaussian_conv,0,0.075,0.475,pointwise,1.9996515502929688,2.0397994995117186,0.355,0.355,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.693025634765625,1.5117736816406249
resolution_max_b1_gaussian_conv,0,0.075,0.475,centre_frozen,17.0446962890625,17.1458916015625,0.137,0.134,geometry_final:cfgrid__combined__seed0.jsonl,16.738070373535155,16.617865783691407
resolution_max_b1_gaussian_conv,0,0.075,0.5,pointwise,2.1191661376953124,2.161401123046875,0.326,0.326,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.8125402221679687,1.6333753051757813
resolution_max_b1_gaussian_conv,0,0.075,0.5,centre_frozen,18.6058515625,18.683125,0.137,0.14,geometry_final:cfgrid__combined__seed0.jsonl,18.299225646972655,18.155099182128907
resolution_max_b1_gaussian_conv,0,0.1,-0.5,pointwise,2.7475001220703126,2.9227822265625,0.227,0.215,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,2.440874206542969,2.394756408691406
resolution_max_b1_gaussian_conv,0,0.1,-0.5,centre_frozen,7.4858173828125,7.700105712890625,0.122,0.127,geometry_final:cfgrid__combined__seed0.jsonl,7.179191467285156,7.1720798950195315
resolution_max_b1_gaussian_conv,0,0.1,-0.475,pointwise,2.5739150390625,2.74030322265625,0.267,0.229,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,2.267289123535156,2.212277404785156
resolution_max_b1_gaussian_conv,0,0.1,-0.475,centre_frozen,6.5072109375,6.706780517578125,0.145,0.149,geometry_final:cfgrid__combined__seed0.jsonl,6.200585021972656,6.1787546997070315
resolution_max_b1_gaussian_conv,0,0.1,-0.45,pointwise,2.3971884765625,2.5547177734375,0.301,0.265,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,2.0905625610351564,2.026691955566406
resolution_max_b1_gaussian_conv,0,0.1,-0.45,centre_frozen,5.668060791015625,5.854322021484375,0.165,0.174,geometry_final:cfgrid__combined__seed0.jsonl,5.361434875488281,5.326296203613281
resolution_max_b1_gaussian_conv,0,0.1,-0.425,pointwise,2.2193082275390625,2.36923779296875,0.337,0.312,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.912682312011719,1.841211975097656
resolution_max_b1_gaussian_conv,0,0.1,-0.425,centre_frozen,4.954086669921875,5.13836767578125,0.195,0.196,geometry_final:cfgrid__combined__seed0.jsonl,4.6474607543945305,4.610341857910156
resolution_max_b1_gaussian_conv,0,0.1,-0.4,pointwise,2.0390731201171874,2.1827657470703126,0.367,0.353,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.7324472045898438,1.6547399291992189
resolution_max_b1_gaussian_conv,0,0.1,-0.4,centre_frozen,4.344507080078125,4.537553955078125,0.224,0.233,geometry_final:cfgrid__combined__seed0.jsonl,4.037881164550781,4.009528137207031
resolution_max_b1_gaussian_conv,0,0.1,-0.375,pointwise,1.8580015869140625,2.0009036865234373,0.429,0.387,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.5513756713867188,1.4728778686523436
resolution_max_b1_gaussian_conv,0,0.1,-0.375,centre_frozen,3.82335595703125,4.014191040039062,0.268,0.274,geometry_final:cfgrid__combined__seed0.jsonl,3.5167300415039064,3.486165222167968
resolution_max_b1_gaussian_conv,0,0.1,-0.35,pointwise,1.6778387451171874,1.8228756713867187,0.467,0.44,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.3712128295898438,1.294849853515625
resolution_max_b1_gaussian_conv,0,0.1,-0.35,centre_frozen,3.3744373779296875,3.55284033203125,0.301,0.314,geometry_final:cfgrid__combined__seed0.jsonl,3.067811462402344,3.0248145141601563
resolution_max_b1_gaussian_conv,0,0.1,-0.325,pointwise,1.5069549560546875,1.6479962768554688,0.525,0.488,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.2003290405273437,1.119970458984375
resolution_max_b1_gaussian_conv,0,0.1,-0.325,centre_frozen,2.985419189453125,3.1446131591796873,0.344,0.35,geometry_final:cfgrid__combined__seed0.jsonl,2.6787932739257814,2.616587341308594
resolution_max_b1_gaussian_conv,0,0.1,-0.3,pointwise,1.348459228515625,1.4797822265625,0.583,0.522,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.041833312988281,0.9517564086914063
resolution_max_b1_gaussian_conv,0,0.1,-0.3,centre_frozen,2.637652099609375,2.7808465576171875,0.385,0.385,geometry_final:cfgrid__combined__seed0.jsonl,2.3310261840820314,2.2528207397460935
resolution_max_b1_gaussian_conv,0,0.1,-0.275,pointwise,1.2002158813476562,1.3199122314453124,0.62,0.567,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,0.8935899658203125,0.7918864135742187
resolution_max_b1_gaussian_conv,0,0.1,-0.275,centre_frozen,2.31886328125,2.4514580078125,0.421,0.429,geometry_final:cfgrid__combined__seed0.jsonl,2.0122373657226564,1.9234321899414064
resolution_max_b1_gaussian_conv,0,0.1,-0.25,pointwise,1.0654826049804687,1.1786932373046874,0.649,0.601,v2:surface__combined__seed0__g41,0.7588566894531249,0.6506674194335937
resolution_max_b1_gaussian_conv,0,0.1,-0.25,centre_frozen,2.0223209228515624,2.149689208984375,0.472,0.454,geometry_final:cfgrid__combined__seed0.jsonl,1.7156950073242188,1.6216633911132814
resolution_max_b1_gaussian_conv,0,0.1,-0.225,pointwise,0.9436956787109375,1.053468994140625,0.683,0.638,v2:surface__combined__seed0__g41,0.6370697631835938,0.5254431762695313
resolution_max_b1_gaussian_conv,0,0.1,-0.225,centre_frozen,1.7493263549804687,1.8723428955078125,0.516,0.496,geometry_final:cfgrid__combined__seed0.jsonl,1.4427004394531249,1.3443170776367188
resolution_max_b1_gaussian_conv,0,0.1,-0.2,pointwise,0.8343013610839843,0.944674072265625,0.709,0.67,v2:surface__combined__seed0__g41,0.5276754455566406,0.41664825439453135
resolution_max_b1_gaussian_conv,0,0.1,-0.2,centre_frozen,1.4989840698242187,1.614631591796875,0.56,0.539,geometry_final:cfgrid__combined__seed0.jsonl,1.1923581542968749,1.0866057739257813
resolution_max_b1_gaussian_conv,0,0.1,-0.175,pointwise,0.7349545593261719,0.8542493896484376,0.743,0.697,v2:surface__combined__seed0__g41,0.4283286437988282,0.32622357177734385
resolution_max_b1_gaussian_conv,0,0.1,-0.175,centre_frozen,1.2705838623046875,1.3837360229492188,0.615,0.586,geometry_final:cfgrid__combined__seed0.jsonl,0.9639579467773437,0.8557102050781251
resolution_max_b1_gaussian_conv,0,0.1,-0.15,pointwise,0.6477277221679687,0.7773472595214844,0.771,0.722,v2:surface__combined__seed0__g41,0.34110180664062495,0.24932144165039072
resolution_max_b1_gaussian_conv,0,0.1,-0.15,centre_frozen,1.0621178894042969,1.1835997314453126,0.653,0.618,geometry_final:cfgrid__combined__seed0.jsonl,0.7554919738769531,0.6555739135742189
resolution_max_b1_gaussian_conv,0,0.1,-0.125,pointwise,0.5738394470214844,0.7151670532226563,0.794,0.74,v2:surface__combined__seed0__g41,0.2672135314941406,0.18714123535156257
resolution_max_b1_gaussian_conv,0,0.1,-0.125,centre_frozen,0.8834430236816406,1.0174175415039062,0.689,0.663,geometry_final:cfgrid__combined__seed0.jsonl,0.5768171081542969,0.48939172363281247
resolution_max_b1_gaussian_conv,0,0.1,-0.1,pointwise,0.514009521484375,0.668428466796875,0.815,0.759,v2:surface__combined__seed0__g41,0.2073836059570312,0.14040264892578125
resolution_max_b1_gaussian_conv,0,0.1,-0.1,centre_frozen,0.7447163391113282,0.887961181640625,0.73,0.705,geometry_final:cfgrid__combined__seed0.jsonl,0.4380904235839844,0.3599353637695313
resolution_max_b1_gaussian_conv,0,0.1,-0.075,pointwise,0.46935267639160155,0.63800244140625,0.833,0.769,v2:surface__combined__seed0__g41,0.1627267608642578,0.10997662353515625
resolution_max_b1_gaussian_conv,0,0.1,-0.075,centre_frozen,0.6415468139648437,0.7951521301269531,0.765,0.746,geometry_final:cfgrid__combined__seed0.jsonl,0.33492089843749995,0.26712631225585937
resolution_max_b1_gaussian_conv,0,0.1,-0.05,pointwise,0.4377951354980469,0.6165280151367187,0.846,0.78,v2:surface__combined__seed0__g41,0.13116921997070313,0.08850219726562503
resolution_max_b1_gaussian_conv,0,0.1,-0.05,centre_frozen,0.573726318359375,0.7385853271484375,0.799,0.764,geometry_final:cfgrid__combined__seed0.jsonl,0.2671004028320313,0.2105595092773438
resolution_max_b1_gaussian_conv,0,0.1,-0.025,pointwise,0.41740875244140624,0.6053726501464843,0.856,0.789,v2:surface__combined__seed0__g41,0.11078283691406249,0.07734683227539063
resolution_max_b1_gaussian_conv,0,0.1,-0.025,centre_frozen,0.5415431671142578,0.7160478820800781,0.806,0.766,geometry_final:cfgrid__combined__seed0.jsonl,0.234917251586914,0.18802206420898437
resolution_max_b1_gaussian_conv,0,0.1,0.0,pointwise,0.4084538269042969,0.6040673828125,0.849,0.788,v2:surface__combined__seed0__g41,0.10182791137695313,0.07604156494140635
resolution_max_b1_gaussian_conv,0,0.1,0.0,centre_frozen,0.5408555603027344,0.7277245178222657,0.808,0.773,v3:pts__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,0.23422964477539066,0.19969869995117195
resolution_max_b1_gaussian_conv,0,0.1,0.025,pointwise,0.41003773498535157,0.6109421081542968,0.851,0.788,v2:surface__combined__seed0__g41,0.10341181945800781,0.08291629028320313
resolution_max_b1_gaussian_conv,0,0.1,0.025,centre_frozen,0.5756175231933593,0.7737947998046875,0.796,0.753,geometry_final:cfgrid__combined__seed0.jsonl,0.2689916076660156,0.24576898193359376
resolution_max_b1_gaussian_conv,0,0.1,0.05,pointwise,0.4223661499023437,0.6256249084472656,0.843,0.784,v2:surface__combined__seed0__g41,0.11574023437499997,0.09759909057617189
resolution_max_b1_gaussian_conv,0,0.1,0.05,centre_frozen,0.652338134765625,0.8619009704589844,0.775,0.719,geometry_final:cfgrid__combined__seed0.jsonl,0.3457122192382812,0.3338751525878907
resolution_max_b1_gaussian_conv,0,0.1,0.075,pointwise,0.4449411315917969,0.6467573547363281,0.834,0.774,v2:surface__combined__seed0__g41,0.13831521606445313,0.11873153686523441
resolution_max_b1_gaussian_conv,0,0.1,0.075,centre_frozen,0.78584716796875,1.0099309387207032,0.723,0.672,geometry_final:cfgrid__combined__seed0.jsonl,0.47922125244140623,0.48190512084960946
resolution_max_b1_gaussian_conv,0,0.1,0.1,pointwise,0.4770745086669922,0.6759418640136718,0.827,0.774,v2:surface__combined__seed0__g41,0.17044859313964844,0.14791604614257814
resolution_max_b1_gaussian_conv,0,0.1,0.1,centre_frozen,0.9948298034667968,1.2457167358398438,0.665,0.616,geometry_final:cfgrid__combined__seed0.jsonl,0.6882038879394531,0.7176909179687501
resolution_max_b1_gaussian_conv,0,0.1,0.125,pointwise,0.5180366821289063,0.7133614807128906,0.806,0.762,v2:surface__combined__seed0__g41,0.21141076660156255,0.18533566284179692
resolution_max_b1_gaussian_conv,0,0.1,0.125,centre_frozen,1.3072500610351563,1.588260009765625,0.596,0.521,geometry_final:cfgrid__combined__seed0.jsonl,1.0006241455078126,1.0602341918945313
resolution_max_b1_gaussian_conv,0,0.1,0.15,pointwise,0.5685250854492188,0.760634765625,0.788,0.746,v2:surface__combined__seed0__g41,0.261899169921875,0.23260894775390628
resolution_max_b1_gaussian_conv,0,0.1,0.15,centre_frozen,1.753596923828125,2.057681396484375,0.5,0.449,geometry_final:cfgrid__combined__seed0.jsonl,1.4469710083007814,1.5296555786132815
resolution_max_b1_gaussian_conv,0,0.1,0.175,pointwise,0.6306671447753907,0.8169786376953125,0.772,0.73,v2:surface__combined__seed0__g41,0.3240412292480469,0.28895281982421883
resolution_max_b1_gaussian_conv,0,0.1,0.175,centre_frozen,2.351092529296875,2.6653953857421877,0.416,0.37,geometry_final:cfgrid__combined__seed0.jsonl,2.0444666137695315,2.137369567871094
resolution_max_b1_gaussian_conv,0,0.1,0.2,pointwise,0.7020238342285157,0.8809441833496093,0.747,0.709,v2:surface__combined__seed0__g41,0.3953979187011719,0.3529183654785156
resolution_max_b1_gaussian_conv,0,0.1,0.2,centre_frozen,3.1068216552734373,3.4076622314453124,0.337,0.308,geometry_final:cfgrid__combined__seed0.jsonl,2.8001957397460937,2.879636413574219
resolution_max_b1_gaussian_conv,0,0.1,0.225,pointwise,0.7848090515136719,0.9557646484375,0.71,0.69,v2:surface__combined__seed0__g41,0.4781831359863281,0.42773883056640627
resolution_max_b1_gaussian_conv,0,0.1,0.225,centre_frozen,3.9956419677734374,4.271026245117188,0.269,0.249,geometry_final:cfgrid__combined__seed0.jsonl,3.6890160522460937,3.743000427246094
resolution_max_b1_gaussian_conv,0,0.1,0.25,pointwise,0.8796283874511719,1.0404473876953124,0.668,0.673,v2:surface__combined__seed0__g41,0.5730024719238281,0.5124215698242187
resolution_max_b1_gaussian_conv,0,0.1,0.25,centre_frozen,5.0033935546875,5.251852783203125,0.226,0.211,geometry_final:cfgrid__combined__seed0.jsonl,4.696767639160156,4.723826965332031
resolution_max_b1_gaussian_conv,0,0.1,0.275,pointwise,0.9859831237792969,1.1369073486328125,0.639,0.633,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,0.6793572082519531,0.6088815307617188
resolution_max_b1_gaussian_conv,0,0.1,0.275,centre_frozen,6.10675244140625,6.326667236328125,0.192,0.188,geometry_final:cfgrid__combined__seed0.jsonl,5.800126525878906,5.798641418457031
resolution_max_b1_gaussian_conv,0,0.1,0.3,pointwise,1.1030894165039062,1.23993701171875,0.607,0.606,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,0.7964635009765625,0.7119111938476563
resolution_max_b1_gaussian_conv,0,0.1,0.3,centre_frozen,7.27545751953125,7.45974462890625,0.169,0.169,geometry_final:cfgrid__combined__seed0.jsonl,6.968831604003906,6.931718811035156
resolution_max_b1_gaussian_conv,0,0.1,0.325,pointwise,1.2293912963867188,1.3484756469726562,0.571,0.574,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,0.9227653808593751,0.8204498291015625
resolution_max_b1_gaussian_conv,0,0.1,0.325,centre_frozen,8.4923564453125,8.6311796875,0.16,0.159,geometry_final:cfgrid__combined__seed0.jsonl,8.185730529785157,8.103153869628906
resolution_max_b1_gaussian_conv,0,0.1,0.35,pointwise,1.36173193359375,1.4631207275390625,0.525,0.542,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.0551060180664065,0.9350949096679688
resolution_max_b1_gaussian_conv,0,0.1,0.35,centre_frozen,9.74484130859375,9.84612841796875,0.149,0.152,geometry_final:cfgrid__combined__seed0.jsonl,9.438215393066407,9.318102600097657
resolution_max_b1_gaussian_conv,0,0.1,0.375,pointwise,1.5013051147460938,1.5842089233398438,0.491,0.504,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.1946791992187502,1.05618310546875
resolution_max_b1_gaussian_conv,0,0.1,0.375,centre_frozen,11.01542236328125,11.1096552734375,0.145,0.144,geometry_final:cfgrid__combined__seed0.jsonl,10.708796447753906,10.581629455566407
resolution_max_b1_gaussian_conv,0,0.1,0.4,pointwise,1.642121826171875,1.7093240966796874,0.451,0.46,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.3354959106445312,1.1812982788085937
resolution_max_b1_gaussian_conv,0,0.1,0.4,centre_frozen,12.30920458984375,12.40485693359375,0.144,0.139,geometry_final:cfgrid__combined__seed0.jsonl,12.002578674316407,11.876831115722657
resolution_max_b1_gaussian_conv,0,0.1,0.425,pointwise,1.7838740844726562,1.835125244140625,0.414,0.407,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.4772481689453123,1.3070994262695312
resolution_max_b1_gaussian_conv,0,0.1,0.425,centre_frozen,13.64190087890625,13.7460693359375,0.138,0.136,geometry_final:cfgrid__combined__seed0.jsonl,13.335274963378907,13.218043518066407
resolution_max_b1_gaussian_conv,0,0.1,0.45,pointwise,1.9220596313476563,1.9611319580078126,0.374,0.372,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.6154337158203127,1.4331061401367189
resolution_max_b1_gaussian_conv,0,0.1,0.45,centre_frozen,15.0221748046875,15.14091015625,0.139,0.139,geometry_final:cfgrid__combined__seed0.jsonl,14.715548889160157,14.612884338378906
resolution_max_b1_gaussian_conv,0,0.1,0.475,pointwise,2.0538409423828123,2.08705126953125,0.338,0.334,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.7472150268554687,1.5590254516601563
resolution_max_b1_gaussian_conv,0,0.1,0.475,centre_frozen,16.48254736328125,16.5841279296875,0.143,0.143,geometry_final:cfgrid__combined__seed0.jsonl,16.175921447753904,16.056102111816408
resolution_max_b1_gaussian_conv,0,0.1,0.5,pointwise,2.177831787109375,2.2099149169921875,0.311,0.309,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,1.8712058715820312,1.6818890991210937
resolution_max_b1_gaussian_conv,0,0.1,0.5,centre_frozen,18.0514609375,18.109486328125,0.146,0.147,geometry_final:cfgrid__combined__seed0.jsonl,17.744835021972655,17.58146051025391
resolution_max_b1_gaussian_conv,0,0.125,-0.5,pointwise,2.761141845703125,2.926236083984375,0.23,0.207,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,2.4545159301757815,2.3982102661132814
resolution_max_b1_gaussian_conv,0,0.125,-0.5,centre_frozen,7.454533203125,7.684443603515625,0.125,0.127,geometry_final:cfgrid__combined__seed0.jsonl,7.147907287597656,7.156417785644531
resolution_max_b1_gaussian_conv,0,0.125,-0.475,pointwise,2.5944315185546873,2.7555433349609375,0.26,0.223,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,2.2878056030273437,2.2275175170898436
resolution_max_b1_gaussian_conv,0,0.125,-0.475,centre_frozen,6.509448486328125,6.69308740234375,0.15,0.147,geometry_final:cfgrid__combined__seed0.jsonl,6.202822570800781,6.165061584472656
resolution_max_b1_gaussian_conv,0,0.125,-0.45,pointwise,2.4258712158203126,2.577958251953125,0.296,0.256,v3:grid__combined__seed0__epoch_030__r32_G0__probes__f32.jsonl,2.119245300292969,2.049932434082031
resolution_max_b1_gaussian_conv,0,0.125,-0.45,centre_frozen,5.703173828125,5.875651123046875,0.166,0.168,geometry_final:cfgrid__combined__seed0.jsonl,5.396547912597656,5.347625305175781
