problem,method,seed,probe,policy,coords,vector,radial_fraction_ordinary_metric,radial_fraction_r_metric,radial_fraction_bn_followed_r_metric,fc_share_r_metric,random_direction_expected_radial_fraction_r_metric,random_direction_expected_radial_fraction_ordinary_metric
combined_s0_train_saved_rel,resolution_max_b1_gaussian_conv,0,train_probe,saved,relative,top2,0.006507341554350724,0.0062870589390478385,0.006081711739173866,0.00398688211611336,0.004256539849304894,0.0045437603258281205
combined_s0_train_saved_rel,resolution_max_b1_gaussian_conv,0,train_probe,saved,relative,min,0.005727437155094064,0.005595803208631799,0.005301561796042466,0.0027217615695801682,0.004256539849304894,0.0045437603258281205
combined_s0_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,ordinary,top1,0.009475775641094378,0.00933155145936998,0.009269842343122808,0.0012208563587153025,0.004256539849304894,0.0045437603258281205
combined_s0_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,ordinary,top2,0.00606420408886206,0.005915715125855844,0.005822220427547481,0.0016892252163262453,0.004256539849304894,0.0045437603258281205
combined_s0_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,ordinary,min,0.004637950389081666,0.004544529305666565,0.00432403527461475,0.001428646306116364,0.004256539849304894,0.0045437603258281205
combined_s0_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,relative,top1,0.010047856214529494,0.009829614904127332,0.00966698633389592,0.00317800790050638,0.004256539849304894,0.0045437603258281205
combined_s0_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,relative,top2,0.006530952787992515,0.006295996709096485,0.006078114437762298,0.004108517493648449,0.004256539849304894,0.0045437603258281205
combined_s0_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,relative,min,0.005091883128645185,0.004835612766220682,0.0043115033426088375,0.003921396647898546,0.004256539849304894,0.0045437603258281205
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,top1,0.009728716133749113,0.009566324685324794,0.0095069690764801,0.0012323960056584494,0.004256539849304894,0.0045437603258281205
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,top2,0.006262488311348034,0.006179870374544898,0.006120276269340614,0.001302545008177314,0.004256539849304894,0.0045437603258281205
combined_s0_test_saved_ord,resolution_max_b1_gaussian_conv,0,test_probe,saved,ordinary,min,0.004724811584874407,0.004706301815875905,0.004666222848482851,0.0006660309086331526,0.004256539849304894,0.0045437603258281205
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top1,0.010364552714702211,0.010137981529453855,0.009989669062362698,0.0030506998543254893,0.004256539849304894,0.0045437603258281205
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,top2,0.006389594784508306,0.006261854779887099,0.006099617498970803,0.0036370275004295126,0.004256539849304894,0.0045437603258281205
combined_s0_test_saved_rel,resolution_max_b1_gaussian_conv,0,test_probe,saved,relative,min,0.004898382878678315,0.004811802673796962,0.004694869657060834,0.0018995502579142328,0.004256539849304894,0.0045437603258281205
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top1,0.009727465182195312,0.00956673058671813,0.009509008103979609,0.0011911570431836196,0.004256539849304894,0.0045437603258281205
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,top2,0.006069769052241583,0.005986139822691014,0.005922612051406647,0.0013782338325033353,0.004256539849304894,0.0045437603258281205
combined_s0_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,ordinary,min,0.004704763318978379,0.004652824706059559,0.004579144916619468,0.000768423718286216,0.004256539849304894,0.0045437603258281205
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top1,0.010344320148740638,0.010122295088152529,0.009974771953991551,0.003027665400522453,0.004256539849304894,0.0045437603258281205
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,top2,0.006225414224903871,0.006092272793996089,0.005923740850183312,0.0037502668478939503,0.004256539849304894,0.0045437603258281205
combined_s0_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,relative,min,0.005006810962199403,0.004834616350405344,0.004618054339116424,0.0023324133409337615,0.004256539849304894,0.0045437603258281205
combined_s1_train_saved_ord,resolution_max_b1_gaussian_conv,1,train_probe,saved,ordinary,top1,0.005509312993248796,0.00544904119669391,0.005377485256506879,0.0014086504381955306,0.004256539849304894,0.004550632762776893
combined_s1_train_saved_ord,resolution_max_b1_gaussian_conv,1,train_probe,saved,ordinary,top2,0.006862857844278239,0.006723861660816768,0.006637913803009608,0.001778227841672429,0.004256539849304894,0.004550632762776893
combined_s1_train_saved_ord,resolution_max_b1_gaussian_conv,1,train_probe,saved,ordinary,min,0.004470866670824534,0.004407103911196099,0.004334912486070406,0.0015343350455387858,0.004256539849304894,0.004550632762776893
combined_s1_train_saved_rel,resolution_max_b1_gaussian_conv,1,train_probe,saved,relative,top1,0.005831716595284539,0.005656590951034968,0.005453664839701421,0.004026030500676075,0.004256539849304894,0.004550632762776893
combined_s1_train_saved_rel,resolution_max_b1_gaussian_conv,1,train_probe,saved,relative,top2,0.007381783234569525,0.007112541337471933,0.006884510375755321,0.004873219186544514,0.004256539849304894,0.004550632762776893
combined_s1_train_saved_rel,resolution_max_b1_gaussian_conv,1,train_probe,saved,relative,min,0.004769960204333198,0.004561114585642004,0.004361549000316991,0.004566597517776234,0.004256539849304894,0.004550632762776893
combined_s1_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,ordinary,top1,0.00566576373102184,0.005592659319005437,0.005521940846875706,0.0014778259882145984,0.004256539849304894,0.004550632762776893
combined_s1_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,ordinary,top2,0.006909512735658666,0.006760136391228829,0.0066330650872485665,0.002187957336478245,0.004256539849304894,0.004550632762776893
combined_s1_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,ordinary,min,0.004397972817869357,0.004294037400428066,0.004229387800442889,0.00115412323626097,0.004256539849304894,0.004550632762776893
combined_s1_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,relative,top1,0.005991037319182639,0.0058096880475192545,0.005612910933227772,0.00409965749209023,0.004256539849304894,0.004550632762776893
combined_s1_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,relative,top2,0.007441068353233675,0.0071760692635221045,0.006906138854338691,0.005080575403079932,0.004256539849304894,0.004550632762776893
combined_s1_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,relative,min,0.0049246451631231765,0.004643033938280847,0.00441909937574029,0.0037421940951846222,0.004256539849304894,0.004550632762776893
combined_s1_test_saved_ord,resolution_max_b1_gaussian_conv,1,test_probe,saved,ordinary,top1,0.005524108689172025,0.0054159340197820725,0.0053485588371573215,0.0014559408643325864,0.004256539849304894,0.004550632762776893
combined_s1_test_saved_ord,resolution_max_b1_gaussian_conv,1,test_probe,saved,ordinary,top2,0.007021463029565389,0.006913735724760489,0.006835826631927195,0.001589080113878527,0.004256539849304894,0.004550632762776893
combined_s1_test_saved_ord,resolution_max_b1_gaussian_conv,1,test_probe,saved,ordinary,min,0.005398386598884823,0.005428864651630415,0.005392735907185581,0.001136132042401251,0.004256539849304894,0.004550632762776893
combined_s1_test_saved_rel,resolution_max_b1_gaussian_conv,1,test_probe,saved,relative,top1,0.005916384676874347,0.005710261168220752,0.005525970946641828,0.00397674102822261,0.004256539849304894,0.004550632762776893
combined_s1_test_saved_rel,resolution_max_b1_gaussian_conv,1,test_probe,saved,relative,top2,0.007506712064760418,0.007262313155765757,0.007059212205110432,0.004431719655632174,0.004256539849304894,0.004550632762776893
combined_s1_test_saved_rel,resolution_max_b1_gaussian_conv,1,test_probe,saved,relative,min,0.005474675185660826,0.005413287731445408,0.005297285450473941,0.003599197334041769,0.004256539849304894,0.004550632762776893
combined_s1_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,ordinary,top1,0.005651116160426935,0.005536908971310094,0.005467912311744204,0.0015355789344187404,0.004256539849304894,0.004550632762776893
combined_s1_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,ordinary,top2,0.007026370583851429,0.006868041612520481,0.00675131303575749,0.0019655923544164167,0.004256539849304894,0.004550632762776893
combined_s1_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,ordinary,min,0.0047275863731192575,0.004712831210223414,0.004670602802002955,0.0015040538689974402,0.004256539849304894,0.004550632762776893
combined_s1_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,relative,top1,0.006042668092232577,0.005832310161727016,0.005649823575759548,0.004085405943774769,0.004256539849304894,0.004550632762776893
combined_s1_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,relative,top2,0.007593523325286922,0.007319247450153947,0.00708367366595196,0.004415202050228762,0.004256539849304894,0.004550632762776893
combined_s1_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,relative,min,0.00493070921594846,0.004810525567096956,0.0047065432262171835,0.00413816943379341,0.004256539849304894,0.004550632762776893
combined_s2_train_saved_ord,resolution_max_b1_gaussian_conv,2,train_probe,saved,ordinary,top1,0.00736197866880555,0.007200022398078824,0.007140078703546481,0.001326475542642918,0.004256539849304894,0.0046811243293019885
combined_s2_train_saved_ord,resolution_max_b1_gaussian_conv,2,train_probe,saved,ordinary,top2,0.006940974765891901,0.006873071089664665,0.006657225398299539,0.0029051018435728164,0.004256539849304894,0.0046811243293019885
combined_s2_train_saved_ord,resolution_max_b1_gaussian_conv,2,train_probe,saved,ordinary,min,0.004425537083570054,0.004402889357625057,0.004363454320269436,0.0010405851549619202,0.004256539849304894,0.0046811243293019885
combined_s2_train_saved_rel,resolution_max_b1_gaussian_conv,2,train_probe,saved,relative,top1,0.007885648924015788,0.00764083777676174,0.0074802485695637105,0.003588632907983132,0.004256539849304894,0.0046811243293019885
combined_s2_train_saved_rel,resolution_max_b1_gaussian_conv,2,train_probe,saved,relative,top2,0.007153957737907445,0.007024061896929765,0.006647466701825504,0.005433844414484176,0.004256539849304894,0.0046811243293019885
combined_s2_train_saved_rel,resolution_max_b1_gaussian_conv,2,train_probe,saved,relative,min,0.004536613886354476,0.004458605494268256,0.004368294683487434,0.0028144257095456225,0.004256539849304894,0.0046811243293019885
combined_s2_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,ordinary,top1,0.006982130821509723,0.006822051748032857,0.006756855596617188,0.0013959691702569565,0.004256539849304894,0.0046811243293019885
combined_s2_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,ordinary,top2,0.007053294452323529,0.006984072319881724,0.0067648408118915464,0.002955184313330578,0.004256539849304894,0.0046811243293019885
combined_s2_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,ordinary,min,0.0037931409213302313,0.0036587325735418378,0.003590260080201142,0.0017328804904613146,0.004256539849304894,0.0046811243293019885
combined_s2_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,relative,top1,0.007494013148605041,0.007246920662216037,0.0070757339481428375,0.0037005935663913915,0.004256539849304894,0.0046811243293019885
combined_s2_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,relative,top2,0.007278701715944713,0.007143756881556539,0.006757767338673582,0.005592402381991996,0.004256539849304894,0.0046811243293019885
combined_s2_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,2,train_probe,centre_frozen,relative,min,0.004182335498791168,0.003972364301828385,0.003786335251381956,0.00439981938682445,0.004256539849304894,0.0046811243293019885
combined_s2_test_saved_ord,resolution_max_b1_gaussian_conv,2,test_probe,saved,ordinary,top1,0.007934893155274764,0.007760437623934602,0.007717742609302927,0.0010159885614617165,0.004256539849304894,0.0046811243293019885
combined_s2_test_saved_ord,resolution_max_b1_gaussian_conv,2,test_probe,saved,ordinary,top2,0.0066394993941638605,0.0065628684619640455,0.006458267710009065,0.001990072087924631,0.004256539849304894,0.0046811243293019885
combined_s2_test_saved_ord,resolution_max_b1_gaussian_conv,2,test_probe,saved,ordinary,min,0.004268449355530677,0.004199057064170015,0.004152269348525842,0.0013153573492015922,0.004256539849304894,0.0046811243293019885
combined_s2_test_saved_rel,resolution_max_b1_gaussian_conv,2,test_probe,saved,relative,top1,0.008487564291496545,0.008225198833687908,0.008088274888731725,0.0032677720840088124,0.004256539849304894,0.0046811243293019885
combined_s2_test_saved_rel,resolution_max_b1_gaussian_conv,2,test_probe,saved,relative,top2,0.006874871074655101,0.0067488548210486625,0.006543365320264815,0.004251630322219024,0.004256539849304894,0.0046811243293019885
combined_s2_test_saved_rel,resolution_max_b1_gaussian_conv,2,test_probe,saved,relative,min,0.004568358639649305,0.004344549181149884,0.004121859076809959,0.0032636884429149498,0.004256539849304894,0.0046811243293019885
combined_s2_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,ordinary,top1,0.007559703000073284,0.0074046478752568395,0.007358596348544949,0.0011391267424403276,0.004256539849304894,0.0046811243293019885
combined_s2_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,ordinary,top2,0.006778226524277385,0.006676012804974562,0.006583271478356682,0.0018029555525380606,0.004256539849304894,0.0046811243293019885
combined_s2_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,ordinary,min,0.00437325530547709,0.00425604313272492,0.004147731314149569,0.001138838799854972,0.004256539849304894,0.0046811243293019885
combined_s2_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,relative,top1,0.008062716219255873,0.007829868677253687,0.007696077066557128,0.0033447455733127416,0.004256539849304894,0.0046811243293019885
combined_s2_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,relative,top2,0.007081466633922191,0.006918291309851121,0.006722831207282632,0.004200075085362072,0.004256539849304894,0.0046811243293019885
combined_s2_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,2,test_probe,centre_frozen,relative,min,0.004907477280876203,0.004646470208968362,0.004366924488407197,0.0029559573848097053,0.004256539849304894,0.0046811243293019885
combined_s3_train_saved_ord,resolution_max_b1_gaussian_conv,3,train_probe,saved,ordinary,top1,0.007297316815162148,0.007123331692000111,0.007047613878363833,0.0015559422543191695,0.004256539849304894,0.004716841979332456
combined_s3_train_saved_ord,resolution_max_b1_gaussian_conv,3,train_probe,saved,ordinary,top2,0.008364942698705434,0.008301858786888862,0.00817663361587498,0.0020179461159555425,0.004256539849304894,0.004716841979332456
combined_s3_train_saved_ord,resolution_max_b1_gaussian_conv,3,train_probe,saved,ordinary,min,0.005130434589349373,0.00504193027721812,0.004952682044269127,0.0017467089982843003,0.004256539849304894,0.004716841979332456
combined_s3_train_saved_rel,resolution_max_b1_gaussian_conv,3,train_probe,saved,relative,top1,0.00796330177891347,0.0076569780989076,0.007464586681482746,0.003961945430718306,0.004256539849304894,0.004716841979332456
combined_s3_train_saved_rel,resolution_max_b1_gaussian_conv,3,train_probe,saved,relative,top2,0.009093486648383458,0.008943495067565694,0.008668201276869288,0.00499961670090395,0.004256539849304894,0.004716841979332456
combined_s3_train_saved_rel,resolution_max_b1_gaussian_conv,3,train_probe,saved,relative,min,0.0056721859916242425,0.005387335496057386,0.00509653933379263,0.005436726061576758,0.004256539849304894,0.004716841979332456
combined_s3_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,3,train_probe,centre_frozen,ordinary,top1,0.007462037541536957,0.007283174008436888,0.007206860766033893,0.0015976188086649233,0.004256539849304894,0.004716841979332456
combined_s3_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,3,train_probe,centre_frozen,ordinary,top2,0.008624680110750736,0.00855112537011814,0.008433044263323617,0.0019269925132821288,0.004256539849304894,0.004716841979332456
combined_s3_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,3,train_probe,centre_frozen,ordinary,min,0.0045106234277470115,0.004518609292381264,0.004476225875490486,0.0014759371931715164,0.004256539849304894,0.004716841979332456
combined_s3_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,3,train_probe,centre_frozen,relative,top1,0.00811763282259401,0.007800241286721412,0.007611399984239749,0.003965291683585649,0.004256539849304894,0.004716841979332456
combined_s3_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,3,train_probe,centre_frozen,relative,top2,0.009308912100438639,0.00915615071469583,0.008884488338888894,0.00496780149481397,0.004256539849304894,0.004716841979332456
combined_s3_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,3,train_probe,centre_frozen,relative,min,0.004697942156819692,0.004621575318395581,0.004484037537542729,0.004579070340553427,0.004256539849304894,0.004716841979332456
combined_s3_test_saved_ord,resolution_max_b1_gaussian_conv,3,test_probe,saved,ordinary,top1,0.007057412585077618,0.006886623900261366,0.006808751226715204,0.0015477388354886166,0.004256539849304894,0.004716841979332456
combined_s3_test_saved_ord,resolution_max_b1_gaussian_conv,3,test_probe,saved,ordinary,top2,0.00972887385066081,0.009702029257611869,0.009642430953124195,0.0012050610842754396,0.004256539849304894,0.004716841979332456
combined_s3_test_saved_ord,resolution_max_b1_gaussian_conv,3,test_probe,saved,ordinary,min,0.004081312398769704,0.0040894561539467295,0.004066446107454177,0.0013227863271287072,0.004256539849304894,0.004716841979332456
combined_s3_test_saved_rel,resolution_max_b1_gaussian_conv,3,test_probe,saved,relative,top1,0.007699452816471716,0.007398851822289356,0.0071994646078776215,0.003996484419428298,0.004256539849304894,0.004716841979332456
combined_s3_test_saved_rel,resolution_max_b1_gaussian_conv,3,test_probe,saved,relative,top2,0.01013177234554695,0.010045457085983214,0.00986146464256427,0.0038822650378066478,0.004256539849304894,0.004716841979332456
combined_s3_test_saved_rel,resolution_max_b1_gaussian_conv,3,test_probe,saved,relative,min,0.004189194538506472,0.004149566949277469,0.004073454481383007,0.003968585896015652,0.004256539849304894,0.004716841979332456
combined_s3_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,3,test_probe,centre_frozen,ordinary,top1,0.007246453178975179,0.007065176211751584,0.006986153428096978,0.0015846820844254937,0.004256539849304894,0.004716841979332456
combined_s3_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,3,test_probe,centre_frozen,ordinary,top2,0.010395351913043605,0.010391409125331045,0.01033267036555938,0.0012017226637348777,0.004256539849304894,0.004716841979332456
combined_s3_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,3,test_probe,centre_frozen,ordinary,min,0.004648355931585143,0.004606963104809313,0.00454476639833913,0.0011505754413404772,0.004256539849304894,0.004716841979332456
combined_s3_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,3,test_probe,centre_frozen,relative,top1,0.007897963410869163,0.00758465882595173,0.0073872999818272,0.004012743378051767,0.004256539849304894,0.004716841979332456
combined_s3_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,3,test_probe,centre_frozen,relative,top2,0.010503032794766371,0.010435112905833537,0.010254667600699516,0.003866974509114015,0.004256539849304894,0.004716841979332456
combined_s3_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,3,test_probe,centre_frozen,relative,min,0.004874693361092482,0.004762695961188978,0.004610376139665143,0.0031994445969368078,0.004256539849304894,0.004716841979332456
combined_s4_train_saved_ord,resolution_max_b1_gaussian_conv,4,train_probe,saved,ordinary,top1,0.0065191622518792425,0.006424398613341379,0.006349393414088379,0.0014302730896024783,0.004256539849304894,0.004607915046801
combined_s4_train_saved_ord,resolution_max_b1_gaussian_conv,4,train_probe,saved,ordinary,top2,0.00633784776391747,0.006233303845323483,0.006120512395461755,0.002034736490188905,0.004256539849304894,0.004607915046801
combined_s4_train_saved_ord,resolution_max_b1_gaussian_conv,4,train_probe,saved,ordinary,min,0.004503243810621111,0.004469103987646217,0.004413386579637177,0.0012357401685046431,0.004256539849304894,0.004607915046801
combined_s4_train_saved_rel,resolution_max_b1_gaussian_conv,4,train_probe,saved,relative,top1,0.0068549833510730095,0.006666533038979586,0.006459510217106545,0.003953168189046697,0.004256539849304894,0.004607915046801
combined_s4_train_saved_rel,resolution_max_b1_gaussian_conv,4,train_probe,saved,relative,top2,0.006746221679088947,0.006519877626664709,0.006229105417538822,0.005327774047305741,0.004256539849304894,0.004607915046801
combined_s4_train_saved_rel,resolution_max_b1_gaussian_conv,4,train_probe,saved,relative,min,0.004743434435620527,0.004592578110723495,0.004404134905901137,0.003971065649617799,0.004256539849304894,0.004607915046801
combined_s4_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,ordinary,top1,0.00652004758060314,0.006424128598178372,0.00634541687333489,0.001497485817579641,0.004256539849304894,0.004607915046801
combined_s4_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,ordinary,top2,0.005874620734114442,0.005776328048723631,0.005640351262722242,0.002337472217778148,0.004256539849304894,0.004607915046801
combined_s4_train_centre_frozen_ord,resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,ordinary,min,0.004155586987357181,0.004092249228264447,0.004003291032006375,0.0014224758964109453,0.004256539849304894,0.004607915046801
combined_s4_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,relative,top1,0.00685544693839975,0.006667142120231164,0.0064544919247361025,0.004056742084273652,0.004256539849304894,0.004607915046801
combined_s4_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,relative,top2,0.006227298250375005,0.006027978696669698,0.005706995345624174,0.0057282200083254775,0.004256539849304894,0.004607915046801
combined_s4_train_centre_frozen_rel,resolution_max_b1_gaussian_conv,4,train_probe,centre_frozen,relative,min,0.004591421934825014,0.004335139124242152,0.004024937729887058,0.004546592689533656,0.004256539849304894,0.004607915046801
combined_s4_test_saved_ord,resolution_max_b1_gaussian_conv,4,test_probe,saved,ordinary,top1,0.006533102782059823,0.006445585446069467,0.006386613258480501,0.001288366621570119,0.004256539849304894,0.004607915046801
combined_s4_test_saved_ord,resolution_max_b1_gaussian_conv,4,test_probe,saved,ordinary,top2,0.006797785786932651,0.0067035518555052685,0.006608525693419348,0.0017440917988299888,0.004256539849304894,0.004607915046801
combined_s4_test_saved_ord,resolution_max_b1_gaussian_conv,4,test_probe,saved,ordinary,min,0.00459611193610616,0.0045164056562411225,0.004426569539585553,0.0009971363186594068,0.004256539849304894,0.004607915046801
combined_s4_test_saved_rel,resolution_max_b1_gaussian_conv,4,test_probe,saved,relative,top1,0.006864672122036459,0.0066820555691438155,0.00651505372659264,0.0035988449275774527,0.004256539849304894,0.004607915046801
combined_s4_test_saved_rel,resolution_max_b1_gaussian_conv,4,test_probe,saved,relative,top2,0.007223222357987856,0.006972372068184569,0.0066668707887821265,0.005574478429900295,0.004256539849304894,0.004607915046801
combined_s4_test_saved_rel,resolution_max_b1_gaussian_conv,4,test_probe,saved,relative,min,0.004901815070910865,0.004731179720631836,0.004505443277677046,0.00300874785421456,0.004256539849304894,0.004607915046801
combined_s4_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,4,test_probe,centre_frozen,ordinary,top1,0.0065041541493272076,0.006422193864443485,0.0063613283008944164,0.0013515432375413889,0.004256539849304894,0.004607915046801
combined_s4_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,4,test_probe,centre_frozen,ordinary,top2,0.006358741230044973,0.006262082165995962,0.006149553473073841,0.0020472925928514073,0.004256539849304894,0.004607915046801
combined_s4_test_centre_frozen_ord,resolution_max_b1_gaussian_conv,4,test_probe,centre_frozen,ordinary,min,0.006281777696276446,0.006139178455586678,0.006010420427696944,0.0009026188276180882,0.004256539849304894,0.004607915046801
combined_s4_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,4,test_probe,centre_frozen,relative,top1,0.006815332590727769,0.0066440358569376514,0.006479763059340913,0.0036199827160712113,0.004256539849304894,0.004607915046801
combined_s4_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,4,test_probe,centre_frozen,relative,top2,0.006669954321792797,0.006470686805891186,0.006173483062211634,0.005604937472462359,0.004256539849304894,0.004607915046801
combined_s4_test_centre_frozen_rel,resolution_max_b1_gaussian_conv,4,test_probe,centre_frozen,relative,min,0.006811192406594879,0.006496923437303181,0.006146236038071127,0.0027417250937361243,0.004256539849304894,0.004607915046801
