campaign,arm,seed,epoch,update,lr_last_update,online_train_loss_epoch,state_resolution,state_level,per_site_sigma_max,bn,current_probe500_acc,current_probe500_ce,current_test_acc,current_test_ce,target_probe500_acc,target_probe500_ce,target_test_acc,target_test_ce
adamw_long_aug_160,cbs_budget_matched,0,112,43792,0.004129876626134974,0.06730628887193277,,0.10941898913151242,0.10941898913151242,saved running statistics,0.992,0.024388084411621092,0.8887,0.5160154006958008,0.992,0.024388084411621092,0.8887,0.5160154006958008
adamw_long_aug_160,cbs_budget_matched,0,113,44183,0.003971907697329141,0.06626721046485007,,0.0,0.0,saved running statistics,0.986,0.032602928161621095,0.8829,0.5385434478759765,0.986,0.032602928161621095,0.8829,0.5385434478759765
adamw_long_aug_160,cbs_budget_matched,0,114,44574,0.0038162671768271384,0.06289179658461362,,0.0,0.0,saved running statistics,0.988,0.03364215087890625,0.8887,0.5294089752197265,0.988,0.03364215087890625,0.8887,0.5294089752197265
adamw_long_aug_160,cbs_budget_matched,0,115,44965,0.0036630151822685374,0.061320749411806465,,0.0,0.0,saved running statistics,0.992,0.02767351722717285,0.8886,0.5154399078369141,0.992,0.02767351722717285,0.8886,0.5154399078369141
adamw_long_aug_160,cbs_budget_matched,0,116,45356,0.0035122109087019193,0.06012961606103927,,0.0,0.0,saved running statistics,0.988,0.0284567928314209,0.8888,0.5266007431030273,0.988,0.0284567928314209,0.8888,0.5266007431030273
adamw_long_aug_160,cbs_budget_matched,0,117,45747,0.003363912605720222,0.05872667054440826,,0.0,0.0,saved running statistics,0.988,0.029772890090942382,0.8857,0.5310183776855468,0.988,0.029772890090942382,0.8857,0.5310183776855468
adamw_long_aug_160,cbs_budget_matched,0,118,46138,0.003218177554961278,0.05948403295401484,,0.0,0.0,saved running statistics,0.994,0.022183322906494142,0.8865,0.5286593078613281,0.994,0.022183322906494142,0.8865,0.5286593078613281
adamw_long_aug_160,cbs_budget_matched,0,119,46529,0.0030750620479822357,0.05513006845381111,,0.0,0.0,saved running statistics,0.982,0.0339507942199707,0.8884,0.5305869049072266,0.982,0.0339507942199707,0.8884,0.5305869049072266
adamw_long_aug_160,cbs_budget_matched,0,120,46920,0.0029346213645164076,0.05539274148695171,,0.0,0.0,saved running statistics,0.99,0.022278839111328125,0.8902,0.522695344543457,0.99,0.022278839111328125,0.8902,0.522695344543457
adamw_long_aug_160,cbs_budget_matched,0,121,47311,0.002796909751120931,0.05445190815672278,,0.0,0.0,saved running statistics,0.998,0.01591007900238037,0.8876,0.5354805770874024,0.998,0.01591007900238037,0.8876,0.5354805770874024
adamw_long_aug_160,cbs_budget_matched,0,122,47702,0.002661980400223545,0.05226602085698396,,0.0,0.0,saved running statistics,0.99,0.03293909454345703,0.8867,0.5606040573120117,0.99,0.03293909454345703,0.8867,0.5606040573120117
adamw_long_aug_160,cbs_budget_matched,0,123,48093,0.0025298854295764807,0.05103683147489093,,0.0,0.0,saved running statistics,0.99,0.027709177017211914,0.8887,0.5413617706298828,0.99,0.027709177017211914,0.8887,0.5413617706298828
adamw_long_aug_160,cbs_budget_matched,0,124,48484,0.0024006758621254853,0.04830453140310943,,0.0,0.0,saved running statistics,0.99,0.02442755889892578,0.8882,0.5388160552978516,0.99,0.02442755889892578,0.8882,0.5388160552978516
adamw_long_aug_160,cbs_budget_matched,0,125,48875,0.0022744016063017316,0.04861986595403403,,0.0,0.0,saved running statistics,0.996,0.01871181869506836,0.8876,0.5377972900390625,0.996,0.01871181869506836,0.8876,0.5377972900390625
adamw_long_aug_160,cbs_budget_matched,0,126,49266,0.0021511114367442096,0.048195457848235965,,0.0,0.0,saved running statistics,0.99,0.018944854736328124,0.8878,0.5405826370239257,0.99,0.018944854736328124,0.8878,0.5405826370239257
adamw_long_aug_160,cbs_budget_matched,0,127,49657,0.0020308529754600358,0.04766049819687381,,0.0,0.0,saved running statistics,0.994,0.018936464309692383,0.8895,0.5384776763916016,0.994,0.018936464309692383,0.8895,0.5384776763916016
adamw_long_aug_160,cbs_budget_matched,0,128,50048,0.0019136726734300202,0.04621772705696523,,0.0,0.0,saved running statistics,0.99,0.02531167221069336,0.8889,0.5518033889770508,0.99,0.02531167221069336,0.8889,0.5518033889770508
adamw_long_aug_160,cbs_budget_matched,0,129,50439,0.0017996157926665202,0.0442311729105562,,0.0,0.0,saved running statistics,0.99,0.02578341102600098,0.8888,0.544742384338379,0.99,0.02578341102600098,0.8888,0.544742384338379
adamw_long_aug_160,cbs_budget_matched,0,130,50830,0.001688726388730556,0.04430712177763693,,0.0,0.0,saved running statistics,0.992,0.02562923240661621,0.8885,0.5481842514038086,0.992,0.02562923240661621,0.8885,0.5481842514038086
adamw_long_aug_160,cbs_budget_matched,0,131,51221,0.0015810472937149301,0.04213785067623481,,0.0,0.0,saved running statistics,0.994,0.022087814331054688,0.8884,0.5485956192016601,0.994,0.022087814331054688,0.8884,0.5485956192016601
adamw_long_aug_160,cbs_budget_matched,0,132,51612,0.0014766200996999225,0.03910742688095197,,0.0,0.0,saved running statistics,0.992,0.025368547439575194,0.8901,0.5433226455688477,0.992,0.025368547439575194,0.8901,0.5433226455688477
adamw_long_aug_160,cbs_budget_matched,0,133,52003,0.00137548514268795,0.041692833158764986,,0.0,0.0,saved running statistics,0.992,0.0248099479675293,0.8892,0.5533139404296875,0.992,0.0248099479675293,0.8892,0.5533139404296875
adamw_long_aug_160,cbs_budget_matched,0,134,52394,0.0012776814870234033,0.039788746581207964,,0.0,0.0,saved running statistics,0.99,0.026116893768310546,0.8904,0.5564052551269532,0.99,0.026116893768310546,0.8904,0.5564052551269532
adamw_long_aug_160,cbs_budget_matched,0,135,52785,0.0011832469103036569,0.03813054592141882,,0.0,0.0,saved running statistics,0.994,0.01614686965942383,0.8895,0.5458240646362305,0.994,0.01614686965942383,0.8895,0.5458240646362305
adamw_long_aug_160,cbs_budget_matched,0,136,53176,0.0010922178887871358,0.03993923335041851,,0.0,0.0,saved running statistics,0.994,0.016924297332763672,0.8917,0.5523213455200195,0.994,0.016924297332763672,0.8917,0.5523213455200195
adamw_long_aug_160,cbs_budget_matched,0,137,53567,0.001004629583303992,0.03555379845496267,,0.0,0.0,saved running statistics,0.996,0.01331872272491455,0.8925,0.5499418350219727,0.996,0.01331872272491455,0.8925,0.5499418350219727
adamw_long_aug_160,cbs_budget_matched,0,138,53958,0.000920515825674898,0.036945926877158926,,0.0,0.0,saved running statistics,0.996,0.015796724319458007,0.8913,0.5588413162231445,0.996,0.015796724319458007,0.8913,0.5588413162231445
adamw_long_aug_160,cbs_budget_matched,0,139,54349,0.0008399091056431918,0.03575683442553505,,0.0,0.0,saved running statistics,0.996,0.017336362838745116,0.892,0.5511700500488281,0.996,0.017336362838745116,0.892,0.5511700500488281
adamw_long_aug_160,cbs_budget_matched,0,140,54740,0.0007628405583254028,0.037082819758802656,,0.0,0.0,saved running statistics,0.994,0.017002655029296876,0.8913,0.5530948272705078,0.994,0.017002655029296876,0.8913,0.5530948272705078
adamw_long_aug_160,cbs_budget_matched,0,141,55131,0.0006893399521850007,0.03568197744693607,,0.0,0.0,saved running statistics,0.996,0.019021343231201172,0.892,0.5548129501342773,0.996,0.019021343231201172,0.892,0.5548129501342773
adamw_long_aug_160,cbs_budget_matched,0,142,55522,0.0006194356775340615,0.035787833905331794,,0.0,0.0,saved running statistics,0.994,0.015867459297180177,0.8908,0.5507648971557617,0.994,0.015867459297180177,0.8908,0.5507648971557617
adamw_long_aug_160,cbs_budget_matched,0,143,55913,0.0005531547355672228,0.03461385506683029,,0.0,0.0,saved running statistics,0.992,0.018090599060058592,0.8917,0.5640240753173829,0.992,0.018090599060058592,0.8917,0.5640240753173829
adamw_long_aug_160,cbs_budget_matched,0,144,56304,0.0004905227279322244,0.0339975764966011,,0.0,0.0,saved running statistics,0.994,0.014739320755004883,0.8937,0.5600894943237305,0.994,0.014739320755004883,0.8937,0.5600894943237305
adamw_long_aug_160,cbs_budget_matched,0,145,56695,0.0004315638468410188,0.03528934679305181,,0.0,0.0,saved running statistics,0.994,0.017161022186279296,0.8924,0.5584661056518555,0.994,0.017161022186279296,0.8924,0.5584661056518555
adamw_long_aug_160,cbs_budget_matched,0,146,57086,0.0003763008657253009,0.03271602807731368,,0.0,0.0,saved running statistics,0.994,0.013646271705627442,0.8938,0.5565439498901367,0.994,0.013646271705627442,0.8938,0.5565439498901367
adamw_long_aug_160,cbs_budget_matched,0,147,57477,0.00032475513044005755,0.03315623689747648,,0.0,0.0,saved running statistics,0.994,0.012634934425354004,0.8919,0.5575350204467774,0.994,0.012634934425354004,0.8919,0.5575350204467774
adamw_long_aug_160,cbs_budget_matched,0,148,57868,0.00027694655101852093,0.032224873102218846,,0.0,0.0,saved running statistics,0.998,0.012258520126342773,0.8913,0.5585651153564453,0.998,0.012258520126342773,0.8913,0.5585651153564453
adamw_long_aug_160,cbs_budget_matched,0,149,58259,0.0002328935939817234,0.03387846057191491,,0.0,0.0,saved running statistics,0.996,0.015883712768554686,0.891,0.5687711364746094,0.996,0.015883712768554686,0.891,0.5687711364746094
adamw_long_aug_160,cbs_budget_matched,0,150,58650,0.00019261327520563975,0.03118501510379836,,0.0,0.0,saved running statistics,0.994,0.012294000625610351,0.8938,0.5566946929931641,0.994,0.012294000625610351,0.8938,0.5566946929931641
adamw_long_aug_160,cbs_budget_matched,0,151,59041,0.0001561211533486351,0.03185783944168128,,0.0,0.0,saved running statistics,0.99,0.020577022552490234,0.8922,0.563607438659668,0.99,0.020577022552490234,0.8922,0.563607438659668
adamw_long_aug_160,cbs_budget_matched,0,152,59432,0.00012343132384178059,0.03362954753973521,,0.0,0.0,saved running statistics,0.996,0.014002687454223632,0.8932,0.5639899917602539,0.996,0.014002687454223632,0.8932,0.5639899917602539
adamw_long_aug_160,cbs_budget_matched,0,153,59823,9.455641344436439e-05,0.03165675603854936,,0.0,0.0,saved running statistics,0.996,0.013193647384643554,0.8921,0.5646859359741211,0.996,0.013193647384643554,0.8921,0.5646859359741211
adamw_long_aug_160,cbs_budget_matched,0,154,60214,6.950757536668517e-05,0.03236565095587633,,0.0,0.0,saved running statistics,0.996,0.015034980773925781,0.8923,0.5670397399902344,0.996,0.015034980773925781,0.8923,0.5670397399902344
adamw_long_aug_160,cbs_budget_matched,0,155,60605,4.829448496201261e-05,0.033390920634381475,,0.0,0.0,saved running statistics,0.994,0.014760459899902344,0.8922,0.560686703491211,0.994,0.014760459899902344,0.8922,0.560686703491211
adamw_long_aug_160,cbs_budget_matched,0,156,60996,3.092533598939684e-05,0.032017683621309696,,0.0,0.0,saved running statistics,0.996,0.012523504257202148,0.8916,0.5602618377685546,0.996,0.012523504257202148,0.8916,0.5602618377685546
adamw_long_aug_160,cbs_budget_matched,0,157,61387,1.7406837448743495e-05,0.03251579911833629,,0.0,0.0,saved running statistics,0.996,0.011326000213623047,0.8938,0.5560289031982422,0.996,0.011326000213623047,0.8938,0.5560289031982422
adamw_long_aug_160,cbs_budget_matched,0,158,61778,7.744210989403255e-06,0.0308285393241141,,0.0,0.0,saved running statistics,0.996,0.013525604248046875,0.8937,0.5530861862182617,0.996,0.013525604248046875,0.8937,0.5530861862182617
adamw_long_aug_160,cbs_budget_matched,0,159,62169,1.941188893258561e-06,0.03142440592627041,,0.0,0.0,saved running statistics,0.998,0.014009580612182618,0.892,0.5638066741943359,0.998,0.014009580612182618,0.892,0.5638066741943359
adamw_long_aug_160,cbs_budget_matched,0,160,62560,1.2633093460223678e-11,0.03053219523185864,,0.0,0.0,saved running statistics,0.998,0.012823441505432128,0.8915,0.559804330444336,0.998,0.012823441505432128,0.8915,0.559804330444336
adamw_long_aug_160,cbs_budget_matched,1,0,0,0.0003333333333333333,,,,,saved running statistics,0.1,2.36830859375,0.1,2.3708785766601563,0.1,2.553639892578125,0.1,2.5560952514648436
adamw_long_aug_160,cbs_budget_matched,1,1,391,0.019998624287647555,1.791999005203247,,1.0,1.0,saved running statistics,0.378,1.681849853515625,0.4088,1.5853017822265625,0.29,2.1915048828125,0.3221,2.1218721618652343
adamw_long_aug_160,cbs_budget_matched,1,2,782,0.01999343351874299,1.5213144118881226,,1.0,1.0,saved running statistics,0.448,1.5436646728515624,0.4584,1.509048828125,0.336,2.41854638671875,0.3323,2.369370751953125
adamw_long_aug_160,cbs_budget_matched,1,3,1173,0.019984382690565856,1.368577872314453,,1.0,1.0,saved running statistics,0.53,1.383741943359375,0.5357,1.290359375,0.302,4.08445849609375,0.2985,4.1366650390625
adamw_long_aug_160,cbs_budget_matched,1,4,1564,0.0199714752990851,1.2602574927711487,,1.0,1.0,saved running statistics,0.578,1.24875634765625,0.5751,1.2005082092285155,0.278,3.9076083984375,0.2998,3.948571044921875
adamw_long_aug_160,cbs_budget_matched,1,5,1955,0.019954716329904122,1.1712044478607178,,1.0,1.0,saved running statistics,0.596,1.1117562255859375,0.6005,1.0967283569335937,0.284,4.5534921875,0.2945,4.633474194335937
adamw_long_aug_160,cbs_budget_matched,1,6,2346,0.019934112256335054,1.0947411377334595,,0.9,0.9,saved running statistics,0.624,1.092448486328125,0.629,1.0571489288330078,0.334,3.491151123046875,0.3518,3.5477936767578124
adamw_long_aug_160,cbs_budget_matched,1,7,2737,0.01990967103689836,1.038936399383545,,0.9,0.9,saved running statistics,0.626,1.0313436279296875,0.6457,1.0072005096435548,0.298,4.149970703125,0.3067,4.087251330566406
adamw_long_aug_160,cbs_budget_matched,1,8,3128,0.019881402112248807,0.9847412186813355,,0.9,0.9,saved running statistics,0.664,0.9495511474609375,0.673,0.9403082489013672,0.308,4.39571923828125,0.2923,4.386372802734375
adamw_long_aug_160,cbs_budget_matched,1,9,3519,0.0198493164015289,0.9439429870796203,,0.9,0.9,saved running statistics,0.696,0.9138284912109375,0.6823,0.9104357940673828,0.322,3.616643310546875,0.3259,3.6602960571289063
adamw_long_aug_160,cbs_budget_matched,1,10,3910,0.019813426298151263,0.9036713628196716,,0.9,0.9,saved running statistics,0.676,0.883153076171875,0.6851,0.9338427459716797,0.35,3.6529482421875,0.3473,3.5780594116210938
adamw_long_aug_160,cbs_budget_matched,1,11,4301,0.01977374566501158,0.8585037629699707,,0.81,0.81,saved running statistics,0.676,0.892550537109375,0.6972,0.8809162628173828,0.29,4.620814453125,0.2821,4.489167944335938
adamw_long_aug_160,cbs_budget_matched,1,12,4692,0.019730289829133895,0.827253918800354,,0.81,0.81,saved running statistics,0.72,0.8409931640625,0.7133,0.8216006805419922,0.302,4.7118779296875,0.2978,4.707201416015625
adamw_long_aug_160,cbs_budget_matched,1,13,5083,0.019683075575750435,0.7981339154815674,,0.81,0.81,saved running statistics,0.696,0.8215183715820312,0.7214,0.8135400695800781,0.284,4.64462353515625,0.2932,4.797632836914063
adamw_long_aug_160,cbs_budget_matched,1,14,5474,0.019632121141818108,0.7730206010818481,,0.81,0.81,saved running statistics,0.734,0.7237232055664062,0.7401,0.7474057952880859,0.296,4.2876953125,0.3038,4.286477307128906
adamw_long_aug_160,cbs_budget_matched,1,15,5865,0.019577446208974347,0.7471258696556091,,0.81,0.81,saved running statistics,0.746,0.6811461181640625,0.7396,0.7539351837158204,0.26,6.9005986328125,0.2435,6.8781384765625
adamw_long_aug_160,cbs_budget_matched,1,16,6256,0.019519071895934867,0.714503693227768,,0.7290000000000001,0.7290000000000001,saved running statistics,0.762,0.7168880615234375,0.7388,0.7646423889160157,0.196,9.2901845703125,0.1809,9.128353076171875
adamw_long_aug_160,cbs_budget_matched,1,17,6647,0.01945702075033636,0.689978442249298,,0.7290000000000001,0.7290000000000001,saved running statistics,0.758,0.7059939575195312,0.7527,0.7115796508789063,0.196,6.3112451171875,0.2154,6.266034497070312
adamw_long_aug_160,cbs_budget_matched,1,18,7038,0.01939131674002727,0.6687620592689514,,0.7290000000000001,0.7290000000000001,saved running statistics,0.766,0.6509990844726562,0.7577,0.6991100616455078,0.202,6.3215791015625,0.2126,6.29992314453125
adamw_long_aug_160,cbs_budget_matched,1,19,7429,0.01932198524380996,0.6542707811641693,,0.7290000000000001,0.7290000000000001,saved running statistics,0.788,0.6359756469726563,0.7508,0.7330121917724609,0.232,6.6609326171875,0.2199,6.563013989257812
adamw_long_aug_160,cbs_budget_matched,1,20,7820,0.019249053041637928,0.6358945420837402,,0.7290000000000001,0.7290000000000001,saved running statistics,0.794,0.6159046630859375,0.7704,0.6769338012695313,0.192,6.81539404296875,0.2165,6.8713556640625
adamw_long_aug_160,cbs_budget_matched,1,21,8211,0.019172548304271765,0.6068062787437439,,0.6561,0.6561,saved running statistics,0.802,0.541130615234375,0.78,0.6642565490722656,0.234,6.05334423828125,0.2438,5.974669311523438
adamw_long_aug_160,cbs_budget_matched,1,22,8602,0.01909250058239797,0.5856957555103302,,0.6561,0.6561,saved running statistics,0.804,0.583996337890625,0.7769,0.65540810546875,0.256,5.915970703125,0.2621,5.547387866210937
adamw_long_aug_160,cbs_budget_matched,1,23,8993,0.019008940795214677,0.5733774206876755,,0.6561,0.6561,saved running statistics,0.812,0.5363046875,0.7873,0.6223480224609375,0.304,5.5982978515625,0.2867,5.424673681640625
adamw_long_aug_160,cbs_budget_matched,1,24,9384,0.01892190121848885,0.5553784474468231,,0.6561,0.6561,saved running statistics,0.782,0.63512451171875,0.7803,0.6833635711669922,0.242,6.715787109375,0.2565,6.7647447021484375
adamw_long_aug_160,cbs_budget_matched,1,25,9775,0.018831415472089424,0.5426310366439819,,0.6561,0.6561,saved running statistics,0.836,0.5374769897460937,0.7971,0.5983313720703125,0.19,9.1823203125,0.1719,9.142785400390625
