campaign,policy,split,contrast,arm_a,arm_b,n_pairs,seeds,acc_diff_seed0_pp,acc_diff_seed1_pp,acc_diff_seed2_pp,acc_diff_mean_pp,acc_diff_sd_pp,acc_n_positive,acc_n_negative,acc_n_zero,ce_diff_seed0,ce_diff_seed1,ce_diff_seed2,ce_diff_mean,ce_diff_sd,ce_n_lower,ce_n_higher
historical_adamw_30,P1,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",2.210000000000001,2.9300000000000104,2.8699999999999948,2.6700000000000017,0.39949968710876516,3,0,0,0.19904022827148438,0.1801322509765625,0.2062789764404297,0.1951504852294922,0.013500384765637438,0,3
historical_adamw_30,P1,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",0.002000000000002,0.0,0.0,0.0006666666666673334,0.0011547005383804063,1,0,2,0.0008736008952559,0.0007433273729682,0.0008521586443484,0.0008230289708574999,6.985127815992922e-05,0,3
historical_adamw_30,P1,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.30200000000000227,-0.48399999999999554,-0.34999999999999476,-0.3786666666666642,0.09432567695666351,0,3,0,0.0205712555657328,0.0286661268648505,0.022986349491626,0.0240745773074031,0.0041557087447983065,0,3
historical_adamw_30,P1,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-0.029999999999996696,-0.005999999999994898,-0.019999999999997797,-0.01866666666666313,0.01205542754668442,0,3,0,0.0068780101643503,0.0049302994140982,0.0048454243965447,0.005551244658331067,0.0011497960571871131,0,3
historical_adamw_30,P1,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-3.523999999999994,-3.5339999999999927,-4.183999999999999,-3.7473333333333287,0.37819747927945785,0,3,0,0.1197604980050028,0.1218035264620185,0.1393769453187287,0.12698032326191666,0.010784278841611204,0,3
historical_adamw_30,P1,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-0.002000000000002,0.002000000000002,-0.002000000000002,-0.0006666666666673334,0.0023094010767608125,1,2,0,0.002437720771879,0.0015973984929918998,0.0020683109290898,0.0020344767313202334,0.0004211816090506979,0,3
historical_adamw_30,P1,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-3.422000000000003,-3.7980000000000014,-3.417999999999999,-3.546000000000001,0.21824756585126018,0,3,0,0.1091898273812235,0.1195603903231025,0.1045649828095734,0.11110506683796646,0.007678975729659532,0,3
historical_adamw_30,P1,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",3.424000000000005,3.7980000000000014,3.417999999999999,3.5466666666666686,0.21768172484922396,3,0,0,-0.1083162264859676,-0.1188170629501343,-0.103712824165225,-0.11028203786710895,0.007741628905311747,3,0
historical_adamw_30,P1,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",3.392000000000006,3.7920000000000065,3.398000000000001,3.527333333333338,0.22922768884524855,3,0,0,-0.1023118172168732,-0.1146300909090043,-0.0997195584130287,-0.1055538221796354,0.007966425921473019,3,0
historical_adamw_30,P1,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",3.2219999999999915,3.049999999999997,3.834000000000004,3.3686666666666643,0.41206471983577697,3,0,0,-0.09918924243926999,-0.09313739959716799,-0.1163905958271027,-0.10290574595451356,0.012063875103426587,3,0
historical_adamw_30,P1,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-0.30000000000000027,-0.48599999999999755,-0.34799999999999276,-0.37799999999999684,0.09656086163658613,0,3,0,0.018133534793853802,0.027068728371858603,0.020918038562536198,0.02204010057608287,0.004572055165982566,0,3
historical_adamw_30,P1,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.031999999999998696,-0.005999999999994898,-0.019999999999997797,-0.019333333333330465,0.013012814197297346,0,3,0,0.0060044092690944,0.004186972041129999,0.0039932657521963,0.004728215687473566,0.0011094517001297417,0,3
historical_adamw_30,P1,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",3.521999999999992,3.5359999999999947,4.181999999999997,3.7466666666666613,0.37707470524199166,3,0,0,-0.1173227772331238,-0.12020612796902659,-0.1373086343896389,-0.12494584653059643,0.010803116244969484,3,0
historical_adamw_30,P2,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",2.0299999999999985,2.52,2.539999999999998,2.363333333333332,0.28884828774519933,3,0,0,-0.25338698120117187,-0.24505937499999997,-0.2812684631347656,-0.2599049397786458,0.01896410698928521,3,0
historical_adamw_30,P2,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.8599999999999941,-0.6099999999999994,-0.28000000000000247,-0.583333333333332,0.2909180869821107,0,3,0,-0.2758670928955078,-0.25337366333007816,-0.28530755920410156,-0.27151610514322916,0.01640554013858127,3,0
historical_adamw_30,P2,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",1.9499999999999962,2.3600000000000065,1.539999999999997,1.95,0.41000000000000475,3,0,0,-0.30677616577148437,-0.3171141906738282,-0.32279111938476557,-0.3155604919433594,0.008119739504299535,3,0
historical_adamw_30,P2,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-3.8699999999999957,-3.83,-3.4299999999999997,-3.7099999999999986,0.24331050121192754,0,3,0,-0.2535338592529297,-0.2556078369140625,-0.301047622680664,-0.2700631062825521,0.026853408315395812,3,0
historical_adamw_30,P2,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-1.5900000000000025,-0.9000000000000008,-0.7000000000000006,-1.0633333333333346,0.4669403959107996,0,3,0,-0.054893695068359394,-0.07456430664062497,-0.09221284790039064,-0.073890283203125,0.01866870436642165,3,0
historical_adamw_30,P2,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",3.2299999999999995,2.840000000000009,3.8599999999999968,3.3100000000000023,0.514684369298305,3,0,0,-0.5753061447143555,-0.5610286605834961,-0.5827424835205077,-0.5730257629394532,0.011035063770293911,3,0
historical_adamw_30,P2,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",-1.200000000000001,-0.32000000000000917,-1.319999999999999,-0.9466666666666698,0.5460158727851485,0,3,0,0.3219191635131836,0.31596928558349613,0.30147402038574217,0.3131208231608073,0.010516000808553328,0,3
historical_adamw_30,P2,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",-1.2800000000000034,-0.48000000000000265,-2.32,-1.3600000000000019,0.9226050075736622,0,3,0,0.2685299789428711,0.24391446990966792,0.2599513641357422,0.2574652709960938,0.01249465147833994,0,3
historical_adamw_30,P2,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",3.0100000000000016,3.2200000000000006,3.1499999999999972,3.1266666666666665,0.10692676621563539,3,0,0,-0.02233323364257811,0.002234173583984367,0.015740063476562427,-0.0014529988606771054,0.019302601349509653,1,2
historical_adamw_30,P2,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",0.7300000000000084,0.29000000000000137,0.41999999999999815,0.48000000000000265,0.22605309110915064,3,0,0,-0.22097339782714842,-0.1788093566894532,-0.19309471130371092,-0.19762582194010417,0.021444109073699962,3,0
historical_adamw_30,P2,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.08000000000000229,-0.15999999999999348,-1.0000000000000009,-0.4133333333333322,0.5096403960964385,0,3,0,-0.0533891845703125,-0.07205481567382821,-0.041522656249999956,-0.05565555216471355,0.015391735000487423,3,0
historical_adamw_30,P2,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",2.279999999999993,2.9299999999999993,2.729999999999999,2.6466666666666634,0.332916405923973,3,0,0,0.1986401641845703,0.18104353027343756,0.20883477478027335,0.19617282307942707,0.014058952553676595,0,3
historical_adamw_30,P2,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",0.002000000000002,0.0,0.0,0.0006666666666673334,0.0011547005383804063,1,0,2,0.0008452127456665039,0.0007088793569803237,0.0008218813252449037,0.0007919911426305772,7.291615376720454e-05,0,3
historical_adamw_30,P2,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.29599999999999627,-0.47800000000000065,-0.34399999999999986,-0.3726666666666656,0.094325676956668,0,3,0,0.020164050267338755,0.02816798278272152,0.02259329862654209,0.023641777225534122,0.004103683035653289,0,3
historical_adamw_30,P2,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-0.029999999999996696,-0.005999999999994898,-0.017999999999995797,-0.017999999999995797,0.012000000000000899,0,3,0,0.006726471274495125,0.004763299645781517,0.004717977424263954,0.005402582781513533,0.0011467449944637328,0,3
historical_adamw_30,P2,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-3.508,-3.5420000000000007,-4.186000000000001,-3.7453333333333334,0.38200698073900896,0,3,0,0.11880544186890125,0.12081885701596737,0.13848269582808018,0.12603566490431628,0.010826351844063636,0,3
historical_adamw_30,P2,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-0.002000000000002,0.002000000000002,-0.002000000000002,-0.0006666666666673334,0.0023094010767608125,1,2,0,0.0023726731926202774,0.0015179812747240066,0.0020097767645120617,0.001966810410618782,0.00042896287637097846,0,3
historical_adamw_30,P2,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-3.413999999999995,-3.7959999999999994,-3.413999999999995,-3.5413333333333292,0.22054780283043968,0,3,0,0.10868804585754871,0.11907160886228084,0.10403199827253819,0.11059721766412257,0.007699426888609128,0,3
historical_adamw_30,P2,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",3.415999999999997,3.7959999999999994,3.413999999999995,3.5419999999999967,0.21997272558206143,3,0,0,-0.10784283311188221,-0.11836272950530052,-0.10321011694729328,-0.109805226521492,0.007764577113650794,3,0
historical_adamw_30,P2,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",3.383999999999998,3.7900000000000045,3.395999999999999,3.523333333333334,0.23101803681387068,3,0,0,-0.10196157458305359,-0.11430830921649933,-0.09931402084827423,-0.10519463488260905,0.008002916974003531,3,0
historical_adamw_30,P2,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",3.2120000000000037,3.064,3.842000000000001,3.372666666666668,0.4131359743877713,3,0,0,-0.0986413916015625,-0.09265087423324585,-0.1158893972015381,-0.10239388767878214,0.012065162972132752,3,0
historical_adamw_30,P2,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-0.29399999999999427,-0.48000000000000265,-0.34199999999999786,-0.3719999999999983,0.09656086163659061,0,3,0,0.017791377074718475,0.026650001507997515,0.020583521862030028,0.021674966814915337,0.0045290446869462675,0,3
historical_adamw_30,P2,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.031999999999998696,-0.005999999999994898,-0.017999999999995797,-0.01866666666666313,0.013012814197297346,0,3,0,0.005881258528828621,0.0040544202888011934,0.0038960960990190503,0.004610591638882955,0.0011032734911030385,0,3
historical_adamw_30,P2,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",3.505999999999998,3.5440000000000027,4.183999999999999,3.744666666666667,0.38094794045031,3,0,0,-0.11643276867628098,-0.11930087574124336,-0.13647291906356812,-0.12406885449369749,0.01083753306450143,3,0
historical_adamw_30,P3,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",1.8999999999999906,2.42,2.400000000000002,2.2399999999999975,0.2946183972531307,3,0,0,-0.2503920227050781,-0.25149574890136717,-0.2791171691894532,-0.2603349802652995,0.01627521177945298,3,0
historical_adamw_30,P3,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.9000000000000008,-0.7000000000000006,-0.5099999999999993,-0.7033333333333336,0.19502136635080172,0,3,0,-0.2773795837402343,-0.25702064208984376,-0.29402382202148447,-0.2761413492838542,0.018532640116563793,3,0
historical_adamw_30,P3,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",1.7100000000000004,1.9899999999999918,1.4699999999999935,1.7233333333333285,0.26025628394590744,3,0,0,-0.3064484191894531,-0.3166232696533203,-0.32307414550781255,-0.31538194478352866,0.008382085628142919,3,0
historical_adamw_30,P3,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-4.110000000000003,-3.839999999999999,-3.8100000000000023,-3.9200000000000017,0.16522711641858429,0,3,0,-0.25081847229003906,-0.2596990478515625,-0.30693081359863283,-0.27248277791341147,0.030161507381158775,3,0
historical_adamw_30,P3,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-1.650000000000007,-1.0099999999999998,-0.7500000000000062,-1.136666666666671,0.46317743180484794,0,3,0,-0.053428732299804715,-0.06946072692871097,-0.09749488220214853,-0.07346144714355474,0.022303827328107918,3,0
historical_adamw_30,P3,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",3.1999999999999917,2.6699999999999946,3.620000000000001,3.163333333333329,0.4760602202803088,3,0,0,-0.5768478286743164,-0.5637351318359375,-0.5895995605468751,-0.576727507019043,0.01293263415207202,3,0
historical_adamw_30,P3,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",-1.3000000000000012,-0.24999999999999467,-1.2199999999999989,-0.9233333333333316,0.5844940832321034,0,3,0,0.3264558059692383,0.3122393829345703,0.3104823913574219,0.3163925267537435,0.00875922064325929,0,3
historical_adamw_30,P3,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",-1.4899999999999913,-0.6800000000000028,-2.1500000000000075,-1.4400000000000006,0.7362744053680005,0,3,0,0.2703994094848633,0.24711186218261716,0.2665254150390625,0.2613455622355143,0.01247800549520665,0,3
historical_adamw_30,P3,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",3.2100000000000017,3.1399999999999983,3.300000000000003,3.2166666666666672,0.08020806277010867,3,0,0,-0.02656111145019524,0.0026784057617187385,0.012906991577148363,-0.0036585713704427127,0.02048293798566029,1,2
historical_adamw_30,P3,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",0.7500000000000062,0.30999999999999917,0.24000000000000687,0.4333333333333374,0.2764657905299209,3,0,0,-0.2239508514404296,-0.1875599151611328,-0.19652893981933595,-0.20267990214029943,0.018959188113587416,3,0
historical_adamw_30,P3,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.18999999999999018,-0.43000000000000815,-0.9300000000000086,-0.5166666666666689,0.37753587026048185,0,3,0,-0.05605639648437499,-0.06512752075195316,-0.043956976318359375,-0.05504696451822918,0.010621308891770353,3,0
historical_adamw_30,P3,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",2.4599999999999955,2.829999999999999,3.059999999999996,2.78333333333333,0.30270998221620254,3,0,0,0.19738973999023435,0.19023832092285153,0.2094359313964843,0.19902133076985673,0.00970224862227542,0,3
historical_adamw_30,P3,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",0.004000000000004,0.0,0.0,0.0013333333333346669,0.0023094010767608125,1,0,2,0.0008652668328583241,0.0007634057654440404,0.0008553231451660394,0.0008279985811561348,5.615953269430625e-05,0,3
historical_adamw_30,P3,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.30999999999999917,-0.5279999999999951,-0.40599999999999525,-0.4146666666666632,0.1092581041997934,0,3,0,0.021119065113216637,0.029352676569372415,0.023840313635244966,0.024770685105944674,0.0041949115256288624,0,3
historical_adamw_30,P3,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-0.034000000000000696,-0.013999999999991797,-0.019999999999997797,-0.02266666666666343,0.010263202878897901,0,3,0,0.007212884454876185,0.005153660003095865,0.004921913321390748,0.005762819259787599,0.001261127841904145,0,3
historical_adamw_30,P3,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-3.63,-3.6959999999999993,-4.322000000000004,-3.8826666666666676,0.38190225625588425,0,3,0,0.12071553213134409,0.12363776653900743,0.14124051870383322,0.1285312724580616,0.011103088245397238,0,3
historical_adamw_30,P3,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",0.0,0.0,-0.004000000000004,-0.0013333333333346669,0.0023094010767608125,0,1,2,0.002411453542858362,0.0016997624565660953,0.002340701375380158,0.002150639124934872,0.0003920698851738191,0,3
historical_adamw_30,P3,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-3.5499999999999976,-3.943999999999992,-3.4420000000000006,-3.6453333333333298,0.26422969805328667,0,3,0,0.11103720716491342,0.12084312237396837,0.10509100263632834,0.11232377739173671,0.007954480892468611,0,3
historical_adamw_30,P3,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",3.5540000000000016,3.943999999999992,3.4420000000000006,3.6466666666666647,0.26351723536294674,3,0,0,-0.11017194033205509,-0.12007971660852433,-0.1042356794911623,-0.11149577881058058,0.008004548037335083,3,0
historical_adamw_30,P3,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",3.515999999999997,3.93,3.422000000000003,3.622666666666667,0.27027640173225104,3,0,0,-0.10382432271003723,-0.1156894623708725,-0.10016908931493759,-0.1065609581319491,0.008114023356091274,3,0
historical_adamw_30,P3,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",3.3200000000000007,3.168000000000004,3.9160000000000084,3.468000000000005,0.3953530068179606,3,0,0,-0.09959646701812745,-0.09428508996963501,-0.11740020506858825,-0.1037605873521169,0.012107107834921698,3,0
historical_adamw_30,P3,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-0.30999999999999917,-0.5279999999999951,-0.40199999999999125,-0.4133333333333285,0.1094410038940294,0,3,0,0.018707611570358273,0.02765291411280632,0.021499612259864808,0.022620045981009803,0.00457669511619367,0,3
historical_adamw_30,P3,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.0380000000000047,-0.013999999999991797,-0.019999999999997797,-0.023999999999998096,0.012489995996803064,0,3,0,0.006347617622017861,0.004390254237651825,0.004066590176224709,0.004934820678631465,0.001234174221330332,0,3
historical_adamw_30,P3,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",3.63,3.6959999999999993,4.318,3.8813333333333326,0.37960154548333086,3,0,0,-0.11830407858848573,-0.12193800408244133,-0.13889981732845308,-0.1263806333331267,0.010993126468640847,3,0
historical_sgd_30,P0,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",5.780000000000007,4.370000000000007,4.570000000000007,4.906666666666674,0.762911091368669,3,0,0,-0.1875536926269532,-0.1714012756347657,-0.1826434280395508,-0.1805327987670899,0.008280471642165289,3,0
historical_sgd_30,P0,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",5.300000000000004,4.430000000000001,3.63,4.453333333333334,0.835244475188754,3,0,0,-0.184827262878418,-0.15741946411132812,-0.1581914520263672,-0.16681272633870445,0.015605820593315426,3,0
historical_sgd_30,P0,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",6.810000000000005,5.590000000000006,5.630000000000002,6.010000000000004,0.6931089380465388,3,0,0,-0.22964557189941404,-0.2019041519165039,-0.2112388809204102,-0.21426286824544272,0.014115770264973829,3,0
historical_sgd_30,P0,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",2.850000000000008,2.1600000000000064,2.3299999999999987,2.4466666666666708,0.35949038002891665,3,0,0,-0.11348681030273444,-0.10395027770996101,-0.11974809265136721,-0.11239506022135422,0.007955292446596448,3,0
historical_sgd_30,P0,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",3.710000000000002,2.300000000000002,3.390000000000004,3.1333333333333364,0.7392112914000529,3,0,0,-0.1042225402832031,-0.07820361938476561,-0.10762825927734376,-0.09668480631510416,0.016095509722663333,3,0
historical_sgd_30,P0,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",4.410000000000003,2.540000000000009,0.40000000000000036,2.450000000000004,2.0065143906785234,3,0,0,-0.16549533691406249,-0.11772255859375003,-0.04238446044921873,-0.10853411865234375,0.06206764493198633,3,0
historical_sgd_30,P0,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",1.3700000000000045,1.8299999999999983,4.170000000000007,2.45666666666667,1.5015103507246768,3,0,0,-0.02205835571289072,-0.05367871704101568,-0.14025896759033207,-0.07199868011474615,0.06119282594649081,3,0
historical_sgd_30,P0,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",2.400000000000002,3.049999999999997,5.230000000000001,3.56,1.4823292481766663,3,0,0,-0.06415023498535155,-0.08418159332275388,-0.16885442047119148,-0.10572874959309897,0.05557833725533085,3,0
historical_sgd_30,P0,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",2.4499999999999966,2.2699999999999942,1.3000000000000012,2.006666666666664,0.6185736280616314,3,0,0,-0.07134045257568356,-0.05346918640136711,-0.038443359374999986,-0.054417666117350216,0.01646904355426686,3,0
historical_sgd_30,P0,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",1.5900000000000025,2.1299999999999986,0.23999999999999577,1.319999999999999,0.9734988443752791,3,0,0,-0.0806047225952149,-0.07921584472656251,-0.05056319274902343,-0.07012792002360028,0.016957775810227487,3,0
historical_sgd_30,P0,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",1.0299999999999976,1.2199999999999989,1.0599999999999943,1.1033333333333302,0.10214368964029852,3,0,0,-0.04209187927246083,-0.0305028762817382,-0.028595452880859407,-0.03373006947835281,0.00730407169202121,3,0
historical_sgd_30,P0,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.8599999999999941,0.13999999999999568,1.0600000000000054,0.6866666666666651,0.4838732616433116,3,0,0,0.00926427001953134,0.025746658325195404,0.012119833374023448,0.015710253906250065,0.00880827002102846,0,3
historical_sgd_30,P0,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",-3.404000000000007,-3.7719999999999976,-4.472000000000009,-3.882666666666671,0.5425323339058564,0,3,0,0.08644355804443357,0.0941462017822266,0.1082361460876465,0.09627530197143556,0.011051200121120965,0,3
historical_sgd_30,P0,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-2.102000000000004,-2.9019999999999935,-3.4519999999999995,-2.8186666666666658,0.678847061813874,0,3,0,0.0517907949829102,0.07270574447631839,0.08540966796875002,0.06996873580932621,0.01697573466869403,0,3
historical_sgd_30,P0,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-3.6980000000000013,-4.483999999999999,-5.238000000000009,-4.473333333333336,0.7700554092617877,0,3,0,0.0924685150146484,0.1100104881286621,0.12797611190795902,0.11015170501708983,0.017754219665804618,0,3
historical_sgd_30,P0,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-6.040000000000001,-6.441999999999992,-7.064000000000004,-6.515333333333332,0.5159237669785484,0,3,0,0.1544385391235352,0.1643776509094238,0.17797944961547849,0.16559854654947917,0.011817849056421015,0,3
historical_sgd_30,P0,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",0.9619999999999962,0.40600000000000636,-0.004000000000004,0.45466666666666616,0.4848353672467933,2,1,0,-0.0231098211669922,-0.00870396499633791,-0.00561501571655279,-0.0124762672932943,0.009337545336002282,3,0
historical_sgd_30,P0,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-10.062000000000005,-11.631999999999998,-14.442,-12.045333333333334,2.219061363129313,0,3,0,0.25713945678710937,0.2939372227478027,0.37739647323608394,0.3094910509236653,0.06161881757625205,0,3
historical_sgd_30,P0,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",6.657999999999998,7.86,9.96999999999999,8.162666666666661,1.6766160363462228,3,0,0,-0.17069589874267582,-0.1997910209655761,-0.26916032714843746,-0.2132157489522298,0.05058634604767448,3,0
historical_sgd_30,P0,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",6.3640000000000025,7.147999999999999,9.20399999999999,7.5719999999999965,1.4667078782088754,3,0,0,-0.164670941772461,-0.1839267346191406,-0.24942036132812495,-0.19933934590657554,0.04442721540653503,3,0
historical_sgd_30,P0,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",3.937999999999997,3.5399999999999987,3.612000000000004,3.6966666666666668,0.2120786017808786,3,0,0,-0.102647744140625,-0.09167190643310541,-0.09256978164672847,-0.09562981074015296,0.00609426672249463,3,0
historical_sgd_30,P0,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-3.064,-3.308,-3.4479999999999955,-3.2733333333333317,0.19433304745547664,0,3,0,0.0749006161499024,0.0814097094726563,0.09102468368530281,0.0824450031026205,0.008111736136408884,0,3
historical_sgd_30,P0,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.29399999999999427,-0.7120000000000015,-0.766,-0.5906666666666652,0.25833569891390396,0,3,0,0.006024956970214823,0.015864286346435497,0.01973996582031251,0.013876403045654276,0.007070298929515505,0,3
historical_sgd_30,P0,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",7.001999999999997,6.847999999999999,7.06,6.969999999999999,0.10956276739841869,3,0,0,-0.1775483602905274,-0.1730816159057617,-0.18359446533203128,-0.17807481384277346,0.005276160135160651,3,0
historical_sgd_30,P1,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",5.820000000000003,4.320000000000002,4.859999999999998,5.000000000000001,0.759736796528904,3,0,0,-0.18813514099121098,-0.1670713333129883,-0.17952532043457026,-0.17824393157958984,0.010590206160624982,3,0
historical_sgd_30,P1,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",5.459999999999998,4.2200000000000015,3.7699999999999956,4.483333333333332,0.8752333022305163,3,0,0,-0.18383314361572267,-0.15529505920410158,-0.15535746765136715,-0.16482855682373046,0.01645848453091432,3,0
historical_sgd_30,P1,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",7.050000000000001,5.689999999999995,5.769999999999998,6.169999999999997,0.763151361133559,3,0,0,-0.2294178985595703,-0.19822518768310549,-0.20724553680419922,-0.211629541015625,0.016051819917069547,3,0
historical_sgd_30,P1,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",3.0000000000000027,2.1199999999999997,2.539999999999998,2.5533333333333332,0.4401514890731766,3,0,0,-0.11516956787109378,-0.10029683837890624,-0.11667254943847649,-0.11071298522949218,0.00905189619956512,3,0
historical_sgd_30,P1,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",3.7000000000000033,2.4599999999999955,3.589999999999993,3.249999999999997,0.6863672486358908,3,0,0,-0.10431843872070312,-0.07677050781249994,-0.10829331054687497,-0.096460752360026,0.017167678913139618,3,0
historical_sgd_30,P1,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",5.170000000000008,3.8799999999999946,4.049999999999998,4.366666666666667,0.7008803987367195,3,0,0,-0.1819333068847656,-0.14733086242675775,-0.16654751586914063,-0.165270561726888,0.017336529339185565,3,0
historical_sgd_30,P1,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",0.649999999999995,0.44000000000000705,0.8099999999999996,0.6333333333333339,0.18556220879621965,3,0,0,-0.00620183410644537,-0.019740470886230543,-0.01297780456542963,-0.012973369852701847,0.006769319479367605,3,0
