campaign,arm,seed,policy,split,acc,ce,n,source,state,buffers_sha256,checkpoint_sha256,account,tag,campaign_label,arm_short
historical_sgd_30,resolution_max_b1,1,P0,test,0.8002,0.5798480804443359,10000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",,f49d0ed8412c84bfea0f9655c55e8e3588cda1aae61acb3a8139af3a58ef7443,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,1,P1,train,0.90586,0.2982831158447265,50000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",,f49d0ed8412c84bfea0f9655c55e8e3588cda1aae61acb3a8139af3a58ef7443,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,1,P1,test,0.8002,0.5779071853637695,10000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",,f49d0ed8412c84bfea0f9655c55e8e3588cda1aae61acb3a8139af3a58ef7443,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,1,P2,train,0.90578,0.2973055618286133,50000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",f433520d4317a50633b7268566ec9705dc168150bd903fcfc19dbb2b26a9eea3,f49d0ed8412c84bfea0f9655c55e8e3588cda1aae61acb3a8139af3a58ef7443,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,1,P2,test,0.7998,0.578536181640625,10000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",f433520d4317a50633b7268566ec9705dc168150bd903fcfc19dbb2b26a9eea3,f49d0ed8412c84bfea0f9655c55e8e3588cda1aae61acb3a8139af3a58ef7443,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,1,P3,train,0.90416,0.30003134552001953,50000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",4e2dcca45802bec5182f3b6403136d451d16162f3cace61a89e12075570834ad,f49d0ed8412c84bfea0f9655c55e8e3588cda1aae61acb3a8139af3a58ef7443,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,1,P3,test,0.7986,0.5830096420288086,10000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",4e2dcca45802bec5182f3b6403136d451d16162f3cace61a89e12075570834ad,f49d0ed8412c84bfea0f9655c55e8e3588cda1aae61acb3a8139af3a58ef7443,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,2,P0,train,0.9067,0.2926352249145508,50000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",,6aab6b89559c44074b0b7c6523ccf3854c1a208db35dd03afc6a41302f76db79,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,2,P0,test,0.8081,0.5689506484985352,10000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",,6aab6b89559c44074b0b7c6523ccf3854c1a208db35dd03afc6a41302f76db79,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,2,P1,train,0.90942,0.2898818449401855,50000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",,6aab6b89559c44074b0b7c6523ccf3854c1a208db35dd03afc6a41302f76db79,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,2,P1,test,0.8102,0.5646580505371094,10000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",,6aab6b89559c44074b0b7c6523ccf3854c1a208db35dd03afc6a41302f76db79,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,2,P2,train,0.9096,0.288931452331543,50000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",fe7ec246d29f9b84e25a983fcabb84027488d021bac9309558e45db932ae1e76,6aab6b89559c44074b0b7c6523ccf3854c1a208db35dd03afc6a41302f76db79,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,2,P2,test,0.8101,0.5655267990112305,10000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",fe7ec246d29f9b84e25a983fcabb84027488d021bac9309558e45db932ae1e76,6aab6b89559c44074b0b7c6523ccf3854c1a208db35dd03afc6a41302f76db79,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,2,P3,train,0.90906,0.2907496560668945,50000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",9ead146190482104597334aaa0cbf5b3fe5e5023db529725c41b152b9e8d4944,6aab6b89559c44074b0b7c6523ccf3854c1a208db35dd03afc6a41302f76db79,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,resolution_max_b1,2,P3,test,0.8081,0.5677872314453125,10000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": null, ""label"": ""native""}",9ead146190482104597334aaa0cbf5b3fe5e5023db529725c41b152b9e8d4944,6aab6b89559c44074b0b7c6523ccf3854c1a208db35dd03afc6a41302f76db79,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",R
historical_sgd_30,gaussian_postrelu,0,P0,train,0.91352,0.2791657766723633,50000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,ba6a68e37fedfd3ae6e8c60cbbeb0f8525e8866dac9fec3ae8f53d8d519926ea,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,0,P0,test,0.7983,0.5883055130004883,10000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,ba6a68e37fedfd3ae6e8c60cbbeb0f8525e8866dac9fec3ae8f53d8d519926ea,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,0,P1,train,0.91516,0.2767416998291016,50000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,ba6a68e37fedfd3ae6e8c60cbbeb0f8525e8866dac9fec3ae8f53d8d519926ea,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,0,P1,test,0.7998,0.5873259841918945,10000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,ba6a68e37fedfd3ae6e8c60cbbeb0f8525e8866dac9fec3ae8f53d8d519926ea,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,0,P2,train,0.91498,0.27544348022460935,50000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",02ef041078cd447d7bc50ed0cddba25b7e75731af5053bbd775cb37990853d18,ba6a68e37fedfd3ae6e8c60cbbeb0f8525e8866dac9fec3ae8f53d8d519926ea,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,0,P2,test,0.7995,0.5883349227905273,10000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",02ef041078cd447d7bc50ed0cddba25b7e75731af5053bbd775cb37990853d18,ba6a68e37fedfd3ae6e8c60cbbeb0f8525e8866dac9fec3ae8f53d8d519926ea,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,0,P3,train,0.914,0.27861241882324217,50000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",2100d90e009ee750e2a686a50b5b40d738436c3d4693d5359036a6784afe4e7f,ba6a68e37fedfd3ae6e8c60cbbeb0f8525e8866dac9fec3ae8f53d8d519926ea,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,0,P3,test,0.7984,0.5919330749511719,10000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",2100d90e009ee750e2a686a50b5b40d738436c3d4693d5359036a6784afe4e7f,ba6a68e37fedfd3ae6e8c60cbbeb0f8525e8866dac9fec3ae8f53d8d519926ea,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,1,P0,train,0.91422,0.2763461392211914,50000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,bbd8e7a5cd3423aec5dff9f15d92708212b64cd4d1a6c0e23b9bec336f2f11d3,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,1,P0,test,0.8008,0.5938298919677735,10000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,bbd8e7a5cd3423aec5dff9f15d92708212b64cd4d1a6c0e23b9bec336f2f11d3,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,1,P1,train,0.91508,0.2772206359863281,50000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,bbd8e7a5cd3423aec5dff9f15d92708212b64cd4d1a6c0e23b9bec336f2f11d3,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,1,P1,test,0.7992,0.5896834594726562,10000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,bbd8e7a5cd3423aec5dff9f15d92708212b64cd4d1a6c0e23b9bec336f2f11d3,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,1,P2,train,0.91536,0.2759976173400879,50000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",66ce554ffe36fc91f7152c5e0781f36059bd0d6ca993f7f143ae64fb3daed750,bbd8e7a5cd3423aec5dff9f15d92708212b64cd4d1a6c0e23b9bec336f2f11d3,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,1,P2,test,0.7997,0.5908090682983398,10000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",66ce554ffe36fc91f7152c5e0781f36059bd0d6ca993f7f143ae64fb3daed750,bbd8e7a5cd3423aec5dff9f15d92708212b64cd4d1a6c0e23b9bec336f2f11d3,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,1,P3,train,0.913,0.2787159385681152,50000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",e9dcdde139ed4e10307d0079cbeabb46c087b1cb1d68b5e649ef4cb06ca2f55a,bbd8e7a5cd3423aec5dff9f15d92708212b64cd4d1a6c0e23b9bec336f2f11d3,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,1,P3,test,0.8012,0.5944883117675781,10000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",e9dcdde139ed4e10307d0079cbeabb46c087b1cb1d68b5e649ef4cb06ca2f55a,bbd8e7a5cd3423aec5dff9f15d92708212b64cd4d1a6c0e23b9bec336f2f11d3,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,2,P0,train,0.9169,0.2698087467956543,50000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,3f840c037b78714d81803bc90780c47b3c0ac01fd1a41fa60ada72700aa193b2,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,2,P0,test,0.7987,0.5934026245117188,10000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,3f840c037b78714d81803bc90780c47b3c0ac01fd1a41fa60ada72700aa193b2,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,2,P1,train,0.91784,0.2689719160461425,50000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,3f840c037b78714d81803bc90780c47b3c0ac01fd1a41fa60ada72700aa193b2,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,2,P1,test,0.7993,0.5888259033203125,10000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",,3f840c037b78714d81803bc90780c47b3c0ac01fd1a41fa60ada72700aa193b2,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,2,P2,train,0.9181,0.2676783312988281,50000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",8a970992a73c960fbcf3edb9418938887ce90067696d951880b6d2599944ece2,3f840c037b78714d81803bc90780c47b3c0ac01fd1a41fa60ada72700aa193b2,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,2,P2,test,0.7996,0.5900900802612304,10000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",8a970992a73c960fbcf3edb9418938887ce90067696d951880b6d2599944ece2,3f840c037b78714d81803bc90780c47b3c0ac01fd1a41fa60ada72700aa193b2,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,2,P3,train,0.91574,0.2717261651611328,50000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",30c7d344a08301692028c7649444b51c8d707b8ec998cb400b31a549d0622f64,3f840c037b78714d81803bc90780c47b3c0ac01fd1a41fa60ada72700aa193b2,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,gaussian_postrelu,2,P3,test,0.8007,0.5952323318481445,10000,new evaluation of the historical final checkpoint,"{""resolution"": null, ""sigma"": 0.0, ""label"": ""native""}",30c7d344a08301692028c7649444b51c8d707b8ec998cb400b31a549d0622f64,3f840c037b78714d81803bc90780c47b3c0ac01fd1a41fa60ada72700aa193b2,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",G
historical_sgd_30,resolution_max_b1_gaussian_conv,0,P0,train,0.89756,0.3198434967041015,50000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,23208fd45a23aaac69c4d1436d28f740e424a4dccef20df9b302277cbac66151,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,0,P0,test,0.8134,0.5434872039794922,10000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,23208fd45a23aaac69c4d1436d28f740e424a4dccef20df9b302277cbac66151,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,0,P1,train,0.89898,0.3173013952636718,50000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,23208fd45a23aaac69c4d1436d28f740e424a4dccef20df9b302277cbac66151,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,0,P1,test,0.8157,0.5417412292480469,10000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,23208fd45a23aaac69c4d1436d28f740e424a4dccef20df9b302277cbac66151,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,0,P2,train,0.89892,0.31613034240722654,50000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",ceef2b4e482b76ab28fea67b36dac7ac0d85483d60b52f420726b525a0fdb3fb,23208fd45a23aaac69c4d1436d28f740e424a4dccef20df9b302277cbac66151,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,0,P2,test,0.8155,0.542249626159668,10000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",ceef2b4e482b76ab28fea67b36dac7ac0d85483d60b52f420726b525a0fdb3fb,23208fd45a23aaac69c4d1436d28f740e424a4dccef20df9b302277cbac66151,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,0,P3,train,0.89766,0.31834647552490236,50000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",daea7f1ce0892f247495be69b5907fd9bfbb1ca1c8c657d51b63971c121048b2,23208fd45a23aaac69c4d1436d28f740e424a4dccef20df9b302277cbac66151,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,0,P3,test,0.8132,0.546376106262207,10000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",daea7f1ce0892f247495be69b5907fd9bfbb1ca1c8c657d51b63971c121048b2,23208fd45a23aaac69c4d1436d28f740e424a4dccef20df9b302277cbac66151,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,1,P0,train,0.8984,0.3136508828735351,50000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,2f8f25cd1950b49c8d7af040978f5cc3c4f3e7f323f545675b5b5e6830e818e6,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,1,P0,test,0.8124,0.5493452041625977,10000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,2f8f25cd1950b49c8d7af040978f5cc3c4f3e7f323f545675b5b5e6830e818e6,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,1,P1,train,0.89882,0.3141641885375976,50000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,2f8f25cd1950b49c8d7af040978f5cc3c4f3e7f323f545675b5b5e6830e818e6,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,1,P1,test,0.8139,0.5467533309936523,10000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,2f8f25cd1950b49c8d7af040978f5cc3c4f3e7f323f545675b5b5e6830e818e6,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,1,P2,train,0.89878,0.31309628662109373,50000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",56bc12fc524b26aa5ef8f889cd2ea3949259c1cee3e6d9518845ea00a1a51dd1,2f8f25cd1950b49c8d7af040978f5cc3c4f3e7f323f545675b5b5e6830e818e6,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,1,P2,test,0.8142,0.5472519149780274,10000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",56bc12fc524b26aa5ef8f889cd2ea3949259c1cee3e6d9518845ea00a1a51dd1,2f8f25cd1950b49c8d7af040978f5cc3c4f3e7f323f545675b5b5e6830e818e6,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,1,P3,train,0.8973,0.3158416607666016,50000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",f8078f02c21223f296457bc722ceda8e10469838918118f3d08410e7921bc249,2f8f25cd1950b49c8d7af040978f5cc3c4f3e7f323f545675b5b5e6830e818e6,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,1,P3,test,0.8138,0.5516440673828125,10000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",f8078f02c21223f296457bc722ceda8e10469838918118f3d08410e7921bc249,2f8f25cd1950b49c8d7af040978f5cc3c4f3e7f323f545675b5b5e6830e818e6,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,2,P0,train,0.89904,0.3123751907348633,50000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,e011741c20d4afeb24572dfcfa34290559932c3ed70d1c8cbfbf8b802e5943fb,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,2,P0,test,0.8187,0.5403551956176758,10000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,e011741c20d4afeb24572dfcfa34290559932c3ed70d1c8cbfbf8b802e5943fb,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,2,P1,train,0.90128,0.3097763298034668,50000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,e011741c20d4afeb24572dfcfa34290559932c3ed70d1c8cbfbf8b802e5943fb,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,2,P1,test,0.8193,0.5369378341674804,10000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",,e011741c20d4afeb24572dfcfa34290559932c3ed70d1c8cbfbf8b802e5943fb,maxlebossdu91,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,2,P2,train,0.9016,0.30873984283447264,50000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",c80cd952f53efc5323d81db7c116fdbc8d64f90d73927f35eb029a1e9a76b8ca,e011741c20d4afeb24572dfcfa34290559932c3ed70d1c8cbfbf8b802e5943fb,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,2,P2,test,0.8197,0.5374485763549804,10000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",c80cd952f53efc5323d81db7c116fdbc8d64f90d73927f35eb029a1e9a76b8ca,e011741c20d4afeb24572dfcfa34290559932c3ed70d1c8cbfbf8b802e5943fb,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,2,P3,train,0.9003,0.311970188293457,50000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",3d48c4d41474cdf4ffcf39233bf01d9f2b09c667ebd009bd5fcc74fbcf590200,e011741c20d4afeb24572dfcfa34290559932c3ed70d1c8cbfbf8b802e5943fb,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,resolution_max_b1_gaussian_conv,2,P3,test,0.8189,0.541127490234375,10000,new evaluation of the historical final checkpoint,"{""resolution"": 32, ""sigma"": 0.0, ""label"": ""native""}",3d48c4d41474cdf4ffcf39233bf01d9f2b09c667ebd009bd5fcc74fbcf590200,e011741c20d4afeb24572dfcfa34290559932c3ed70d1c8cbfbf8b802e5943fb,maxmonstre,eval,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",RG
historical_sgd_30,cbs_published_schedule,0,P0,train,0.87414,0.3818135208129883,50000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": null, ""sigma"": 0.5904900000000001, ""label"": ""native""}",,256079483c6ed35b4222d205a32d14e30234f07ee4894b36d7e5aece10130cc8,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",CBS-pub
historical_sgd_30,cbs_published_schedule,0,P0,test,0.7738,0.6596459655761718,10000,reused from comparison-cbs-sdpoint (saved_native),"{""resolution"": null, ""sigma"": 0.5904900000000001, ""label"": ""native""}",,256079483c6ed35b4222d205a32d14e30234f07ee4894b36d7e5aece10130cc8,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",CBS-pub
historical_sgd_30,cbs_published_schedule,0,P1,train,0.87492,0.3804446398925781,50000,reused from comparison-cbs-sdpoint (panelA),"{""resolution"": null, ""sigma"": 0.5904900000000001, ""label"": ""native""}",,256079483c6ed35b4222d205a32d14e30234f07ee4894b36d7e5aece10130cc8,maximemonstrenikez,comparison-cbs-sdpoint,"SGD lr 0.005, cosine, no aug, 30 ep (historical)",CBS-pub
